,aeropuer-aemet
35116,22.738941
35117,29.630335
35118,22.677286
35119,-2.9078112
35120,-29.90871
35121,-13.709274
35122,-67.943634
35123,-81.17819
35124,-115.78644
35125,-161.58461
35126,-10.989506
35127,-48.11248
35128,68.99677
35129,360.49286
35130,594.47
35131,599.75604
35132,668.4977
35133,718.3341
35134,368.42142
35135,297.69913
35136,151.71205
35137,-54.67357
35138,-45.050644
35139,-38.050873
35140,-7.0343294
35141,-6.0453863
35142,-111.47864
35143,-46.177696
35144,-61.680283
35145,-95.93139
35146,-90.031075
35147,-75.353676
35148,-119.81135
35149,-117.145805
35150,-156.52495
35151,-18.898418
35152,57.346325
35153,403.11264
35154,645.5573
35155,639.02423
35156,691.0961
35157,715.7354
35158,379.02634
35159,177.49562
35160,136.48842
35161,-13.47693
35162,-142.58702
35163,-61.466137
35164,-66.81893
35165,-132.69759
35166,-125.827354
35167,11.034612
35168,-24.890072
35169,-4.509404
35170,2.358797
35171,-8.471842
35172,-7.950837
35173,-3.2992585
35174,0.36256558
35175,80.699036
35176,299.62662
35177,454.43304
35178,542.6494
35179,608.02484
35180,633.38416
35181,518.8598
35182,420.797
35183,201.60378
35184,112.523186
35185,-58.068817
35186,-12.533812
35187,-49.038036
35188,-13.237584
35189,66.44994
35190,18.240252
35191,-42.607807
35192,-16.71379
35193,-5.5246487
35194,-42.96353
35195,-26.617052
35196,20.765882
35197,-4.249731
35198,-28.627436
35199,3.5289805
35200,251.44153
35201,475.1361
35202,541.1367
35203,593.91156
35204,514.79065
35205,565.2469
35206,509.59473
35207,273.0701
35208,163.36928
35209,32.770943
35210,3.452792
35211,19.551
35212,6.676473
35213,1.9045902
35214,-11.435109
35215,-5.0046124
35216,-1.6794673
35217,-17.717648
35218,-24.376839
35219,-25.534513
35220,-19.16814
35221,-25.834188
35222,-54.33374
35223,96.5693
35224,361.14398
35225,365.32584
35226,518.97626
35227,605.65796
35228,613.52716
35229,547.0827
35230,418.35706
35231,208.63274
35232,133.3032
35233,-30.612345
35234,13.015637
35235,-43.751205
35236,-34.13458
35237,-34.13458
35238,-30.02166
35239,8.2903385
35240,-78.460526
35241,-13.409171
35242,-62.443268
35243,-29.470087
35244,-12.254749
35245,-37.751503
35246,-40.151417
35247,69.499794
35248,156.18439
35249,356.16898
35250,540.78174
35251,494.63925
35252,498.5413
35253,562.5746
35254,498.9416
35255,298.6491
35256,157.11174
35257,47.843082
35258,1.0270027
35259,25.479406
35260,46.81668
35261,34.271492
35262,50.739475
35263,30.656336
35264,25.695475
35265,-3.6825151
35266,7.193764
35267,2.2508879
35268,-1.1050541
35269,3.6821017
35270,120.69955
35271,81.76861
35272,484.0318
35273,408.3234
35274,631.25305
35275,751.913
35276,733.0085
35277,665.9463
35278,530.8265
35279,335.3545
35280,234.3156
35281,97.84688
35282,96.61466
35283,34.55033
35284,21.486095
35285,58.979336
35286,45.8683
35287,-27.409313
35288,-28.54774
35289,-25.302881
35290,-6.7232323
35291,-41.90404
35292,-1.2272936
35293,-6.0603414
35294,-8.302117
35295,65.75045
35296,236.52724
35297,394.67535
35298,607.2623
35299,616.57556
35300,628.81555
35301,554.44
35302,366.62024
35303,200.02434
35304,113.45976
35305,-55.897923
35306,-78.28775
35307,-13.3112335
35308,-90.8596
35309,-98.376114
35310,-80.51369
35311,-9.331719
35312,-11.995403
35313,3.3643641
35314,-7.7229905
35315,-20.064756
35316,-20.813154
35317,-7.6106563
35318,-9.541683
35319,101.098206
35320,289.3491
35321,374.55746
35322,556.7944
35323,535.2378
35324,669.9936
35325,603.25433
35326,314.7744
35327,252.83849
35328,173.0594
35329,-63.238377
35330,2.707778
35331,6.162305
35332,-2.6991985
35333,1.7550131
35334,-18.706673
35335,-28.05043
35336,-6.3983073
35337,18.846565
35338,-47.69919
35339,-50.79707
35340,-54.699898
35341,-49.930508
35342,-71.41817
35343,29.275286
35344,210.73807
35345,350.94995
35346,560.83453
35347,553.17255
35348,524.20197
35349,562.11786
35350,423.61667
35351,252.1344
35352,56.17042
35353,-10.349768
35354,-25.942854
35355,-22.559963
35356,-6.0194497
35357,-14.492388
35358,-21.249271
35359,-26.723873
35360,-72.675156
35361,-15.444472
35362,-2.223184
35363,-16.309647
35364,-21.499332
35365,-7.038378
35366,40.74349
35367,298.3806
35368,342.82672
35369,650.045
35370,621.62726
35371,622.5163
35372,584.8833
35373,434.0648
35374,258.19275
35375,182.05467
35376,50.159817
35377,0.5791378
35378,-15.2619295
35379,-33.702003
35380,-21.981663
35381,-39.154537
35382,-37.42488
35383,-32.35806
35384,-14.477782
35385,-10.277097
35386,-11.502805
35387,-22.759659
35388,4.5948215
35389,1.153365
35390,55.420925
35391,286.0553
35392,384.21732
35393,548.39294
35394,702.7759
35395,636.109
35396,550.08307
35397,432.73672
35398,248.21469
35399,198.16725
35400,12.5599375
35401,-17.43704
35402,42.698498
35403,-36.43839
35404,-69.33097
35405,-28.070381
35406,-55.82052
35407,-49.865368
35408,-50.107998
35409,-57.230118
35410,-29.682428
35411,-29.348772
35412,-16.430052
35413,11.210278
35414,99.70676
35415,365.166
35416,414.41525
35417,602.9092
35418,705.4546
35419,674.1157
35420,680.9757
35421,500.84473
35422,328.5429
35423,246.20386
35424,102.02657
35425,84.99251
35426,59.57885
35427,86.03247
35428,-21.176268
35429,-14.672304
35430,-28.952236
35431,28.130516
35432,-22.60533
35433,-17.41692
35434,-27.007244
35435,-40.330173
35436,-33.426414
35437,-21.195349
35438,115.611336
35439,233.38655
35440,402.39728
35441,636.36615
35442,650.77563
35443,660.8781
35444,614.4633
35445,485.82654
35446,298.4299
35447,205.75082
35448,51.450195
35449,45.628036
35450,45.894463
35451,68.82645
35452,71.0315
35453,28.276848
35454,-25.39853
35455,-38.3449
35456,10.029048
35457,-3.909956
35458,-15.160636
35459,12.506643
35460,17.669676
35461,19.725399
35462,86.66631
35463,270.02792
35464,353.2216
35465,634.288
35466,716.17474
35467,656.6403
35468,606.1784
35469,428.79544
35470,277.99994
35471,211.06795
35472,41.283104
35473,54.860992
35474,27.897137
35475,49.136963
35476,35.309456
35477,45.782883
35478,-11.802594
35479,17.623783
35480,85.81925
35481,50.64523
35482,69.12759
35483,72.76939
35484,71.93353
35485,76.5526
35486,249.37636
35487,121.33738
35488,417.43015
35489,656.8876
35490,659.0596
35491,683.5384
35492,658.66223
35493,497.97507
35494,260.42682
35495,333.45892
35496,153.81938
35497,83.17105
35498,25.285133
35499,90.74937
35500,-52.067352
35501,17.293676
35502,-48.081192
35503,128.39906
35504,-15.794345
35505,29.188868
35506,-3.006181
35507,19.584074
35508,7.66503
35509,20.567698
35510,60.39273
35511,117.07861
35512,374.21704
35513,607.56537
35514,659.90924
35515,654.58405
35516,708.27856
35517,529.21857
35518,363.70337
35519,263.4186
35520,94.95912
35521,147.42284
35522,70.42468
35523,85.127045
35524,36.478653
35525,-6.419441
35526,11.320391
35527,-1.7102876
35528,-0.4619327
35529,86.15217
35530,43.59874
35531,42.14907
35532,-40.53067
35533,-34.3395
35534,133.16615
35535,325.9809
35536,460.10428
35537,626.2281
35538,728.0461
35539,698.3089
35540,666.5332
35541,415.4099
35542,336.3504
35543,398.75284
35544,83.43672
35545,59.989983
35546,39.020153
35547,48.51022
35548,65.719795
35549,29.130627
35550,-34.289608
35551,10.940437
35552,-5.2641077
35553,-65.57591
35554,-32.123455
35555,-11.453665
35556,53.886723
35557,62.26585
35558,263.1634
35559,196.8008
35560,394.53558
35561,559.6381
35562,644.03375
35563,602.50085
35564,671.9016
35565,507.18436
35566,342.54205
35567,262.34158
35568,80.30297
35569,63.784565
35570,46.588165
35571,59.94633
35572,82.01528
35573,120.23098
35574,28.042578
35575,5.633437
35576,22.659704
35577,18.048872
35578,74.29831
35579,72.669785
35580,87.621506
35581,205.07744
35582,340.30392
35583,375.7055
35584,570.7493
35585,606.02295
35586,597.1899
35587,574.0835
35588,448.43393
35589,269.1967
35590,286.59268
35591,77.80556
35592,52.3895
35593,60.818317
35594,44.685253
35595,84.13617
35596,45.394867
35597,-29.971806
35598,40.69894
35599,-35.94832
35600,-30.271772
35601,-20.727755
35602,-32.928455
35603,-18.248537
35604,13.562317
35605,40.646847
35606,277.38354
35607,465.83807
35608,539.9439
35609,666.7515
35610,681.3027
35611,699.94995
35612,468.70612
35613,252.83351
35614,297.16107
35615,103.43368
35616,40.83425
35617,50.149185
35618,24.462337
35619,43.47467
35620,47.268806
35621,-5.405094
35622,0.7398287
35623,-12.884667
35624,-49.03058
35625,-48.504505
35626,-3.4620738
35627,45.990505
35628,19.803476
35629,88.06026
35630,282.84927
35631,465.62354
35632,654.35913
35633,728.5859
35634,732.43866
35635,751.0205
35636,562.18085
35637,380.84485
35638,322.25677
35639,131.37067
35640,100.9449
35641,32.82232
35642,24.905704
35643,80.061325
35644,79.61259
35645,76.27682
35646,94.29965
35647,78.356346
35648,46.30195
35649,91.516884
35650,61.712284
35651,114.55714
35652,79.916534
35653,175.64655
35654,321.37848
35655,448.78265
35656,663.17316
35657,665.00745
35658,656.28827
35659,618.3563
35660,453.6087
35661,415.54633
35662,259.73022
35663,131.10194
35664,87.3374
35665,83.479996
35666,44.08385
35667,73.58657
35668,61.218624
35669,52.06409
35670,-1.9579136
35671,-26.85279
35672,-24.02779
35673,-26.743088
35674,18.703209
35675,13.291904
35676,32.92181
35677,121.26714
35678,369.62323
35679,434.421
35680,588.3841
35681,627.3859
35682,618.6024
35683,565.42804
35684,564.0024
35685,397.64493
35686,317.2803
35687,101.608215
35688,112.34281
35689,103.959854
35690,104.045364
35691,99.74251
35692,15.134776
35693,-35.032524
35694,24.336773
35695,98.02818
35696,75.293915
35697,110.96277
35698,18.27823
35699,-24.52704
35700,-2.1660511
35701,66.98329
35702,171.8233
35703,405.16647
35704,613.0466
35705,623.4019
35706,627.66797
35707,623.0003
35708,476.49734
35709,296.63635
35710,219.7291
35711,42.286335
35712,30.431059
35713,0.33198643
35714,11.735924
35715,30.946753
35716,22.098528
35717,-13.748622
35718,16.105793
35719,42.546818
35720,-16.986301
35721,49.07744
35722,46.256832
35723,82.92422
35724,-7.706403
35725,92.07381
35726,350.0566
35727,536.49286
35728,597.0893
35729,627.2278
35730,661.61597
35731,655.17194
35732,332.66193
35733,288.60504
35734,253.25845
35735,90.850555
35736,42.540623
35737,66.93072
35738,82.11184
35739,11.8432865
35740,22.067776
35741,15.158874
35742,25.124485
35743,46.109146
35744,77.96515
35745,78.63495
35746,84.5571
35747,80.47603
35748,131.59259
35749,287.3083
35750,446.37997
35751,453.7111
35752,718.9435
35753,806.89874
35754,826.18726
35755,809.68195
35756,638.33453
35757,507.94165
35758,394.44077
35759,122.1388
35760,67.634544
35761,81.63846
35762,10.546323
35763,30.001766
35764,71.19835
35765,41.613556
35766,75.656906
35767,72.639656
35768,100.488594
35769,86.628
35770,94.46468
35771,84.301445
35772,109.51314
35773,226.0468
35774,477.9991
35775,501.6502
35776,633.85693
35777,714.2694
35778,799.25665
35779,795.2837
35780,585.58746
35781,455.36615
35782,294.58948
35783,132.66795
35784,46.889263
35785,45.19654
35786,38.572975
35787,27.263597
35788,34.517662
35789,36.246906
35790,55.10013
35791,29.058521
35792,64.7336
35793,36.90864
35794,50.888027
35795,43.94573
35796,28.72386
35797,150.15852
35798,384.242
35799,480.52774
35800,679.24097
35801,745.18506
35802,747.6426
35803,693.5421
35804,570.2914
35805,418.0667
35806,327.75287
35807,137.02365
35808,104.599556
35809,78.97564
35810,73.41433
35811,86.94267
35812,-21.88826
35813,69.15997
35814,48.78371
35815,59.205593
35816,-62.733772
35817,135.46606
35818,34.44934
35819,12.139115
35820,4.1105103
35821,28.197914
35822,307.1634
35823,390.13348
35824,587.5431
35825,649.3992
35826,643.2066
35827,530.57153
35828,445.8554
35829,313.03134
35830,163.07883
35831,-30.657906
35832,39.647278
35833,8.822014
35834,42.785202
35835,43.998043
35836,44.228573
35837,-0.3585844
35838,-6.521
35839,8.424406
35840,31.201035
35841,-10.579962
35842,-32.726357
35843,-14.842405
35844,-10.800121
35845,63.381035
35846,263.74014
35847,434.3239
35848,459.02228
35849,556.41815
35850,608.91565
35851,518.5676
35852,584.5223
35853,422.36368
35854,242.41228
35855,124.44531
35856,65.37875
35857,59.80397
35858,33.81374
35859,29.286995
35860,40.322624
35861,9.152494
35862,-8.948156
35863,-12.853486
35864,11.051177
35865,1.3669109
35866,23.892492
35867,11.256713
35868,2.3109252
35869,130.04178
35870,317.00616
35871,418.65036
35872,617.0039
35873,745.31696
35874,674.30444
35875,650.5087
35876,520.0182
35877,408.58234
35878,218.04744
35879,24.212004
35880,47.556606
35881,33.067642
35882,47.473053
35883,36.46896
35884,61.81553
35885,34.321465
35886,-7.1207995
35887,-11.225399
35888,34.148434
35889,23.177149
35890,35.702972
35891,4.8809276
35892,32.393482
35893,85.33185
35894,299.83655
35895,451.1251
35896,628.4809
35897,702.9996
35898,739.52716
35899,665.6616
35900,540.0499
35901,431.3137
35902,286.10272
35903,100.481285
35904,38.405243
35905,12.078541
35906,30.291656
35907,29.146627
35908,22.70568
35909,16.681902
35910,48.589832
35911,50.325153
35912,54.565243
35913,-1.1822374
35914,29.180414
35915,64.23634
35916,81.046265
35917,119.06509
35918,296.45633
35919,523.6508
35920,639.2736
35921,661.0911
35922,723.5515
35923,646.20905
35924,497.34296
35925,427.24512
35926,348.3103
35927,136.46922
35928,63.87469
35929,46.86893
35930,54.256493
35931,42.91228
35932,30.58147
35933,47.621803
35934,22.80552
35935,16.376865
35936,5.7048945
35937,-17.847742
35938,21.388824
35939,35.97643
35940,50.380184
35941,120.33292
35942,234.80087
35943,471.25833
35944,732.3912
35945,797.099
35946,807.42206
35947,741.3452
35948,504.3376
35949,394.35156
35950,229.54118
35951,140.44044
35952,93.422935
35953,69.65818
35954,67.7855
35955,69.15978
35956,74.78161
35957,41.674606
35958,20.341515
35959,32.15255
35960,15.423682
35961,-16.740334
35962,38.82735
35963,34.937595
35964,22.83492
35965,203.94907
35966,287.50772
35967,539.1256
35968,642.5901
35969,768.2986
35970,805.8601
35971,782.1074
35972,605.8409
35973,489.8751
35974,287.48676
35975,186.74077
35976,116.23731
35977,73.6345
35978,69.25624
35979,108.05132
35980,57.77779
35981,47.235443
35982,36.951847
35983,39.366764
35984,34.743004
35985,-1.7723669
35986,16.878038
35987,38.28242
35988,58.910393
35989,256.6274
35990,580.81836
35991,696.2645
35992,734.00305
35993,793.4371
35994,636.81146
35995,583.03546
35996,501.42133
35997,422.17374
35998,171.39427
35999,72.23893
36000,54.835594
36001,54.885178
36002,45.112743
36003,71.43346
36004,-20.290236
36005,-1.5634723
36006,20.695765
36007,-46.809544
36008,-10.036962
36009,-3.66509
36010,-26.660389
36011,-6.534806
36012,117.19224
36013,253.4392
36014,481.5238
36015,662.36725
36016,777.27167
36017,726.6208
36018,813.7745
36019,589.136
36020,505.3246
36021,351.27847
36022,120.01233
36023,76.92126
36024,46.01898
36025,86.687965
36026,73.813484
36027,53.792137
36028,-1.5564874
36029,-8.800708
36030,21.96436
36031,-8.911604
36032,-5.687925
36033,-10.507125
36034,0.18930304
36035,-10.155714
36036,90.03389
36037,317.80396
36038,507.3028
36039,659.48706
36040,770.9474
36041,727.194
36042,804.2535
36043,553.87195
36044,502.38116
36045,353.82788
36046,110.42301
36047,104.160614
36048,109.55884
36049,16.274864
36050,30.201132
36051,38.968052
36052,6.765078
36053,16.003677
36054,10.057866
36055,6.9034033
36056,55.23681
36057,0.15290582
36058,10.355845
36059,62.70039
36060,123.25594
36061,336.75452
36062,462.06772
36063,703.3996
36064,764.4101
36065,772.9274
36066,758.82654
36067,553.3144
36068,441.93793
36069,336.7841
36070,125.10766
36071,90.82994
36072,71.42079
36073,93.79867
36074,75.33845
36075,97.20404
36076,-8.13489
36077,38.62059
36078,42.00534
36079,36.267567
36080,31.33112
36081,77.78542
36082,32.15557
36083,67.455666
36084,288.59134
36085,453.05823
36086,573.9574
36087,685.88837
36088,716.5066
36089,724.5935
36090,718.0503
36091,511.68463
36092,367.29062
36093,164.34975
36094,85.235214
36095,72.08256
36096,-20.341623
36097,-21.581173
36098,-22.488499
36099,-7.7343235
36100,-29.735258
36101,6.6081476
36102,10.062271
36103,2.9354222
36104,-18.90317
36105,-24.050343
36106,5.8807335
36107,-15.787086
36108,63.462807
36109,346.46652
36110,579.32324
36111,634.2411
36112,750.5378
36113,656.0471
36114,496.49323
36115,348.79294
36116,263.4957
36117,65.857445
36118,24.212824
36119,-1.471372
36120,-43.687187
36121,-39.52165
36122,5.765361
36123,-1.6657271
36124,-43.37218
36125,-11.887421
36126,-48.838375
36127,-60.012527
36128,-54.9985
36129,-53.77964
36130,-44.069363
36131,96.505486
36132,240.30472
36133,461.12418
36134,687.6117
36135,769.034
36136,783.9041
36137,719.6052
36138,467.1425
36139,356.67374
36140,283.3009
36141,68.45022
36142,27.646116
36143,-19.262627
36144,-16.921785
36145,-20.71411
36146,-34.175514
36147,-52.794758
36148,-15.245864
36149,-11.798591
36150,-18.76523
36151,-14.5648775
36152,-41.019775
36153,-31.00305
36154,-27.270342
36155,97.09662
36156,356.42844
36157,507.3565
36158,607.3912
36159,727.0315
36160,763.10974
36161,712.19305
36162,515.50726
36163,409.25784
36164,284.66733
36165,125.125
36166,-32.639988
36167,25.35561
36168,84.02197
36169,81.157364
36170,92.41126
36171,-35.31309
36172,-13.126701
36173,-29.805593
36174,22.211382
36175,31.932085
36176,-35.424435
36177,35.36938
36178,5.867357
36179,205.34175
36180,339.54706
36181,528.5842
36182,672.7489
36183,759.616
36184,784.83966
36185,688.68616
36186,540.9664
36187,447.38556
36188,335.61905
36189,135.50224
36190,54.5332
36191,48.94809
36192,45.82666
36193,59.428436
36194,63.20014
36195,-22.312775
36196,-6.4612274
36197,-10.332053
36198,27.751337
36199,16.119864
36200,-9.373724
36201,-115.591995
36202,-5.2201786
36203,78.04681
36204,197.48114
36205,498.61267
36206,755.9942
36207,861.7549
36208,720.85394
36209,763.1725
36210,461.94656
36211,348.0005
36212,273.33746
36213,-27.227695
36214,-46.611202
36215,-2.7160373
36216,-4.548238
36217,4.0047436
36218,-23.304691
36219,-14.644628
36220,-15.075006
36221,24.98657
36222,30.632912
36223,73.67579
36224,68.2726
36225,15.625805
36226,40.74471
36227,88.29117
36228,325.34216
36229,527.39136
36230,676.01373
36231,789.78394
36232,789.9897
36233,739.0456
36234,429.30493
36235,338.38022
36236,230.23134
36237,77.50977
36238,50.56999
36239,46.31028
36240,47.6548
36241,50.611664
36242,61.19495
36243,5.946095
36244,21.073275
36245,-5.8182774
36246,8.800584
36247,24.383554
36248,30.178236
36249,36.19554
36250,24.979303
36251,34.905178
36252,151.78032
36253,459.15814
36254,603.11584
36255,687.1431
36256,761.0129
36257,669.0491
36258,480.21436
36259,364.0976
36260,360.85123
36261,181.57983
36262,24.22406
36263,48.022705
36264,113.79815
36265,32.65385
36266,67.01521
36267,20.924486
36268,41.58267
36269,26.117664
36270,11.804338
36271,5.953463
36272,-7.7243705
36273,-0.51251984
36274,8.1143675
36275,87.93232
36276,194.88481
36277,411.23438
36278,668.45605
36279,746.59045
36280,760.9546
36281,731.3106
36282,537.0045
36283,415.57437
36284,323.2906
36285,107.4059
36286,47.03287
36287,35.777077
36288,33.0595
36289,17.418865
36290,26.27075
36291,-56.268013
36292,-13.094713
36293,-14.073911
36294,-0.91225886
36295,1.7908846
36296,-13.311782
36297,-18.951075
36298,-8.623614
36299,92.71294
36300,165.45303
36301,471.27682
36302,726.07043
36303,779.3715
36304,788.23004
36305,757.01575
36306,593.8149
36307,453.4914
36308,377.67685
36309,167.40565
36310,100.99204
36311,95.232254
36312,87.61539
36313,74.47803
36314,89.58131
36315,94.96077
36316,48.153214
36317,114.52149
36318,178.77509
36319,38.04611
36320,175.67052
36321,224.499
36322,189.96873
36323,285.57047
36324,508.6222
36325,668.336
36326,810.7437
36327,841.6851
36328,815.8313
36329,717.95544
36330,590.41504
36331,480.454
36332,337.45584
36333,158.95271
36334,115.76968
36335,90.774185
36336,104.412445
36337,59.32917
36338,101.70256
36339,6.7459807
36340,17.944075
36341,10.836034
36342,11.901594
36343,29.762783
36344,16.286716
36345,20.249998
36346,64.69067
36347,92.82357
36348,317.2174
36349,456.38947
36350,640.8776
36351,720.92487
36352,740.28687
36353,576.8352
36354,509.94946
36355,365.8527
36356,223.77174
36357,84.622246
36358,21.66597
36359,11.735015
36360,40.22801
36361,25.719122
36362,50.220104
36363,62.688892
36364,4.2314215
36365,10.559521
36366,17.085873
36367,6.223323
36368,7.3328648
36369,-19.39687
36370,14.918466
36371,101.126396
36372,303.28226
36373,443.29608
36374,663.447
36375,706.7099
36376,754.60815
36377,618.55927
36378,532.80945
36379,381.55188
36380,194.95891
36381,60.97123
36382,26.197598
36383,27.188305
36384,24.506763
36385,19.062397
36386,16.257877
36387,1.1571829
36388,14.958111
36389,20.63513
36390,-2.3278549
36391,-12.700604
36392,-17.152641
36393,53.720276
36394,4.2567673
36395,124.76188
36396,339.90054
36397,532.34717
36398,622.34735
36399,759.23456
36400,769.67474
36401,733.5591
36402,581.58545
36403,451.08917
36404,344.35397
36405,122.216736
36406,83.37881
36407,74.13551
36408,-69.70674
36409,21.055885
36410,14.239966
36411,50.38509
36412,87.77851
36413,67.61087
36414,64.62042
36415,57.801895
36416,83.33637
36417,38.336224
36418,109.3797
36419,232.41226
36420,560.73
36421,714.9172
36422,792.9177
36423,876.899
36424,891.9116
36425,742.97565
36426,452.05252
36427,456.98206
36428,314.1891
36429,144.04231
36430,109.49096
36431,44.815163
36432,5.8373747
36433,36.180912
36434,33.26332
36435,25.338419
36436,-37.19491
36437,-8.870551
36438,-2.6384754
36439,-8.532679
36440,22.98095
36441,34.31483
36442,68.4962
36443,274.79514
36444,536.7858
36445,692.8773
36446,794.14923
36447,885.1412
36448,906.5694
36449,872.22375
36450,480.17783
36451,361.54526
36452,138.33759
36453,130.99496
36454,45.926144
36455,60.038902
36456,85.673775
36457,19.252619
36458,53.9709
36459,31.560194
36460,34.169617
36461,17.754454
36462,0.009594861
36463,-6.635702
36464,-5.0401335
36465,229.41116
36466,497.10223
36467,667.1757
36468,862.53973
36469,912.5511
36470,917.98376
36471,805.77966
36472,504.00406
36473,486.41263
36474,331.36407
36475,125.02093
36476,88.34614
36477,107.41151
36478,64.965996
36479,-59.819553
36480,-67.35249
36481,-57.264572
36482,-15.66379
36483,2.324428
36484,-4.359111
36485,-4.498149
36486,3.5692916
36487,1.9156018
36488,28.219154
36489,243.58478
36490,488.4193
36491,756.2164
36492,840.75446
36493,935.10785
36494,827.3959
36495,833.75964
36496,630.093
36497,542.43085
36498,459.15945
36499,188.93434
36500,167.60353
36501,99.63254
36502,134.83167
36503,137.87013
36504,108.68948
36505,65.97073
36506,49.522915
36507,78.48502
36508,70.3851
36509,64.44104
36510,86.98237
36511,69.900795
36512,115.51571
36513,296.63312
36514,544.8326
36515,745.94196
36516,863.5895
36517,909.13605
36518,953.4476
36519,732.49316
36520,636.3976
36521,534.5523
36522,342.22757
36523,184.75447
36524,69.175125
36525,74.551
36526,82.61366
36527,84.3121
36528,67.28945
36529,81.52348
36530,83.32048
36531,88.58015
36532,64.44455
36533,47.832977
36534,29.659552
36535,72.535355
36536,111.06558
36537,275.02484
36538,575.5901
36539,725.27057
36540,895.0875
36541,936.43634
36542,948.7369
36543,812.38763
36544,446.11777
36545,512.7232
36546,317.31412
36547,165.08128
36548,122.20957
36549,119.64421
36550,103.45328
36551,104.926186
36552,89.38064
36553,27.613302
36554,20.949589
36555,20.291485
36556,48.45602
36557,29.19964
36558,39.93369
36559,45.267414
36560,64.52669
36561,216.45122
36562,607.0562
36563,716.1951
36564,812.8194
36565,955.0309
36566,958.42584
36567,791.29034
36568,571.98047
36569,467.8261
36570,352.98724
36571,171.34596
36572,94.18698
36573,59.9115
36574,114.413055
36575,50.492172
36576,78.02855
36577,6.1030025
36578,13.590171
36579,44.426376
36580,55.2782
36581,62.69754
36582,20.250656
36583,49.8936
36584,94.088234
36585,297.9321
36586,443.18787
36587,623.70465
36588,801.9049
36589,918.3081
36590,945.908
36591,878.06525
36592,644.36975
36593,547.41205
36594,346.7242
36595,193.98613
36596,110.395935
36597,86.26455
36598,90.95625
36599,93.60896
36600,86.38661
36601,74.11517
36602,51.11812
36603,164.04921
36604,34.231438
36605,28.421303
36606,-23.588621
36607,4.5972376
36608,-8.595937
36609,187.16869
36610,491.2599
36611,724.11896
36612,731.63635
36613,842.66486
36614,776.4779
36615,708.35614
36616,604.5211
36617,456.8671
36618,334.4419
36619,150.96678
36620,11.6038885
36621,81.68611
36622,-42.210644
36623,94.50138
36624,2.182777
36625,37.094513
36626,32.10047
36627,-9.288127
36628,-8.651623
36629,66.447845
36630,-5.9333735
36631,2.01862
36632,70.69813
36633,178.01146
36634,491.28775
36635,651.54193
36636,736.5421
36637,829.1566
36638,829.0493
36639,740.7594
36640,550.13556
36641,434.18192
36642,325.86554
36643,150.58015
36644,-20.650658
36645,69.94199
36646,33.67812
36647,70.13977
36648,52.170265
36649,11.885253
36650,21.70738
36651,15.243106
36652,0.3864969
36653,8.34324
36654,4.288718
36655,0.56966126
36656,31.038166
36657,197.52353
36658,489.61185
36659,718.47394
36660,816.8801
36661,892.50464
36662,881.3012
36663,784.37714
36664,574.4662
36665,485.92795
36666,340.0267
36667,153.91296
36668,95.24656
36669,25.30458
36670,84.805435
36671,18.99711
36672,21.70415
36673,6.565087
36674,-62.47804
36675,1.9228942
36676,-0.89943916
36677,46.968723
36678,104.35588
36679,94.803665
36680,114.0906
36681,291.0458
36682,596.4441
36683,736.9178
36684,787.5299
36685,870.04486
36686,860.94763
36687,786.4995
36688,629.64594
36689,532.0008
36690,331.05408
36691,115.41827
36692,106.40442
36693,119.06296
36694,76.847725
36695,68.19918
36696,43.742714
36697,-65.61047
36698,1.6138207
36699,-35.621834
36700,10.045925
36701,-30.091894
36702,6.7495136
36703,-53.486225
36704,-35.131504
36705,201.09937
36706,525.79095
36707,667.42505
36708,839.4693
36709,878.39545
36710,871.0512
36711,903.60895
36712,511.5938
36713,453.924
36714,385.5192
36715,184.52327
36716,160.56226
36717,93.53033
36718,74.48314
36719,40.32725
36720,113.0038
36721,21.7262
36722,-39.216396
36723,46.454945
36724,30.37566
36725,49.59846
36726,51.570946
36727,27.889162
36728,111.054
36729,290.26645
36730,648.73596
36731,714.29004
36732,886.6107
36733,894.4276
36734,917.8292
36735,862.12274
36736,645.8143
36737,541.5543
36738,365.64325
36739,193.61388
36740,113.57197
36741,75.59112
36742,74.263535
36743,80.08787
36744,67.30723
36745,34.81774
36746,47.389572
36747,22.533085
36748,46.999
36749,-2.4648118
36750,10.01735
36751,52.367706
36752,3.001978
36753,235.07576
36754,527.2196
36755,718.66205
36756,802.69775
36757,837.0767
36758,842.71747
36759,775.9339
36760,577.88055
36761,480.5233
36762,320.90286
36763,145.93675
36764,67.19606
36765,18.266308
36766,83.85805
36767,-41.422737
36768,80.453705
36769,33.367085
36770,23.164593
36771,26.620846
36772,-19.041538
36773,21.895657
36774,56.202835
36775,14.171907
36776,26.128883
36777,208.62201
36778,543.21875
36779,682.5109
36780,796.4348
36781,873.26337
36782,864.49194
36783,800.1587
36784,588.5755
36785,535.7344
36786,358.0515
36787,170.84447
36788,91.90734
36789,83.028984
36790,-40.71724
36791,-0.81705076
36792,54.831577
36793,5.740791
36794,32.66862
36795,26.59155
36796,24.194677
36797,7.398952
36798,46.389076
36799,36.734867
36800,32.605568
36801,153.66255
36802,495.3078
36803,614.1823
36804,772.3245
36805,833.108
36806,886.90906
36807,750.5499
36808,520.8031
36809,484.49518
36810,378.3078
36811,174.76277
36812,81.56707
36813,93.0354
36814,93.86345
36815,-2.4777439
36816,-9.869567
