,mont-samagallo
17326,714.9752
17327,749.0419
17328,667.82904
17329,498.72614
17330,379.2937
17331,237.08467
17332,92.848404
17333,47.79756
17334,12.883881
17335,19.002838
17336,36.492012
17337,40.92037
17338,16.23079
17339,7.5942283
17340,9.066162
17341,16.075573
17342,-2.0101037
17343,14.505119
17344,-17.392382
17345,12.441506
17346,82.90615
17347,227.03966
17348,412.21188
17349,569.65485
17350,630.73486
17351,730.7199
17352,689.1716
17353,466.69485
17354,338.50763
17355,218.055
17356,88.25681
17357,21.057926
17358,37.165836
17359,16.802223
17360,19.578997
17361,7.55133
17362,-33.57843
17363,-10.817257
17364,6.1783504
17365,15.879871
17366,9.520948
17367,-46.535324
17368,12.468972
17369,17.10737
17370,72.74295
17371,265.4037
17372,486.20767
17373,667.0414
17374,812.1231
17375,765.24994
17376,723.27686
17377,565.40234
17378,447.62723
17379,317.31622
17380,97.138214
17381,47.401966
17382,32.946964
17383,1.0010258
17384,0.2537862
17385,3.311492
17386,17.481857
17387,6.9309173
17388,1.2567134
17389,-11.974717
17390,-1.0561367
17391,20.735044
17392,26.05288
17393,20.977512
17394,108.73291
17395,386.79767
17396,485.7205
17397,563.1305
17398,486.02145
17399,542.5156
17400,471.89514
17401,331.75867
17402,384.83438
17403,265.30865
17404,77.35441
17405,47.09797
17406,-12.772232
17407,5.0704565
17408,9.764961
17409,20.065935
17410,3.3193407
17411,2.3803582
17412,2.7750132
17413,6.669061
17414,0.5099526
17415,20.442783
17416,-1.5846621
17417,4.03908
17418,48.712864
17419,245.75104
17420,408.023
17421,572.17096
17422,555.8642
17423,654.5061
17424,414.35416
17425,408.31064
17426,325.13443
17427,207.83965
17428,36.889786
17429,-21.381983
17430,-18.608547
17431,-15.554667
17432,2.4425201
17433,76.904045
17434,-10.996274
17435,-11.988063
17436,-26.559956
17437,17.744732
17438,-20.054289
17439,-18.405582
17440,-1.5936326
17441,-8.453481
17442,-49.57357
17443,-22.873402
17444,451.8018
17445,637.4657
17446,581.4132
17447,707.0332
17448,611.3191
17449,506.68524
17450,418.49103
17451,147.98273
17452,23.101156
17453,-8.481771
17454,1.3318194
17455,-0.6835127
17456,5.458481
17457,2.8134906
17458,0.22535205
17459,-2.9143288
17460,-1.5078996
17461,-3.1860313
17462,0.5207642
17463,-25.474373
17464,18.029404
17465,13.7430725
17466,60.002808
17467,317.48767
17468,523.8976
17469,549.47864
17470,707.91266
17471,713.47833
17472,559.81177
17473,479.07837
17474,240.80206
17475,203.634
17476,51.985867
17477,-3.6921136
17478,-8.379832
17479,12.823258
17480,23.704782
17481,8.385744
17482,-7.709327
17483,29.205515
17484,2.3028026
17485,6.982872
17486,-12.816463
17487,-12.843875
17488,-18.140156
17489,-11.397155
17490,48.55805
17491,20.584658
17492,82.45614
17493,86.20148
17494,99.55342
17495,90.18403
17496,0.06809635
17497,9.440586
17498,54.79019
17499,34.283566
17500,21.112602
17501,-32.56366
17502,-14.094638
17503,-21.56328
17504,-4.114882
17505,-14.759501
17506,-2.11689
17507,14.8400955
17508,3.7217097
17509,15.712289
17510,4.057526
17511,15.974067
17512,4.7644897
17513,25.71054
17514,60.56381
17515,229.71078
17516,361.60785
17517,382.86713
17518,432.19574
17519,466.95856
17520,428.96698
17521,330.3243
17522,313.0391
17523,251.00922
17524,57.599
17525,10.315788
17526,2.8176174
17527,0.6423934
17528,1.9341177
17529,5.2069526
17530,0.8149834
17531,4.8629627
17532,-0.9870017
17533,9.884013
17534,-1.283699
17535,5.844894
17536,5.7201867
17537,21.138317
17538,51.26744
17539,304.49255
17540,349.54364
17541,526.5573
17542,632.63135
17543,672.5974
17544,535.0437
17545,378.25504
17546,297.6703
17547,227.65332
17548,53.105618
17549,-4.806842
17550,-4.198309
17551,-17.895721
17552,-1.5698537
17553,-5.228862
17554,3.3324716
17555,11.345521
17556,5.0350904
17557,-5.5857563
17558,-9.307103
17559,5.3039975
17560,-4.505978
17561,9.71216
17562,40.178345
17563,293.55585
17564,595.64813
17565,715.1722
17566,736.42645
17567,825.0999
17568,276.84546
17569,109.60192
17570,152.27496
17571,41.94971
17572,-5.3842793
17573,16.508335
17574,22.275576
17575,33.48024
17576,33.984306
17577,-10.260219
17578,3.030198
17579,1.6770705
17580,-6.348604
17581,16.780785
17582,6.935886
17583,-4.006068
17584,50.674854
17585,35.91791
17586,149.37498
17587,378.60757
17588,526.6431
17589,632.5398
17590,721.47015
17591,719.28394
17592,682.4823
17593,527.8198
17594,394.56583
17595,267.27646
17596,62.695442
17597,-20.996796
17598,8.211656
17599,26.41188
17600,-6.3287964
17601,26.515371
17602,-11.919562
17603,2.1998432
17604,1.3099072
17605,14.270022
17606,7.2278714
17607,-0.614324
17608,6.452196
17609,-45.51946
17610,63.639477
17611,246.1687
17612,554.0822
17613,710.7575
17614,826.0089
17615,810.57947
17616,702.7085
17617,492.03384
17618,322.00668
17619,241.31018
17620,88.881065
17621,31.519896
17622,15.905543
17623,24.630083
17624,22.150717
17625,21.676882
17626,13.610877
17627,21.37858
17628,9.859332
17629,3.7903247
17630,-8.838584
17631,4.0549364
17632,-2.4739094
17633,37.69374
17634,71.056305
17635,263.43573
17636,492.5331
17637,675.79865
17638,686.25995
17639,771.3897
17640,691.8907
17641,483.74432
17642,363.32404
17643,241.4418
17644,99.4302
17645,27.358152
17646,16.92351
17647,20.067564
17648,19.13503
17649,14.889946
17650,28.736511
17651,-18.374105
17652,-3.6156197
17653,6.412921
17654,-10.49746
17655,17.665895
17656,-4.9397793
17657,-30.7349
17658,109.32331
17659,218.4048
17660,432.31604
17661,599.73193
17662,568.16144
17663,638.4814
17664,651.6051
17665,480.33636
17666,313.09326
17667,231.40869
17668,56.211952
17669,20.471603
17670,10.742503
17671,-6.9577413
17672,13.165395
17673,4.8299255
17674,-1.7614249
17675,-0.27152452
17676,11.0128
17677,0.5784346
17678,12.868771
17679,-2.926708
17680,0.25822297
17681,-0.10679502
17682,61.968723
17683,177.57158
17684,417.67117
17685,616.54834
17686,681.8663
17687,652.6091
17688,641.42596
17689,447.37848
17690,355.29788
17691,271.2726
17692,97.333435
17693,10.882416
17694,7.000963
17695,24.491121
17696,14.963763
17697,29.198215
17698,-20.583366
17699,-13.22747
17700,-0.19298509
17701,-0.606428
17702,-1.1139191
17703,-0.42689306
17704,-0.6812184
17705,0.7419083
17706,55.811626
17707,327.01474
17708,507.61935
17709,539.61786
17710,651.0623
17711,642.08093
17712,565.3725
17713,469.9621
17714,303.7956
17715,245.46764
17716,78.33333
17717,3.8149896
17718,2.5612588
17719,2.9005792
17720,1.3225833
17721,1.7568533
17722,4.3971
17723,-5.6597924
17724,-0.4325559
17725,-2.095053
17726,-3.7256572
17727,7.4830427
17728,0.1304434
17729,40.000114
17730,76.94647
17731,316.84692
17732,473.04565
17733,519.2738
17734,424.02362
17735,471.69565
17736,398.49677
17737,292.4475
17738,198.88098
17739,82.47178
17740,40.472298
17741,4.622882
17742,-8.688301
17743,-4.4291334
17744,-5.134505
17745,-54.44666
17746,6.387258
17747,10.281974
17748,10.146943
17749,5.6727295
17750,0.3029701
17751,-3.4436765
17752,-3.6674159
17753,18.603176
17754,165.83144
17755,184.378
17756,136.733
17757,322.17044
17758,401.50198
17759,386.12448
17760,398.42508
17761,330.7659
17762,106.35723
17763,95.45295
17764,25.07129
17765,-8.661702
17766,2.3172731
17767,9.121975
17768,-3.3218791
17769,2.6798668
17770,0.57791406
17771,4.180345
17772,3.5933685
17773,-10.289966
17774,-8.673679
17775,-2.46711
17776,-9.69096
17777,1.0460441
17778,104.71408
17779,147.99843
17780,166.0341
17781,235.49786
17782,281.62573
17783,282.7571
17784,334.3992
17785,269.35913
17786,249.59386
17787,170.09433
17788,58.0872
17789,8.433057
17790,-28.132433
17791,-22.714634
17792,-6.9885464
17793,4.313795
17794,-4.462694
17795,-1.2807039
17796,-1.6678816
17797,0.994749
17798,0.17150882
17799,7.3599567
17800,1.5604955
17801,14.920636
17802,118.91931
17803,252.19992
17804,286.26505
17805,281.03485
17806,470.80994
17807,584.20337
17808,546.5849
17809,416.64435
17810,491.0735
17811,307.51355
17812,86.24623
17813,9.728678
17814,-1.8305781
17815,7.6697364
17816,6.459977
17817,-1.7388219
17818,-1.89141
17819,-10.799763
17820,-6.1297107
17821,-18.238516
17822,5.444864
17823,-3.5806904
17824,22.238527
17825,51.784637
17826,203.40036
17827,341.1247
17828,598.5394
17829,726.2198
17830,496.66476
17831,446.97964
17832,386.8129
17833,323.67596
17834,204.25224
17835,232.03578
17836,130.41014
17837,15.012694
17838,4.8220882
17839,30.924152
17840,5.5113564
17841,19.413261
17842,0.26381972
17843,-3.268849
17844,0.19877845
17845,9.459308
17846,62.56204
17847,6.4541564
17848,-12.676764
17849,39.446712
17850,194.57562
17851,372.65857
17852,561.56476
17853,717.00793
17854,737.0811
17855,695.07794
17856,628.3878
17857,522.36115
17858,359.141
17859,264.88855
17860,54.26505
17861,41.968426
17862,39.807117
17863,26.065506
17864,53.50242
17865,44.58776
17866,1.7598239
17867,18.694475
17868,55.187317
17869,-5.2728376
17870,-3.264092
17871,-21.14794
17872,-12.681577
17873,30.71569
17874,99.21595
17875,260.17673
17876,589.4393
17877,784.3663
17878,830.5228
17879,557.0568
17880,172.68567
17881,376.2
17882,287.12616
17883,290.39606
17884,95.136215
17885,29.795547
17886,0.34560633
17887,-11.883255
17888,-14.263129
17889,-3.735659
17890,1.3478394
17891,-1.1647317
17892,-4.4605527
17893,-8.96312
17894,-9.711832
17895,-21.063879
17896,0.12401849
17897,15.179671
17898,149.4073
17899,247.62727
17900,223.37645
17901,238.1548
17902,625.22345
17903,762.9023
17904,655.2052
17905,436.04556
17906,364.24146
17907,195.22058
17908,50.727535
17909,-21.735247
17910,-5.904579
17911,2.040579
17912,-3.3553371
17913,13.335342
17914,-6.8416524
17915,-9.251565
17916,10.921377
17917,-3.9787376
17918,-6.102194
17919,44.581505
17920,33.191086
17921,68.69235
17922,209.66776
17923,279.24777
17924,462.18127
17925,429.99942
17926,448.12814
17927,414.08
17928,365.35565
17929,190.9046
17930,154.77687
17931,91.92541
17932,49.431656
17933,-14.376002
17934,-21.078308
17935,-5.7809
17936,-4.756732
17937,10.408074
17938,16.671741
17939,-6.8820972
17940,-1.9845675
17941,-3.835231
17942,8.830675
17943,18.800686
17944,0.5053799
17945,16.112959
17946,182.48718
17947,226.94922
17948,564.57764
17949,642.4513
17950,785.0386
17951,691.9993
17952,635.4508
17953,417.87137
17954,428.2477
17955,312.75586
17956,102.021095
17957,13.513175
17958,14.356046
17959,-5.2646117
17960,3.6968298
17961,-11.61965
17962,6.477563
17963,17.974398
17964,15.083337
17965,-2.678512
17966,1.7950312
17967,4.519551
17968,4.5388155
17969,34.90869
17970,177.92416
17971,343.8404
17972,599.39685
17973,715.95917
17974,795.8324
17975,801.5677
17976,707.9499
17977,555.6824
17978,459.98035
17979,310.4
17980,66.404976
17981,33.443367
17982,-13.815127
17983,12.869432
17984,37.151363
17985,10.89323
17986,64.429855
17987,29.943132
17988,-14.302765
17989,6.827992
17990,-9.853524
17991,-28.157618
17992,-24.523602
17993,-4.0559373
17994,174.99606
17995,402.64575
17996,568.3087
17997,645.42957
17998,703.53143
17999,662.1871
18000,617.86945
18001,370.8174
18002,426.49677
18003,250.97243
18004,75.57674
18005,21.892878
18006,-11.720148
18007,5.8208084
18008,-17.913637
18009,-29.306612
18010,-18.39302
18011,-0.5536079
18012,7.7768497
18013,15.859446
18014,21.131853
18015,8.8291025
18016,-4.8173656
18017,25.457716
18018,192.906
18019,471.91373
18020,536.7704
18021,653.26996
18022,817.2
18023,845.8563
18024,743.69037
18025,543.21844
18026,496.55948
18027,362.79053
18028,94.08218
18029,-0.96967244
18030,5.1859756
18031,-31.794403
18032,-1.0057713
18033,-7.4886556
18034,9.656819
18035,0.5328912
18036,1.9951574
18037,2.1310823
18038,10.274475
18039,3.0293663
18040,5.723326
18041,89.04487
18042,159.5928
18043,319.27908
18044,497.72235
18045,575.70544
18046,701.6788
18047,689.4657
18048,589.86
18049,424.27386
18050,263.10416
18051,265.8867
18052,67.28933
18053,22.003538
18054,-12.739784
18055,-7.1569815
18056,-12.617147
18057,-19.055714
18058,4.9198737
18059,13.886055
18060,43.93738
18061,-1.2951938
18062,5.5933666
18063,5.1587133
18064,-0.31118435
18065,24.884392
18066,120.75963
18067,215.4076
18068,198.52193
18069,238.85306
18070,199.30704
18071,141.79565
18072,177.66812
18073,200.31734
18074,154.46498
18075,127.218155
18076,57.561462
18077,-13.044987
18078,-3.7465725
18079,17.423979
18080,-6.3824277
18081,-12.906096
18082,-29.59385
18083,-14.539605
18084,-3.7102027
18085,11.757441
18086,-13.739428
18087,-1.3867556
18088,41.17156
18089,46.690205
18090,140.32759
18091,197.43892
18092,257.67148
18093,281.3246
18094,703.1507
18095,774.0974
18096,707.5309
18097,545.2246
18098,481.09647
18099,359.69223
18100,108.775475
18101,61.56512
18102,13.313437
18103,-9.495914
18104,-9.696551
18105,-34.757244
18106,-21.051815
18107,-19.019695
18108,-13.770088
18109,-6.1864896
18110,-0.38889682
18111,3.995193
18112,-24.963718
18113,23.56764
18114,179.4693
18115,256.94934
18116,544.97833
18117,868.159
18118,835.71765
18119,892.8442
18120,803.0428
18121,640.9454
18122,404.6777
18123,144.57544
18124,40.22705
18125,-13.765484
18126,-63.863457
18127,33.17002
18128,-16.954533
18129,-1.6722884
18130,14.836697
18131,22.243189
18132,21.815876
18133,34.40556
18134,11.663224
18135,12.736158
18136,8.325462
18137,45.713436
18138,220.98279
18139,416.57336
18140,545.4292
18141,671.4082
18142,668.29626
18143,619.629
18144,610.88104
18145,511.8207
18146,426.5084
18147,246.53883
18148,78.83057
18149,16.388592
18150,0.41309434
18151,23.46256
18152,18.918236
18153,62.19849
18154,57.762188
18155,12.06789
18156,16.038727
18157,25.550577
18158,13.270556
18159,3.7150877
18160,-15.437087
18161,8.870549
18162,179.76247
18163,330.56784
18164,439.83618
18165,481.7518
18166,537.6151
18167,540.85596
18168,588.0427
18169,357.64938
18170,370.1437
18171,246.2366
18172,120.11807
18173,55.023823
18174,-27.07312
18175,32.30245
18176,18.407104
18177,9.748747
18178,-10.454485
18179,22.189526
18180,-3.523808
18181,9.478676
18182,9.362422
18183,-30.325449
18184,-14.095509
18185,16.122269
18186,181.22754
18187,297.22238
18188,195.24693
18189,317.13486
18190,312.337
18191,277.5465
18192,296.83386
18193,228.33127
18194,204.2537
18195,313.66562
18196,101.64892
18197,32.000122
18198,19.693075
18199,22.851215
18200,26.2199
18201,22.63983
18202,-3.8208601
18203,-6.41256
18204,3.3441095
18205,9.468469
18206,1.1619027
18207,-20.830254
18208,19.250946
18209,5.982449
18210,152.84889
18211,356.12024
18212,466.39893
18213,641.1674
18214,804.9548
18215,796.15704
18216,655.35803
18217,480.6674
18218,476.60275
18219,258.0657
18220,79.842476
18221,29.66929
18222,11.352786
18223,-3.5500023
18224,27.194735
18225,36.537704
18226,19.231369
18227,31.842297
18228,17.2973
18229,20.62495
18230,21.300793
18231,8.278353
18232,9.526347
18233,42.70754
18234,221.62657
18235,496.44797
18236,649.13367
18237,794.1473
18238,878.3237
18239,830.62445
18240,733.8383
18241,483.02533
18242,418.1541
18243,253.31963
18244,91.29388
18245,61.838722
18246,20.159342
18247,3.5221195
18248,18.922752
18249,28.869232
18250,29.20492
18251,30.728096
18252,-0.82717586
18253,-2.0882318
18254,-10.54533
18255,-5.1305223
18256,10.994317
18257,8.513231
18258,189.78798
18259,339.92307
18260,438.58752
18261,475.3346
18262,699.0036
18263,643.24164
18264,445.53372
18265,546.7906
18266,351.4505
18267,316.75153
18268,81.3722
18269,19.954037
18270,59.65593
18271,37.95313
18272,20.178017
18273,1.7928355
18274,8.601845
18275,2.7476304
18276,8.061632
18277,20.884827
18278,3.6912186
18279,-1.7221322
18280,3.8913279
18281,26.490213
18282,219.7024
18283,376.17477
18284,711.6762
18285,750.2509
18286,689.4129
18287,716.3992
18288,634.4606
18289,543.6041
18290,397.30194
18291,242.3554
18292,119.990555
18293,10.6395855
18294,-6.7648525
18295,10.235688
18296,4.87325
18297,-4.511477
18298,-7.655465
18299,11.235283
18300,-0.36471775
18301,8.103031
18302,9.214698
18303,3.4849145
18304,58.158348
18305,8.674478
18306,125.45573
18307,380.69284
18308,469.5916
18309,472.3188
18310,570.13745
18311,495.54395
18312,501.2802
18313,367.71964
18314,349.93527
18315,269.3725
18316,76.7356
18317,10.076534
18318,17.25739
18319,19.381634
18320,32.869236
18321,21.707788
18322,10.086394
18323,4.5325403
18324,0.24709484
18325,-4.9459276
18326,8.818461
18327,9.175238
18328,22.465984
18329,33.152863
18330,207.92026
18331,204.32469
18332,220.66069
18333,403.78198
18334,501.44955
18335,521.8759
18336,328.1282
18337,473.7737
18338,491.90662
18339,308.59415
18340,115.24454
18341,11.937743
18342,-15.568868
18343,-0.13522676
18344,26.044401
18345,5.9039073
18346,-1.8885603
18347,-17.293242
18348,-3.4330192
18349,-1.842975
18350,-4.4878345
18351,4.793245
18352,30.705029
18353,70.40244
18354,291.3851
18355,370.77087
18356,372.0287
18357,397.93668
18358,734.9766
18359,936.22705
18360,834.2232
18361,702.1491
18362,514.80096
18363,362.78094
18364,194.59915
18365,15.478022
18366,23.067364
18367,19.4067
18368,-19.761515
18369,42.89777
18370,44.688797
18371,64.08157
18372,-25.176804
18373,7.6485586
18374,12.03925
18375,-7.990441
18376,38.85863
18377,33.019005
18378,322.16586
18379,596.95355
18380,822.2446
18381,755.8924
18382,688.4443
18383,834.47833
18384,397.5978
18385,243.83197
18386,207.99652
18387,135.42697
18388,37.304783
18389,-18.58702
18390,-27.557814
18391,20.762453
18392,11.18758
18393,43.318825
18394,-48.709152
18395,-26.765768
18396,-75.69314
18397,-21.143837
18398,-25.103958
18399,-3.26222
18400,-0.032015767
18401,54.224617
18402,218.50023
18403,237.12845
18404,292.74097
18405,247.54805
18406,273.31412
18407,320.50534
18408,277.93353
18409,192.91826
18410,173.34525
18411,165.79059
18412,17.615458
18413,-27.503944
18414,-18.319736
18415,-9.061047
18416,-8.860947
18417,-24.540407
18418,24.802235
18419,16.962744
18420,-2.9090066
18421,2.3816764
18422,-10.8446665
18423,0.8271144
18424,0.0005953051
18425,33.191917
18426,230.22353
18427,508.8625
18428,683.58624
18429,737.502
18430,754.2155
18431,787.12274
18432,489.63962
18433,292.3394
18434,278.74133
18435,267.93933
18436,98.56125
18437,-14.911182
18438,-13.00865
18439,-12.523817
18440,-28.344261
18441,-23.567528
18442,50.255238
18443,-12.529632
18444,-1.5835905
18445,-13.605639
18446,-4.712392
18447,-11.997319
18448,0.3858073
18449,14.412948
18450,66.47697
18451,234.57043
18452,282.24133
18453,272.35864
18454,308.4969
18455,361.80283
18456,365.40802
18457,243.80511
18458,166.67487
18459,282.64142
18460,143.08176
18461,44.283077
18462,14.641622
18463,10.451307
18464,-2.9013877
18465,-7.5976386
18466,14.5187
18467,62.191124
18468,11.236665
18469,-10.271592
18470,-4.2917633
18471,-2.6649623
18472,57.408287
18473,175.8764
18474,453.22168
18475,663.652
18476,642.75696
18477,514.07263
18478,437.18448
18479,303.58243
18480,331.78098
18481,410.31387
18482,317.10834
18483,99.63817
18484,38.56097
18485,31.252266
18486,10.3801985
18487,22.592768
18488,44.93864
18489,-9.575273
18490,-0.612477
18491,-4.0249
18492,-16.318714
18493,-10.490133
18494,-8.086025
18495,6.8341413
18496,40.33381
18497,267.53983
18498,407.22675
18499,532.42883
18500,430.94232
18501,320.42432
18502,279.0249
18503,478.9995
18504,171.96724
18505,127.36104
18506,139.43195
18507,28.08335
18508,-8.819063
18509,-2.7207222
18510,-15.757954
18511,13.029988
18512,-27.858044
18513,-7.601095
18514,-20.89098
18515,-9.977436
18516,10.443415
18517,-8.655134
18518,3.3550892
18519,0.2796132
18520,79.20647
18521,74.88811
18522,187.27657
18523,152.6648
18524,157.74355
18525,134.23926
18526,144.34398
18527,118.2292
18528,102.78968
18529,159.95273
18530,99.61134
18531,32.372795
18532,-3.297469
18533,-20.569338
18534,-2.7728987
18535,-7.747671
18536,1.2590482
18537,-4.2395687
18538,-25.418037
18539,-20.1192
18540,4.2931333
18541,41.610336
18542,-4.4718823
18543,15.359499
18544,157.45352
18545,292.02698
18546,590.7974
18547,701.592
18548,797.14087
18549,501.599
18550,545.45764
18551,627.67017
18552,510.74176
18553,420.07776
18554,233.82248
18555,90.46015
18556,4.8294983
18557,8.578622
18558,1.967199
18559,10.047444
18560,2.7491124
18561,0.90913904
18562,5.167265
18563,-1.9838089
18564,-1.6482549
18565,9.651936
18566,2.3217444
18567,36.973465
18568,118.07547
18569,38.896976
18570,150.6169
18571,75.99087
18572,179.4834
18573,90.6957
18574,145.61049
18575,143.00711
18576,131.0739
18577,106.18802
18578,40.73864
18579,36.727207
18580,-0.9112787
18581,-13.175661
18582,-9.112742
18583,-12.636716
18584,-17.17444
18585,4.2758346
18586,5.5579576
18587,12.00226
18588,-5.0703735
18589,2.7430634
18590,-2.9504263
18591,8.189227
18592,141.6925
18593,265.72354
18594,331.604
18595,577.42773
18596,829.4361
18597,890.903
18598,648.7175
18599,459.1593
18600,542.65454
18601,379.69498
18602,268.65817
18603,58.35152
18604,11.712884
18605,-21.986958
18606,-6.116132
18607,1.0916008
18608,-11.252722
18609,14.373012
18610,19.170664
18611,-8.380101
18612,2.7311034
18613,-26.859081
18614,-10.761271
18615,7.379396
18616,95.57069
18617,245.09906
18618,267.8085
18619,568.9454
18620,674.38513
18621,628.23975
18622,795.8173
18623,615.0684
18624,583.7012
18625,290.718
18626,193.11996
18627,46.13576
18628,-9.386534
18629,-18.085382
18630,-9.96705
18631,-18.400303
18632,-39.835037
18633,1.9036055
18634,0.79365104
18635,-11.986483
18636,4.0074778
18637,1.6140231
18638,14.545053
18639,8.8787365
18640,82.71947
18641,298.60596
18642,526.8327
18643,543.25836
18644,512.88806
18645,807.90393
18646,582.95575
18647,138.63756
18648,115.04095
18649,87.73693
18650,112.6676
18651,59.075016
18652,18.6643
18653,2.6992214
18654,-7.8128686
18655,-4.654596
18656,2.2543688
18657,3.905281
18658,1.3422928
18659,-17.07697
18660,-12.849351
18661,-3.5070179
18662,9.400387
18663,5.011512
18664,103.72431
18665,306.2433
18666,362.2659
18667,663.85895
18668,797.365
18669,843.0504
18670,821.7029
18671,679.4062
18672,569.77454
18673,405.4781
18674,211.99089
18675,72.506744
18676,5.0502844
18677,8.637547
18678,13.957414
18679,9.0973835
18680,13.475925
18681,-4.783457
18682,-10.517642
18683,-13.062544
18684,7.6735654
18685,7.411196
18686,-16.959143
18687,51.931
18688,163.57144
18689,325.30365
18690,618.06866
18691,841.6569
18692,698.77905
18693,684.91425
18694,240.41428
18695,232.60655
18696,254.18591
18697,157.29297
18698,127.75935
18699,41.49568
18700,17.318256
18701,-39.534363
18702,-22.68655
18703,-14.432885
18704,-38.99855
18705,1.0522602
18706,-0.50575566
18707,-5.289841
18708,-3.0679684
18709,9.577804
18710,-0.9877719
18711,13.609181
18712,51.142086
18713,170.41972
18714,225.85945
18715,154.67555
18716,107.80022
18717,111.58453
18718,596.8339
18719,613.2822
18720,444.2307
18721,407.9526
18722,303.9687
18723,74.499146
18724,11.680727
18725,-6.543206
18726,0.31000972
18727,10.529239
18728,8.956277
18729,-0.89444
18730,11.366514
18731,1.0124413
18732,-3.5339005
18733,30.830698
18734,4.2140403
18735,25.487606
18736,114.68688
18737,269.14774
18738,282.38992
18739,510.38458
18740,627.9917
18741,783.791
18742,663.4877
18743,678.81775
18744,670.9314
18745,419.40436
18746,187.15288
18747,87.56453
18748,-1.3483943
18749,10.198122
18750,21.210264
18751,15.614736
18752,-6.0365467
18753,-3.866086
18754,-3.4306827
18755,8.636523
18756,-3.911377
18757,9.321078
18758,-1.0510966
18759,10.433547
18760,126.51652
18761,315.69656
18762,386.19064
18763,587.0911
18764,734.8717
18765,824.20557
18766,770.2477
18767,669.35406
18768,667.595
18769,436.53577
18770,234.11848
18771,78.27275
18772,-0.36680308
18773,-18.729864
18774,-3.6281314
18775,-3.2303867
18776,-14.721111
18777,7.829873
18778,-0.890084
18779,2.920705
18780,23.516157
18781,-4.729944
18782,-5.863988
18783,20.498251
18784,129.63466
18785,317.4249
18786,407.439
18787,594.3985
18788,715.46655
18789,828.64087
18790,824.0393
18791,746.95056
18792,698.4447
18793,517.28876
18794,320.1559
18795,76.53864
18796,20.376842
18797,1.5519305
18798,-0.9404708
18799,20.822
18800,9.924264
18801,16.95264
18802,-9.323936
18803,3.9107535
18804,11.050072
18805,5.5184546
18806,1.5691521
18807,13.339096
18808,139.7796
18809,338.03348
18810,652.85394
18811,643.51434
18812,634.4221
18813,721.02966
18814,755.37317
18815,725.26825
18816,597.3067
18817,570.45636
18818,325.12305
18819,99.35284
18820,30.969116
18821,2.1467686
18822,-15.238735
18823,29.120161
18824,1.0016416
18825,29.836756
18826,32.37713
18827,38.305664
18828,31.631271
18829,6.0906367
18830,34.132572
18831,43.114872
18832,95.73591
18833,238.73334
18834,330.0358
18835,343.20395
18836,432.935
18837,378.48886
18838,355.96323
18839,293.70944
18840,204.77277
18841,143.25671
18842,151.28242
18843,38.214752
18844,-6.0848794
18845,-35.63826
18846,-66.716835
18847,-50.704033
18848,-24.378813
18849,18.03365
18850,57.264584
18851,14.719644
18852,20.597988
18853,-46.97863
18854,-39.08017
18855,-36.090683
18856,118.37863
18857,156.13356
18858,213.60112
18859,256.74982
18860,241.81493
18861,269.28525
18862,245.34422
18863,248.18863
18864,238.77293
18865,188.79997
18866,139.41418
18867,125.84176
18868,42.994076
18869,46.097713
18870,60.81402
18871,46.751225
18872,46.898266
18873,15.152334
18874,33.773438
18875,10.4740925
18876,30.130634
18877,8.964138
18878,32.451588
18879,29.624882
18880,130.3054
18881,413.70364
18882,577.8821
18883,712.0442
18884,672.1329
18885,791.0868
18886,589.4418
18887,523.2923
18888,550.3576
18889,401.64914
18890,259.02448
18891,125.2861
18892,37.93192
18893,29.34686
18894,6.8496237
18895,-13.775424
18896,10.0808115
18897,7.3261247
18898,19.903555
18899,4.8295274
18900,14.169324
18901,8.440201
18902,11.591203
18903,16.785637
18904,122.89617
18905,294.38876
18906,357.2478
18907,521.8912
18908,765.4017
18909,833.34033
18910,702.44366
18911,606.0529
18912,624.5161
18913,475.8974
18914,281.94836
18915,98.34055
18916,18.057226
18917,-0.05018902
18918,-14.154499
18919,17.228493
18920,-18.51303
18921,1.026445
18922,-13.225626
18923,14.704544
18924,94.66464
18925,7.5388765
18926,1.776557
18927,39.05397
18928,111.43568
18929,348.57315
18930,420.77832
18931,614.2007
18932,783.7474
18933,837.2341
18934,831.91205
18935,692.2495
18936,616.9449
18937,515.0172
18938,292.37997
18939,115.57004
18940,14.363703
18941,11.602406
18942,-6.7882338
18943,11.81064
18944,19.002417
18945,34.54136
18946,40.853157
18947,19.732521
18948,-1.9722867
18949,6.02097
18950,16.137602
18951,8.440133
18952,157.68588
18953,209.59958
18954,173.89755
18955,162.96654
18956,209.05084
18957,697.4278
18958,669.8409
18959,609.17194
18960,337.86093
18961,169.17203
18962,238.54198
18963,88.74692
18964,-6.2728324
18965,-9.125374
18966,13.889673
18967,-11.350729
18968,-14.131081
18969,24.337866
18970,-45.550068
18971,-7.180631
18972,-1.3901162
18973,3.3121862
18974,33.710052
18975,91.18025
18976,211.70576
18977,173.90587
18978,320.04483
18979,356.9114
18980,700.40936
18981,925.88
18982,927.7337
18983,624.22815
18984,426.56998
18985,275.33606
18986,130.32715
18987,18.145483
18988,-17.135082
18989,-20.825138
18990,-23.804682
18991,-2.594826
18992,-42.12869
18993,-36.974487
18994,9.638918
18995,14.419212
18996,-9.674934
18997,5.847054
18998,-14.205055
18999,31.882061
19000,151.16928
