,labombilla
24211,629.0103
24212,520.812
24213,857.01843
24214,819.4321
24215,671.6797
24216,614.4877
24217,371.08862
24218,52.244335
24219,-41.905586
24220,-41.62646
24221,-41.57259
24222,-58.369522
24223,-54.01244
24224,153.91028
24225,139.62854
24226,183.03035
24227,237.41023
24228,240.90765
24229,175.54816
24230,107.52305
24231,117.276405
24232,252.92163
24233,566.22406
24234,685.01373
24235,996.39197
24236,1080.0702
24237,1002.47845
24238,708.9004
24239,588.8609
24240,619.1493
24241,455.94128
24242,114.49555
24243,85.64568
24244,21.610655
24245,43.84096
24246,102.21255
24247,114.68619
24248,67.70858
24249,19.357029
24250,42.26933
24251,23.965752
24252,55.311348
24253,39.85061
24254,58.77647
24255,90.84394
24256,241.27194
24257,636.59937
24258,900.2874
24259,982.77405
24260,960.8253
24261,988.3796
24262,832.6347
24263,769.18005
24264,631.79425
24265,407.26617
24266,112.62664
24267,22.071936
24268,8.657161
24269,64.816154
24270,-10.531384
24271,69.913414
24272,31.739666
24273,38.918594
24274,49.104954
24275,34.83005
24276,25.882212
24277,26.983183
24278,59.19973
24279,65.71226
24280,267.56027
24281,576.4606
24282,826.8237
24283,882.8815
24284,903.4853
24285,962.2876
24286,808.68774
24287,770.7943
24288,597.367
24289,404.8692
24290,110.50356
24291,42.760284
24292,3.448658
24293,45.412766
24294,38.953323
24295,-73.968575
24296,57.281876
24297,33.923668
24298,33.01877
24299,57.866913
24300,51.440018
24301,39.29877
24302,70.543655
24303,123.954025
24304,284.4401
24305,656.9777
24306,839.9527
24307,946.15076
24308,922.02936
24309,953.1262
24310,845.90466
24311,764.7695
24312,643.23456
24313,420.42752
24314,66.5354
24315,8.189181
24316,65.4633
24317,63.92734
24318,73.00005
24319,24.950237
24320,38.209293
24321,17.00055
24322,14.197694
24323,36.741142
24324,42.509956
24325,30.71173
24326,79.9225
24327,150.01173
24328,169.6731
24329,570.82446
24330,928.8059
24331,983.61224
24332,1010.3167
24333,974.0883
24334,840.925
24335,723.4696
24336,654.0833
24337,481.36246
24338,63.660473
24339,82.87413
24340,76.18362
24341,65.18366
24342,83.08056
24343,8.351826
24344,19.905067
24345,50.126408
24346,14.069702
24347,24.824247
24348,43.380188
24349,26.104021
24350,37.9719
24351,72.67645
24352,202.78181
24353,542.2941
24354,715.43335
24355,959.7955
24356,982.39795
24357,852.5292
24358,785.09564
24359,670.8879
24360,444.08243
24361,144.584
24362,97.06171
24363,9.684829
24364,33.19132
24365,124.58327
24366,59.833965
24367,16.327782
24368,33.21511
24369,48.15345
24370,33.367046
24371,29.90651
24372,31.72771
24373,54.49652
24374,140.32635
24375,283.34207
24376,571.543
24377,836.5758
24378,914.7284
24379,925.88983
24380,926.49036
24381,871.2885
24382,791.2383
24383,610.7753
24384,314.06265
24385,50.561893
24386,-3.8913715
24387,-3.2349591
24388,7.1949286
24389,27.956034
24390,40.53007
24391,24.568178
24392,9.026632
24393,16.701824
24394,29.139515
24395,36.60977
24396,41.847893
24397,42.116627
24398,130.01952
24399,253.97726
24400,642.80115
24401,854.76794
24402,947.19965
24403,946.65753
24404,935.581
24405,866.0822
24406,813.35406
24407,669.11115
24408,409.58603
24409,41.037388
24410,63.721695
24411,68.058876
24412,61.582798
24413,39.325035
24414,23.788845
24415,29.188532
24416,32.261063
24417,36.633724
24418,43.865597
24419,29.872026
24420,31.106531
24421,41.378513
24422,71.7314
24423,281.63226
24424,638.9024
24425,835.7698
24426,939.6724
24427,994.6936
24428,887.3652
24429,782.7577
24430,781.581
24431,639.63043
24432,469.63412
24433,106.160774
24434,20.859474
24435,39.61762
24436,-14.55089
24437,-20.075142
24438,33.57969
24439,40.421284
24440,53.88183
24441,14.9212675
24442,15.012237
24443,-19.29462
24444,108.362724
24445,110.76141
24446,130.79988
24447,472.96848
24448,551.8621
24449,799.2885
24450,891.822
24451,841.3641
24452,846.2672
24453,691.71155
24454,808.8689
24455,644.70105
24456,524.58765
24457,183.00142
24458,-70.10982
24459,-7.66129
24460,37.0707
24461,33.12083
24462,33.12083
24463,54.355118
24464,15.340046
24465,125.243546
24466,21.17369
24467,27.750128
24468,33.170773
24469,71.606964
24470,87.231544
24471,269.39917
24472,500.28824
24473,694.5222
24474,922.3893
24475,899.2589
24476,742.40027
24477,752.37134
24478,747.004
24479,669.0299
24480,453.17126
24481,111.39071
24482,50.382103
24483,100.48571
24484,-39.994114
24485,-3.6862574
24486,-32.826233
24487,55.54238
24488,-9.890501
24489,41.605217
24490,32.437572
24491,38.02527
24492,21.95061
24493,38.828876
24494,159.64128
24495,442.61884
24496,607.6771
24497,975.4082
24498,1040.9917
24499,1088.5344
24500,947.3398
24501,855.58795
24502,780.9582
24503,636.9868
24504,508.0784
24505,90.1111
24506,40.15037
24507,88.337296
24508,128.90405
24509,77.84459
24510,67.57143
24511,45.72139
24512,68.517944
24513,8.086696
24514,-6.368494
24515,98.41724
24516,95.34253
24517,74.85349
24518,182.30869
24519,346.16043
24520,529.61523
24521,744.3262
24522,873.2693
24523,950.76544
24524,987.7073
24525,837.3158
24526,715.83246
24527,626.9327
24528,381.3408
24529,134.77095
24530,24.445143
24531,50.517124
24532,54.849865
24533,-23.195427
24534,44.087982
24535,31.5133
24536,99.580376
24537,49.935074
24538,61.22302
24539,44.38149
24540,62.79945
24541,67.078285
24542,95.38468
24543,268.40143
24544,585.7109
24545,838.52295
24546,945.57654
24547,956.4158
24548,986.9536
24549,829.6581
24550,784.4053
24551,641.85803
24552,428.90997
24553,125.505714
24554,51.749973
24555,13.740402
24556,6.726931
24557,31.331858
24558,61.582798
24559,66.550766
24560,32.465984
24561,46.422867
24562,61.417725
24563,54.25025
24564,55.530025
24565,77.43482
24566,168.82358
24567,272.97974
24568,642.23566
24569,854.58746
24570,950.8126
24571,945.94
24572,961.5648
24573,852.8639
24574,784.9127
24575,678.67645
24576,411.60422
24577,74.04804
24578,19.684464
24579,63.411983
24580,9.246437
24581,6.8706045
24582,35.806858
24583,31.814034
24584,67.17142
24585,51.514145
24586,72.033104
24587,54.135666
24588,49.849678
24589,75.566376
24590,95.38468
24591,169.22466
24592,374.3331
24593,827.84344
24594,953.981
24595,945.75934
24596,975.17285
24597,858.6623
24598,782.5068
24599,659.5533
24600,425.91003
24601,103.02236
24602,12.733229
24603,12.487133
24604,34.570004
24605,17.395903
24606,-11.410568
24607,67.21775
24608,40.650272
24609,10.977037
24610,56.631115
24611,-0.32921946
24612,77.68276
24613,67.428795
24614,94.43199
24615,226.57692
24616,568.335
24617,843.95355
24618,962.9143
24619,945.5648
24620,991.36316
24621,808.7568
24622,702.836
24623,505.3299
24624,450.75446
24625,107.54565
24626,37.4639
24627,8.214348
24628,89.145584
24629,-26.69555
24630,98.478226
24631,59.471195
24632,89.29577
24633,40.334873
24634,71.07511
24635,48.603554
24636,25.04061
24637,30.14799
24638,155.3674
24639,274.7926
24640,637.168
24641,718.8767
24642,927.61444
24643,950.2259
24644,991.58466
24645,915.7195
24646,742.32965
24647,650.1828
24648,428.29108
24649,119.13746
24650,94.62666
24651,82.76213
24652,52.96936
24653,43.462116
24654,64.04285
24655,30.570751
24656,45.658913
24657,74.2728
24658,46.88275
24659,53.311413
24660,38.65997
24661,75.81113
24662,71.495186
24663,207.21637
24664,605.5168
24665,861.3952
24666,924.055
24667,903.5528
24668,1030.796
24669,817.2114
24670,737.8857
24671,661.8027
24672,473.47632
24673,41.436214
24674,108.01156
24675,74.202225
24676,75.705246
24677,71.97632
24678,73.590904
24679,55.731106
24680,38.301125
24681,49.81169
24682,61.321777
24683,61.88471
24684,56.434837
24685,101.1709
24686,125.27632
24687,304.2637
24688,650.71204
24689,853.97705
24690,991.32495
24691,1058.6995
24692,968.71686
24693,891.5461
24694,793.80334
24695,612.92365
24696,425.30798
24697,123.76569
24698,81.713425
24699,70.91885
24700,75.475784
24701,100.91151
24702,49.637276
24703,46.336826
24704,35.356087
24705,35.029922
24706,-8.903922
24707,54.833588
24708,47.60894
24709,61.095253
24710,88.59493
24711,288.84518
24712,581.37585
24713,833.2659
24714,896.25037
24715,959.47046
24716,946.2418
24717,868.88336
24718,713.71466
24719,644.188
24720,416.13455
24721,49.943718
24722,96.63878
24723,6.310594
24724,37.45653
24725,29.29501
24726,30.028683
24727,59.878296
24728,31.5133
24729,50.473858
24730,39.77961
24731,28.713541
24732,68.63231
24733,55.254887
24734,136.51329
24735,259.1644
24736,541.1877
24737,784.6014
24738,988.48486
24739,908.9727
24740,1019.8604
24741,836.0695
24742,836.19794
24743,613.0979
24744,497.50015
24745,112.33276
24746,54.54586
24747,102.78253
24748,78.14456
24749,56.655422
24750,135.17969
24751,14.027842
24752,47.059998
24753,40.428024
24754,47.806976
24755,49.51783
24756,51.2955
24757,67.750336
24758,33.94288
24759,241.00996
24760,634.30664
24761,874.54004
24762,976.1791
24763,856.8901
24764,1029.8645
24765,874.06104
24766,830.43774
24767,689.06824
24768,497.9247
24769,129.3685
24770,26.163698
24771,-72.01915
24772,58.183243
24773,-71.951454
24774,22.257938
24775,1.5750325
24776,96.54704
24777,41.321377
24778,-34.50676
24779,50.094566
24780,53.692177
24781,59.710052
24782,127.18759
24783,253.91698
24784,624.6111
24785,906.6103
24786,949.1983
24787,1007.7969
24788,1009.108
24789,834.1476
24790,815.78265
24791,560.5688
24792,443.1315
24793,124.23978
24794,27.847828
24795,17.91742
24796,-12.660634
24797,6.468819
24798,-18.985088
24799,25.518654
24800,48.209984
24801,103.9677
24802,64.82007
24803,34.880848
24804,56.409008
24805,72.02177
24806,154.52246
24807,251.28001
24808,633.3714
24809,804.01886
24810,927.5113
24811,959.98474
24812,1028.4406
24813,845.20624
24814,731.3072
24815,631.11224
24816,450.7356
24817,128.74919
24818,53.783726
24819,82.76213
24820,98.65456
24821,86.62714
24822,57.676186
24823,42.908318
24824,9.765688
24825,53.002384
24826,25.136173
24827,46.802544
24828,69.506996
24829,61.109554
24830,101.97303
24831,367.08932
24832,565.6401
24833,852.48224
24834,935.3568
24835,928.68634
24836,948.0234
24837,846.6128
24838,732.6566
24839,660.3053
24840,458.04562
24841,82.22164
24842,80.68732
24843,37.660202
24844,-77.79287
24845,57.996216
24846,57.55416
24847,43.145424
24848,62.90864
24849,54.540558
24850,79.13985
24851,35.339375
24852,56.590996
24853,41.852173
24854,121.07797
24855,282.87393
24856,580.0552
24857,789.2217
24858,1018.88965
24859,988.51935
24860,1000.2791
24861,881.80396
24862,762.7398
24863,716.8527
24864,496.96286
24865,99.84261
24866,55.793797
24867,37.824635
24868,71.0731
24869,-42.939392
24870,77.053535
24871,63.145115
24872,31.429842
24873,63.67478
24874,68.55952
24875,64.69686
24876,91.20821
24877,42.872337
24878,155.65308
24879,302.31335
24880,631.91125
24881,816.2101
24882,927.2818
24883,999.93915
24884,979.60004
24885,901.25934
24886,720.2694
24887,667.38184
24888,416.84036
24889,189.02293
24890,83.614876
24891,21.713228
24892,15.91322
24893,75.56351
24894,76.814995
24895,38.461296
24896,11.103364
24897,59.77373
24898,21.651596
24899,19.341211
24900,-4.067805
24901,49.108044
24902,66.30253
24903,252.88132
24904,573.8375
24905,866.00934
24906,907.7771
24907,980.4822
24908,927.1901
24909,878.00964
24910,781.65454
24911,635.2823
24912,444.56415
24913,116.84563
24914,24.547537
24915,38.123756
24916,11.081865
24917,-28.211498
24918,54.707123
24919,43.122173
24920,25.329031
24921,35.765022
24922,46.132915
24923,-31.799265
24924,20.35673
24925,44.927834
24926,109.03828
24927,227.44983
24928,573.9177
24929,792.50507
24930,1010.2217
24931,998.23145
24932,966.52075
24933,881.5127
24934,840.707
24935,730.84515
24936,495.54648
24937,142.1245
24938,84.75596
24939,12.9534645
24940,-0.59411585
24941,-48.229374
24942,30.938536
24943,58.13195
24944,94.15011
24945,18.069683
24946,18.809824
24947,19.39966
24948,21.397852
24949,40.706482
24950,128.51987
24951,332.1823
24952,668.196
24953,787.511
24954,942.4261
24955,977.99976
24956,993.4464
24957,913.8543
24958,819.8503
24959,723.8377
24960,503.4662
24961,58.400326
24962,31.245243
24963,-5.05124
24964,-34.3401
24965,13.245097
24966,-7.2565536
24967,-31.668203
24968,7.7979507
24969,47.628014
24970,41.123623
24971,56.87087
24972,131.97502
24973,49.589767
24974,126.63789
24975,364.2512
24976,627.7578
24977,836.3097
24978,936.54565
24979,976.149
24980,1015.64197
24981,896.9188
24982,839.40735
24983,732.2966
24984,351.4741
24985,138.58537
24986,87.13209
24987,-34.407795
24988,-30.356903
24989,-32.22735
24990,-21.992395
24991,4.1893983
24992,-25.83172
24993,20.213272
24994,50.33057
24995,21.11161
24996,42.76156
24997,63.509377
24998,37.89849
24999,378.71338
25000,624.69415
25001,822.4661
25002,934.4913
25003,979.87366
25004,950.3916
25005,878.26025
25006,824.15735
25007,719.6633
25008,476.88547
25009,51.638203
25010,3.1211376
25011,5.8463917
25012,-19.329964
25013,-19.355083
25014,-44.996258
25015,-2.219528
25016,35.80159
25017,-6.6818542
25018,59.062103
25019,79.15514
25020,45.644676
25021,45.335735
25022,70.35928
25023,360.54535
25024,613.37286
25025,829.401
25026,932.9787
25027,1007.3948
25028,1003.6086
25029,916.4799
25030,852.69434
25031,735.83704
25032,478.94254
25033,155.85536
25034,99.821495
25035,74.25068
25036,80.524086
25037,66.56672
25038,14.4118595
25039,39.037243
25040,45.01046
25041,40.701466
25042,45.623062
25043,59.94732
25044,57.40576
25045,68.34822
25046,16.231031
25047,477.90256
25048,641.95874
25049,819.98315
25050,934.75586
25051,1000.0619
25052,974.30255
25053,887.4389
25054,762.51416
25055,644.3612
25056,499.86545
25057,49.76422
25058,110.774345
25059,89.4329
25060,107.18293
25061,126.88256
25062,-1.6904626
25063,62.480618
25064,47.50145
25065,34.784603
25066,63.03537
25067,32.424118
25068,28.90743
25069,90.912674
25070,83.818954
25071,320.2321
25072,580.25555
25073,825.6435
25074,943.126
25075,1091.8375
25076,988.7552
25077,897.1123
25078,854.2796
25079,718.9978
25080,475.22238
25081,180.53682
25082,134.54652
25083,114.13523
25084,89.57489
25085,-7.230921
25086,97.130066
25087,62.51853
25088,30.613428
25089,65.69905
25090,7.5696874
25091,-5.7847424
25092,-13.641915
25093,38.92113
25094,143.59991
25095,306.74237
25096,552.5062
25097,761.0767
25098,945.9104
25099,984.8245
25100,981.67065
25101,910.53314
25102,783.49896
25103,699.0844
25104,493.09546
25105,174.21573
25106,53.072315
25107,9.226256
25108,31.970892
25109,63.368725
25110,67.48806
25111,29.811794
25112,64.158424
25113,41.328693
25114,22.563568
25115,-93.55835
25116,-39.042988
25117,77.09735
25118,50.63228
25119,312.28162
25120,553.3056
25121,765.0484
25122,886.7001
25123,915.1436
25124,966.7677
25125,889.5268
25126,825.72516
25127,702.6938
25128,521.8227
25129,161.52681
25130,105.89976
25131,63.057304
25132,5.1856565
25133,47.72448
25134,107.74175
25135,-17.852997
25136,127.129845
25137,77.81366
25138,58.73802
25139,51.008263
25140,46.38912
25141,74.2997
25142,137.5293
25143,305.77783
25144,610.2168
25145,808.2691
25146,908.58514
25147,916.79816
25148,956.0267
25149,872.32666
25150,826.0327
25151,726.70935
25152,505.1988
25153,126.29931
25154,64.179184
25155,52.084965
25156,58.6563
25157,42.20738
25158,13.546542
25159,-7.5444818
25160,35.445442
25161,82.55585
25162,7.632211
25163,41.19425
25164,58.335064
25165,12.99668
25166,45.494766
25167,261.36148
25168,529.96075
25169,809.2312
25170,1027.8729
25171,918.2782
25172,944.26
25173,921.7684
25174,825.9474
25175,660.2515
25176,483.5545
25177,204.92126
25178,131.70096
25179,75.40912
25180,68.80404
25181,104.06477
25182,169.32132
25183,12.657402
25184,-9.74316
25185,12.076246
25186,33.247116
25187,41.16062
25188,23.303724
25189,31.108204
25190,120.82974
25191,273.0003
25192,622.074
25193,784.6017
25194,902.36395
25195,985.2175
25196,995.7898
25197,908.8142
25198,824.0322
25199,705.43274
25200,492.18964
25201,113.93642
25202,37.559998
25203,-22.657116
25204,32.776398
25205,34.90593
25206,3.2514794
25207,20.290564
25208,52.032063
25209,33.1511
25210,63.299793
25211,76.32262
25212,72.58113
25213,41.306892
25214,476.40097
25215,597.89575
25216,857.53754
25217,967.6148
25218,935.71277
25219,956.93396
25220,858.2882
25221,786.24274
25222,695.0389
25223,509.54257
25224,177.96692
25225,74.05868
25226,49.12292
25227,-16.355803
25228,-34.004265
25229,32.66612
25230,30.018858
25231,-13.966952
25232,-11.788182
25233,10.492591
25234,82.76332
25235,96.5638
25236,56.5149
25237,55.16672
25238,308.4474
25239,608.0065
25240,828.45557
25241,933.5028
25242,949.1932
25243,983.27844
25244,873.9328
25245,780.8098
25246,675.5687
25247,480.63544
25248,160.23293
25249,18.256725
25250,7.0880194
25251,-30.366032
25252,-21.869993
25253,-4.805793
25254,17.504654
25255,26.251585
25256,31.73536
25257,25.031391
25258,96.86738
25259,31.597742
25260,46.854362
25261,74.52617
25262,130.04843
25263,524.52686
25264,683.7384
25265,880.0193
25266,949.6006
25267,943.64813
25268,819.3768
25269,797.20355
25270,640.0449
25271,439.67892
25272,102.50385
25273,35.88059
25274,4.227101
25275,0.97855234
25276,12.957695
25277,1.9036053
25278,112.04257
25279,10.664062
25280,114.27287
25281,30.823383
25282,47.395164
25283,62.245163
25284,48.386402
25285,98.216576
25286,328.7231
25287,609.317
25288,799.81396
25289,910.39795
25290,970.32104
25291,927.4356
25292,840.2716
25293,772.8758
25294,688.6795
25295,439.5067
25296,91.828064
25297,92.606476
25298,4.536854
25299,124.028786
25300,314.16928
25301,567.7266
25302,684.4363
25303,895.2879
25304,1042.063
25305,1008.8955
25306,881.51105
25307,749.0074
25308,716.00305
25309,487.93414
25310,173.34322
25311,94.06765
25312,28.606571
25313,22.46727
25314,1.8550088
25315,122.13985
25316,69.38865
25317,85.184395
25318,25.798172
25319,13.567643
25320,25.275215
25321,5.33687
25322,82.00636
25323,67.712654
25324,251.26324
25325,550.01355
25326,820.95917
25327,933.7278
25328,1038.0886
25329,1012.31866
25330,884.6659
25331,832.9026
25332,625.32086
25333,505.82498
25334,129.3105
25335,95.28195
25336,75.4822
25337,68.94509
25338,7.9040713
25339,3.2981546
25340,63.474766
25341,87.28777
25342,22.504286
25343,5.395387
25344,50.242264
25345,20.149826
25346,58.122566
25347,81.31433
25348,332.05893
25349,601.29285
25350,757.65125
25351,936.2371
25352,950.08405
25353,960.12335
25354,861.4822
25355,794.6022
25356,659.94556
25357,436.59702
25358,112.812325
25359,113.61257
25360,-25.900906
25361,-51.911484
25362,43.708347
25363,73.662704
25364,11.579909
25365,-81.001114
25366,-7.9029326
25367,-107.29223
25368,17.32767
25369,60.74326
25370,39.01243
25371,43.76532
25372,286.62866
25373,584.22687
25374,759.4737
25375,937.85706
25376,1014.1671
25377,899.7526
25378,958.79083
25379,808.8339
25380,722.50995
25381,519.76794
25382,187.99301
25383,159.96477
25384,2.0804918
25385,73.22603
25386,75.282425
25387,7.7877455
25388,-9.704882
25389,-83.02186
25390,4.674129
25391,38.23228
25392,103.94142
25393,68.43717
25394,73.0162
25395,136.83336
25396,398.22696
25397,425.3989
25398,793.71497
25399,957.9881
25400,973.6792
25401,954.7552
25402,869.75085
25403,779.35596
25404,677.9849
25405,475.8809
25406,92.93395
25407,125.75425
25408,86.58372
25409,90.4652
25410,45.210506
25411,38.61989
25412,72.8126
25413,18.487913
25414,54.269978
25415,-5.0288196
25416,43.98707
25417,-88.26738
25418,37.433117
25419,93.52269
25420,299.09695
25421,565.64874
25422,837.78265
25423,936.9376
25424,1022.62366
25425,985.2979
25426,879.63617
25427,787.8515
25428,677.2674
25429,489.42502
25430,103.09565
25431,32.518253
25432,63.937695
25433,58.807644
25434,23.258526
25435,46.452072
25436,70.36856
25437,70.90862
25438,39.226704
25439,65.71804
25440,77.302025
25441,32.168785
25442,6.8160133
25443,145.74236
25444,451.282
25445,584.90265
25446,767.4153
25447,867.78644
25448,976.8825
25449,1086.5955
25450,874.66064
25451,758.35114
25452,683.0519
25453,480.37744
25454,115.35924
25455,33.81965
25456,76.26084
25457,-24.214724
25458,35.082516
25459,68.76935
25460,95.527916
25461,64.68038
25462,62.841904
25463,66.00657
25464,34.110344
25465,96.48124
25466,67.3527
25467,102.232994
25468,278.22247
25469,639.7418
25470,856.7492
25471,949.3984
25472,933.5085
25473,920.0052
25474,868.3404
25475,798.74207
25476,699.2083
25477,395.1307
25478,119.02424
25479,51.786
25480,-60.147217
25481,30.433273
25482,112.45642
25483,46.54611
25484,55.57643
25485,71.106476
25486,74.11625
25487,30.360685
25488,30.361794
25489,51.6483
25490,40.569164
25491,103.09988
25492,295.0329
25493,404.88034
25494,820.1275
25495,898.2616
25496,944.928
25497,1000.4494
25498,893.3745
25499,797.65314
25500,706.7318
25501,497.18784
25502,154.53354
25503,113.942055
25504,60.3709
25505,27.390226
25506,41.443863
25507,21.838945
25508,101.61966
25509,61.063015
25510,-65.52223
25511,-22.514692
25512,28.240034
25513,61.73938
25514,29.220572
25515,120.2077
25516,202.35167
25517,577.44055
25518,827.2973
25519,996.8427
25520,1020.96216
25521,1006.3538
25522,871.7035
25523,779.8695
25524,703.8773
25525,502.84372
25526,159.51369
25527,129.36615
25528,98.64231
25529,43.465466
25530,85.245125
25531,15.258239
25532,77.3962
25533,-14.780297
25534,43.995113
25535,43.584396
25536,12.989149
25537,50.84294
25538,11.380614
25539,70.578
25540,220.30089
25541,556.6208
25542,763.5139
25543,919.631
25544,886.2756
25545,879.9737
25546,831.3443
25547,797.7054
25548,669.38654
25549,462.02396
25550,117.2115
25551,104.18821
25552,27.809898
25553,-25.524216
25554,11.325931
25555,-28.40508
25556,-24.174263
25557,20.20287
25558,45.429344
25559,39.19632
25560,63.796837
25561,32.711548
25562,33.53704
25563,148.2148
25564,442.6039
25565,555.7653
25566,740.48346
25567,837.4546
25568,940.9504
25569,896.4795
25570,800.82465
25571,714.9885
25572,633.5034
25573,386.52774
25574,66.14766
25575,34.57292
25576,-9.637509
25577,3.8983011
25578,-66.05451
25579,-12.253173
25580,15.637509
25581,-14.346544
25582,-33.11169
25583,-52.07047
25584,-59.303802
25585,32.11201
25586,14.02704
25587,18.918642
25588,360.3791
25589,585.5334
25590,743.28613
25591,859.6488
25592,938.6478
25593,955.65533
25594,784.0991
25595,739.97644
25596,619.2618
25597,433.04214
25598,134.36108
25599,-5.7128944
25600,-52.766174
25601,-42.52744
25602,-39.178246
25603,-52.174374
25604,-11.506822
25605,11.661595
25606,-6.700889
25607,-15.075233
25608,-27.631805
25609,-83.14414
25610,-21.54325
25611,-7.085588
25612,301.25644
25613,599.80963
25614,596.83545
25615,699.1759
25616,781.6313
25617,795.69916
25618,657.0511
25619,560.4466
25620,502.87262
25621,338.55255
25622,10.276627
25623,-9.574489
25624,-83.94424
25625,-93.37188
25626,-76.98694
25627,-6.3917007
25628,-40.047886
25629,21.630424
25630,-17.038702
25631,-14.533569
25632,15.875595
25633,5.597964
25634,-22.48047
25635,146.9232
25636,291.7511
25637,557.6429
25638,753.96063
25639,849.6937
25640,882.20123
25641,860.63153
25642,787.9024
25643,701.10254
25644,610.5366
25645,399.0076
25646,95.82861
25647,63.977882
25648,10.091832
25649,-10.874234
25650,13.134263
25651,-19.863472
25652,-59.258175
25653,-28.21939
25654,-86.95447
25655,-153.15536
25656,-14.131557
25657,-13.368057
25658,-79.01324
25659,-52.799534
25660,243.95448
25661,561.14386
25662,712.84125
25663,894.0939
25664,961.7006
25665,962.324
25666,786.77997
25667,695.5687
25668,592.0747
25669,446.9417
25670,75.06473
25671,79.20947
25672,41.56021
25673,-13.965692
25674,-5.1697006
25675,-27.568895
25676,5.379254
25677,38.68111
25678,-0.6701356
25679,91.57938
25680,99.87694
25681,96.263
25682,6.6345797
25683,54.564716
25684,180.1267
25685,533.6866
25686,701.7799
25687,864.2027
25688,897.1637
25689,734.92096
25690,678.2923
25691,589.38336
25692,400.33936
25693,61.95488
25694,37.73816
25695,-2.074704
25696,-0.31186438
25697,59.11038
25698,60.04352
25699,-41.33188
25700,76.195244
25701,-35.14221
25702,127.0393
25703,114.61092
25704,-32.52498
25705,6.6345797
25706,15.744495
25707,235.8262
25708,525.4829
25709,724.0114
25710,866.0205
25711,898.6116
25712,912.26556
25713,786.4959
25714,709.34265
25715,604.80444
25716,396.05075
25717,92.96042
25718,37.313038
25719,-12.47941
25720,-15.013602
25721,-15.013602
25722,-10.149726
25723,-37.200447
25724,-26.917528
25725,-36.38826
25726,83.095505
25727,-3.9651246
25728,-3.2405043
25729,5.028406
25730,35.240673
25731,279.5064
25732,555.19006
25733,704.74457
25734,817.7378
25735,920.62085
25736,944.5093
25737,796.728
25738,738.4362
25739,632.87146
25740,449.75546
25741,81.01318
25742,30.586636
25743,0.35508096
25744,-42.27286
25745,-13.267962
25746,-39.178246
25747,13.963054
25748,13.963054
25749,75.154625
25750,13.862942
25751,-4.372067
25752,-2.4949808
25753,14.638597
25754,98.58199
25755,431.64954
25756,604.0525
25757,723.8652
25758,893.90393
25759,965.79706
25760,930.9015
25761,775.4468
25762,748.23413
25763,642.69104
25764,449.00397
25765,63.9295
25766,-32.262417
25767,-55.486553
25768,-31.322857
25769,-6.1651497
25770,-34.61455
25771,107.5265
25772,85.273575
25773,28.843424
25774,91.338554
25775,46.19196
25776,27.151575
25777,67.55911
25778,81.1743
25779,223.80759
25780,523.443
25781,711.9521
25782,786.56537
25783,919.94824
25784,923.12946
25785,809.5741
25786,690.6458
25787,580.9705
25788,451.63205
25789,80.71163
25790,89.01421
25791,11.794332
25792,5.503877
25793,30.3717
25794,-5.625779
25795,80.27056
25796,44.340202
25797,55.33767
25798,68.575264
25799,52.52676
25800,11.714411
25801,106.416756
25802,163.74718
25803,283.9138
25804,559.26843
25805,687.8321
25806,850.7249
25807,893.13116
25808,917.72925
25809,797.678
25810,740.3874
25811,630.48944
25812,462.27264
25813,144.02122
25814,71.791725
25815,102.81898
25816,28.825985
25817,-12.863488
25818,63.888245
25819,18.684423
25820,2.8095188
25821,13.428699
25822,21.82504
25823,-0.07145479
25824,-27.778114
25825,33.728657
25826,85.52095
25827,138.6059
25828,509.9016
25829,629.04224
25830,848.7722
25831,919.67035
25832,924.48737
25833,807.54865
25834,686.8722
25835,601.9777
25836,435.28653
25837,50.944805
25838,18.549068
25839,63.891434
25840,27.553022
25841,-3.9897633
25842,32.750286
25843,85.25096
25844,21.63195
25845,33.830894
25846,15.885787
25847,23.225958
25848,8.751168
25849,32.42364
25850,85.93102
25851,274.08856
25852,434.73398
25853,720.98096
25854,818.73914
25855,905.2677
25856,905.11273
25857,773.78217
25858,699.95
25859,554.7144
25860,414.3386
25861,89.9374
25862,21.301338
25863,18.4172
25864,-1.067577
25865,23.838703
25866,0.84237206
25867,31.178598
25868,20.466139
25869,19.725023
25870,21.612423
25871,48.25679
25872,14.628532
25873,17.994097
25874,82.27501
25875,294.0806
25876,517.28876
25877,705.20953
25878,760.6724
25879,954.4934
25880,946.4328
25881,751.6844
25882,647.788
25883,603.462
25884,479.08597
25885,129.51294
25886,4.389641
25887,10.101203
25888,39.524216
25889,37.72281
25890,5.6578116
25891,-18.986403
25892,-21.339037
25893,-25.815086
25894,-1.1617178
25895,3.4779732
25896,57.25982
25897,41.967625
25898,57.86071
25899,268.72043
25900,522.5666
25901,694.5627
25902,875.75464
25903,905.32104
25904,936.4323
25905,814.1401
25906,756.3723
25907,630.04376
25908,373.6643
25909,129.46835
25910,59.083538
25911,24.16901
25912,18.961288
25913,-1.1240321
25914,5.0336103
25915,73.74007
25916,-17.57093
25917,19.083923
25918,-16.13386
25919,-36.958214
25920,25.70341
25921,-1.028433
25922,81.617065
25923,234.35742
25924,566.30273
25925,696.09973
25926,864.7534
25927,959.0287
25928,969.1547
25929,826.46814
25930,737.6367
25931,636.10614
25932,444.49863
