,eltime
11042,-3.3008192
11043,-3.9870133
11044,-0.50010324
11045,-0.45177808
11046,49.04747
11047,180.0158
11048,371.64175
11049,475.82947
11050,572.66003
11051,584.9342
11052,514.5546
11053,390.39127
11054,178.92932
11055,90.38903
11056,4.9152527
11057,3.8792524
11058,-8.469417
11059,-9.409902
11060,-31.144962
11061,5.7806034
11062,-1.1303946
11063,7.3718762
11064,0.21370098
11065,-8.222162
11066,0.24517721
11067,7.7014503
11068,-1.5433133
11069,-5.90113
11070,48.952652
11071,174.08241
11072,390.6377
11073,496.6217
11074,604.7134
11075,558.1697
11076,511.68704
11077,401.71075
11078,196.51364
11079,91.10097
11080,53.587814
11081,-4.923099
11082,-0.060485996
11083,-0.7772425
11084,0.014973529
11085,11.422832
11086,-9.2211895
11087,-2.9886224
11088,-11.199985
11089,51.410725
11090,180.63872
11091,532.4847
11092,526.6155
11093,575.36224
11094,630.4199
11095,583.61957
11096,487.74335
11097,234.4587
11098,183.51591
11099,23.07287
11100,14.620407
11101,0.7290109
11102,10.435922
11103,6.9860935
11104,1.2741995
11105,-7.453923
11106,-4.357042
11107,-4.880707
11108,0.59927857
11109,37.812126
11110,3.6789608
11111,-0.8191484
11112,-0.25583243
11113,9.189841
11114,170.92351
11115,352.26834
11116,612.55634
11117,662.3736
11118,636.6769
11119,545.87683
11120,454.01538
11121,307.40094
11122,190.9307
11123,23.050243
11124,2.0154161
11125,1.082487
11126,3.0844142
11127,5.6322002
11128,-11.785262
11129,-3.9676259
11130,-1.5331713
11131,-13.856436
11132,7.2083354
11133,2.3584912
11134,0.76060337
11135,1.1272792
11136,-25.501528
11137,17.689518
11138,192.16235
11139,290.3603
11140,643.4697
11141,683.8733
11142,681.6436
11143,636.1555
11144,567.765
11145,207.29118
11146,202.44968
11147,22.814812
11148,13.728541
11149,2.0634954
11150,-0.61716604
11151,1.4702436
11152,0.6901346
11153,-1.6293585
11154,4.13646
11155,2.4563706
11156,1.2232372
11157,2.3584912
11158,-2.6166549
11159,2.4237237
11160,1.2063034
11161,10.839191
11162,279.08136
11163,342.3081
11164,438.36688
11165,496.7483
11166,509.01184
11167,502.68262
11168,493.2214
11169,337.74033
11170,233.39072
11171,20.577494
11172,8.908123
11173,1.9968463
11174,-17.648947
11175,-1.8430876
11176,-1.9479424
11177,-2.6214356
11178,-6.5749855
11179,5.3307233
11180,4.188336
11181,0.921696
11182,-11.165184
11183,-1.6912614
11184,-6.276326
11185,37.506847
11186,222.538
11187,296.16608
11188,453.57755
11189,500.61316
11190,662.4009
11191,587.52765
11192,448.8429
11193,221.01346
11194,270.93002
11195,15.670585
11196,4.680862
11197,-7.2312193
11198,-11.404738
11199,2.048212
11200,-9.763539
11201,-5.486676
11202,1.5179718
11203,1.5948044
11204,-3.5291255
11205,-1.8200542
11206,-7.828938
11207,1.0425516
11208,3.5637367
11209,30.800886
11210,131.12125
11211,502.8227
11212,536.8591
11213,667.11786
11214,440.22177
11215,495.86426
11216,212.99655
11217,193.03424
11218,180.29686
11219,11.475334
11220,-2.547989
11221,0.8312988
11222,5.860972
11223,-9.709013
11224,4.6019535
11225,-7.228859
11226,-1.4398469
11227,-9.657776
11228,-2.6630101
11229,-1.4566383
11230,-22.810186
11231,6.94631
11232,8.241475
11233,44.229733
11234,190.02773
11235,429.01047
11236,700.16797
11237,711.7163
11238,722.85236
11239,664.643
11240,569.7127
11241,293.7185
11242,227.70668
11243,39.08407
11244,0.4582358
11245,-1.0029877
11246,3.3961132
11247,0.17935926
11248,2.6553054
11249,-6.8354244
11250,-2.7197707
11251,-6.839076
11252,-6.3612156
11253,-3.2392583
11254,32.48864
11255,-24.589636
11256,-3.5980046
11257,19.40558
11258,186.1144
11259,432.22235
11260,678.1063
11261,751.22955
11262,698.34796
11263,625.08936
11264,482.3212
11265,234.40976
11266,137.85165
11267,45.842087
11268,4.158867
11269,14.51855
11270,9.676415
11271,9.356744
11272,7.949748
11273,-2.4947844
11274,-1.098262
11275,-8.346062
11276,-6.6413
11277,-8.513202
11278,-5.8064547
11279,-0.50003165
11280,1.2037854
11281,20.722054
11282,146.2156
11283,482.49304
11284,666.75885
11285,791.9016
11286,625.252
11287,643.3479
11288,502.04752
11289,289.166
11290,149.69887
11291,10.042802
11292,-53.41081
11293,-0.17059594
11294,-1.1702492
11295,-0.1279315
11296,-15.211689
11297,-4.0407906
11298,-17.814737
11299,-1.6543587
11300,6.252361
11301,-4.2002463
11302,1.2269778
11303,2.9768271
11304,-0.14037529
11305,23.48418
11306,167.3829
11307,501.14594
11308,534.23663
11309,714.42
11310,666.4497
11311,608.0053
11312,467.40036
11313,329.73645
11314,251.89183
11315,21.57351
11316,6.575863
11317,32.69502
11318,17.782246
11319,4.8617067
11320,-3.445476
11321,-1.2908058
11322,-2.6665533
11323,5.11184
11324,4.3809385
11325,5.741309
11326,1.3223628
11327,9.550329
11328,-12.197267
11329,47.608826
11330,221.92567
11331,473.9508
11332,353.576
11333,397.3055
11334,456.35135
11335,569.6464
11336,438.91827
11337,342.244
11338,208.59111
11339,21.640535
11340,-3.1239333
11341,0.4078241
11342,15.069741
11343,8.583731
11344,0.40918022
11345,-6.9318523
11346,-6.9830475
11347,-0.38875237
11348,-9.981991
11349,-4.7137446
11350,-1.3508073
11351,42.421074
11352,4.0695148
11353,24.789434
11354,217.10606
11355,458.09677
11356,509.35983
11357,456.0933
11358,471.10858
11359,306.18268
11360,320.599
11361,252.84807
11362,109.712074
11363,38.2359
11364,6.5376816
11365,-2.288247
11366,10.326695
11367,17.718216
11368,12.627479
11369,0.18740103
11370,-2.2763546
11371,-8.559446
11372,1.9593956
11373,-5.480632
11374,-5.478207
11375,0.524296
11376,2.8064451
11377,20.305653
11378,129.59084
11379,250.1071
11380,639.0293
11381,572.46594
11382,561.47644
11383,500.386
11384,552.5364
11385,376.34082
11386,268.7661
11387,67.86414
11388,37.12653
11389,30.816008
11390,39.494343
11391,41.217552
11392,37.04816
11393,-0.71407163
11394,-10.202404
11395,7.064213
11396,-13.543913
11397,-6.4122663
11398,-4.340467
11399,-0.863857
11400,2.611834
11401,35.22907
11402,180.63872
11403,397.82556
11404,543.9614
11405,610.601
11406,647.7903
11407,582.9079
11408,440.4613
11409,238.08633
11410,180.77596
11411,31.019648
11412,5.6186676
11413,3.95548
11414,5.2052336
11415,7.685548
11416,8.223729
11417,-5.2169385
11418,-4.9109063
11419,2.6964583
11420,-2.2167432
11421,-0.9741768
11422,-0.3838522
11423,0.39082354
11424,-2.3832002
11425,31.241182
11426,262.68765
11427,443.9078
11428,533.54834
11429,672.9666
11430,632.1567
11431,631.12616
11432,467.5382
11433,252.14888
11434,180.17136
11435,49.289574
11436,36.83714
11437,39.133392
11438,3.3299005
11439,13.104605
11440,34.345253
11441,-5.8007684
11442,1.5350193
11443,0.04370444
11444,1.0620201
11445,4.7427225
11446,7.3355284
11447,5.080281
11448,-6.178322
11449,29.626102
11450,173.34099
11451,413.41837
11452,614.6422
11453,718.15234
11454,686.6567
11455,595.0677
11456,525.2229
11457,332.63904
11458,136.47832
11459,33.272785
11460,5.5394583
11461,7.8139734
11462,5.7711544
11463,1.4809409
11464,2.5259418
11465,1.207359
11466,0.7249939
11467,0.0066338256
11468,-1.4137969
11469,-0.09533983
11470,-1.1808103
11471,-5.124951
11472,-0.016714018
11473,16.796448
11474,141.58606
11475,323.4762
11476,484.76956
11477,545.7772
11478,561.60986
11479,500.81717
11480,439.76633
11481,338.59726
11482,160.61473
11483,29.865656
11484,4.789196
11485,-0.70391643
11486,3.4739947
11487,2.4004834
11488,3.7100635
11489,4.1893277
11490,-5.4321027
11491,6.8846745
11492,2.3584912
11493,-1.7369342
11494,-5.3016896
11495,-0.98944086
11496,57.183475
11497,5.4351945
11498,146.40451
11499,423.7239
11500,466.4524
11501,544.2227
11502,549.7734
11503,589.0688
11504,462.72455
11505,239.24995
11506,211.59196
11507,20.073606
11508,-2.7918115
11509,-7.424662
11510,12.581062
11511,2.7408195
11512,-4.6703444
11513,-4.5310965
11514,-1.0758306
11515,-14.87578
11516,-13.274913
11517,-8.214016
11518,-10.804962
11519,-27.218508
11520,-21.63887
11521,54.08471
11522,349.0217
11523,379.2119
11524,505.37723
11525,618.3914
11526,544.30817
11527,550.90674
11528,444.23944
11529,296.76865
11530,104.114975
11531,16.315477
11532,27.760878
11533,-5.0525017
11534,0.43152702
11535,0.58698606
11536,4.0764947
11537,-5.7953973
11538,-0.8450435
11539,46.879494
11540,-5.5155106
11541,2.266799
11542,-9.316006
11543,-2.3227043
11544,-1.968429
11545,-6.218965
11546,298.03384
11547,539.9005
11548,569.29254
11549,381.49628
11550,518.564
11551,638.33966
11552,506.2654
11553,354.07394
11554,295.7146
11555,32.706524
11556,14.852219
11557,19.78991
11558,12.914327
11559,22.597923
11560,32.58629
11561,-4.2119164
11562,-10.6898985
11563,-5.9996
11564,-3.0508816
11565,-5.3398356
11566,-1.3290638
11567,0.86991936
11568,-12.563463
11569,23.663012
11570,262.23822
11571,429.2399
11572,520.89325
11573,370.35873
11574,563.9726
11575,522.7834
11576,449.98672
11577,160.27286
11578,116.26222
11579,36.16519
11580,2.5419064
11581,17.456406
11582,2.9523227
11583,5.0256157
11584,-5.6028748
11585,-8.595514
11586,-2.8363287
11587,-1.9293685
11588,-9.5227585
11589,-8.794581
11590,-9.727819
11591,2.9518938
11592,-6.9887
11593,16.713976
11594,105.42182
11595,450.4247
11596,487.24567
11597,577.0343
11598,664.7224
11599,510.09076
11600,409.73883
11601,270.36664
11602,114.359116
11603,15.839769
11604,5.887332
11605,2.5687892
11606,2.1405609
11607,-11.53888
11608,-4.592006
11609,-14.474869
11610,-10.0567875
11611,1.9195447
11612,-6.9983053
11613,18.347303
11614,1.3408455
11615,7.2707815
11616,-1.4393052
11617,31.883093
11618,229.16426
11619,470.41556
11620,581.8114
11621,695.99133
11622,514.925
11623,596.56165
11624,373.24014
11625,180.57933
11626,124.893486
11627,13.897247
11628,-9.408125
11629,-1.5273323
11630,-4.5855107
11631,-3.5044098
11632,-7.821419
11633,-2.9339447
11634,-2.51304
11635,-9.421577
11636,-8.192849
11637,-2.6165686
11638,-1.749978
11639,5.972561
11640,-6.6820984
11641,41.38223
11642,152.49063
11643,275.15225
11644,439.92194
11645,417.9564
11646,496.86765
11647,498.01675
11648,405.15662
11649,198.51118
11650,106.14665
11651,-8.062858
11652,2.8024998
11653,1.9757783
11654,-2.377847
11655,4.570672
11656,1.8501294
11657,-2.4545455
11658,-6.2902837
11659,-2.2901475
11660,-2.731555
11661,-8.319746
11662,-12.845356
11663,-6.5792494
11664,-17.230364
11665,22.315348
11666,147.12589
11667,478.3464
11668,478.41776
11669,455.6665
11670,516.89575
11671,613.99554
11672,392.58795
11673,217.00217
11674,121.334564
11675,10.75597
11676,11.131303
11677,5.665724
11678,-3.241584
11679,-2.972483
11680,-4.041951
11681,-0.3969417
11682,-0.3969417
11683,2.7866776
11684,-4.7263627
11685,-5.12106
11686,0.9558899
11687,2.6168542
11688,-13.227688
11689,24.500376
11690,126.30533
11691,435.76556
11692,411.69736
11693,676.3636
11694,519.029
11695,434.7096
11696,316.34094
11697,253.96597
11698,174.8997
11699,29.136055
11700,10.879965
11701,-2.142925
11702,-3.9825168
11703,-16.36019
11704,13.642604
11705,-8.9295435
11706,-0.04971952
11707,-6.303333
11708,-1.2412448
11709,-6.9385047
11710,-4.52176
11711,-2.4061306
11712,-3.4566782
11713,-1.1679535
11714,191.98834
11715,483.1246
11716,493.4458
11717,648.20374
11718,496.00766
11719,539.0413
11720,303.61478
11721,208.62097
11722,173.84694
11723,82.752556
11724,33.65251
11725,44.213837
11726,62.991283
11727,45.99325
11728,37.416916
11729,-15.837898
11730,-8.054388
11731,-0.71713215
11732,-3.2847588
11733,-1.6003861
11734,14.229281
11735,5.169352
11736,5.9409447
11737,38.53264
11738,108.93382
11739,393.80057
11740,664.74194
11741,507.79565
11742,705.7946
11743,523.299
11744,513.092
11745,304.6316
11746,231.8155
11747,24.284191
11748,-11.67071
11749,0.2789788
11750,-11.075983
11751,8.390404
11752,-1.4880968
11753,-13.171234
11754,-8.691319
11755,-8.057438
11756,27.960093
11757,21.728987
11758,22.925217
11759,44.810112
11760,-0.9310382
11761,51.233147
11762,230.56793
11763,348.807
11764,551.95026
11765,653.1819
11766,618.55676
11767,619.2476
11768,407.70288
11769,283.2672
11770,197.44046
11771,19.00726
11772,13.952953
11773,7.419252
11774,-7.20185
11775,5.1402473
11776,2.7849967
11777,-3.0828347
11778,3.9563005
11779,7.320402
11780,-2.6415472
11781,-9.421306
11782,25.635855
11783,-4.04946
11784,9.745065
11785,9.9710655
11786,99.64073
11787,322.611
11788,555.7968
11789,674.25256
11790,690.66223
11791,692.4741
11792,487.76382
11793,295.6957
11794,180.45079
11795,46.977272
11796,7.3112965
11797,-0.55397797
11798,22.30382
11799,16.956444
11800,23.886684
11801,-1.4318148
11802,0.68639416
11803,0.68639416
11804,-0.9838545
11805,2.9183936
11806,2.8558998
11807,5.639595
11808,10.854477
11809,33.61957
11810,102.57269
11811,430.20374
11812,548.0095
11813,618.2815
11814,624.3586
11815,585.43555
11816,422.51712
11817,304.08163
11818,179.09334
11819,22.44202
11820,10.843153
11821,10.529513
11822,11.258003
11823,7.166198
11824,5.17377
11825,-5.381829
11826,1.9893632
11827,8.107389
11828,9.548968
11829,-16.846907
11830,-0.17253321
11831,22.974064
11832,-1.2141187
11833,121.1813
11834,236.95345
11835,411.83792
11836,595.78436
11837,754.5323
11838,707.85315
11839,654.5512
11840,479.42386
11841,345.49747
11842,240.85988
11843,87.82735
11844,36.297607
11845,22.396135
11846,16.386263
11847,23.854704
11848,25.025135
11849,-22.821772
11850,-12.442452
11851,-23.304745
11852,1.6142911
11853,-5.29219
11854,-4.928518
11855,-4.0900745
11856,-2.2915773
11857,94.63022
11858,279.85278
11859,445.85254
11860,512.85834
11861,715.69165
11862,682.47614
11863,680.3046
11864,485.62427
11865,377.809
11866,244.56708
11867,84.2847
11868,21.711784
11869,10.188837
11870,25.958109
11871,7.971575
11872,23.399004
11873,2.382268
11874,3.980745
11875,-2.1618783
11876,3.1744132
11877,5.775504
11878,-0.88278997
11879,5.1096535
11880,0.8249032
11881,130.26807
11882,115.40448
11883,450.0262
11884,527.8208
11885,706.78485
11886,688.96014
11887,658.99396
11888,468.20743
11889,365.66205
11890,243.87997
11891,69.477
11892,19.507812
11893,5.90953
11894,16.516706
11895,7.2979627
11896,17.104046
11897,0.45317137
11898,-9.924333
11899,-13.491966
11900,-26.154045
11901,-22.244871
11902,-5.469178
11903,-4.5576496
11904,-6.746471
11905,40.405052
11906,205.52911
11907,441.2808
11908,635.2885
11909,704.8358
11910,703.043
11911,680.2832
11912,450.00504
11913,376.24356
11914,245.88121
11915,63.598495
11916,12.132367
11917,-4.790629
11918,4.5852118
11919,6.425394
11920,-0.7982569
11921,0.3760206
11922,17.612234
11923,-12.008675
11924,-4.4191594
11925,5.8817415
11926,-4.6210394
11927,0.92512184
11928,11.307717
11929,46.775345
11930,311.4808
11931,499.3145
11932,608.90796
11933,729.13007
11934,744.00726
11935,701.413
11936,521.85535
11937,415.17206
11938,271.3059
11939,92.61087
11940,7.2870946
11941,8.381115
11942,-0.9652197
11943,5.9138474
11944,-1.1551107
11945,-2.8531067
11946,-3.282068
11947,3.8045716
11948,-9.453315
11949,7.0587234
11950,0.24228194
11951,11.648724
11952,10.407915
11953,125.104454
11954,211.722
11955,644.63586
11956,608.8872
11957,672.1634
11958,789.76953
11959,723.30273
11960,554.6515
11961,457.64508
11962,305.93082
11963,58.892365
11964,25.147255
11965,2.0651395
11966,0.14191985
11967,14.1078415
11968,9.8847275
11969,-6.7796297
11970,-6.458993
11971,6.041567
11972,8.964196
11973,8.787939
11974,5.373189
11975,6.2585506
11976,12.445212
11977,69.01278
11978,221.57684
11979,466.18137
11980,626.0528
11981,705.23157
11982,789.18207
11983,736.71606
11984,488.61517
11985,538.5555
11986,267.0666
11987,71.63226
11988,29.76006
11989,24.823566
11990,31.415567
11991,31.98107
11992,39.217434
11993,30.200254
11994,10.926109
11995,15.531042
11996,6.5259566
11997,1.1758687
11998,-1.2671425
11999,10.243516
12000,11.678303
12001,12.584088
12002,237.9181
12003,463.6742
12004,764.2157
12005,827.4983
12006,688.29346
12007,712.36957
12008,526.323
12009,403.19992
12010,313.44714
12011,85.409386
12012,34.347393
12013,13.780241
12014,6.9303064
12015,23.095997
12016,27.349285
12017,18.747972
12018,2.2962153
12019,-12.217901
12020,0.66527194
12021,0.857565
12022,-4.2810817
12023,7.9102497
12024,20.377663
12025,74.2667
12026,268.58215
12027,435.9692
12028,737.3592
12029,802.4576
12030,760.8395
12031,637.0131
12032,485.53152
12033,397.2524
12034,326.90985
12035,100.14666
12036,15.795362
12037,5.50139
12038,45.23114
12039,24.76764
12040,8.259535
12041,-1.6563703
12042,4.391319
12043,10.244203
12044,4.204999
12045,38.97989
12046,38.21425
12047,7.705619
12048,51.583168
12049,124.815
12050,328.29
12051,683.2374
12052,729.0651
12053,836.55005
12054,668.2266
12055,661.8169
12056,501.93298
12057,412.1948
12058,245.85019
12059,110.07026
12060,11.523446
12061,18.215857
12062,-0.11058705
12063,0.1684379
12064,16.203983
12065,-0.4819457
12066,3.7786558
12067,-0.035117023
12068,-3.6130948
12069,3.7463791
12070,10.515687
12071,14.815643
12072,6.841927
12073,51.75097
12074,272.54202
12075,509.68774
12076,590.933
12077,673.4983
12078,688.48486
12079,607.9023
12080,501.44122
12081,375.99738
12082,260.9189
12083,74.76941
12084,-5.876825
12085,-0.28616238
12086,3.764679
12087,8.211243
12088,-4.3243365
12089,-4.1930833
12090,1.2316265
12091,-4.621909
12092,0.8866542
12093,0.34259814
12094,0.79266244
12095,6.5401897
12096,12.232406
12097,45.07284
12098,178.02579
12099,428.61008
12100,568.1003
12101,680.0752
12102,676.20984
12103,663.7051
12104,473.14792
12105,348.14273
12106,158.40402
12107,99.637314
12108,29.136032
12109,-2.9804542
12110,-2.9127624
12111,1.0228251
12112,1.6546968
12113,2.6923788
12114,3.692971
12115,2.1678185
12116,2.6113608
12117,-3.0795817
12118,-2.8334675
12119,10.290428
12120,0.11667869
12121,89.57434
12122,286.4163
12123,429.9691
12124,555.5985
12125,728.71
12126,738.8418
12127,605.08234
12128,441.11398
12129,357.81262
12130,203.59563
12131,61.691452
12132,21.386684
12133,7.0247335
12134,2.8261402
12135,7.8740516
12136,2.4915454
12137,-2.6138675
12138,-1.8857509
12139,-2.0721412
12140,0.13079363
12141,51.237453
12142,51.571114
12143,49.42026
12144,40.313812
12145,111.36229
12146,218.00607
12147,520.1931
12148,585.8839
12149,721.4388
12150,694.2403
12151,633.47046
12152,441.5502
12153,339.63815
12154,243.61087
12155,83.00808
12156,12.963853
12157,1.5077058
12158,7.2404923
12159,12.397534
12160,11.314565
12161,-7.0457277
12162,-3.3989313
12163,-1.739333
12164,48.430763
12165,55.69573
12166,38.67648
12167,57.05784
12168,40.209743
12169,134.25937
12170,271.03714
12171,539.7002
12172,628.19086
12173,775.0799
12174,754.8241
12175,703.5641
12176,527.8935
12177,357.38763
12178,288.0749
12179,158.58374
12180,70.24865
12181,60.378532
12182,65.529915
12183,43.200558
12184,41.695854
12185,2.6682148
12186,-4.501701
12187,-9.033069
12188,-8.20293
12189,-1.0718664
12190,-11.774607
12191,3.4072099
12192,7.928048
12193,44.482166
12194,283.25482
12195,425.10635
12196,732.1091
12197,845.7195
12198,681.66425
12199,730.54785
12200,490.05054
12201,407.3289
12202,292.30612
12203,98.45438
12204,52.28475
12205,26.95421
12206,59.39408
12207,59.139214
12208,43.57612
12209,6.1713786
12210,6.799509
12211,12.431458
12212,16.593191
12213,9.41417
12214,7.17305
12215,15.071302
12216,-6.036859
12217,80.70962
12218,154.21854
12219,460.191
12220,583.69855
12221,720.9017
12222,603.73834
12223,609.4472
12224,455.0012
12225,335.58313
12226,176.38103
12227,46.862434
12228,22.648663
12229,1.2036175
12230,12.024579
12231,14.623776
12232,-13.61413
12233,0.92348737
12234,-0.5346218
12235,-1.2225696
12236,3.7146654
12237,0.86519885
12238,-10.108136
12239,3.3902168
12240,2.159383
12241,103.992035
12242,265.80637
12243,464.73865
12244,574.12506
12245,755.46045
12246,774.9254
12247,678.5946
12248,471.12158
12249,372.23636
12250,245.0879
12251,79.25636
12252,31.749271
12253,25.399149
12254,22.647114
12255,14.646493
12256,11.442444
12257,9.407475
12258,9.723304
12259,2.9164119
12260,14.391079
12261,2.0184906
12262,0.9496617
12263,5.850725
12264,9.688295
12265,47.48961
12266,266.61075
12267,502.99588
12268,734.4714
12269,696.41516
12270,696.2262
12271,657.15314
12272,533.55035
12273,432.33905
12274,298.82013
12275,99.73031
12276,0.29020995
12277,8.402721
12278,-16.963259
12279,-1.7766002
12280,1.0495001
12281,-0.45979723
12282,10.18131
12283,-0.8547109
12284,1.4371406
12285,-1.7517505
12286,-0.38692057
12287,5.37796
12288,0.89275384
12289,52.851727
12290,290.11377
12291,465.65225
12292,683.84717
12293,701.2938
12294,705.2999
12295,586.862
12296,578.4614
12297,363.5307
12298,211.63112
12299,87.76344
12300,7.6430597
12301,-8.086194
12302,-10.87542
12303,-4.609146
12304,13.004714
12305,-4.2241054
12306,-3.6982706
12307,-2.700793
12308,-3.782565
12309,-0.06422452
12310,6.9270062
12311,6.8958683
12312,3.469191
12313,22.60939
12314,177.28787
12315,518.5196
12316,731.1756
12317,829.32886
12318,799.4499
12319,698.07117
12320,531.2736
12321,426.79633
12322,296.31174
12323,77.91053
12324,-15.473289
12325,9.866531
12326,-2.9323044
12327,-3.56495
12328,2.5652869
12329,-3.1019022
12330,-0.7292083
12331,-2.5679507
12332,-2.1075287
12333,2.0273182
12334,-0.18252704
12335,14.289765
12336,-13.907752
12337,64.31963
12338,234.60004
12339,304.6614
12340,587.6433
12341,730.85077
12342,426.02054
12343,683.17535
12344,593.30475
12345,469.8118
12346,264.60358
12347,99.79217
12348,31.44844
12349,-2.3781748
12350,1.3798567
12351,33.74628
12352,9.274919
12353,2.8492687
12354,9.267097
12355,7.143676
12356,11.783885
12357,-17.772697
12358,15.464953
12359,2.2454548
12360,9.926325
12361,31.48687
12362,138.24054
12363,373.76212
12364,579.3207
12365,713.149
12366,668.5277
12367,639.1114
12368,461.6897
12369,296.80972
12370,282.4332
12371,35.079628
12372,9.133911
12373,1.3821857
12374,5.5159698
12375,-5.764326
12376,17.290552
12377,27.243214
12378,24.294512
12379,-3.7115943
12380,-26.872885
12381,-2.2446387
12382,-4.350464
12383,-3.2381265
12384,-3.9818583
12385,54.36186
12386,217.54758
12387,439.07336
12388,641.2479
12389,723.47974
12390,737.6909
12391,682.7533
12392,379.66312
12393,353.9137
12394,169.18504
12395,78.32382
12396,13.359073
12397,5.4630423
12398,15.998607
12399,5.8283677
12400,1.0886308
12401,21.370787
12402,25.781275
12403,29.415745
12404,29.291216
12405,11.699014
12406,4.9753194
12407,32.910984
12408,36.180584
12409,92.10014
12410,249.45543
12411,437.94955
12412,557.0623
12413,730.42596
12414,684.53613
12415,693.3991
12416,531.12146
12417,429.55896
12418,219.31412
12419,75.882286
12420,5.0718846
12421,2.6613603
12422,1.9781268
12423,9.483615
12424,35.485126
12425,-3.312282
12426,-4.7112813
12427,-2.011414
12428,-5.607579
12429,-13.579619
12430,-8.488015
12431,-12.736413
12432,-7.5519323
12433,72.45993
12434,148.44939
12435,489.98636
12436,611.2317
12437,692.0464
12438,712.7771
12439,684.13464
12440,490.45874
12441,320.10608
12442,134.8578
12443,56.223038
12444,20.3347
12445,20.449078
12446,38.77584
12447,-2.9711232
12448,7.513809
12449,-0.61219734
12450,5.0868435
12451,9.240506
12452,0.6503066
12453,-3.955977
12454,42.33152
12455,48.84088
12456,41.715565
12457,89.35769
12458,330.81888
12459,488.26428
12460,701.42474
12461,832.73456
12462,678.8502
12463,558.7722
12464,427.61438
12465,385.32877
12466,280.05957
12467,64.642044
12468,7.8374257
12469,-3.1690547
12470,-6.547595
12471,38.90398
12472,39.0596
12473,49.32408
12474,4.641043
12475,4.5002127
12476,-0.88181597
12477,-2.593887
12478,-2.0494123
12479,6.1424303
12480,36.19964
12481,26.855133
12482,215.16959
12483,381.47595
12484,667.5577
12485,786.5959
12486,865.4849
12487,640.4652
12488,533.1924
12489,422.91632
12490,232.13556
12491,65.29002
12492,9.108183
12493,8.377699
12494,5.675576
12495,12.482277
12496,3.802636
12497,2.129243
12498,0.7963596
12499,5.5398026
12500,-17.631319
12501,-13.6477995
12502,-7.733507
12503,-14.348284
12504,4.9494486
12505,107.61088
12506,276.873
12507,520.898
12508,687.17346
12509,757.6748
12510,609.1102
12511,545.7675
12512,451.6717
12513,218.82791
12514,162.1416
12515,64.869446
12516,24.510822
12517,19.660631
12518,28.153648
12519,19.408436
12520,-5.605393
12521,-15.4991255
12522,-12.492655
12523,-0.15705067
12524,14.08151
12525,-0.21517724
12526,-15.319941
12527,2.8185606
12528,-1.819017
12529,194.8984
12530,451.82535
12531,612.47205
12532,747.3906
12533,920.5727
12534,873.71985
12535,857.47656
12536,497.27356
12537,255.92963
12538,193.34016
12539,77.59254
12540,18.182655
12541,21.083826
12542,33.25523
12543,2.3311105
12544,-6.300133
12545,3.3847523
12546,8.180424
12547,29.807764
12548,24.883402
12549,4.5152717
12550,3.895154
12551,16.431208
12552,69.68945
12553,223.11601
12554,466.87622
12555,789.594
12556,708.9382
12557,792.6134
12558,883.9017
12559,700.69165
12560,669.42926
12561,374.75928
12562,218.17154
12563,69.4814
12564,37.81941
12565,27.617794
12566,-1.5498329
12567,0.17882976
12568,9.942407
12569,-1.4450735
12570,0.04719428
12571,-3.6941385
12572,3.6696634
12573,1.2538215
12574,1.7494516
12575,8.850628
12576,52.6868
12577,136.70833
12578,424.47845
12579,627.2939
12580,639.1202
12581,653.2773
12582,778.72705
12583,838.33417
12584,620.3115
12585,464.1008
12586,438.45972
12587,53.90434
12588,29.344852
12589,37.657127
12590,1.2560205
12591,8.826685
12592,5.5522647
12593,-2.7415717
12594,-9.448832
12595,-7.5904145
12596,-3.4036849
12597,-6.6860075
12598,-5.069032
12599,-4.7593794
12600,37.891148
12601,196.44818
12602,375.2618
12603,573.4775
12604,686.0647
12605,733.1229
12606,756.62555
12607,746.63306
12608,509.66653
12609,447.23483
12610,343.7486
12611,158.69186
12612,12.987129
12613,7.154857
12614,13.185905
12615,3.8428948
12616,10.933328
12617,-5.8488717
12618,9.335639
12619,-4.503519
12620,-1.4198878
12621,-9.471059
12622,-1.5996541
12623,-2.7564225
12624,18.679932
12625,211.86957
12626,518.63367
12627,832.06305
12628,774.1048
12629,947.98737
12630,782.9415
12631,760.6921
12632,622.63025
12633,460.50903
12634,320.60968
12635,126.36286
12636,4.014927
12637,9.0476885
12638,-2.2205505
12639,64.47708
12640,-10.543563
12641,-0.9603724
12642,-9.16766
12643,0.59966034
12644,6.858276
12645,6.729376
12646,8.703897
12647,49.86886
12648,222.90775
12649,407.40167
12650,594.2738
12651,721.52075
12652,803.9491
12653,757.62714
12654,685.9602
12655,553.95874
12656,400.29883
12657,236.12598
12658,85.334564
12659,0.5117591
12660,0.9886721
12661,-6.181921
12662,-9.012054
12663,10.600439
12664,-1.0450104
12665,-1.247663
12666,1.8124629
12667,13.383318
12668,-0.4383314
12669,-5.414421
12670,6.684059
12671,16.982227
12672,157.45782
12673,344.92648
12674,597.33826
12675,746.7759
12676,840.1468
12677,820.9424
12678,734.45245
12679,577.7869
12680,488.5427
12681,340.63684
12682,108.006744
12683,13.016149
12684,28.992676
12685,-9.706654
12686,0.025414847
12687,8.25238
12688,13.795833
12689,32.90639
12690,-2.7130148
12691,-5.101674
12692,-4.891495
12693,-6.222183
12694,1.6658305
