time,hum,wind,maxwind,winddir,rain,radiation,temp,Hour,Month
2020-09-20 05:00:00+00:00,22.5,2.4,6.400000000000001,291.3333333333333,0.0,0.0,22.566666666666666,5,9
2020-09-20 06:00:00+00:00,19.333333333333332,0.5333333333333333,6.400000000000001,357.6666666666667,0.0,0.0,22.766666666666666,6,9
2020-09-20 07:00:00+00:00,23.0,1.866666666666667,8.049999999999999,350.6666666666667,0.0,39.166666666666664,22.5,7,9
2020-09-20 08:00:00+00:00,25.333333333333332,1.3333333333333333,9.7,14.333333333333334,0.0,190.0,23.900000000000002,8,9
2020-09-20 09:00:00+00:00,34.166666666666664,0.8000000000000002,9.7,71.16666666666667,0.0,385.5,27.483333333333334,9,9
2020-09-20 10:00:00+00:00,54.333333333333336,1.0666666666666667,9.7,132.33333333333334,0.0,562.5,27.083333333333332,10,9
2020-09-20 11:00:00+00:00,51.5,1.0666666666666667,9.7,127.83333333333333,0.0,699.1666666666666,27.083333333333332,11,9
2020-09-20 12:00:00+00:00,58.666666666666664,1.0666666666666667,9.7,170.33333333333334,0.0,776.1666666666666,27.03333333333333,12,9
2020-09-20 13:00:00+00:00,62.5,4.0,9.7,158.0,0.0,712.0,26.383333333333336,13,9
2020-09-20 14:00:00+00:00,60.833333333333336,2.4,9.7,204.33333333333334,0.0,576.0,26.71666666666667,14,9
2020-09-20 15:00:00+00:00,64.83333333333333,1.0666666666666667,9.7,194.16666666666666,0.0,527.5,26.266666666666666,15,9
2020-09-20 16:00:00+00:00,77.16666666666667,1.3333333333333333,9.7,209.33333333333334,0.0,432.3333333333333,23.416666666666668,16,9
2020-09-20 17:00:00+00:00,85.16666666666667,0.5333333333333333,9.7,262.0,0.0,158.0,21.016666666666666,17,9
2020-09-20 18:00:00+00:00,80.33333333333333,0.0,9.7,272.8333333333333,0.0,65.0,20.95,18,9
2020-09-20 19:00:00+00:00,81.16666666666667,0.26666666666666666,9.7,172.33333333333334,0.0,0.8333333333333334,19.866666666666667,19,9
2020-09-20 20:00:00+00:00,51.0,0.5333333333333333,9.7,282.1666666666667,0.0,0.0,21.3,20,9
2020-09-20 21:00:00+00:00,47.833333333333336,0.0,9.7,33.166666666666664,0.0,0.0,21.666666666666668,21,9
2020-09-20 22:00:00+00:00,37.833333333333336,0.26666666666666666,9.7,201.83333333333334,0.0,0.0,21.583333333333332,22,9
2020-09-20 23:00:00+00:00,26.0,0.0,9.7,73.0,0.0,0.0,24.3,23,9
2020-09-21 00:00:00+00:00,25.166666666666668,0.5333333333333333,3.733333333333333,91.33333333333333,0.0,0.0,24.616666666666664,0,9
2020-09-21 01:00:00+00:00,26.0,0.0,4.8,12.166666666666666,0.0,0.0,24.383333333333336,1,9
2020-09-21 02:00:00+00:00,26.333333333333332,0.5333333333333333,4.8,71.16666666666667,0.0,0.0,24.5,2,9
2020-09-21 03:00:00+00:00,27.0,2.1333333333333333,4.8,120.16666666666667,0.0,0.0,24.333333333333332,3,9
2020-09-21 04:00:00+00:00,28.333333333333332,1.0666666666666667,4.8,294.8333333333333,0.0,0.0,24.28333333333333,4,9
2020-09-21 05:00:00+00:00,27.5,0.0,4.8,46.166666666666664,0.0,0.0,25.166666666666668,5,9
2020-09-21 06:00:00+00:00,28.166666666666668,0.5333333333333333,4.8,41.666666666666664,0.0,0.0,25.099999999999998,6,9
2020-09-21 07:00:00+00:00,26.166666666666668,1.0666666666666667,8.3,192.66666666666666,0.0,37.0,24.75,7,9
2020-09-21 08:00:00+00:00,24.666666666666668,1.8666666666666665,12.9,261.5,0.0,181.83333333333334,25.583333333333332,8,9
2020-09-21 09:00:00+00:00,27.333333333333332,0.8000000000000002,12.9,187.16666666666666,0.0,370.1666666666667,28.016666666666666,9,9
2020-09-21 10:00:00+00:00,45.0,3.466666666666667,12.9,153.83333333333334,0.0,564.0,28.333333333333332,10,9
2020-09-21 11:00:00+00:00,33.333333333333336,2.4,12.9,175.16666666666666,0.0,558.6666666666666,29.46666666666667,11,9
2020-09-21 12:00:00+00:00,32.5,2.1333333333333333,12.9,133.33333333333334,0.0,648.0,30.21666666666667,12,9
