,centrovis-cab
27776,-0.8241347
27777,1.6234064
27778,-3.0021305
27779,3.9596992
27780,0.58931077
27781,0.06996463
27782,5.0808077
27783,15.531175
27784,25.369623
27785,257.58026
27786,533.71326
27787,658.80457
27788,767.0583
27789,750.3226
27790,781.1173
27791,877.6178
27792,808.3831
27793,555.0837
27794,241.51982
27795,83.09093
27796,12.528917
27797,15.987082
27798,13.286624
27799,15.051309
27800,12.786333
27801,-2.1303382
27802,5.692375
27803,-1.0086824
27804,8.145603
27805,-18.076246
27806,5.03717
27807,21.869997
27808,78.471344
27809,216.14868
27810,420.5823
27811,662.3144
27812,780.7372
27813,786.0764
27814,715.6804
27815,554.9195
27816,336.98508
27817,294.38333
27818,219.39159
27819,55.693707
27820,5.1386347
27821,18.749304
27822,8.147683
27823,7.249769
27824,-12.053806
27825,-6.6211586
27826,-7.8035493
27827,-0.7301517
27828,1.5933043
27829,6.563892
27830,9.470171
27831,20.067095
27832,92.9312
27833,274.5749
27834,313.0123
27835,488.4971
27836,497.92245
27837,667.2888
27838,619.7788
27839,708.71826
27840,576.6066
27841,361.0865
27842,266.4181
27843,74.66754
27844,2.0272198
27845,-17.063372
27846,-21.812843
27847,-7.9699564
27848,-5.1537533
27849,-5.719142
27850,1.7238694
27851,3.660704
27852,6.086504
27853,-0.43577167
27854,3.6783118
27855,9.758239
27856,83.41575
27857,227.07863
27858,272.73236
27859,170.70848
27860,128.66678
27861,176.51543
27862,185.13013
27863,435.5818
27864,304.49658
27865,156.74298
27866,142.37038
27867,95.26599
27868,41.13495
27869,43.430637
27870,9.915536
27871,-3.5199618
27872,-4.610864
27873,-1.0849651
27874,3.8022668
27875,-5.7856464
27876,-0.14370036
27877,-2.0258658
27878,1.839783
27879,9.414722
27880,71.98833
27881,262.6612
27882,371.7302
27883,500.7138
27884,695.7619
27885,738.9502
27886,521.9454
27887,531.5329
27888,521.50354
27889,322.40247
27890,254.41286
27891,79.139015
27892,9.247162
27893,-2.8608706
27894,2.0483618
27895,6.0964637
27896,5.816814
27897,-2.697131
27898,2.5040174
27899,0.539415
27900,1.3172991
27901,2.0244412
27902,-6.261345
27903,15.960509
27904,77.34462
27905,271.6562
27906,310.68436
27907,517.25586
27908,512.1587
27909,393.31677
27910,328.70227
27911,301.50195
27912,207.66235
27913,218.25998
27914,218.11864
27915,50.51468
27916,35.872547
27917,-1.5089986
27918,-3.5642884
27919,3.5214598
27920,-7.1755853
27921,1.3418045
27922,-1.7468228
27923,0.018792987
27924,1.9419143
27925,1.706878
27926,-1.2660779
27927,10.29111
27928,17.900917
27929,232.83176
27930,468.77887
27931,586.65454
27932,777.9177
27933,747.4628
27934,754.7591
27935,726.7362
27936,683.6128
27937,494.9899
27938,324.33322
27939,86.99637
27940,20.171486
27941,-4.1849556
27942,-14.564978
27943,-11.163764
27944,-8.844779
27945,1.6832843
27946,4.5637627
27947,3.1766465
27948,4.9134727
27949,0.6785575
27950,1.3665155
27951,18.817974
27952,71.81829
27953,222.51517
27954,503.6232
27955,751.5396
27956,837.25195
27957,753.7096
27958,767.48254
27959,676.71655
27960,586.7726
27961,549.716
27962,331.33215
27963,40.26089
27964,34.09293
27965,-6.855029
27966,-11.636784
27967,-8.257786
27968,-6.3355236
27969,-3.6883426
27970,-3.2092433
27971,0.18744442
27972,0.46905494
27973,5.867599
27974,2.858334
27975,17.22424
27976,27.438221
27977,228.2238
27978,509.3132
27979,682.5543
27980,741.5955
27981,819.32684
27982,832.38727
27983,806.5102
27984,648.6209
27985,475.36453
27986,323.5432
27987,105.86815
27988,46.74551
27989,1.9479061
27990,-9.475752
27991,-16.89691
27992,-2.6624603
27993,-3.4213667
27994,-2.17184
27995,-1.3173789
27996,6.0859156
27997,-1.800121
27998,-1.5291921
27999,9.106401
28000,69.31851
28001,259.75525
28002,680.2433
28003,627.4995
28004,924.30347
28005,837.3227
28006,741.2661
28007,824.80994
28008,789.9553
28009,574.15857
28010,502.69574
28011,200.36421
28012,36.30121
28013,3.84312
28014,1.8486475
28015,-5.5398283
28016,-3.235352
28017,-0.791195
28018,-0.446015
28019,-24.645761
28020,5.075102
28021,4.9548907
28022,-1.6944882
28023,11.066465
28024,159.37192
28025,342.64584
28026,512.31775
28027,653.7881
28028,773.2871
28029,69.93645
28030,250.79506
28031,435.46942
28032,760.95087
28033,670.8408
28034,480.48056
28035,292.87115
28036,236.98784
28037,74.98812
28038,240.4597
28039,566.06854
28040,747.71924
28041,853.64014
28042,893.38983
28043,991.3348
28044,885.273
28045,687.6036
28046,42.06714
28047,233.45552
28048,490.68298
28049,934.6457
28050,985.1615
28051,1000.9369
28052,749.10065
28053,739.77466
28054,572.4876
28055,413.53708
28056,63.439255
28057,7.62161
28058,-10.298792
28059,-5.279018
28060,-6.5118833
28061,-5.613413
28062,-0.58269244
28063,-31.241932
28064,-6.6019707
28065,-9.733162
28066,-14.976396
28067,-6.559057
28068,14.542665
28069,71.92305
28070,256.57492
28071,575.5046
28072,715.47845
28073,899.8129
28074,741.90076
28075,826.8645
28076,689.3255
28077,550.6224
28078,465.39825
28079,389.13922
28080,46.391823
28081,12.354378
28082,-20.436754
28083,9.975416
28084,-5.650605
28085,-6.5725718
28086,-6.320656
28087,-9.802593
28088,-5.412285
28089,-1.2258785
28090,-4.282428
28091,-1.5587214
28092,17.252079
28093,26.694042
28094,241.10664
28095,670.7757
28096,807.85693
28097,778.8639
28098,919.58636
28099,884.82245
28100,658.7888
28101,634.93054
28102,526.08405
28103,416.46936
28104,127.57928
28105,23.742659
28106,-5.0149736
28107,3.6452978
28108,-6.943018
28109,-15.879719
28110,16.435856
28111,-15.202316
28112,5.6632767
28113,-13.226944
28114,-6.7266674
28115,-8.452445
28116,21.70862
28117,79.96207
28118,236.61267
28119,529.16986
28120,608.1784
28121,727.4315
28122,900.84
28123,963.1788
28124,819.6031
28125,739.5718
28126,528.35004
28127,326.37247
28128,74.94551
28129,-3.8163972
28130,4.0447345
28131,2.9406748
28132,-8.764587
28133,-13.283357
28134,-5.77563
28135,-1.5384774
28136,-2.4132957
28137,-4.6515965
28138,-3.6902568
28139,0.419882
28140,18.077408
28141,71.95122
28142,229.39911
28143,574.12897
28144,690.31067
28145,767.67725
28146,747.48627
28147,779.5744
28148,768.94165
28149,712.254
28150,418.13577
28151,329.14124
28152,93.13567
28153,17.77192
28154,79.05114
28155,-15.277789
28156,-11.821843
28157,-12.409419
28158,-1.9168662
28159,0.33770236
28160,4.0408106
28161,4.7235303
28162,-12.335568
28163,-8.171445
28164,24.059639
28165,34.76001
28166,299.59076
28167,565.1957
28168,752.4032
28169,689.1126
28170,611.7869
28171,258.50757
28172,120.77712
28173,69.876816
28174,149.29897
28175,136.08922
28176,60.095875
28177,7.740937
28178,-13.824611
28179,-7.025812
28180,10.72068
28181,23.868515
28182,-3.4891922
28183,-1.2445889
28184,8.647559
28185,4.6044326
28186,-9.979684
28187,3.942631
28188,28.702717
28189,151.18396
28190,215.69734
28191,236.76099
28192,287.11374
28193,321.57114
28194,400.38428
28195,406.58447
28196,339.3983
28197,525.52124
28198,358.5186
28199,234.55913
28200,71.28251
28201,23.82211
28202,15.624654
28203,-0.073657684
28204,-8.096186
28205,11.91629
28206,-3.3267171
28207,-6.3078856
28208,-1.8539959
28209,-19.464087
28210,-0.8770529
28211,0.7937716
28212,24.539
28213,163.23949
28214,290.18314
28215,298.12674
28216,557.2666
28217,721.1129
28218,707.9456
28219,651.31256
28220,792.396
28221,786.11774
28222,533.87115
28223,321.8896
28224,144.6991
28225,16.196426
28226,-3.864586
28227,-0.522214
28228,-10.41114
28229,-11.210585
28230,-10.375757
28231,-0.25347567
28232,-2.074899
28233,0.07729412
28234,9.896439
28235,-4.3407664
28236,14.767839
28237,79.7669
28238,216.76608
28239,655.2778
28240,854.6239
28241,791.08704
28242,912.21814
28243,888.4276
28244,788.88293
28245,630.4911
28246,676.8434
28247,361.5821
28248,159.61111
28249,26.433489
28250,-14.500023
28251,-2.8007789
28252,-2.4624147
28253,-11.665026
28254,-4.161452
28255,4.649475
28256,0.44376037
28257,54.966938
28258,53.451614
28259,5.685834
28260,13.91687
28261,85.98523
28262,288.83606
28263,522.67615
28264,667.9409
28265,783.5348
28266,756.99854
28267,822.25543
28268,790.28217
28269,723.08716
28270,545.7646
28271,392.70096
28272,74.59473
28273,13.481472
28274,2.656406
28275,72.727036
28276,10.795401
28277,11.589515
28278,-3.270797
28279,-9.1568165
28280,-5.346384
28281,-6.1385293
28282,0.5657261
28283,-0.902046
28284,24.869286
28285,118.87671
28286,200.10931
28287,474.33615
28288,700.48663
28289,868.16644
28290,905.36993
28291,913.0274
28292,850.6932
28293,775.56824
28294,576.06525
28295,420.3356
28296,168.41576
28297,53.786266
28298,41.248127
28299,-0.43686837
28300,6.284092
28301,13.538888
28302,-14.831949
28303,-12.412369
28304,-6.2330565
28305,-8.410021
28306,-8.167419
28307,-9.19344
28308,-5.980063
28309,94.47475
28310,285.51785
28311,555.0459
28312,770.7877
28313,861.90106
28314,918.43866
28315,942.7235
28316,846.95776
28317,760.0404
28318,600.3216
28319,404.9224
28320,109.73555
28321,18.437485
28322,-10.335912
28323,4.4110565
28324,-7.875655
28325,-2.1363444
28326,11.758833
28327,2.1789665
28328,2.8631673
28329,24.431274
28330,13.775213
28331,16.089794
28332,50.623127
28333,121.41369
28334,285.71228
28335,533.0551
28336,737.59503
28337,901.6839
28338,948.1278
28339,976.7379
28340,900.3409
28341,806.53534
28342,706.4741
28343,491.26788
28344,116.78276
28345,70.95798
28346,10.020892
28347,10.988291
28348,-1.1158649
28349,13.4503975
28350,0.1541537
28351,18.961609
28352,-28.099415
28353,7.36529
28354,19.026829
28355,13.231308
28356,15.778021
28357,117.912415
28358,309.94595
28359,544.9526
28360,752.8376
28361,904.97955
28362,956.8489
28363,1014.8345
28364,892.5119
28365,824.25665
28366,570.21643
28367,442.22626
28368,84.8648
28369,59.29991
28370,6.10088
28371,17.79436
28372,-1.0059768
28373,-3.2156525
28374,0.21268648
28375,9.966164
28376,-58.111626
28377,9.620482
28378,1.9300634
28379,3.4287622
28380,10.582549
28381,113.91409
28382,308.9991
28383,549.4205
28384,746.38824
28385,793.54083
28386,865.6694
28387,902.09985
28388,785.6353
28389,824.9649
28390,627.69305
28391,472.2402
28392,120.53569
28393,51.09699
28394,18.965345
28395,-9.817984
28396,-19.856394
28397,-10.176982
28398,-0.5584182
28399,7.399172
28400,-14.214358
28401,-15.136643
28402,0.9502816
28403,-4.871235
28404,0.45274842
28405,73.57869
28406,213.04442
28407,522.1574
28408,773.5538
28409,823.42255
28410,907.91394
28411,857.44086
28412,832.30817
28413,803.3772
28414,686.2179
28415,494.3645
28416,152.83163
28417,58.351654
28418,15.72431
28419,2.8744545
28420,6.2590127
28421,1.7010816
28422,-1.896824
28423,5.2787056
28424,6.769452
28425,-0.8182489
28426,11.6234665
28427,-1.9413195
28428,29.898825
28429,102.28255
28430,219.65889
28431,522.4744
28432,720.17725
28433,868.42896
28434,891.0176
28435,949.2084
28436,836.8972
28437,792.6451
28438,711.5365
28439,463.71182
28440,127.17607
28441,42.91492
28442,5.5919223
28443,-7.9480305
28444,-7.1408725
28445,-8.003646
28446,3.8322792
28447,4.675684
28448,0.88796383
28449,4.7720556
28450,1.9517832
28451,21.606642
28452,36.432804
28453,98.462944
28454,241.97063
28455,484.16776
28456,746.0977
28457,828.1119
28458,841.572
28459,751.9896
28460,848.0588
28461,775.69025
28462,678.44183
28463,475.15945
28464,82.41284
28465,4.801825
28466,13.322681
28467,-5.6675816
28468,1.9345673
28469,3.1272557
28470,18.532936
28471,1.0890535
28472,-12.234093
28473,2.418701
28474,-44.773663
28475,0.16710332
28476,8.167437
28477,75.79624
28478,271.2852
28479,612.4839
28480,857.938
28481,945.361
28482,967.3986
28483,1019.7289
28484,887.8825
28485,771.554
28486,621.6539
28487,416.45908
28488,193.70927
28489,49.906956
28490,-15.527959
28491,-4.347352
28492,-11.258909
28493,-11.262238
28494,-16.955025
28495,28.488625
28496,-3.5827732
28497,-0.2943255
28498,-12.975581
28499,-9.68969
28500,13.85257
28501,65.471245
28502,265.9122
28503,427.82443
28504,741.6795
28505,733.0504
28506,922.48663
28507,742.9642
28508,749.0222
28509,658.8437
28510,548.89557
28511,111.1677
28512,16.690565
28513,44.219685
28514,8.038925
28515,-7.299215
28516,1.4300144
28517,-1.1544412
28518,-0.7992651
28519,-2.37274
28520,6.0001383
28521,-12.558783
28522,-5.2733216
28523,-2.9580765
28524,19.70734
28525,75.63725
28526,272.04218
28527,543.8266
28528,601.5729
28529,723.0909
28530,761.2575
28531,703.08936
28532,622.6768
28533,616.4956
28534,374.88947
28535,380.94882
28536,85.522896
28537,-33.41508
28538,8.638248
28539,6.720006
28540,4.084246
28541,3.7724285
28542,-3.7009752
28543,-3.4399984
28544,0.9517436
28545,-2.188849
28546,-5.2003956
28547,-2.8639364
28548,15.182034
28549,51.739735
28550,173.61172
28551,530.7915
28552,761.21405
28553,813.0692
28554,893.6984
28555,887.4513
28556,798.5092
28557,700.80505
28558,561.9798
28559,339.57672
28560,124.26817
28561,-1.6053545
28562,-3.7515392
28563,3.022331
28564,-3.6974237
28565,-0.30934373
28566,-1.8710834
28567,0.92875797
28568,14.019899
28569,-0.7541434
28570,2.9121656
28571,19.24469
28572,40.27798
28573,193.52403
28574,505.42627
28575,785.9743
28576,966.3657
28577,898.00757
28578,885.58386
28579,814.53217
28580,292.60562
28581,189.04984
28582,84.90159
28583,47.54224
28584,-18.549871
28585,-19.532139
28586,-8.804494
28587,-22.05038
28588,-5.6723905
28589,-1.4093137
28590,-14.129976
28591,0.79468405
28592,-6.5486355
28593,-7.7473865
28594,-5.4109316
28595,-2.2580273
28596,46.129807
28597,155.77577
28598,152.63991
28599,130.48773
28600,136.78679
28601,377.78864
28602,943.8605
28603,835.7127
28604,668.8023
28605,568.1329
28606,457.48465
28607,96.17459
28608,6.0700393
28609,-3.3735964
28610,-4.8976464
28611,-13.230062
28612,-4.996608
28613,-0.017209422
28614,-17.485018
28615,8.102577
28616,29.29242
28617,29.86015
28618,40.235607
28619,12.249849
28620,34.958344
28621,189.05373
28622,253.15079
28623,666.97046
28624,1008.4498
28625,930.8764
28626,887.4195
28627,750.354
28628,690.30066
28629,549.38763
28630,375.51282
28631,89.84275
28632,32.542336
28633,11.629696
28634,-13.804775
28635,37.249584
28636,-10.552198
28637,-15.18379
28638,-6.104721
28639,5.4771686
28640,6.573739
28641,-11.025297
28642,3.6703374
28643,4.4177294
28644,63.34886
28645,226.51982
28646,300.85284
28647,223.98232
28648,455.1741
28649,394.11453
28650,309.48785
28651,465.62366
28652,308.46545
28653,430.95938
28654,247.20271
28655,-25.324005
28656,17.265484
28657,-11.283028
28658,0.8363187
28659,7.7973313
28660,16.469393
28661,8.230118
28662,8.279013
28663,9.096726
28664,-7.2363605
28665,16.048735
28666,-4.1815414
28667,22.618492
28668,51.88812
28669,119.297356
28670,216.99925
28671,189.98245
28672,249.21402
28673,222.97546
28674,332.89838
28675,412.778
28676,403.69733
28677,651.68164
28678,343.66238
28679,74.51427
28680,9.6750145
28681,0.9491835
28682,4.7591224
28683,50.555527
28684,1.8369206
28685,2.1953378
28686,0.3154768
28687,-4.030574
28688,0.88874215
28689,0.16762689
28690,13.2262
28691,35.66205
28692,132.45016
28693,218.90417
28694,482.1633
28695,742.1448
28696,956.6732
28697,1005.7667
28698,775.79315
28699,466.50504
28700,475.56055
28701,455.02185
28702,511.86218
28703,183.03638
28704,8.701808
28705,-17.898691
28706,-8.105604
28707,-20.051485
28708,-5.479146
28709,-8.047271
28710,-6.763036
28711,-6.956995
28712,-22.639872
28713,5.674797
28714,-4.332764
28715,21.471998
28716,126.499794
28717,295.19672
28718,576.54474
28719,657.03503
28720,792.45667
28721,815.6676
28722,808.8418
28723,746.20276
28724,674.44696
28725,498.65564
28726,274.0976
28727,112.81551
28728,42.79568
28729,12.969056
28730,0.37469187
28731,8.503644
28732,-3.082835
28733,-22.861917
28734,-8.465176
28735,-13.359883
28736,-11.582563
28737,-7.375138
28738,3.9305155
28739,32.405415
28740,124.53951
28741,351.37607
28742,547.2376
28743,663.60376
28744,811.2639
28745,858.11145
28746,860.82336
28747,764.3929
28748,656.6675
28749,530.1462
28750,274.9692
28751,120.749954
28752,58.612717
28753,-6.9055333
28754,40.00893
28755,-23.077717
28756,2.387313
28757,-2.8973556
28758,-1.3611733
28759,-8.445056
28760,6.0003643
28761,11.661124
28762,-8.5289
28763,37.916233
28764,113.82921
28765,307.3984
28766,429.02808
28767,478.48483
28768,637.45746
28769,854.8678
28770,807.0362
28771,763.78937
28772,475.9724
28773,346.72427
28774,215.61046
28775,42.535618
28776,10.599238
28777,15.158478
28778,-4.1159835
28779,15.165347
28780,-0.7639903
28781,-8.084709
28782,-5.1270194
28783,-7.959697
28784,-3.4021764
28785,-8.739848
28786,-3.1410747
28787,14.342981
28788,140.13739
28789,198.87128
28790,539.8122
28791,718.9582
28792,801.2463
28793,938.73676
28794,864.14703
28795,853.79834
28796,805.597
28797,504.46356
28798,316.4549
28799,131.78728
28800,2.8652701
28801,-5.6319013
28802,1.5519072
28803,-0.08057865
28804,0.7981881
28805,-0.7023044
28806,-0.5306093
28807,0.77998275
28808,-5.0620875
28809,-2.4878757
28810,0.94664204
28811,26.806387
28812,59.87933
28813,234.37762
28814,474.03708
28815,613.21075
28816,743.0044
28817,615.8677
28818,629.12036
28819,622.3992
28820,349.0096
28821,278.74847
28822,124.03435
28823,66.82941
28824,23.446268
28825,1.7047563
28826,-4.747002
28827,-10.722874
28828,-25.12491
28829,-10.18664
28830,-0.7516131
28831,-4.6357293
28832,-5.4106684
28833,19.674698
28834,-0.95737326
28835,20.218163
28836,131.59451
28837,195.49057
28838,620.2392
28839,804.20917
28840,941.14
28841,937.29645
28842,901.3648
28843,858.51184
28844,672.3101
28845,608.3728
28846,393.37003
28847,130.28722
28848,71.13765
28849,16.079845
28850,11.308808
28851,7.4673448
28852,0.3921073
28853,-1.3951555
28854,-3.9183598
28855,-5.6323576
28856,-4.1852994
28857,0.58591235
28858,-1.0701951
28859,27.060112
28860,126.48753
28861,194.79367
28862,540.9329
28863,694.4762
28864,957.66815
28865,946.62476
28866,959.8647
28867,876.8053
28868,649.8241
28869,519.41565
28870,376.71878
28871,38.269516
28872,59.25477
28873,13.407393
28874,-14.11426
28875,22.939093
28876,81.74161
28877,19.977154
28878,12.057404
28879,68.22344
28880,71.314766
28881,65.30046
28882,116.36796
28883,-9.263538
28884,180.75673
28885,376.13608
28886,542.2212
28887,892.05005
28888,946.1039
28889,1019.418
28890,854.236
28891,797.078
28892,633.0936
28893,587.0202
28894,398.85162
28895,68.91856
28896,-13.57092
28897,-9.555243
28898,-67.246635
28899,-37.10558
28900,9.155819
28901,16.630339
28902,18.70419
28903,54.895187
28904,-12.865534
28905,31.84615
28906,41.760517
28907,40.581367
28908,99.33945
28909,238.55098
28910,514.2667
28911,741.9277
28912,874.72266
28913,754.7199
28914,892.8441
28915,768.50397
28916,694.65985
28917,605.1989
28918,388.13547
28919,61.96241
28920,-15.4368725
28921,-62.333767
28922,38.70751
28923,-38.946693
28924,-32.996567
28925,36.4513
28926,61.413776
28927,-27.426598
28928,1.3119097
28929,4.2947564
28930,35.0708
28931,-3.3216457
28932,41.417023
28933,287.67145
28934,605.5547
28935,840.2994
28936,1002.38745
28937,889.95184
28938,832.26575
28939,816.9311
28940,793.98694
28941,617.6254
28942,462.6951
28943,120.017845
28944,94.64477
28945,-17.564436
28946,-9.428373
28947,-4.519467
28948,-4.9065123
28949,-1.2326161
28950,2.1638987
28951,-17.863804
28952,-5.999432
28953,-0.9878164
28954,6.6150365
28955,14.640781
28956,66.68958
28957,223.33
28958,582.81445
28959,833.13025
28960,935.12366
28961,901.207
28962,809.5431
28963,684.1693
28964,327.98544
28965,395.62134
28966,244.23488
28967,16.451056
28968,18.179634
28969,-1.3676064
28970,-10.891686
28971,-4.978671
28972,18.032022
28973,31.368309
28974,22.26097
28975,21.97996
28976,-28.900234
28977,16.806524
28978,18.881931
28979,-5.685782
28980,137.1418
28981,391.14963
28982,599.9919
28983,791.9051
28984,832.6944
28985,840.58484
28986,818.047
28987,789.70105
28988,729.3026
28989,559.3586
28990,413.52908
28991,104.867455
28992,41.426533
28993,16.702892
28994,18.51379
28995,43.851933
28996,10.106131
28997,-22.522907
28998,-7.2574396
28999,47.37841
29000,-20.186674
29001,-10.792458
29002,-21.180513
29003,15.971006
29004,96.72313
29005,354.10986
29006,621.3327
29007,776.03253
29008,777.6676
29009,863.3583
29010,978.50134
29011,869.73096
29012,695.32404
29013,595.121
29014,471.11835
29015,151.9603
29016,62.94321
29017,9.577457
29018,45.176304
29019,43.49993
29020,43.438457
29021,-18.77934
29022,27.531368
29023,6.7810698
29024,37.92537
29025,5.068876
29026,7.625883
29027,17.749557
29028,129.74028
29029,269.3648
29030,603.46454
29031,808.08545
29032,914.6364
29033,974.75073
29034,938.8019
29035,815.117
29036,765.87054
29037,632.6608
29038,369.24448
29039,124.331024
29040,66.069954
29041,-10.12622
29042,-15.949585
29043,-6.0506563
29044,-43.652664
29045,10.22872
29046,2.6853027
29047,-0.6680154
29048,2.5343156
29049,6.6011133
29050,11.197954
29051,-46.059757
29052,94.05247
29053,207.83882
29054,578.27515
29055,609.61096
29056,894.4737
29057,902.1016
29058,906.7924
29059,792.2132
29060,664.7911
29061,639.05237
29062,434.8712
29063,122.61842
29064,79.05806
29065,-13.0199995
29066,-12.145967
29067,-10.803287
29068,-10.484361
29069,20.048464
29070,-15.7450485
29071,-6.228733
29072,-4.047455
29073,-4.8918977
29074,-2.917663
29075,5.7924404
29076,88.334114
29077,209.18396
29078,505.9082
29079,777.26
29080,949.50055
29081,822.815
29082,880.2358
29083,833.5499
29084,696.43506
29085,615.8882
29086,385.09094
29087,48.45832
29088,54.12734
29089,57.880672
29090,52.400307
29091,5.7655306
29092,20.702524
29093,-6.0526977
29094,-8.852974
29095,-13.213828
29096,-12.36754
29097,-8.751362
29098,-8.2389765
29099,15.002978
29100,125.98101
29101,241.04903
29102,549.2746
29103,764.48065
29104,910.567
29105,797.0511
29106,946.76776
29107,932.6761
29108,753.42053
29109,603.03925
29110,344.33414
29111,107.06425
29112,54.56177
29113,-4.983039
29114,11.921016
29115,48.198204
29116,3.6001363
29117,1.8536173
29118,12.963358
29119,-6.3890853
29120,-15.236125
29121,13.424877
29122,11.508192
29123,-1.7927248
29124,97.76
29125,291.1395
29126,558.74054
29127,771.3054
29128,869.2531
29129,969.91626
29130,855.82587
29131,775.6329
29132,592.64246
29133,375.4999
29134,83.27204
29135,24.441307
29136,26.312523
29137,21.84133
29138,40.40008
29139,55.071632
29140,10.111959
29141,-6.957521
29142,34.351406
29143,-8.519345
29144,11.410179
29145,-5.21089
29146,-0.99394053
29147,137.47513
29148,310.02298
29149,579.9391
29150,662.8071
29151,810.46674
29152,835.05194
29153,796.08325
29154,754.6289
29155,665.253
29156,566.224
29157,361.9699
29158,128.05354
29159,28.1806
29160,31.323353
29161,-0.34778228
29162,-41.553078
29163,-9.928484
29164,-14.224358
29165,-9.264998
29166,-4.7426662
29167,-19.84768
29168,8.111791
29169,6.2136345
29170,26.14228
29171,152.61494
29172,311.9465
29173,651.8192
29174,774.9328
29175,914.6778
29176,957.6497
29177,947.8309
29178,824.8872
29179,763.88306
29180,598.515
29181,364.54193
29182,82.70883
29183,6.5614185
29184,1.2756463
29185,-19.00297
29186,47.23066
29187,15.167148
29188,33.35427
29189,-4.2433896
29190,1.016402
29191,-1.357807
29192,-3.7404628
29193,0.23117635
29194,16.435427
29195,51.063602
29196,232.23735
29197,582.2668
29198,792.90283
29199,944.28314
29200,989.4179
29201,957.95966
29202,862.1961
29203,780.7487
29204,643.77
29205,324.91458
29206,138.5119
29207,58.779503
29208,-3.0201726
29209,7.3618565
29210,-9.644053
29211,-18.466675
29212,6.4302173
29213,16.707443
29214,20.702896
29215,10.662482
29216,-9.576879
29217,25.953041
29218,30.9109
29219,142.07704
29220,375.5731
29221,546.7526
29222,720.92255
29223,783.5808
29224,917.1654
29225,694.3114
29226,717.9145
29227,577.4889
29228,488.80823
29229,288.12817
29230,115.43547
29231,50.101215
29232,7.6178255
29233,53.559578
29234,28.002466
29235,13.248791
29236,-20.595247
29237,-25.653612
29238,8.679867
29239,-14.4681015
29240,2.1216073
29241,-4.349311
29242,25.002958
29243,97.45716
29244,358.7453
29245,589.2955
29246,827.9746
29247,885.85785
29248,883.731
29249,934.29694
29250,763.5117
29251,749.1238
29252,634.23914
29253,438.6731
29254,91.322174
29255,52.918587
29256,6.5900183
29257,-8.243628
29258,-1.2303517
29259,3.1643562
29260,2.1698468
29261,-4.1385407
29262,-3.756456
29263,-3.7573361
29264,-6.992042
29265,-1.1007978
29266,20.819338
29267,43.699646
29268,210.86714
29269,442.1107
29270,645.9315
29271,871.94055
29272,893.6303
29273,845.2556
29274,828.11285
29275,730.8235
29276,637.2222
29277,403.9572
29278,122.524704
29279,56.8226
29280,9.891051
29281,12.764648
29282,-17.80997
29283,15.39406
29284,-2.0205193
29285,0.0073293447
29286,-3.5382385
29287,-14.649111
29288,-13.189145
29289,-11.646056
29290,18.190403
29291,220.60098
29292,466.299
29293,647.67584
29294,864.8305
29295,892.1403
29296,772.94183
29297,838.5795
29298,744.52435
29299,620.3598
29300,443.81448
29301,68.174286
29302,50.0156
29303,5.339047
29304,-3.3530104
29305,0.25076842
29306,-5.546261
29307,6.95517
29308,0.48637235
29309,13.82533
29310,-9.049256
29311,0.2532314
29312,18.404022
29313,12.199734
29314,56.80999
29315,243.15775
29316,537.53564
29317,725.49567
29318,815.72644
29319,888.7379
29320,864.4792
29321,803.5415
29322,751.4807
29323,641.1508
29324,438.6839
29325,100.64791
29326,34.215797
29327,8.202067
29328,9.455663
29329,-22.090403
29330,5.018664
29331,1.050011
29332,-4.9169207
29333,-13.907741
29334,-7.5464473
29335,6.5922074
29336,14.538796
29337,11.231834
29338,62.612774
29339,248.55426
29340,480.9539
29341,767.7219
29342,858.71765
29343,901.5093
29344,918.06586
29345,897.3668
29346,799.3496
29347,663.8522
29348,392.93002
29349,95.51351
29350,-5.9849305
29351,-6.4696817
29352,-6.0995903
29353,-2.273593
29354,501.61374
29355,665.99365
29356,750.0708
29357,835.58795
29358,819.561
29359,732.77496
29360,716.88745
29361,564.77704
29362,398.35342
29363,75.07625
29364,8.794093
29365,-4.9417996
29366,7.3983903
29367,5.32132
29368,10.682475
29369,-2.0843565
29370,1.0120562
29371,4.6186194
29372,-3.423009
29373,-5.3694363
29374,-54.835983
29375,16.043087
29376,55.135284
29377,219.02971
29378,511.97495
29379,691.7845
29380,832.62354
29381,850.65936
29382,910.32
29383,749.0794
29384,657.4006
29385,552.03687
29386,423.26465
29387,75.498474
29388,12.494704
29389,-0.092875525
29390,18.522303
29391,-38.166744
29392,-22.849907
29393,-0.34844667
29394,1.6120529
29395,2.2118924
29396,-1.3377769
29397,7.8448024
29398,2.7283378
29399,5.8038945
29400,38.313263
29401,560.8102
29402,805.389
29403,892.335
29404,877.5854
29405,869.6814
29406,820.85
29407,747.2916
29408,653.31415
29409,443.7497
29410,130.65543
29411,40.617023
29412,28.086405
29413,-6.961055
29414,25.990831
29415,-8.167602
29416,11.65539
29417,14.543119
29418,10.81632
29419,9.427353
29420,13.086105
29421,-2.5319853
29422,21.294476
29423,63.875027
29424,245.10408
29425,549.0731
29426,688.28186
29427,863.4712
29428,848.1539
29429,934.9266
29430,788.5449
29431,789.0251
29432,647.7558
29433,423.6168
29434,108.16691
29435,34.579254
29436,22.248234
29437,19.851217
29438,14.180624
29439,39.085854
29440,14.225474
29441,-11.356404
29442,-14.239999
29443,5.434977
