,balsa-adeyaham
28072,37.19022
28073,24.677485
28074,-18.044044
28075,31.864273
28076,27.072935
28077,-5.150862
28078,25.42583
28079,2.4846888
28080,6.5068836
28081,43.971325
28082,95.0935
28083,303.9389
28084,456.11304
28085,622.13245
28086,799.563
28087,850.6387
28088,792.66144
28089,659.591
28090,534.2875
28091,508.8732
28092,373.5629
28093,88.347176
28094,22.74351
28095,47.965553
28096,62.57183
28097,44.78333
28098,42.76762
28099,2.605785
28100,20.092566
28101,-6.360533
28102,31.121382
28103,7.8024397
28104,7.7486105
28105,1.5459192
28106,66.890816
28107,243.64252
28108,421.6125
28109,554.60944
28110,679.2519
28111,764.3423
28112,849.2234
28113,656.07715
28114,564.81976
28115,475.05743
28116,356.9648
28117,109.80415
28118,48.70591
28119,42.48736
28120,40.566288
28121,19.633862
28122,25.078743
28123,75.7234
28124,77.58017
28125,42.11869
28126,58.532425
28127,19.382627
28128,-16.63493
28129,-8.895132
28130,58.152348
28131,205.59099
28132,404.30157
28133,403.09616
28134,702.7509
28135,791.00824
28136,801.45917
28137,637.7566
28138,568.13635
28139,491.43143
28140,321.0654
28141,116.47694
28142,7.6293674
28143,55.41213
28144,27.114489
28145,5.246186
28146,2.8811998
28147,-7.758473
28148,-5.7343273
28149,6.859343
28150,10.999214
28151,-8.484166
28152,6.8199716
28153,-9.010271
28154,64.15712
28155,232.1722
28156,418.42273
28157,567.6405
28158,736.18335
28159,829.3493
28160,787.21204
28161,645.65027
28162,589.8659
28163,461.71902
28164,371.1033
28165,150.05263
28166,62.5901
28167,8.997014
28168,37.791195
28169,-12.293098
28170,34.285206
28171,9.860497
28172,27.470812
28173,-11.28094
28174,9.112986
28175,92.43311
28176,51.78236
28177,32.2488
28178,109.96712
28179,168.09746
28180,277.00873
28181,429.39764
28182,687.6268
28183,588.9159
28184,575.09406
28185,522.7334
28186,316.1118
28187,296.13187
28188,317.21176
28189,124.483
28190,32.810745
28191,-1.1108292
28192,2.479382
28193,-50.060883
28194,-55.874348
28195,-16.505257
28196,-21.43353
28197,-37.37842
28198,-5.8536496
28199,-15.9577465
28200,-67.24234
28201,-80.10291
28202,-45.350285
28203,161.67754
28204,452.40628
28205,597.5684
28206,727.4582
28207,722.3924
28208,760.65955
28209,645.3585
28210,564.0418
28211,473.79803
28212,314.8907
28213,31.903091
28214,3.5546489
28215,-14.69849
28216,-7.4692783
28217,5.199849
28218,-3.3768249
28219,-7.7776732
28220,7.759479
28221,-15.72124
28222,10.118457
28223,0.101659894
28224,10.296247
28225,6.029637
28226,31.98005
28227,247.20444
28228,445.03226
28229,591.96844
28230,725.6715
28231,730.13385
28232,802.453
28233,656.95435
28234,538.45276
28235,433.06015
28236,368.50543
28237,28.19485
28238,-65.04218
28239,-58.73627
28240,-12.449901
28241,-45.31819
28242,-80.84386
28243,-40.31923
28244,-2.3752518
28245,13.6908655
28246,-26.120022
28247,-15.138375
28248,3.5873628
28249,-6.425598
28250,-37.931282
28251,257.924
28252,450.3159
28253,582.91095
28254,778.14453
28255,808.03784
28256,827.03864
28257,706.9382
28258,526.5886
28259,439.5642
28260,365.47406
28261,92.28114
28262,-16.035809
28263,-29.704933
28264,65.92942
28265,11.643499
28266,27.056187
28267,2.317195
28268,55.1085
28269,-24.446949
28270,41.47047
28271,-10.970955
28272,12.694429
28273,8.855767
28274,52.948986
28275,231.79623
28276,447.84952
28277,608.1822
28278,742.9155
28279,787.9731
28280,788.12933
28281,695.8015
28282,404.71927
28283,335.76202
28284,289.95688
28285,101.048645
28286,20.201597
28287,72.46461
28288,79.15921
28289,19.571102
28290,11.810805
28291,6.062637
28292,54.94041
28293,-29.68838
28294,111.28755
28295,83.331665
28296,89.98734
28297,129.172
28298,40.871407
28299,347.90958
28300,498.98135
28301,482.6103
28302,762.12683
28303,765.18207
28304,818.97284
28305,604.762
28306,536.5354
28307,284.67123
28308,202.61345
28309,101.34778
28310,42.845764
28311,-44.80261
28312,43.231655
28313,34.299854
28314,48.676834
28315,70.86436
28316,11.716125
28317,-11.991893
28318,7.0384574
28319,26.26931
28320,-1.8394042
28321,24.29648
28322,41.66644
28323,261.35175
28324,379.93015
28325,575.44904
28326,746.8288
28327,735.4958
28328,778.4861
28329,694.01605
28330,608.759
28331,500.53708
28332,365.7771
28333,80.56332
28334,20.150055
28335,-36.062016
28336,74.523994
28337,73.66158
28338,39.37155
28339,14.842488
28340,24.54056
28341,-0.9132664
28342,73.87805
28343,14.197944
28344,54.279865
28345,13.143663
28346,82.067345
28347,226.13356
28348,410.72028
28349,609.9586
28350,730.89325
28351,821.58234
28352,758.60114
28353,700.8367
28354,537.45844
28355,454.3484
28356,331.97778
28357,68.79102
28358,-4.5405326
28359,-19.441174
28360,-3.4732547
28361,-26.904892
28362,11.102468
28363,16.343622
28364,4.198858
28365,25.886534
28366,9.297469
28367,16.47227
28368,-35.579983
28369,30.43281
28370,47.213314
28371,143.864
28372,346.13855
28373,483.9998
28374,748.0637
28375,799.5883
28376,680.02545
28377,478.93552
28378,309.11508
28379,362.97995
28380,250.3739
28381,146.18028
28382,61.70363
28383,18.964945
28384,82.03895
28385,10.6802635
28386,-10.254991
28387,-11.674578
28388,3.8596005
28389,-7.2017493
28390,-17.42298
28391,-17.452768
28392,25.277832
28393,-9.436067
28394,49.41552
28395,251.86726
28396,373.42148
28397,549.9905
28398,723.6953
28399,806.0554
28400,793.1934
28401,633.32434
28402,543.28546
28403,345.09915
28404,278.53214
28405,10.043764
28406,12.194105
28407,24.693808
28408,27.118996
28409,16.564608
28410,17.39994
28411,-6.3118987
28412,-44.670715
28413,-3.9120002
28414,-20.27533
28415,-7.8029323
28416,-110.292755
28417,68.3405
28418,76.76487
28419,260.82538
28420,448.7641
28421,618.5208
28422,684.6397
28423,710.06134
28424,775.05304
28425,598.99347
28426,474.92648
28427,462.2007
28428,326.89978
28429,111.704216
28430,-15.703786
28431,8.114599
28432,25.132767
28433,22.651682
28434,20.554781
28435,63.420082
28436,10.627077
28437,6.920555
28438,26.063366
28439,11.317545
28440,4.7086735
28441,9.931984
28442,48.125164
28443,260.13342
28444,383.44516
28445,634.89417
28446,763.95416
28447,833.3125
28448,774.5586
28449,658.92773
28450,584.2405
28451,474.1935
28452,283.79214
28453,89.872055
28454,66.261116
28455,24.751198
28456,42.69108
28457,33.79783
28458,29.720474
28459,25.796488
28460,33.518238
28461,-28.668634
28462,-16.28736
28463,-7.9397244
28464,1.620425
28465,26.651896
28466,57.285957
28467,267.49802
28468,452.84387
28469,618.0279
28470,714.9685
28471,783.1048
28472,817.6917
28473,668.6472
28474,581.5908
28475,517.4104
28476,307.57123
28477,125.05887
28478,63.81131
28479,35.54074
28480,46.34227
28481,36.019436
28482,55.80747
28483,7.5946693
28484,33.619244
28485,35.62832
28486,30.827328
28487,16.48612
28488,26.355656
28489,64.06371
28490,31.027832
28491,296.24503
28492,463.924
28493,624.01025
28494,691.64685
28495,790.80707
28496,830.26
28497,605.8583
28498,550.47577
28499,493.19836
28500,345.68268
28501,80.61474
28502,63.527584
28503,36.503006
28504,55.16237
28505,30.506552
28506,10.222139
28507,54.302654
28508,61.09401
28509,51.174164
28510,54.02527
28511,52.569393
28512,43.07337
28513,54.088085
28514,165.71352
28515,228.95938
28516,442.0458
28517,589.9241
28518,697.1367
28519,801.43036
28520,811.8518
28521,649.3813
28522,545.64545
28523,516.3793
28524,331.75522
28525,66.28941
28526,26.084995
28527,45.52953
28528,14.640019
28529,3.6439104
28530,20.191223
28531,10.69331
28532,-21.086922
28533,-22.875673
28534,-25.673988
28535,-21.897552
28536,-55.451366
28537,-153.88585
28538,-121.615524
28539,178.41698
28540,354.94077
28541,473.67502
28542,727.24426
28543,542.29346
28544,474.08514
28545,311.19354
28546,347.70667
28547,361.62326
28548,273.06564
28549,50.323692
28550,21.624819
28551,-1.2623373
28552,1.0404423
28553,8.405481
28554,31.386456
28555,-17.177855
28556,11.376322
28557,-1.2843294
28558,-21.227396
28559,12.932857
28560,14.646574
28561,22.108038
28562,62.295746
28563,243.81761
28564,440.35046
28565,618.6425
28566,668.76117
28567,835.42694
28568,802.771
28569,728.476
28570,587.6787
28571,444.99188
28572,327.14612
28573,95.61427
28574,49.293835
28575,45.98916
28576,34.58803
28577,32.71904
28578,4.0192833
28579,22.136375
28580,10.37622
28581,51.972816
28582,30.631649
28583,10.722337
28584,21.8521
28585,-24.361095
28586,42.722466
28587,269.0651
28588,422.66904
28589,573.55005
28590,743.58234
28591,828.095
28592,786.97766
28593,596.2823
28594,538.87994
28595,469.67825
28596,309.74243
28597,98.85605
28598,69.90807
28599,36.679485
28600,-26.357048
28601,16.338573
28602,34.946182
28603,70.00174
28604,16.22971
28605,58.090202
28606,40.710815
28607,7.653214
28608,-32.58391
28609,29.784521
28610,59.605083
28611,367.661
28612,458.98984
28613,623.7123
28614,757.9478
28615,825.1043
28616,785.9688
28617,567.0153
28618,581.1182
28619,428.02008
28620,336.1651
28621,107.809044
28622,45.613335
28623,32.887783
28624,27.425629
28625,22.596418
28626,26.10133
28627,13.132394
28628,1.3488716
28629,-28.113045
28630,-70.251335
28631,-99.597565
28632,-135.2118
28633,-22.964247
28634,-72.60873
28635,174.49818
28636,309.873
28637,384.88574
28638,563.56836
28639,405.1863
28640,477.06958
28641,455.9126
28642,406.55536
28643,421.73834
28644,297.28406
28645,124.55444
28646,22.082916
28647,61.00259
28648,96.223755
28649,27.539124
28650,58.72585
28651,1.431224
28652,11.958637
28653,20.93513
28654,20.207651
28655,-5.4983644
28656,93.88802
28657,67.01348
28658,99.234634
28659,200.03918
28660,436.24298
28661,612.3825
28662,707.8046
28663,800.23157
28664,839.954
28665,694.0785
28666,581.0304
28667,501.15677
28668,322.97946
28669,91.18053
28670,40.218887
28671,-0.37697554
28672,38.08802
28673,32.81241
28674,4.5725513
28675,-6.2219462
28676,-13.515047
28677,25.75264
28678,28.464392
28679,49.87644
28680,26.243998
28681,28.484804
28682,71.350716
28683,211.43169
28684,457.47217
28685,675.82477
28686,719.6344
28687,759.00867
28688,741.95044
28689,650.2946
28690,560.4697
28691,481.6343
28692,271.96942
28693,82.31855
28694,-18.395733
28695,28.724722
28696,19.779179
28697,10.543805
28698,38.011623
28699,14.875243
28700,23.737318
28701,20.259804
28702,-52.17726
28703,-22.89871
28704,-6.3231106
28705,-7.5897627
28706,108.760155
28707,349.49234
28708,529.2651
28709,744.17615
28710,781.32776
28711,884.2648
28712,809.99506
28713,681.112
28714,507.7374
28715,498.07556
28716,339.56754
28717,171.97136
28718,131.20679
28719,98.50075
28720,84.51761
28721,85.50369
28722,112.45188
28723,36.235268
28724,24.209185
28725,23.951937
28726,-15.545421
28727,26.124317
28728,-0.06260788
28729,51.992203
28730,58.688297
28731,333.67908
28732,395.65704
28733,598.967
28734,752.85
28735,772.2855
28736,701.95667
28737,584.9607
28738,496.67047
28739,449.94403
28740,297.56802
28741,175.49236
28742,62.0765
28743,54.69342
28744,121.797424
28745,11.259164
28746,33.026627
28747,50.90196
28748,-4.2508755
28749,-2.3106809
28750,17.666159
28751,11.438574
28752,30.074188
28753,52.947254
28754,16.468838
28755,252.87129
28756,453.96542
28757,604.5292
28758,681.2235
28759,740.04865
28760,746.2986
28761,634.55133
28762,435.28445
28763,393.19232
28764,197.11887
28765,78.46584
28766,-10.233777
28767,18.848862
28768,73.21089
28769,44.390667
28770,29.685574
28771,31.67332
28772,3.9734342
28773,30.786898
28774,35.29706
28775,27.07815
28776,25.946098
28777,88.9113
28778,81.793564
28779,172.55641
28780,462.85825
28781,569.6486
28782,739.0231
28783,803.0179
28784,772.6233
28785,644.9038
28786,426.5073
28787,388.637
28788,112.409615
28789,25.164192
28790,57.631958
28791,71.16989
28792,36.875946
28793,56.767292
28794,24.30315
28795,25.07758
28796,1.2391531
28797,-9.921024
28798,49.234047
28799,6.0597672
28800,-2.5877109
28801,52.28523
28802,51.860775
28803,311.09106
28804,474.0352
28805,623.31836
28806,772.7985
28807,796.0022
28808,805.8659
28809,470.99454
28810,261.42578
28811,345.21094
28812,164.94525
28813,127.22633
28814,0.54262614
28815,-28.06094
28816,15.929396
28817,9.179368
28818,116.004715
28819,34.05235
28820,64.91288
28821,73.033966
28822,77.74663
28823,81.91217
28824,125.46266
28825,66.48793
28826,81.40423
28827,241.81136
28828,424.17212
28829,636.9282
28830,796.85675
28831,785.3109
28832,903.8987
28833,646.1495
28834,496.30228
28835,386.0812
28836,262.4222
28837,66.249985
28838,40.338764
28839,3.527574
28840,14.821329
28841,41.47052
28842,50.135063
28843,41.73398
28844,82.792435
28845,25.582323
28846,65.009224
28847,-16.704966
28848,15.360148
28849,40.992985
28850,63.002056
28851,315.49823
28852,433.39587
28853,454.41135
28854,512.27527
28855,515.31903
28856,402.50354
28857,381.64658
28858,320.13547
28859,333.3506
28860,147.58223
28861,57.471855
28862,9.6185875
28863,52.925877
28864,8.321597
28865,6.887898
28866,44.337177
28867,10.563484
28868,29.052755
28869,7.6836777
28870,82.06715
28871,-0.41999447
28872,19.163496
28873,62.56373
28874,49.84007
28875,149.06772
28876,446.04465
28877,322.61066
28878,464.95343
28879,413.92142
28880,496.65256
28881,574.81165
28882,269.3521
28883,162.99335
28884,116.951
28885,2.2670777
28886,-62.874107
28887,-34.89745
28888,-68.964516
28889,-79.69073
28890,-79.604454
28891,30.432339
28892,62.434666
28893,81.65407
28894,71.801994
28895,54.25576
28896,69.3835
28897,64.946526
28898,92.956924
28899,209.43199
28900,349.0974
28901,509.4339
28902,644.9985
28903,613.864
28904,646.8238
28905,478.61594
28906,390.25418
28907,345.9072
28908,240.99916
28909,107.26196
28910,86.89273
28911,-20.004278
28912,28.013702
28913,21.440008
28914,42.376686
28915,28.40953
28916,27.477623
28917,2.3208501
28918,26.99662
28919,-5.9116755
28920,1.8939447
28921,-0.24673015
28922,53.046726
28923,205.08151
28924,428.2339
28925,545.9096
28926,696.30096
28927,627.8514
28928,630.1011
28929,403.05945
28930,310.79898
28931,288.3431
28932,229.69044
28933,137.91539
28934,22.915993
28935,56.607952
28936,28.752823
28937,30.987629
28938,61.149834
28939,30.112467
28940,60.7372
28941,84.11069
28942,143.11559
28943,75.941414
28944,66.66663
28945,60.68646
28946,86.734856
28947,203.47136
28948,356.28098
28949,564.33514
28950,783.4681
28951,827.5063
28952,713.9904
28953,617.84424
28954,301.99466
28955,439.42175
28956,197.58849
28957,122.69297
28958,65.04163
28959,72.00003
28960,70.23939
28961,95.10279
28962,136.4029
28963,62.234768
28964,44.960567
28965,25.708954
28966,-20.130896
28967,31.52964
28968,38.634468
28969,48.518623
28970,36.50046
28971,249.16435
28972,416.42395
28973,615.1127
28974,706.6591
28975,777.6828
28976,543.7284
28977,485.76297
28978,435.15546
28979,232.46669
28980,169.59668
28981,40.56085
28982,5.562805
28983,30.466833
28984,18.314852
28985,14.74145
28986,8.37963
28987,18.194704
28988,14.411758
28989,31.530212
28990,-7.1744823
28991,22.598999
28992,53.04386
28993,7.9011955
28994,41.14282
28995,292.48517
28996,441.28815
28997,551.1617
28998,494.36218
28999,600.8032
29000,581.58655
29001,445.77582
29002,405.04358
29003,279.68692
29004,193.96712
29005,20.244333
29006,22.349226
29007,-33.916054
29008,1.631864
29009,-8.843469
29010,-10.694585
29011,51.491493
29012,57.894115
29013,25.863188
29014,18.980581
29015,24.033812
29016,46.175762
29017,26.383049
29018,59.88884
29019,335.15616
29020,578.24695
29021,564.81146
29022,611.1892
29023,786.8668
29024,721.3823
29025,393.28638
29026,389.76144
29027,346.35605
29028,202.02924
29029,89.438896
29030,35.659653
29031,13.468047
29032,13.0013
29033,20.715324
29034,5.563089
29035,26.012194
29036,-2.746928
29037,4.3543477
29038,6.487637
29039,-3.568441
29040,3.418069
29041,18.721617
29042,24.779242
29043,225.07175
29044,409.11362
29045,528.28973
29046,611.25574
29047,661.3734
29048,666.21893
29049,562.1237
29050,372.54962
29051,308.58325
29052,150.55157
29053,44.544266
29054,66.088104
29055,11.000031
29056,6.48446
29057,30.73715
29058,18.71213
29059,0.3696263
29060,17.175016
29061,6.1276984
29062,22.423595
29063,13.143145
29064,6.2708654
29065,13.50442
29066,45.10403
29067,235.43826
29068,468.68805
29069,579.0237
29070,666.87933
29071,671.77716
29072,582.3406
29073,512.50714
29074,432.47003
29075,289.3356
29076,220.19551
29077,-5.975377
29078,30.404377
29079,35.25588
29080,-5.295698
29081,3.5864005
29082,10.310045
29083,-0.7574508
29084,12.23214
29085,24.78873
29086,-12.577606
29087,2.7464933
29088,34.678005
29089,33.921555
29090,66.96971
29091,296.96484
29092,459.5113
29093,574.54596
29094,685.62445
29095,750.4625
29096,737.81256
29097,512.54376
29098,396.5791
29099,297.6893
29100,173.00026
29101,-0.010178044
29102,27.11935
29103,-15.197651
29104,49.702065
29105,9.534162
29106,4.287581
29107,19.601133
29108,43.88142
29109,3.970838
29110,10.200093
29111,15.133734
29112,-3.1481314
29113,13.585609
29114,38.81545
29115,252.15877
29116,399.0545
29117,593.2199
29118,697.8323
29119,658.38837
29120,638.56537
29121,447.22272
29122,334.0821
29123,276.67218
29124,219.97826
29125,91.9238
29126,39.806507
29127,35.62408
29128,25.913313
29129,34.554146
29130,27.89493
29131,16.472038
29132,29.621092
29133,30.527376
29134,-0.57643
29135,11.448937
29136,-9.816399
29137,7.7514668
29138,40.645805
29139,140.63914
29140,295.2665
29141,601.7099
29142,756.5889
29143,782.07025
29144,765.4234
29145,655.6273
29146,427.98325
29147,400.2173
29148,303.91882
29149,173.17575
29150,142.39081
29151,153.09784
29152,124.04679
29153,74.08643
29154,51.966827
29155,5.238124
29156,0.16572374
29157,-9.956608
29158,-14.99802
29159,5.699484
29160,-9.624438
29161,-7.8148217
29162,46.01304
29163,201.77887
29164,399.60306
29165,528.5993
29166,695.8632
29167,741.3833
29168,776.58203
29169,557.3518
29170,438.1137
29171,404.88565
29172,261.35507
29173,45.913734
29174,57.822495
29175,60.114574
29176,46.98333
29177,57.102745
29178,42.908527
29179,21.310938
29180,38.635967
29181,17.264528
29182,28.392458
29183,-1.4485617
29184,41.374886
29185,39.96152
29186,58.702873
29187,148.72127
29188,404.42462
29189,535.8155
29190,695.0887
29191,752.8472
29192,755.6374
29193,616.63947
29194,474.82355
29195,445.18222
29196,236.76138
29197,75.72992
29198,67.133194
29199,45.55966
29200,43.023663
29201,59.60908
29202,40.47053
29203,13.125392
29204,-22.197414
29205,46.195534
29206,10.584686
29207,20.639114
29208,11.701273
29209,-21.939812
29210,13.146374
29211,335.1904
29212,293.63358
29213,324.16153
29214,581.0095
29215,715.7513
29216,676.9428
29217,601.0055
29218,391.9426
29219,367.8983
29220,118.01985
29221,-8.700472
29222,-18.654531
29223,-53.871304
29224,7.555017
29225,-18.585033
29226,7.7276125
29227,15.564299
29228,19.287605
29229,18.243189
29230,26.25536
29231,39.640144
29232,0.7671899
29233,27.854774
29234,25.949905
29235,164.67184
29236,383.16434
29237,575.88934
29238,654.3067
29239,745.3175
29240,772.1757
29241,579.8015
29242,352.5619
29243,365.7303
29244,120.034004
29245,58.73412
29246,42.257313
29247,18.622896
29248,53.967533
29249,23.420614
29250,34.98515
29251,-9.748367
29252,-6.620222
29253,43.005154
29254,-12.621264
29255,26.1931
29256,9.295317
29257,17.998913
29258,19.06729
29259,191.76477
29260,422.22092
29261,479.88855
29262,603.75977
29263,559.1985
29264,507.80627
29265,401.35727
29266,350.37976
29267,314.77966
29268,161.66882
29269,36.63163
29270,-1.2398922
29271,27.031258
29272,45.202408
29273,47.938168
29274,37.25442
29275,11.104492
29276,8.1409235
29277,8.159914
29278,22.355692
29279,17.606901
29280,9.077848
29281,11.513545
29282,37.073673
29283,218.799
29284,412.85263
29285,605.29504
29286,766.73315
29287,743.27423
29288,725.9003
29289,595.0255
29290,405.5438
29291,337.28897
29292,166.05243
29293,22.62399
29294,61.317818
29295,24.230726
29296,27.539116
29297,39.758686
29298,13.643124
29299,9.698522
29300,18.620022
29301,17.91648
29302,24.51841
29303,27.380302
29304,37.742207
29305,37.20793
29306,59.070538
29307,256.68796
29308,417.69635
29309,497.99887
29310,553.1295
29311,600.76697
29312,559.6167
29313,594.32025
29314,313.14615
29315,284.81314
29316,130.36491
29317,36.873596
29318,19.115976
29319,8.596988
29320,10.305354
29321,43.002346
29322,15.068948
29323,-18.9093
29324,-1.8748196
29325,21.057632
29326,5.409292
29327,-9.246782
29328,-13.866806
29329,26.886105
29330,215.94833
29331,447.84454
29332,508.5416
29333,585.52954
29334,590.5826
29335,590.47516
29336,548.21234
29337,408.93625
29338,294.2243
29339,168.76414
29340,56.504234
29341,17.56384
29342,23.79642
29343,47.908943
29344,10.82402
29345,41.66662
29346,-16.271479
29347,-18.340353
29348,23.264967
29349,13.380578
29350,13.380578
29351,61.950985
29352,66.14218
29353,34.511356
29354,188.70316
29355,362.69464
29356,576.8869
29357,722.44586
29358,775.6463
29359,759.13824
29360,633.50464
29361,423.46356
29362,296.28638
29363,174.22502
29364,29.429424
29365,38.274284
29366,28.093992
29367,28.376745
29368,6.311132
29369,25.483967
29370,4.500063
29371,8.8393955
29372,-27.78688
29373,9.135165
29374,-9.742953
29375,2.8019402
29376,2.384017
29377,16.684393
29378,223.32008
29379,414.34457
29380,568.775
29381,604.14355
29382,646.8021
29383,708.8576
29384,636.8524
29385,425.59998
29386,368.26508
29387,135.58844
29388,54.913322
29389,38.57154
29390,56.919445
29391,64.5871
29392,49.139393
29393,37.663254
29394,-14.98136
29395,18.099266
29396,-6.729825
29397,-7.272944
29398,-1.315471
29399,6.466024
29400,15.641756
29401,18.043962
29402,203.13075
29403,386.01703
29404,522.54834
29405,638.3306
29406,596.48755
29407,662.5725
29408,555.7805
29409,368.55798
29410,340.00192
29411,130.59286
29412,32.852272
29413,3.2863712
29414,5.904464
29415,44.851856
29416,59.709133
29417,11.633796
29418,-6.2878704
29419,-17.41396
29420,14.634831
29421,-18.265877
29422,-3.151908
29423,-0.39935255
29424,-12.755547
29425,30.04021
29426,179.77936
29427,240.58925
29428,488.88187
29429,567.9281
29430,540.877
29431,714.94464
29432,559.89825
29433,425.88913
29434,334.29556
29435,207.73546
29436,22.16481
29437,19.53499
29438,7.3004704
29439,7.9218187
29440,4.9014025
29441,3.3074956
29442,11.890914
29443,-3.2080545
29444,-6.0701437
29445,-5.807889
29446,12.669649
29447,-3.2710223
29448,-2.0000932
29449,28.41882
29450,299.66547
29451,424.11346
29452,574.932
29453,684.2062
29454,522.2607
29455,543.27203
29456,276.14203
29457,308.42682
29458,185.07791
29459,149.72626
29460,31.026695
29461,34.973263
29462,38.634586
29463,12.774239
29464,7.9173803
29465,9.293837
29466,14.811216
29467,0.4836532
29468,12.5746
29469,-10.225589
29470,-18.545858
29471,0.5103633
29472,18.496206
29473,33.918575
29474,246.87341
29475,442.60245
29476,511.74124
29477,679.92755
29478,779.5327
29479,759.4026
29480,506.1896
29481,430.33792
29482,403.5328
29483,175.55362
29484,33.989017
29485,23.855974
29486,-58.359756
29487,-39.632607
29488,-40.602966
29489,-47.4084
29490,-5.7335515
29491,5.4048576
29492,-1.5364057
29493,10.430599
29494,0.5733074
29495,-5.8465824
29496,5.4073944
29497,-5.3384657
29498,68.63165
29499,245.42282
29500,430.60193
29501,506.8382
29502,627.7773
29503,634.20233
29504,546.4908
29505,382.95276
29506,224.3406
29507,56.54841
29508,-32.981514
29509,-24.00249
29510,-40.360775
29511,-27.825958
29512,-17.694988
29513,-2.146071
29514,-0.16016608
29515,8.860812
29516,18.681885
29517,26.671883
29518,44.44566
29519,26.751236
29520,-3.9774137
29521,30.14512
29522,48.920414
29523,312.99542
29524,502.15366
29525,647.9352
29526,685.38043
29527,639.5684
29528,581.11395
29529,391.76688
29530,234.98325
29531,77.66896
29532,19.692844
29533,5.0678525
29534,21.84911
29535,20.952858
29536,7.160081
29537,35.856823
29538,12.195921
29539,6.8312626
29540,14.620673
29541,54.41752
29542,67.675995
29543,-0.45509955
29544,60.956577
29545,108.69885
29546,225.71242
29547,444.33295
29548,638.63293
29549,658.7821
29550,758.8699
29551,771.14844
29552,547.53577
29553,453.2766
29554,190.30731
29555,120.23737
29556,63.831406
29557,58.313442
29558,34.756573
29559,37.287045
29560,26.511011
29561,41.474487
29562,15.716989
29563,-25.546787
29564,17.410378
29565,-3.9461465
29566,52.603004
29567,-36.01479
29568,-15.887244
29569,151.88013
29570,351.03357
29571,381.4755
29572,458.90497
29573,610.5658
29574,510.34433
29575,486.40997
29576,288.99747
29577,113.05047
29578,107.48457
29579,93.256905
29580,38.07309
29581,-0.1339531
29582,-19.102373
29583,-7.8558326
29584,9.555231
29585,14.583029
29586,15.074274
29587,-15.497499
29588,-7.016072
29589,30.074333
29590,31.43529
29591,14.983682
29592,28.19622
29593,39.120842
29594,135.7746
29595,272.70285
29596,504.98987
29597,559.1715
29598,526.27167
29599,546.78046
29600,516.0594
29601,390.44138
29602,224.2317
29603,116.37611
29604,35.077816
29605,9.57462
29606,18.5354
29607,6.933032
29608,5.531148
29609,8.117481
29610,1.585758
29611,6.232818
29612,-32.590508
29613,9.493859
29614,3.3904579
29615,14.54163
29616,26.739086
29617,11.915643
29618,123.99563
29619,354.4664
29620,627.91034
29621,708.6491
29622,571.86176
29623,711.70544
29624,594.78876
29625,440.60168
29626,279.78226
29627,189.15395
29628,23.296963
29629,2.1170506
29630,-12.185277
29631,-44.85889
29632,6.6754394
29633,9.473906
29634,-1.2543979
29635,-4.28903
29636,6.3445897
29637,-4.531425
29638,-0.30287036
29639,4.2484875
29640,11.8578615
29641,22.3879
29642,118.86923
29643,353.06726
29644,515.76746
29645,531.16864
29646,553.42285
29647,550.0335
29648,489.9942
29649,387.97818
29650,260.39716
29651,172.37354
29652,54.063087
29653,22.326986
29654,52.986362
29655,25.79609
29656,18.63555
29657,22.051468
29658,7.208841
29659,17.91491
29660,7.76703
29661,-8.836693
29662,-9.597144
29663,3.947017
29664,4.9784923
29665,13.818998
29666,106.6104
29667,284.0148
29668,519.37256
29669,646.5475
29670,600.572
29671,535.2535
29672,549.2679
29673,431.81308
29674,244.31575
29675,135.87459
29676,40.454247
29677,43.365887
29678,29.047176
29679,41.92634
29680,43.93716
29681,45.98034
29682,-4.7779636
29683,-1.4902043
29684,-14.70706
29685,0.6229125
29686,39.753426
29687,5.741516
29688,4.0161333
29689,11.4690895
29690,137.94458
29691,316.50906
29692,546.59674
29693,369.6748
29694,479.6288
29695,294.86203
29696,480.05478
29697,303.81366
29698,179.28123
29699,82.15551
29700,1.4376726
29701,-1.9143256
29702,-17.338593
29703,12.601592
29704,-12.117204
29705,1.0943012
29706,40.248016
29707,6.358899
29708,7.847329
29709,39.71842
29710,21.449345
29711,5.262758
29712,13.765411
29713,41.678932
29714,123.55171
29715,281.12653
29716,486.8236
29717,465.46115
29718,483.55505
29719,470.28323
29720,370.71588
29721,265.24045
29722,168.78307
29723,108.28507
29724,22.765453
29725,4.4730873
29726,27.088509
29727,24.478657
29728,23.069183
29729,20.828861
29730,5.849416
29731,28.185112
29732,-6.526152
29733,12.734429
29734,13.170964
29735,29.622911
29736,4.5851326
29737,21.079338
29738,132.82564
29739,343.17303
29740,451.86227
29741,409.97827
29742,393.40454
29743,331.1713
29744,389.94104
29745,226.53697
29746,164.8858
29747,113.881325
29748,32.806137
29749,19.956734
29750,-4.2658334
29751,17.697947
29752,25.013859
29753,53.80942
29754,6.55977
29755,7.6517034
29756,1.3855481
29757,4.4023457
29758,5.416294
29759,-9.620202
29760,-8.394123
29761,-2.920023
29762,172.78976
29763,255.74582
29764,424.83414
29765,382.01596
29766,363.642
29767,374.07846
29768,437.59573
29769,321.18457
29770,316.15164
29771,131.10902
29772,38.12262
29773,22.392015
29774,12.629403
29775,55.91078
29776,13.544249
29777,0.74043643
29778,6.028864
