,helipuerto
24623,2.6355252
24624,0.020530108
24625,2.6180348
24626,44.05282
24627,98.40396
24628,246.56807
24629,422.17505
24630,479.39758
24631,469.62393
24632,465.56702
24633,391.91492
24634,276.55954
24635,202.85236
24636,138.10663
24637,22.01757
24638,11.494516
24639,13.138423
24640,6.132239
24641,1.6536238
24642,10.9046955
24643,-16.374846
24644,21.031973
24645,1.5619854
24646,-4.6301622
24647,3.2039073
24648,7.6671643
24649,2.082216
24650,13.070026
24651,82.323296
24652,253.43733
24653,273.03058
24654,425.94592
24655,348.57166
24656,529.643
24657,615.3209
24658,450.74414
24659,243.80812
24660,128.69856
24661,6.9474616
24662,21.670723
24663,4.9653883
24664,13.858552
24665,18.52117
24666,19.710114
24667,6.5700197
24668,0.3949998
24669,-1.635601
24670,5.753872
24671,1.5354245
24672,6.6679087
24673,4.25435
24674,15.287881
24675,42.226746
24676,257.63135
24677,325.52255
24678,481.19604
24679,374.48422
24680,389.11316
24681,276.83456
24682,242.48657
24683,151.0909
24684,122.98671
24685,42.138294
24686,39.825268
24687,21.209538
24688,5.2560053
24689,3.658395
24690,-4.916064
24691,6.19983
24692,-1.5001172
24693,-5.154179
24694,-2.5491495
24695,-0.06796408
24696,-5.8307757
24697,49.559666
24698,26.69415
24699,39.46651
24700,141.94016
24701,411.08774
24702,536.3657
24703,577.25824
24704,573.529
24705,562.3721
24706,405.06058
24707,195.91647
24708,202.28807
24709,17.441008
24710,-17.747725
24711,-9.611159
24712,10.4579115
24713,-13.965951
24714,15.390933
24715,-24.7922
24716,-6.682715
24717,1.133824
24718,-4.5643783
24719,1.6006826
24720,0.69501483
24721,-1.5285615
24722,11.720635
24723,126.318245
24724,280.5021
24725,451.0985
24726,582.7785
24727,575.19916
24728,642.8244
24729,481.12808
24730,416.61
24731,246.81082
24732,146.11032
24733,9.599767
24734,2.8134167
24735,15.102016
24736,14.6108265
24737,43.970066
24738,13.890364
24739,1.4209877
24740,-1.913886
24741,-1.4845406
24742,-3.1373644
24743,-6.1610336
24744,-7.0635805
24745,-1.0036038
24746,2.7367094
24747,60.903305
24748,312.43692
24749,497.06512
24750,608.483
24751,639.3982
24752,712.85
24753,655.58264
24754,416.89764
24755,213.85046
24756,91.06311
24757,-0.67740923
24758,9.09343
24759,-4.958996
24760,-14.019057
24761,-4.6165795
24762,-1.229539
24763,12.118781
24764,-27.354021
24765,-17.14928
24766,3.7739718
24767,-19.491896
24768,2.3700294
24769,-19.471619
24770,-6.902355
24771,93.200066
24772,258.32776
24773,354.1737
24774,550.59564
24775,601.0784
24776,630.444
24777,577.197
24778,424.91962
24779,213.81323
24780,95.32341
24781,2.8286717
24782,5.569074
24783,-11.609558
24784,-3.4239495
24785,10.302257
24786,-13.771801
24787,7.5589595
24788,-4.706655
24789,0.16104889
24790,-6.6659937
24791,-2.5672522
24792,-11.023442
24793,-0.12754226
24794,0.107322186
24795,45.599354
24796,165.57167
24797,387.4703
24798,591.81726
24799,608.0244
24800,589.2449
24801,488.66327
24802,409.98706
24803,178.11006
24804,80.83368
24805,7.2695785
24806,-5.323591
24807,-0.8442663
24808,-0.696953
24809,15.715649
24810,-4.4714136
24811,-5.0661197
24812,6.0599294
24813,1.9412391
24814,-5.8764377
24815,0.34406218
24816,-6.2716193
24817,0.10924132
24818,-1.7044637
24819,49.152584
24820,177.90367
24821,399.85178
24822,518.57306
24823,538.7809
24824,534.74
24825,479.20267
24826,401.2739
24827,188.7889
24828,66.08277
24829,9.227964
24830,7.076181
24831,-1.8168858
24832,-2.929908
24833,-6.511557
24834,1.2656399
24835,-1.6875552
24836,-2.5922718
24837,0.94502914
24838,5.691379
24839,-2.3521645
24840,-0.31857917
24841,-2.5745082
24842,-1.8400117
24843,46.04836
24844,198.68008
24845,373.76495
24846,544.8456
24847,549.4646
24848,547.10876
24849,494.77426
24850,412.86673
24851,216.46039
24852,49.48832
24853,10.407716
24854,-23.407928
24855,-19.716064
24856,-8.342819
24857,-0.5774947
24858,-3.4637578
24859,-1.9291018
24860,-0.3343051
24861,-4.815969
24862,-9.317844
24863,-2.2072968
24864,3.8797529
24865,-9.714808
24866,1.8244822
24867,52.80461
24868,167.01538
24869,410.54083
24870,468.78033
24871,624.4845
24872,625.8128
24873,528.8184
24874,427.93036
24875,164.14761
24876,63.109505
24877,-23.619331
24878,12.213832
24879,5.349419
24880,13.70177
24881,4.6565094
24882,-0.73507553
24883,2.2102723
24884,1.36556
24885,-3.0546577
24886,1.641302
24887,2.313385
24888,4.0741205
24889,-1.5729454
24890,4.3755107
24891,50.28687
24892,259.73846
24893,412.87463
24894,506.26984
24895,593.3872
24896,611.24884
24897,484.3831
24898,389.93307
24899,181.34087
24900,31.644875
24901,-8.72174
24902,-21.574053
24903,-12.505344
24904,-9.900456
24905,-13.474801
24906,17.311924
24907,7.6952286
24908,4.984232
24909,12.007928
24910,0.54004407
24911,0.26227537
24912,-4.5698094
24913,-0.8624381
24914,5.32157
24915,42.655247
24916,191.82191
24917,466.03046
24918,621.48145
24919,620.5367
24920,637.03754
24921,523.16846
24922,438.66193
24923,228.88391
24924,172.87422
24925,41.74248
24926,-2.3237476
24927,0.72579396
24928,-2.9354317
24929,-3.0351925
24930,-0.5823684
24931,29.013254
24932,3.404892
24933,-5.217529
24934,4.3042793
24935,7.111802
24936,11.097997
24937,-1.0594282
24938,0.9053128
24939,10.755407
24940,227.40552
24941,330.8202
24942,601.4435
24943,689.18677
24944,661.4382
24945,615.402
24946,389.67947
24947,201.37273
24948,17.833214
24949,5.930364
24950,-10.398005
24951,-32.77251
24952,-1.7861854
24953,-6.754701
24954,4.8514705
24955,3.2495873
24956,-0.8382554
24957,20.162739
24958,16.437534
24959,-6.5162916
24960,4.117992
24961,5.6957107
24962,17.426584
24963,270.94547
24964,383.84622
24965,643.62177
24966,692.2256
24967,647.3056
24968,594.583
24969,420.47806
24970,245.88733
24971,217.66125
24972,62.711704
24973,-13.810605
24974,0.46495622
24975,8.477162
24976,-3.7799048
24977,-3.751305
24978,3.8075843
24979,-1.3353242
24980,-24.254183
24981,-6.0461087
24982,-7.4209146
24983,6.0830693
24984,0.2961735
24985,4.25797
24986,32.25681
24987,179.60025
24988,487.58005
24989,571.23804
24990,642.0154
24991,20.966726
24992,-3.2778637
24993,0.6162752
24994,1.24609
24995,5.7459383
24996,2.4231155
24997,-1.2346171
24998,-4.3516064
24999,0.6101741
25000,0.6003269
25001,-1.1047611
25002,4.5886793
25003,2.1745663
25004,-2.859537
25005,11.646258
25006,225.88327
25007,417.77414
25008,535.23834
25009,620.3552
25010,728.1912
25011,709.80676
25012,245.77254
25013,2.8585272
25014,-13.949344
25015,-16.156012
25016,-4.2436943
25017,-1.975155
25018,-1.7178447
25019,-0.34964576
25020,-2.8674016
25021,-14.461159
25022,34.58831
25023,231.19957
25024,488.88593
25025,587.8242
25026,643.9349
25027,641.10144
25028,664.9538
25029,499.1184
25030,333.38934
25031,270.69095
25032,47.227043
25033,8.845309
25034,-13.293509
25035,-9.140686
25036,-2.8010902
25037,-9.205238
25038,-86.75372
25039,10.253406
25040,8.796945
25041,13.55946
25042,263.85043
25043,402.00775
25044,606.6005
25045,692.4148
25046,658.66486
25047,595.7631
25048,471.6156
25049,206.33162
25050,8.95475
25051,-40.745377
25052,-40.711754
25053,-34.18721
25054,-33.22822
25055,-27.27213
25056,-27.299597
25057,-34.02216
25058,-27.226545
25059,-8.256517
25060,2.654769
25061,-2.8654437
25062,-21.95244
25063,-8.780205
25064,220.83452
25065,357.6786
25066,585.572
25067,611.76117
25068,619.5047
25069,556.1591
25070,364.21704
25071,159.52858
25072,167.177
25073,9.364835
25074,8.915855
25075,-21.278149
25076,71.041145
25077,15.791603
25078,-26.720938
25079,0.84638757
25080,11.662007
25081,-5.0730057
25082,23.719473
25083,-23.549421
25084,-19.047155
25085,6.49591
25086,15.962892
25087,-10.535156
25088,285.11902
25089,456.01947
25090,553.56995
25091,630.1297
25092,647.3391
25093,509.93753
25094,319.34515
25095,137.07053
25096,-0.26497564
25097,-10.905832
25098,-19.832739
25099,3.3253062
25100,-18.21334
25101,-49.987797
25102,-6.342417
25103,-2.9820156
25104,-0.1895648
25105,6.305615
25106,-6.0758963
25107,65.76232
25108,-2.7927892
25109,20.39447
25110,59.425297
25111,258.99002
25112,507.8337
25113,621.9096
25114,621.84924
25115,667.031
25116,567.52405
25117,447.7357
25118,226.72804
25119,-19.341803
25120,-41.212425
25121,-30.19055
25122,-29.928831
25123,-1.9234133
25124,-14.92855
25125,-6.3037243
25126,-2.7695525
25127,0.94717485
25128,-2.0247269
25129,-2.516614
25130,0.52582484
25131,2.2390392
25132,29.078337
25133,259.9123
25134,435.84796
25135,630.59094
25136,644.62885
25137,684.07666
25138,685.67303
25139,60.44282
25140,25.60988
25141,-8.939903
25142,31.875557
25143,30.330526
25144,37.219696
25145,-3.8028562
25146,2.5669825
25147,3.1316702
25148,4.4489026
25149,19.221985
25150,12.604855
25151,7.3450923
25152,18.809675
25153,63.59049
25154,268.70605
25155,379.46976
25156,624.30994
25157,555.469
25158,572.7262
25159,589.25024
25160,418.16107
25161,251.97522
25162,30.488134
25163,-2.7820015
25164,-11.402561
25165,171.09921
25166,-1.1237671
25167,-11.776882
25168,-28.612267
25169,-23.28371
25170,-7.8597646
25171,-4.176364
25172,0.6599528
25173,-19.151548
25174,1.8360206
25175,64.23336
25176,276.49402
25177,472.50803
25178,584.3443
25179,605.3351
25180,556.3312
25181,546.3376
25182,422.67746
25183,240.79181
25184,181.32657
25185,-0.79400706
25186,-24.250998
25187,19.830196
25188,203.78291
25189,406.02997
25190,642.6186
25191,648.87054
25192,673.18945
25193,560.42456
25194,432.3834
25195,269.80112
25196,250.18047
25197,30.63572
25198,61.6442
25199,27.103151
25200,43.793804
25201,-30.529108
25202,53.545666
25203,4.9636683
25204,11.0468445
25205,-12.324951
25206,-2.4592907
25207,-18.28263
25208,15.591421
25209,-6.1491675
25210,-9.417453
25211,50.564487
25212,289.9326
25213,429.83813
25214,530.8425
25215,556.61847
25216,631.4157
25217,554.91345
25218,388.5067
25219,233.6609
25220,150.24397
25221,-10.625849
25222,-15.773482
25223,-12.8944
25224,-6.6290293
25225,-18.907791
25226,-1.5844945
25227,-5.366098
25228,10.529806
25229,15.315131
25230,4.2270875
25231,4.9277186
25232,-1.2501734
25233,5.72703
25234,2.8249838
25235,21.584797
25236,186.46811
25237,402.59802
25238,557.8208
25239,644.16656
25240,628.87665
25241,587.23315
25242,449.42004
25243,288.78723
25244,198.90161
25245,48.8133
25246,19.686316
25247,1.8134588
25248,-3.2035668
25249,0.53201354
25250,2.2778728
25251,-83.60503
25252,-3.2824578
25253,-0.5378946
25254,-0.52881837
25255,-7.326661
25256,-1.529486
25257,2.7271552
25258,6.057966
25259,15.872089
25260,171.825
25261,426.8605
25262,556.7562
25263,646.8257
25264,603.96204
25265,557.21936
25266,424.50882
25267,286.127
25268,187.71365
25269,57.16717
25270,-19.589247
25271,-5.7584834
25272,0.75106204
25273,0.15431494
25274,-4.5635085
25275,6.6081758
25276,-0.6366131
25277,7.657376
25278,2.7110262
25279,1.982849
25280,1.82273
25281,2.2992094
25282,20.705763
25283,23.233479
25284,162.26628
25285,480.5315
25286,507.84198
25287,653.23834
25288,634.35815
25289,603.5633
25290,437.32352
25291,250.21075
25292,220.68008
25293,-1.0122455
25294,-10.960921
25295,-0.07545333
25296,-0.0006848201
25297,3.7924798
25298,-0.31448668
25299,2.2336915
25300,6.3203154
25301,3.0428574
25302,4.4079714
25303,4.4079714
25304,4.823628
25305,3.6214182
25306,4.653675
25307,16.239052
25308,242.1767
25309,296.29886
25310,490.36017
25311,699.1361
25312,718.4493
25313,711.74274
25314,474.64984
25315,311.25107
25316,220.72949
25317,53.57896
25318,21.52513
25319,10.90933
25320,-3.972184
25321,-5.595596
25322,6.6580143
25323,-72.98625
25324,1.2949957
25325,-3.7260413
25326,-2.5321424
25327,-1.405557
25328,-2.8639832
25329,-10.549314
25330,-15.742521
25331,68.28621
25332,227.81958
25333,419.43726
25334,582.61035
25335,660.8611
25336,658.5388
25337,685.02594
25338,450.99908
25339,311.38837
25340,275.11945
25341,21.189283
25342,0.3202238
25343,-3.4228184
25344,2.226487
25345,4.219938
25346,-9.450432
25347,-2.0062861
25348,0.5731586
25349,-0.8931801
25350,-4.120559
25351,-5.3855324
25352,75.29062
25353,52.274303
25354,2.1369658
25355,42.956707
25356,244.04219
25357,534.1936
25358,603.31757
25359,628.83496
25360,632.73773
25361,596.65845
25362,460.83685
25363,231.91153
25364,135.78706
25365,15.954052
25366,20.538633
25367,67.21898
25368,2.9420657
25369,-3.2062016
25370,-12.49063
25371,53.863956
25372,-4.705987
25373,5.0798407
25374,-3.4927063
25375,-29.782808
25376,-4.2024965
25377,-9.957264
25378,65.692444
25379,35.155407
25380,189.0708
25381,543.47894
25382,328.56912
25383,565.4394
25384,550.7382
25385,474.2653
25386,230.66508
25387,92.1472
25388,74.26921
25389,16.978634
25390,14.669373
25391,0.17671219
25392,-1.1892865
25393,6.113365
25394,1.3400078
25395,-8.515611
25396,6.3094363
25397,-11.149605
25398,-10.508344
25399,-9.454652
25400,-2.773065
25401,-4.9276304
25402,-1.0878369
25403,16.440174
25404,221.01544
25405,441.28363
25406,368.64716
25407,714.42896
25408,700.6981
25409,607.3472
25410,497.52228
25411,361.22574
25412,206.54446
25413,586.6627
25414,593.50183
25415,702.6006
25416,656.24634
25417,487.62268
25418,319.41556
25419,198.63394
25420,-60.746815
25421,-8.135112
25422,-16.091146
25423,1.8445641
25424,6.2472725
25425,-4.1722264
25426,-21.974838
25427,-21.069656
25428,-1.9250034
25429,-8.9396
25430,-25.771107
25431,-4.476692
25432,6.4306283
25433,42.767746
25434,28.865995
25435,210.01793
25436,532.4708
25437,570.0356
25438,515.38794
25439,678.4796
25440,576.19147
25441,484.4844
25442,356.23566
25443,260.52695
25444,14.074758
25445,-9.251298
25446,-70.99108
25447,3.3668134
25448,-1.6472682
25449,3.8455799
25450,-5.452682
25451,-15.780383
25452,-22.378773
25453,-12.223188
25454,-6.183755
25455,8.929282
25456,12.169089
25457,1.8492769
25458,12.5506735
25459,193.5475
25460,442.66653
25461,646.61926
25462,669.5027
25463,699.45245
25464,556.9014
25465,477.5002
25466,233.17104
25467,212.39313
25468,135.97943
25469,-2.7509742
25470,-5.396842
25471,4.4432764
25472,-10.695071
25473,-1.8841599
25474,-0.057628565
25475,-11.51266
25476,-14.467737
25477,-23.625284
25478,-24.904617
25479,-5.222828
25480,-5.431232
25481,-6.85308
25482,20.321177
25483,169.96109
25484,372.95355
25485,568.05444
25486,450.30136
25487,681.83777
25488,704.07996
25489,485.6403
25490,255.11967
25491,244.1431
25492,20.647041
25493,-20.493341
25494,9.905181
25495,-2.2328904
25496,-4.612384
25497,5.716528
25498,-21.277008
25499,-16.993528
25500,-16.620377
25501,-16.023188
25502,4.384139
25503,-25.83677
25504,-14.720222
25505,-8.192146
25506,0.43784636
25507,181.72092
25508,598.2149
25509,671.0298
25510,692.43286
25511,678.5773
25512,674.5714
25513,495.29022
25514,282.70154
25515,188.47589
25516,18.860071
25517,8.307094
25518,155.60112
25519,-3.8249404
25520,-34.56513
25521,-19.87543
25522,-1.3182863
25523,-8.1501045
25524,-1.403494
25525,167.29932
25526,213.8635
25527,8.965186
25528,0.9479409
25529,1.691986
25530,31.379475
25531,197.66681
25532,473.12558
25533,634.97797
25534,652.8601
25535,626.0593
25536,550.4086
25537,435.1923
25538,291.2726
25539,241.0738
25540,13.31399
25541,12.39333
25542,-7.84437
25543,0.6070257
25544,-13.100071
25545,-10.956378
25546,3.824263
25547,2.4515727
25548,-18.44922
25549,-9.388119
25550,-2.6360185
25551,-5.8191705
25552,-1.663708
25553,12.948802
25554,31.881742
25555,273.83255
25556,408.64236
25557,629.7541
25558,671.0065
25559,699.6425
25560,659.6992
25561,454.6592
25562,323.74008
25563,213.68057
25564,26.209095
25565,8.0265255
25566,17.250483
25567,7.957568
25568,15.433159
25569,5.5242066
25570,2.219021
25571,1.9831417
25572,-3.8685033
25573,1.0717456
25574,0.11678178
25575,-2.3354418
25576,-1.4379063
25577,1.7498573
25578,65.65945
25579,92.13143
25580,364.87018
25581,659.7431
25582,699.28217
25583,665.88306
25584,694.4494
25585,469.0704
25586,366.7997
25587,214.46648
25588,26.079618
25589,-2.7574046
25590,-4.6270337
25591,-13.101634
25592,-6.016152
25593,-1.6369673
25594,3.9494178
25595,-10.217082
25596,-1.7577084
25597,-2.422012
25598,0.59066063
25599,-0.5839692
25600,2.7777781
25601,3.4762075
25602,51.751305
25603,104.328255
25604,416.94122
25605,527.6562
25606,610.1632
25607,675.6912
25608,582.163
25609,431.28464
25610,257.153
25611,221.42162
25612,21.068724
25613,2.9336984
25614,-1.9218584
25615,-0.45278466
25616,-0.9617094
25617,3.7851954
25618,-9.304665
25619,5.0144467
25620,-6.223816
25621,2.896619
25622,-5.85225
25623,-0.5823558
25624,0.117819734
25625,-0.78770155
25626,105.284836
25627,142.23415
25628,403.45032
25629,546.5032
25630,757.1114
25631,730.4196
25632,651.60614
25633,450.43045
25634,389.86963
25635,245.58533
25636,68.33296
25637,13.436547
25638,5.8243885
25639,16.010452
25640,-5.578525
25641,0.27422366
25642,3.6066601
25643,17.109558
25644,-15.491518
25645,-11.421127
25646,-13.193657
25647,6.733443
25648,-8.8264065
25649,-15.695546
25650,79.43095
25651,309.09592
25652,617.9807
25653,691.4688
25654,805.7428
25655,812.32654
25656,662.74054
25657,465.3953
25658,326.55136
25659,151.88292
25660,91.534134
25661,16.445969
25662,40.202026
25663,19.020056
25664,11.4352255
25665,2.3982697
25666,-6.358609
25667,-4.6103992
25668,1.3475121
25669,-8.475171
25670,-9.688817
25671,-11.965072
25672,-9.435137
25673,-2.2331686
25674,117.35427
25675,193.1526
25676,468.20203
25677,651.51605
25678,749.74976
25679,709.91205
25680,682.35846
25681,463.84955
25682,352.2652
25683,227.14032
25684,61.816273
25685,14.160369
25686,-7.046408
25687,18.022017
25688,11.81986
25689,5.56493
25690,-1.3075099
25691,1.9479548
25692,-2.7313883
25693,-4.291575
25694,-1.1805221
25695,-3.3320134
25696,-3.116421
25697,-4.531679
25698,50.03444
25699,172.21033
25700,479.54626
25701,649.70197
25702,739.579
25703,730.0812
25704,724.1997
25705,523.4828
25706,428.7525
25707,262.67102
25708,91.30512
25709,78.69887
25710,25.299448
25711,17.367434
25712,9.266207
25713,13.144998
25714,-3.633185
25715,13.111731
25716,50.235363
25717,62.99658
25718,52.59664
25719,57.25486
25720,32.61229
25721,36.43696
25722,254.78241
25723,572.23553
25724,508.0848
25725,648.5114
25726,776.99255
25727,813.42334
25728,738.7606
25729,543.1964
25730,525.8979
25731,335.94638
25732,93.25722
25733,43.827747
25734,3.8608587
25735,6.4304905
25736,7.692567
25737,4.7340593
25738,17.98598
25739,16.31838
25740,78.91902
25741,4.010471
25742,18.42751
25743,65.55516
25744,25.318008
25745,36.344616
25746,112.43516
25747,483.3953
25748,505.3137
25749,678.3628
25750,773.0356
25751,767.6902
25752,722.9044
25753,585.7229
25754,552.20575
25755,359.823
25756,114.66518
25757,31.283941
25758,41.917286
25759,131.26285
25760,6.252232
25761,23.87111
25762,5.4881353
25763,-3.8713582
25764,21.659767
25765,6.000891
25766,37.17229
25767,36.20753
25768,14.950471
25769,42.473583
25770,85.629814
25771,356.45407
25772,579.79944
25773,597.1371
25774,573.6421
25775,723.7275
25776,602.9801
25777,595.83844
25778,487.5956
25779,355.63358
25780,122.15264
25781,39.339104
25782,36.89959
25783,33.09568
25784,11.603363
25785,-0.317045
25786,37.64166
25787,49.812378
25788,12.10058
25789,49.249016
25790,25.809996
25791,55.613422
25792,107.068214
25793,43.436512
25794,76.99079
25795,499.90305
25796,532.38806
25797,662.3318
25798,691.1113
25799,740.4483
25800,709.23676
25801,532.1374
25802,515.0204
25803,383.5546
25804,95.28854
25805,24.734833
25806,5.559539
25807,19.020649
25808,86.40004
25809,30.669033
25810,43.074562
25811,33.709602
25812,8.740092
25813,39.08642
25814,15.814774
25815,35.706566
25816,40.63962
25817,44.045162
25818,144.05386
25819,496.57907
25820,530.1926
25821,653.3693
25822,768.057
25823,623.8683
25824,631.71747
25825,491.6086
25826,346.40152
25827,287.76828
25828,100.555046
25829,23.265646
25830,-5.326971
25831,-12.575486
25832,-9.198359
25833,40.877808
25834,37.988644
25835,29.341135
25836,62.326
25837,39.545506
25838,64.50405
25839,40.723
25840,46.513935
25841,56.408386
25842,118.48777
25843,412.07053
25844,575.6258
25845,666.79486
25846,843.8326
25847,869.1064
25848,804.8338
25849,559.8784
25850,452.36456
25851,313.35446
25852,112.29724
25853,17.894669
25854,0.91493845
25855,-2.748386
25856,-4.9604044
25857,1.786852
25858,-2.7414823
25859,-5.533504
25860,-0.44770217
25861,0.12753874
25862,-9.001729
25863,-0.37868318
25864,3.6088398
25865,-7.449317
25866,111.723564
25867,169.16478
25868,404.574
25869,648.48975
25870,681.5734
25871,722.1225
25872,667.86285
25873,335.2745
25874,319.45227
25875,227.8716
25876,77.34785
25877,-23.263235
25878,0.45863798
25879,-15.009201
25880,13.155336
25881,1.2074262
25882,-11.863127
25883,-0.12690488
25884,2.0853732
25885,-1.4339272
25886,-4.3609133
25887,2.712604
25888,-2.441141
25889,-2.0312414
25890,112.101685
25891,219.05591
25892,485.66336
25893,662.1264
25894,703.7282
25895,758.1711
25896,710.4429
25897,501.57556
25898,389.6332
25899,155.814
25900,94.54016
25901,8.230667
25902,-4.6384974
25903,10.123939
25904,-2.7098546
25905,13.136419
25906,0.047891445
25907,-1.1639692
25908,2.4038703
25909,4.326326
25910,9.36971
25911,-4.1169457
25912,17.164543
25913,11.995821
25914,120.7758
25915,187.87537
25916,490.237
25917,676.60126
25918,763.96564
25919,726.2197
25920,697.51764
25921,506.88956
25922,387.50888
25923,261.00284
25924,85.99635
25925,13.669411
25926,-2.5153728
25927,-10.853115
25928,-11.669255
25929,-2.346727
25930,-1.4712163
25931,1.2469339
25932,-1.3851082
25933,-0.7700779
25934,-0.24551797
25935,14.5190935
25936,-1.8700668
25937,2.4799113
25938,96.86451
25939,181.66426
25940,530.2511
25941,720.71356
25942,779.61957
25943,758.8925
25944,696.3535
25945,489.99197
25946,380.52893
25947,195.8926
25948,84.39664
25949,18.131655
25950,13.419864
25951,25.676924
25952,7.992574
25953,7.9608226
25954,-8.471673
25955,1.5472671
25956,0.9700312
25957,4.070986
25958,0.62009937
25959,1.3883837
25960,2.5032072
25961,16.777544
25962,79.48196
25963,141.24573
25964,503.3636
25965,675.5509
25966,735.483
25967,750.0199
25968,644.54474
25969,510.9051
25970,381.45834
25971,357.2313
25972,191.25085
25973,21.395185
25974,-1.3870562
25975,6.528016
25976,8.925917
25977,16.72779
25978,-13.72068
25979,-3.8901207
25980,-9.216104
25981,5.701147
25982,3.4222896
25983,5.9323173
25984,-8.502404
25985,15.962487
25986,63.191605
25987,363.62592
25988,534.14764
25989,664.6067
25990,885.60645
25991,833.7753
25992,783.65265
25993,463.9052
25994,372.98395
25995,321.80353
25996,162.37149
25997,66.570145
25998,3.6658244
25999,1.7814838
26000,1.5083574
26001,-2.3611138
26002,3.2979348
26003,2.9808462
26004,15.798723
26005,6.9634695
26006,-3.01511
26007,-1.585134
26008,-12.545215
26009,48.16349
26010,353.80325
26011,494.1616
26012,662.44727
26013,748.26605
26014,711.6528
26015,726.0288
26016,447.86615
26017,392.12445
26018,335.73254
26019,113.49655
26020,58.443344
26021,58.214516
26022,4.689133
26023,19.682898
26024,7.7501655
26025,-19.613195
26026,5.0784736
26027,16.740545
26028,34.280037
26029,-20.676504
26030,-18.316763
26031,-1.2746714
26032,12.625024
26033,148.02827
26034,375.8755
26035,529.3494
26036,672.1346
26037,810.8757
26038,774.124
26039,782.89325
26040,533.69836
26041,431.11932
26042,354.14484
26043,165.81328
26044,35.055122
26045,54.773903
26046,46.14943
26047,32.559456
26048,38.294014
26049,58.918854
26050,38.445282
26051,14.114524
26052,19.632795
26053,5.832771
26054,-4.2044563
26055,9.143343
26056,6.307983
26057,107.822914
26058,470.50674
26059,556.5207
26060,617.2268
26061,842.25635
26062,799.2051
26063,766.7428
26064,597.91516
26065,483.79605
26066,365.40628
26067,85.54117
26068,57.47741
26069,48.676296
26070,11.085833
26071,6.8177624
26072,53.536472
26073,6.187824
26074,2.5222056
26075,-11.027188
26076,-4.933278
26077,-16.183992
26078,-13.55742
26079,-4.664909
26080,-3.4097664
26081,38.318558
26082,340.02222
26083,557.3635
26084,707.0572
26085,763.3914
26086,719.8244
26087,697.8802
26088,497.29938
26089,403.4571
26090,264.09882
26091,99.04743
26092,55.749344
26093,30.241526
26094,30.148258
26095,-7.9067855
26096,33.875507
26097,27.37971
26098,21.35627
26099,21.492641
26100,15.120969
26101,40.49274
26102,-1.6264669
26103,3.7591689
26104,30.893173
26105,43.40962
26106,317.7963
26107,542.512
26108,616.4449
26109,679.936
26110,788.90234
26111,732.748
26112,554.2556
26113,399.26782
26114,255.02515
26115,99.10404
26116,23.624437
26117,7.653591
26118,20.732342
26119,26.543682
26120,-9.921127
26121,-1.9298371
26122,-11.9354725
26123,0.78602654
26124,-0.18059573
26125,-9.772649
26126,-42.259922
26127,-12.907031
26128,-2.4097784
26129,20.132715
26130,355.25482
26131,581.1722
26132,736.56274
26133,673.53705
26134,777.7799
26135,699.857
26136,511.74866
26137,466.69138
26138,318.4863
26139,101.48795
26140,-1.522041
26141,27.325983
26142,14.173114
26143,8.056326
26144,7.743415
26145,-19.629942
26146,-49.033997
26147,3.6411061
26148,-10.639444
26149,-9.916703
26150,15.194911
26151,-19.706406
26152,55.613518
26153,-37.891315
26154,83.299545
26155,401.36697
26156,602.63495
26157,711.79944
26158,727.76965
26159,709.4103
26160,494.67636
26161,395.26483
26162,254.4342
26163,60.50276
26164,25.270424
26165,-7.2309804
26166,-7.1826215
26167,17.732506
26168,-10.557581
26169,-11.995787
26170,15.211848
26171,3.7239552
26172,-0.021827482
26173,-14.469744
26174,-0.76684517
26175,3.4892209
26176,11.771082
26177,111.20895
26178,193.86497
26179,397.83456
26180,686.245
26181,742.3587
26182,751.51575
26183,703.61707
26184,463.75348
26185,397.1372
26186,210.07388
26187,12.237616
26188,8.020704
26189,-14.500443
26190,14.0415535
26191,-1.0857458
26192,-31.63291
26193,-12.058432
26194,6.0376515
26195,5.7054763
26196,8.174933
26197,-5.093816
26198,-6.27577
26199,8.093048
26200,122.816055
26201,85.55389
26202,180.06694
26203,517.4857
26204,652.8185
26205,678.0332
26206,744.6389
26207,702.4771
26208,461.29004
26209,403.82016
26210,200.63438
26211,78.229774
26212,15.52433
26213,-13.9880085
26214,-18.350058
26215,-11.627889
26216,-18.171762
26217,3.197615
26218,10.219375
26219,-2.7708175
26220,2.396181
26221,-5.376844
26222,0.29176158
26223,5.130357
26224,15.682044
26225,107.0614
26226,198.83257
26227,509.56454
26228,672.60846
26229,825.2369
26230,827.6284
26231,717.14813
26232,485.22787
26233,460.46872
26234,343.6221
26235,187.38945
26236,50.9153
26237,34.265377
26238,47.75904
26239,33.161125
26240,24.27537
26241,-3.3249774
26242,40.678497
26243,-10.707519
26244,27.164522
26245,21.65436
26246,43.918385
26247,10.324665
26248,29.241055
26249,72.00465
26250,414.9761
26251,542.4651
26252,718.7256
26253,811.57275
26254,796.3211
26255,765.8241
26256,502.3196
26257,409.66992
26258,360.2843
26259,171.91269
26260,82.0455
26261,27.733643
26262,24.053202
26263,44.635387
26264,37.271935
26265,39.30761
26266,25.65474
26267,-1.2316056
26268,-2.1277826
26269,20.925072
26270,6.0455813
26271,4.0125737
26272,23.082777
26273,101.33136
26274,534.83093
26275,652.3012
26276,661.00934
26277,774.8521
