,bodeganorte
1753,33.441628
1754,33.517094
1755,44.978966
1756,35.041985
1757,1.352238
1758,9.430552
1759,1.932933
1760,-4.523446
1761,0.823659
1762,-0.44762266
1763,-10.5160055
1764,146.55734
1765,401.1632
1766,575.7814
1767,712.99884
1768,743.09705
1769,837.9412
1770,753.15173
1771,509.242
1772,499.49228
1773,302.12256
1774,104.2621
1775,1.3775842
1776,-2.165364
1777,16.931517
1778,7.732721
1779,0.276537
1780,2.4034674
1781,-0.93849903
1782,-0.35939172
1783,10.256011
1784,4.562248
1785,21.561344
1786,4.1757593
1787,118.818924
1788,423.40057
1789,580.51776
1790,688.7636
1791,827.09644
1792,831.2194
1793,760.57733
1794,501.1392
1795,477.18988
1796,244.2364
1797,101.0548
1798,0.9552206
1799,12.541887
1800,19.52576
1801,18.439137
1802,5.041515
1803,-1.4329149
1804,-3.3483448
1805,-1.0236235
1806,-6.7696424
1807,-2.2859097
1808,-3.4096887
1809,2.1853964
1810,214.5408
1811,375.713
1812,572.6728
1813,723.84735
1814,821.89343
1815,787.8661
1816,759.72156
1817,582.19604
1818,451.6031
1819,265.4831
1820,105.10143
1821,10.395339
1822,2.4575925
1823,-2.7985997
1824,2.7038631
1825,3.8618536
1826,-0.34168085
1827,-3.9385653
1828,-1.0717549
1829,1.1643393
1830,-7.6910467
1831,-1.1879537
1832,-5.4842277
1833,374.05933
1834,458.10373
1835,262.04886
1836,425.49133
1837,579.38226
1838,300.74243
1839,183.96297
1840,138.45349
1841,79.56001
1842,50.815845
1843,15.657423
1844,4.510818
1845,-6.9216285
1846,-0.080041386
1847,-0.8296415
1848,-0.47275403
1849,-2.3876538
1850,6.62013
1851,116.86538
1852,216.60114
1853,453.16122
1854,376.61765
1855,305.0353
1856,252.30089
1857,192.52931
1858,370.70728
1859,233.05707
1860,180.88571
1861,56.507965
1862,-3.127461
1863,6.5850463
1864,-1.2683569
1865,1.7828919
1866,-3.0757105
1867,-7.9175262
1868,-9.771154
1869,-42.19402
1870,4.187851
1871,-2.8020854
1872,-5.6271834
1873,-9.775776
1874,140.60991
1875,272.19504
1876,485.03482
1877,559.60406
1878,506.20255
1879,530.0001
1880,537.3513
1881,447.93127
1882,400.44626
1883,216.1144
1884,59.72479
1885,-10.70817
1886,7.3979797
1887,2.671276
1888,0.2824152
1889,4.1621923
1890,-9.057979
1891,-2.3781285
1892,1.5048684
1893,2.2026677
1894,4.9718866
1895,6.462061
1896,-12.240246
1897,93.45741
1898,246.61432
1899,343.71942
1900,389.83585
1901,412.99686
1902,440.74152
1903,464.10458
1904,441.36856
1905,269.75723
1906,194.73294
1907,49.43468
1908,-4.4211264
1909,-12.119107
1910,-2.2879086
1911,-20.35369
1912,0.05239117
1913,-2.5978148
1914,-2.691551
1915,-9.77084
1916,-9.715328
1917,10.266201
1918,0.119459696
1919,0.7442756
1920,167.96109
1921,239.75847
1922,150.74675
1923,119.112
1924,323.1801
1925,486.1839
1926,399.89145
1927,524.4176
1928,278.76373
1929,232.21283
1930,63.32385
1931,3.7158637
1932,24.895767
1933,11.172755
1934,-3.8543472
1935,1.8715439
1936,-7.165456
1937,-0.9417637
1938,-6.064674
1939,-1.1601927
1940,-1.2165351
1941,-4.2708364
1942,-1.6957021
1943,598.4743
1944,529.0246
1945,488.6715
1946,393.50705
1947,236.7381
1948,77.556656
1949,13.542914
1950,3.648915
1951,-1.0615677
1952,-13.302424
1953,-11.995099
1954,-6.4338636
1955,-5.542191
1956,-9.766006
1957,-2.9795218
1958,-1.5460223
1959,-1.3183643
1960,-8.857308
1961,114.67597
1962,300.49265
1963,585.4685
1964,738.2004
1965,321.01416
1966,301.7261
1967,310.19925
1968,287.78983
1969,368.89462
1970,242.31747
1971,86.065796
1972,40.875824
1973,-0.31229773
1974,-2.750314
1975,-1.9878694
1976,-3.2251945
1977,-2.727932
1978,-4.347087
1979,-2.4450505
1980,-5.661407
1981,-7.509912
1982,-12.014297
1983,11.525865
1984,167.65173
1985,178.89992
1986,324.3682
1987,304.36124
1988,329.2632
1989,444.31686
1990,405.90417
1991,427.0238
1992,254.03166
1993,142.01073
1994,47.776825
1995,2.5533795
1996,-0.022467177
1997,-10.006299
1998,-5.0218463
1999,-4.446753
2000,-7.4160304
2001,-2.87569
2002,-2.1941657
2003,6.081777
2004,-5.238051
2005,-2.1572814
2006,1.3292114
2007,6.9393835
2008,102.00893
2009,321.8962
2010,441.13544
2011,447.67276
2012,464.25034
2013,531.06104
2014,422.6577
2015,287.86993
2016,282.41632
2017,166.43503
2018,-5.3270845
2019,-4.060755
2020,-1.1151328
2021,-10.949338
2022,-3.9582937
2023,0.25192916
2024,-7.0319977
2025,-7.3498855
2026,-3.7514977
2027,-5.4728155
2028,-3.3968184
2029,15.309606
2030,95.627556
2031,281.48352
2032,428.65512
2033,485.08255
2034,488.17264
2035,589.73737
2036,457.30945
2037,399.85867
2038,299.28354
2039,204.63112
2040,80.066795
2041,10.360413
2042,6.1130548
2043,6.2789807
2044,-6.9778147
2045,-1.2922215
2046,-5.746571
2047,-4.781726
2048,-1.6761336
2049,-4.672046
2050,-5.794921
2051,-4.9845667
2052,1.8155191
2053,11.922951
2054,93.67914
2055,226.87001
2056,297.4945
2057,361.95374
2058,394.84283
2059,481.2528
2060,453.0226
2061,301.40088
2062,203.68338
2063,190.4329
2064,66.90633
2065,4.626959
2066,0.73474795
2067,7.314897
2068,8.199355
2069,-2.2185147
2070,2.636035
2071,3.9087653
2072,2.5959215
2073,-4.4915123
2074,-0.39007863
2075,-5.379264
2076,4.1216083
2077,121.22522
2078,210.21042
2079,200.0675
2080,197.39886
2081,273.55792
2082,288.9627
2083,237.26413
2084,238.70993
2085,216.08008
2086,244.30513
2087,75.46455
2088,-6.784089
2089,3.9185252
2090,-2.2093635
2091,-10.0823555
2092,-8.525555
2093,-5.1308126
2094,-2.4856231
2095,5.097883
2096,3.8554528
2097,-1.8074414
2098,4.6702967
2099,120.98192
2100,268.29132
2101,285.87122
2102,299.64502
2103,539.3647
2104,438.59726
2105,316.44785
2106,284.07098
2107,222.54729
2108,217.4542
2109,64.21399
2110,-12.798981
2111,-5.5520406
2112,-3.9139132
2113,-6.9931498
2114,-8.612556
2115,-3.5332406
2116,-6.697717
2117,-11.886804
2118,0.18447489
2119,-4.8770404
2120,-4.723266
2121,-1.8272301
2122,6.1171346
2123,113.86403
2124,305.7142
2125,372.55835
2126,311.48407
2127,236.30748
2128,184.69133
2129,238.59402
2130,410.36246
2131,294.64658
2132,287.9926
2133,89.37695
2134,13.813435
2135,11.594975
2136,-8.208266
2137,-3.149963
2138,1.2595859
2139,-14.623578
2140,-6.3334274
2141,-10.189272
2142,-13.225918
2143,-7.862333
2144,-5.8221173
2145,-7.5143347
2146,114.06137
2147,352.84708
2148,530.43396
2149,551.94055
2150,743.5449
2151,680.7857
2152,522.45386
2153,494.0103
2154,462.63583
2155,387.67856
2156,129.19563
2157,37.184948
2158,-7.3134246
2159,-0.82509935
2160,-6.3878536
2161,-8.236394
2162,-1.0906699
2163,0.45752066
2164,0.94185907
2165,-5.0323114
2166,-5.196377
2167,-6.94534
2168,-32.535244
2169,-1.6121726
2170,146.7006
2171,396.2909
2172,578.1793
2173,711.36053
2174,822.55804
2175,851.60925
2176,662.0492
2177,499.93265
2178,425.40125
2179,3.751442
2180,-1.9181508
2181,0.45392886
2182,2.1399138
2183,-3.5629294
2184,-9.123229
2185,-9.775602
2186,-9.309143
2187,-5.948271
2188,-10.21509
2189,-6.852767
2190,33.099182
2191,186.69623
2192,430.7281
2193,610.01416
2194,756.7185
2195,833.47363
2196,820.6613
2197,767.52246
2198,500.80658
2199,500.09106
2200,300.28687
2201,97.99705
2202,10.801811
2203,-4.853775
2204,-1.7078015
2205,-0.06480526
2206,-6.727436
2207,-6.0522733
2208,-6.006603
2209,-2.0721955
2210,-0.19450551
2211,-6.512905
2212,0.08759319
2213,3.172262
2214,9.997139
2215,216.00073
2216,361.26553
2217,559.2296
2218,703.41174
2219,764.1256
2220,803.9599
2221,778.39014
2222,526.0216
2223,515.32074
2224,283.54663
2225,137.09344
2226,44.97893
2227,-4.922274
2228,-10.269742
2229,-31.211378
2230,-7.7832165
2231,10.039229
2232,20.488024
2233,1.3046463
2234,1.1908365
2235,-3.263375
2236,-4.931692
2237,6.698207
2238,100.12362
2239,267.2014
2240,430.8529
2241,720.5523
2242,829.3272
2243,913.3841
2244,915.76483
2245,769.768
2246,737.055
2247,524.89777
2248,387.7602
2249,84.481224
2250,1.6027371
2251,-3.6619427
2252,-7.3028636
2253,-5.6567454
2254,-9.789382
2255,-11.58946
2256,-10.041791
2257,-1.7501736
2258,-3.806182
2259,2.3947902
2260,-3.019381
2261,4.898023
2262,104.870026
2263,255.70744
2264,384.71213
2265,644.89655
2266,780.4549
2267,756.3985
2268,876.63605
2269,787.3568
2270,686.12024
2271,531.25183
2272,433.0058
2273,103.24841
2274,-5.699022
2275,-9.255425
2276,3.3480568
2277,-4.1163144
2278,-5.714575
2279,-0.84157604
2280,-8.294847
2281,0.9126684
2282,-2.3885498
2283,23.801523
2284,-1.128604
2285,4.954844
2286,101.17523
2287,306.75818
2288,411.43082
2289,679.8425
2290,808.3709
2291,843.191
2292,1018.9651
2293,787.1032
2294,660.2641
2295,515.9685
2296,416.53882
2297,66.30586
2298,14.498491
2299,-2.0253935
2300,-6.7312875
2301,-1.511165
2302,0.21014789
2303,0.8982648
2304,-1.4986922
2305,-13.747908
2306,-2.1946988
2307,-0.64176065
2308,3.8980508
2309,18.088217
2310,103.75531
2311,290.36942
2312,418.4317
2313,745.81415
2314,845.1977
2315,942.5867
2316,792.73785
2317,735.5382
2318,557.0512
2319,393.3719
2320,70.68275
2321,16.333937
2322,-4.0115137
2323,-9.6814165
2324,3.9740033
2325,4.4677715
2326,2.5988784
2327,1.2045896
2328,-4.9605517
2329,-1.7357804
2330,-2.8160138
2331,-13.0970335
2332,2.3110056
2333,99.78534
2334,246.1049
2335,455.97186
2336,700.37463
2337,800.61035
2338,849.4583
2339,932.8861
2340,809.14056
2341,728.86536
2342,720.86505
2343,503.14673
2344,107.44274
2345,10.48383
2346,-2.8240874
2347,-5.6319213
2348,-3.3139503
2349,-7.901661
2350,-1.0373813
2351,2.1225255
2352,2.8480444
2353,-1.9669145
2354,3.996503
2355,4.0673137
2356,11.287061
2357,263.54654
2358,445.1471
2359,632.4288
2360,588.519
2361,558.6338
2362,772.8573
2363,701.75696
2364,616.9435
2365,487.83023
2366,287.06067
2367,98.36
2368,-5.8532863
2369,-2.5473402
2370,5.6340427
2371,3.7821407
2372,3.9155588
2373,-0.15608764
2374,-5.2570724
2375,5.2082324
2376,-6.2581854
2377,-0.71396214
2378,0.5978788
2379,7.922
2380,31.922098
2381,201.40338
2382,256.18573
2383,318.96063
2384,494.8567
2385,530.0974
2386,685.9658
2387,551.385
2388,578.33295
2389,499.0515
2390,213.7046
2391,57.46808
2392,55.935383
2393,3.448162
2394,14.35405
2395,-6.683504
2396,-3.7734113
2397,4.485479
2398,5.4289794
2399,-4.060824
2400,6.426667
2401,6.0378027
2402,-1.2658304
2403,16.114548
2404,25.332758
2405,233.22218
2406,253.9807
2407,419.8286
2408,205.23549
2409,322.5365
2410,360.64835
2411,245.99509
2412,438.8975
2413,384.34683
2414,289.88013
2415,35.262024
2416,15.297913
2417,-1.6503808
2418,6.576456
2419,20.77627
2420,20.916414
2421,-0.95817477
2422,-0.28347045
2423,-1.8650527
2424,7.1321154
2425,6.2005095
2426,3.6268806
2427,16.483984
2428,28.654257
2429,219.70818
2430,309.53604
2431,376.3827
2432,371.20438
2433,601.5511
2434,754.4819
2435,786.14667
2436,691.72314
2437,411.62897
2438,234.52167
2439,93.47755
2440,-1.3007082
2441,-14.425259
2442,-4.5043106
2443,-6.688491
2444,-5.3682323
2445,5.410861
2446,-4.3611617
2447,-2.9829855
2448,-5.42345
2449,0.5854949
2450,1.5052532
2451,7.468857
2452,128.41002
2453,264.46323
2454,445.79077
2455,720.54724
2456,753.2779
2457,590.0634
2458,947.7616
2459,538.3555
2460,482.81863
2461,315.05542
2462,160.40263
2463,136.70984
2464,72.44617
2465,2.7747533
2466,-8.383487
2467,-11.937783
2468,-11.883396
2469,-5.2895074
2470,-0.46644136
2471,-2.1085165
2472,1.2996174
2473,-1.2481462
2474,0.20664981
2475,12.049057
2476,115.14891
2477,236.92995
2478,538.5079
2479,634.54254
2480,746.682
2481,870.6465
2482,793.5008
2483,767.0854
2484,683.4426
2485,460.5247
2486,178.97992
2487,97.21322
2488,22.042547
2489,0.5480625
2490,8.212661
2491,10.163512
2492,-21.331705
2493,-6.962528
2494,-2.274121
2495,-0.34175655
2496,-0.7804814
2497,-2.7640648
2498,0.500668
2499,8.622459
2500,57.010864
2501,232.6674
2502,596.7682
2503,659.0672
2504,729.37885
2505,812.8287
2506,852.7659
2507,787.7826
2508,664.9165
2509,515.81757
2510,310.53677
2511,127.87294
2512,13.606415
2513,15.4465685
2514,3.2065682
2515,-0.6032854
2516,20.167368
2517,2.6299357
2518,-2.0449767
2519,1.2962087
2520,3.9892533
2521,6.312908
2522,-5.725605
2523,16.699593
2524,91.819565
2525,265.3306
2526,639.07117
2527,769.76215
2528,835.0688
2529,884.86206
2530,872.26044
2531,819.29236
2532,710.1899
2533,571.8677
2534,437.83798
2535,185.96432
2536,35.631393
2537,21.3225
2538,5.6278744
2539,0.20734698
2540,-3.669177
2541,4.1669292
2542,2.9134789
2543,12.162716
2544,13.076614
2545,6.581951
2546,10.909727
2547,14.402737
2548,130.86288
2549,210.45625
2550,544.8989
2551,760.05444
2552,849.5376
2553,788.8567
2554,846.32117
2555,849.89056
2556,449.06104
2557,501.87445
2558,270.52844
2559,129.6161
2560,11.135587
2561,-6.2472873
2562,-9.851302
2563,-8.109515
2564,-4.915677
2565,2.4616423
2566,-4.3123093
2567,-7.196616
2568,1.9623932
2569,-0.35011208
2570,-0.96403736
2571,12.448024
2572,93.21452
2573,230.05276
2574,490.82114
2575,724.98126
2576,769.22943
2577,801.0205
2578,790.13104
2579,772.2986
2580,616.989
2581,585.8049
2582,406.39233
2583,66.46393
2584,1.469113
2585,-11.778173
2586,21.008461
2587,-18.48037
2588,5.105946
2589,-62.41828
2590,-0.18434918
2591,0.43363613
2592,3.831809
2593,-44.786102
2594,3.036146
2595,-40.019203
2596,105.6424
2597,258.98672
2598,517.5483
2599,721.4963
2600,896.26276
2601,890.4715
2602,915.871
2603,834.6237
2604,782.14545
2605,573.1462
2606,459.3665
2607,90.76576
2608,12.956536
2609,18.78739
2610,-27.159082
2611,-10.083058
2612,1.8009928
2613,-1.4532086
2614,-8.194986
2615,-2.3800473
2616,-2.6814938
2617,-6.2601066
2618,-3.547791
2619,-25.318993
2620,437.1256
2621,676.24524
2622,777.77826
2623,812.1681
2624,875.4401
2625,764.96124
2626,726.20056
2627,567.873
2628,412.22073
2629,70.05279
2630,-33.49975
2631,-16.74764
2632,-17.988285
2633,-9.429915
2634,-7.4916625
2635,3.134996
2636,4.4051266
2637,-7.5190024
2638,1.2776799
2639,-1.2152834
2640,-2.8891323
2641,11.011864
2642,370.8946
2643,640.62274
2644,765.37915
2645,843.7518
2646,989.02167
2647,1015.919
2648,921.4427
2649,697.9657
2650,542.0977
2651,526.8887
2652,182.81587
2653,46.60931
2654,4.659879
2655,7.036106
2656,10.284164
2657,-3.8122978
2658,0.2070635
2659,8.137343
2660,2.7124915
2661,-1.2613097
2662,-0.45826694
2663,-0.48601705
2664,16.893768
2665,113.083015
2666,407.54053
2667,329.7042
2668,489.86188
2669,578.0836
2670,691.2805
2671,635.9426
2672,431.8418
2673,470.96445
2674,351.12088
2675,162.14763
2676,65.58859
2677,36.74473
2678,5.5610323
2679,4.800599
2680,-7.1059356
2681,-3.4231718
2682,-0.24206865
2683,9.948308
2684,6.6644363
2685,4.4194975
2686,5.837535
2687,-2.393288
2688,14.523013
2689,70.54783
2690,232.52057
2691,320.21594
2692,429.8309
2693,587.29443
2694,675.13025
2695,769.9806
2696,510.81134
2697,691.52527
2698,432.80814
2699,389.75272
2700,11.494367
2701,19.055021
2702,235.40868
2703,338.25848
2704,437.44623
2705,515.67175
2706,352.86127
2707,458.8538
2708,407.4032
2709,302.91705
2710,246.79475
2711,197.49341
2712,124.98092
2713,52.65916
2714,5.9936147
2715,-1.7951975
2716,-2.1614995
2717,21.359875
2718,-0.70301527
2719,5.328331
2720,-2.109005
2721,-18.837095
2722,-8.886197
2723,-8.443848
2724,13.324556
2725,280.096
2726,584.2924
2727,677.3327
2728,601.71313
2729,494.02426
2730,438.0673
2731,257.05762
2732,242.56201
2733,200.00665
2734,129.8292
2735,79.58629
2736,24.969381
2737,5.945431
2738,6.397019
2739,-4.035443
2740,-2.9277556
2741,0.8187459
2742,0.19302988
2743,-3.390872
2744,-2.140068
2745,1.2330345
2746,-0.5395039
2747,20.879097
2748,300.6762
2749,505.78308
2750,509.0464
2751,525.50146
2752,432.89288
2753,448.9748
2754,290.6786
2755,308.5668
2756,449.80487
2757,406.68893
2758,86.600975
2759,22.902855
2760,22.964111
2761,20.136747
2762,3.2473993
2763,3.9957366
2764,0.21571761
2765,4.2445626
2766,1.0656554
2767,2.480299
2768,1.9072694
2769,6.556066
2770,10.964375
2771,85.037445
2772,297.99033
2773,564.692
2774,684.80524
2775,782.6482
2776,890.95074
2777,758.46875
2778,460.67224
2779,284.52756
2780,227.15773
2781,245.96077
2782,134.32799
2783,17.258291
2784,11.324936
2785,-2.6501937
2786,0.3367707
2787,-12.579039
2788,4.5839148
2789,-1.2734144
2790,-1.0086824
2791,1.543489
2792,6.542537
2793,24.45014
2794,8.2692375
2795,57.80761
2796,376.79437
2797,595.186
2798,778.1691
2799,792.7614
2800,814.053
2801,894.4118
2802,644.5406
2803,700.70746
2804,515.2947
2805,291.63458
2806,99.64618
2807,29.067732
2808,6.1782904
2809,16.430752
2810,30.514732
2811,9.992288
2812,31.13784
2813,35.53194
2814,35.678715
2815,46.17492
2816,13.803305
2817,26.72379
2818,76.0696
2819,462.19965
2820,497.74783
2821,623.54
2822,709.7257
2823,676.5397
2824,554.00354
2825,243.12115
2826,78.04742
2827,13.895927
2828,25.0303
2829,12.253222
2830,93.168816
2831,116.07169
2832,107.8153
2833,68.173615
2834,91.86312
2835,78.989265
2836,58.75935
2837,96.7673
2838,45.629303
2839,147.50069
2840,321.42313
2841,393.41138
2842,287.42297
2843,307.82895
2844,322.7344
2845,480.89996
2846,566.95294
2847,649.7926
2848,492.60864
2849,292.64886
2850,117.99429
2851,34.16233
2852,51.005352
2853,18.585258
2854,8.275085
2855,8.2331
2856,24.913347
2857,14.877462
2858,19.134113
2859,45.108444
2860,13.515889
2861,17.869867
2862,52.254448
2863,147.99336
2864,424.50623
2865,575.1532
2866,867.62823
2867,569.55426
2868,626.2147
2869,570.70795
2870,727.2725
2871,482.9699
2872,312.81537
2873,187.26907
2874,60.033817
2875,6.243372
2876,6.6209292
2877,16.860636
2878,0.2984437
2879,5.3366656
2880,7.1089263
2881,-4.312413
2882,-4.9495754
2883,-4.23963
2884,-11.38005
2885,3.0382414
2886,-14.572531
2887,137.33759
2888,396.011
2889,454.454
