,balsa-laguna
16124,-10.90363
16125,-11.560215
16126,1.6183219
16127,-2.8675122
16128,-8.554554
16129,1.7867191
16130,12.127935
16131,1.4369202
16132,-5.3215504
16133,1.8177077
16134,-0.7430699
16135,-4.2268715
16136,13.176447
16137,46.28019
16138,227.36447
16139,272.56262
16140,354.7022
16141,440.55487
16142,365.73395
16143,211.29582
16144,93.9239
16145,56.562145
16146,38.43055
16147,-0.6673284
16148,4.4179626
16149,9.535677
16150,13.701668
16151,-38.759815
16152,6.9765644
16153,-11.423224
16154,-15.377059
16155,-25.267979
16156,20.194893
16157,7.3493032
16158,17.854515
16159,18.805979
16160,5.709446
16161,56.69801
16162,258.53284
16163,209.98416
16164,304.82742
16165,370.2052
16166,270.95193
16167,198.10506
16168,151.59138
16169,178.74287
16170,68.93728
16171,2.136076
16172,5.4238243
16173,-8.813899
16174,-7.0329175
16175,11.112038
16176,1.2569897
16177,-4.7650485
16178,5.133017
16179,-3.6507392
16180,-8.090031
16181,-9.302917
16182,11.799851
16183,-17.407736
16184,18.578999
16185,8.189732
16186,176.41515
16187,188.7149
16188,453.03372
16189,450.22427
16190,398.59802
16191,322.78558
16192,232.44061
16193,115.997505
16194,66.74556
16195,15.50315
16196,-21.861454
16197,6.211494
16198,9.551467
16199,-8.453698
16200,2.6421
16201,-0.8361
16202,10.2145405
16203,-11.48957
16204,-7.866107
16205,-15.1808
16206,-21.188461
16207,-3.7810402
16208,4.1228952
16209,14.565889
16210,259.003
16211,270.8844
16212,260.8087
16213,593.5356
16214,333.10477
16215,140.54643
16216,161.29483
16217,101.81064
16218,22.774042
16219,-5.29747
16220,1.3281173
16221,3.9313474
16222,2.1780329
16223,2.1780329
16224,-1.4180813
16225,-5.6744404
16226,-9.263327
16227,-2.8490171
16228,-1.363212
16229,-0.2716959
16230,-1.7269497
16231,-4.521892
16232,-1.9075152
16233,121.295296
16234,191.99228
16235,229.40428
16236,350.8841
16237,466.59125
16238,551.49585
16239,458.4109
16240,301.79523
16241,239.64491
16242,133.16093
16243,-12.050221
16244,-32.34675
16245,-9.375528
16246,-12.016497
16247,-11.022985
16248,-1.774164
16249,-41.489372
16250,-7.886893
16251,2.2126298
16252,6.0283804
16253,5.6403604
16254,18.26215
16255,5.113235
16256,-33.810646
16257,13.615011
16258,356.94336
16259,497.11887
16260,253.9142
16261,407.72864
16262,420.20758
16263,317.51364
16264,259.4895
16265,142.30061
16266,99.875626
16267,-1.5776134
16268,5.1555696
16269,0.86572427
16270,-2.2372077
16271,-10.465541
16272,7.924677
16273,-8.032766
16274,-16.60356
16275,-6.140969
16276,-2.0764499
16277,-10.460214
16278,11.964278
16279,-10.2704935
16280,21.67715
16281,11.635685
16282,184.94771
16283,348.20187
16284,424.3379
16285,544.82697
16286,380.9705
16287,350.55148
16288,174.17249
16289,238.9586
16290,114.01897
16291,23.727892
16292,4.7891083
16293,0.86122054
16294,3.9144702
16295,10.387907
16296,12.542838
16297,-19.636059
16298,-24.171013
16299,1.5053959
16300,-1.3244722
16301,-3.3618975
16302,0.7854984
16303,-5.722229
16304,17.507088
16305,89.45772
16306,345.14175
16307,254.70334
16308,193.45062
16309,144.63293
16310,140.08722
16311,61.336845
16312,40.571075
16313,46.45114
16314,38.329292
16315,8.423754
16316,10.706501
16317,10.520715
16318,1.0871978
16319,1.4014095
16320,10.1352215
16321,-5.1144733
16322,-1.0635921
16323,-15.956201
16324,-3.5071628
16325,9.833364
16326,35.545307
16327,241.57451
16328,255.8963
16329,325.47806
16330,130.59578
16331,475.27408
16332,393.51965
16333,293.07092
16334,174.23973
16335,143.4841
16336,40.852623
16337,-51.43767
16338,-5.4349008
16339,-2.4818132
16340,14.616291
16341,-6.3403544
16342,-3.5555427
16343,15.797759
16344,10.8791485
16345,-18.613533
16346,3.8976822
16347,5.4603963
16348,-0.89315027
16349,-15.520621
16350,-5.1712317
16351,82.38934
16352,448.4291
16353,634.2972
16354,660.4747
16355,708.69434
16356,173.21246
16357,16.677053
16358,43.30815
16359,-2.1126542
16360,26.526625
16361,-8.70586
16362,-1.545001
16363,6.192563
16364,-19.174654
16365,9.089826
16366,46.742527
16367,-0.5706227
16368,-6.7946606
16369,-5.1295376
16370,-1.2080002
16371,-1.7659237
16372,8.438587
16373,-0.55587924
16374,15.629901
16375,162.42262
16376,119.84152
16377,268.27588
16378,209.52357
16379,218.68903
16380,385.53128
16381,105.93871
16382,91.82978
16383,61.350323
16384,162.92924
16385,265.0495
16386,472.0581
16387,422.24588
16388,497.0576
16389,446.42822
16390,216.60768
16391,139.10101
16392,71.05855
16393,11.950458
16394,8.342544
16395,-21.826101
16396,1.2968615
16397,-1.2280548
16398,3.5182595
16399,5.0202303
16400,-21.103579
16401,-15.293495
16402,-4.721903
16403,-8.705068
16404,-10.515994
16405,11.471869
16406,11.269664
16407,90.264114
16408,313.40924
16409,350.99356
16410,330.653
16411,171.87263
16412,120.99053
16413,163.54134
16414,95.81765
16415,76.441414
16416,49.933247
16417,0.046832055
16418,-0.41915148
16419,4.1088147
16420,7.940538
16421,7.940538
16422,7.888722
16423,-2.1120877
16424,-0.18318307
16425,-1.4515338
16426,2.8689208
16427,1.2332921
16428,-5.328677
16429,0.47659746
16430,14.86744
16431,58.59858
16432,197.80777
16433,301.05502
16434,325.71048
16435,320.30365
16436,326.56497
16437,248.12262
16438,266.55527
16439,232.14091
16440,151.24358
16441,131.61098
16442,73.09299
16443,62.99727
16444,24.000435
16445,82.85111
16446,85.43967
16447,7.6383357
16448,-3.9763527
16449,16.834324
16450,15.547707
16451,59.874367
16452,139.77252
16453,228.30035
16454,227.79811
16455,153.85974
16456,138.5842
16457,131.56635
16458,116.57523
16459,91.764854
16460,93.454254
16461,9.470634
16462,-4.7999477
16463,-7.954491
16464,-2.532349
16465,-0.06673634
16466,8.514013
16467,4.210379
16468,2.6879606
16469,-1.6309919
16470,1.3251264
16471,3.2029867
16472,4.01386
16473,14.051017
16474,11.842506
16475,26.024529
16476,80.851295
16477,152.67798
16478,150.24492
16479,199.54507
16480,229.33719
16481,192.31346
16482,90.20762
16483,63.9688
16484,38.08876
16485,-2.1792126
16486,2.0928786
16487,6.0419083
16488,3.1090207
16489,-3.7559874
16490,26.573444
16491,-3.4321568
16492,16.31716
16493,0.8632099
16494,-0.7937827
16495,2.8571246
16496,3.500141
16497,-4.6794634
16498,0.62762594
16499,126.45878
16500,132.32317
16501,149.7773
16502,165.99756
16503,244.0944
16504,180.51546
16505,226.78282
16506,172.54604
16507,194.37236
16508,53.196716
16509,-2.3625116
16510,2.404452
16511,-2.6306267
16512,-1.4539868
16513,-1.4539868
16514,-16.46256
16515,3.1853757
16516,2.4111881
16517,-6.7674956
16518,3.8297217
16519,-1.9732481
16520,1.812149
16521,7.5729823
16522,12.737554
16523,11.059246
16524,128.85335
16525,356.53464
16526,228.48651
16527,165.27182
16528,144.29512
16529,159.19852
16530,105.62614
16531,97.08176
16532,52.331264
16533,-3.6379962
16534,-0.2601717
16535,0.14814416
16536,-2.1945536
16537,-2.1945536
16538,-11.418833
16539,3.247861
16540,4.6264153
16541,16.82295
16542,10.991356
16543,14.1555805
16544,12.928296
16545,20.396242
16546,0.5609901
16547,13.160035
16548,148.8548
16549,232.06491
16550,388.6531
16551,410.09372
16552,360.1508
16553,406.05164
16554,245.70337
16555,67.67907
16556,14.215147
16557,-0.89312553
16558,-9.604091
16559,1.6980803
16560,6.284984
16561,11.726718
16562,18.89138
16563,7.8198876
16564,7.6734114
16565,-2.856388
16566,2.8606262
16567,-1.5438598
16568,18.65895
16569,16.63819
16570,19.775026
16571,19.858282
16572,103.47355
16573,102.72127
16574,299.07684
16575,304.41653
16576,317.5
16577,261.2137
16578,143.51134
16579,72.559875
16580,38.012623
16581,4.7173448
16582,7.9241323
16583,9.060877
16584,3.5887794
16585,3.5887794
16586,6.560654
16587,1.4768693
16588,3.676286
16589,-2.0698247
16590,0.3426827
16591,3.6038802
16592,-3.0424805
16593,8.038547
16594,6.2316933
16595,13.267378
16596,123.43953
16597,185.07176
16598,334.62314
16599,513.2571
16600,281.77228
16601,231.91269
16602,262.5341
16603,187.43864
16604,52.97754
16605,-1.8158497
16606,3.8842213
16607,3.790487
16608,5.0336895
16609,-6.669789
16610,-0.3482496
16611,-1.4460385
16612,-4.0564027
16613,-8.81025
16614,-5.17829
16615,-8.053334
16616,-3.2538893
16617,-3.6669495
16618,14.87023
16619,64.197754
16620,247.35295
16621,334.05322
16622,608.6218
16623,500.9353
16624,469.78412
16625,454.89615
16626,398.8566
16627,160.5191
16628,76.83988
16629,-0.13906066
16630,9.388748
16631,-4.069959
16632,0.2669688
16633,-0.65211564
16634,7.0086055
16635,-0.5465423
16636,3.0858753
16637,4.0553274
16638,-13.4245405
16639,1.7322147
16640,0.48752078
16641,-5.380922
16642,7.1447577
16643,58.595154
16644,313.2431
16645,474.98547
16646,474.44394
16647,611.34033
16648,535.2277
16649,512.44653
16650,381.26886
16651,204.62909
16652,92.48254
16653,12.980969
16654,4.481853
16655,-3.1767073
16656,6.5837145
16657,3.5751138
16658,0.54809594
16659,-3.4608347
16660,-0.17636704
16661,-8.738391
16662,1.3700145
16663,2.893312
16664,9.582974
16665,-6.140831
16666,-0.7999959
16667,31.937021
16668,228.36179
16669,365.7713
16670,375.85934
16671,308.19333
16672,517.09485
16673,255.15187
16674,250.71968
16675,203.96909
16676,86.25773
16677,2.6314414
16678,6.117511
16679,-2.8470623
16680,21.682589
16681,0.6900425
16682,12.482388
16683,-1.3490217
16684,7.012552
16685,0.5191659
16686,1.0759487
16687,0.9618399
16688,-1.5848116
16689,-2.010623
16690,-0.024553388
16691,64.07279
16692,236.87961
16693,386.32828
16694,534.4103
16695,589.06976
16696,445.70837
16697,562.0515
16698,294.1258
16699,106.87941
16700,112.93674
16701,26.14295
16702,10.8855095
16703,6.518813
16704,7.792499
16705,13.049713
16706,10.894741
16707,-0.6639552
16708,39.789864
16709,-0.51312196
16710,-1.7045795
16711,-2.7810137
16712,6.658364
16713,15.991146
16714,19.890017
16715,-31.058105
16716,83.77214
16717,187.22055
16718,223.5425
16719,198.29797
16720,241.9907
16721,278.41995
16722,203.34828
16723,108.549225
16724,57.368034
16725,10.400818
16726,-0.7119767
16727,12.5438385
16728,7.4817686
16729,11.849925
16730,3.005095
16731,-4.2464385
16732,-9.92489
16733,-2.1492467
16734,0.06011413
16735,1.9930912
16736,-0.4330676
16737,7.056564
16738,-2.6047282
16739,11.649499
16740,120.02274
16741,172.69917
16742,152.26231
16743,131.42584
16744,147.59648
16745,149.78261
16746,85.609665
16747,59.92704
16748,95.81454
16749,13.893505
16750,-7.706868
16751,1.4537059
16752,10.03709
16753,-6.756961
16754,-2.8861518
16755,10.990461
16756,-3.540067
16757,1.8450843
16758,-1.5854034
16759,-0.15556836
16760,3.3147979
16761,-0.5824569
16762,-2.4045854
16763,50.04491
16764,165.5576
16765,206.09915
16766,633.26324
16767,563.7533
16768,540.457
16769,465.92072
16770,381.2378
16771,201.88858
16772,98.088326
16773,-0.2787823
16774,5.564239
16775,3.7776766
16776,6.4988427
16777,3.3714805
16778,8.272093
16779,-1.7747597
16780,1.4365203
16781,8.3681135
16782,3.235015
16783,23.135448
16784,41.64063
16785,125.235214
16786,245.53577
16787,263.69843
16788,251.86676
16789,159.49022
16790,282.6271
16791,112.62707
16792,84.41789
16793,45.451412
16794,9.424902
16795,-4.3622437
16796,-3.5526838
16797,5.607792
16798,15.683375
16799,6.5908303
16800,1.1122695
16801,-1.1354387
16802,-2.4832506
16803,-3.3550472
16804,-2.2874162
16805,1.2761678
16806,0.826203
16807,4.4705806
16808,3.6937165
16809,143.95955
16810,192.32259
16811,277.37717
16812,294.555
16813,250.3994
16814,178.12767
16815,222.90929
16816,108.72924
16817,27.28043
16818,-3.2537174
16819,0.63978565
16820,0.13231254
16821,0.84303015
16822,0.23674569
16823,3.9350028
16824,1.1811337
16825,0.740348
16826,0.8789629
16827,0.90223193
16828,1.0909389
16829,2.3588276
16830,2.992647
16831,0.6790272
16832,103.302986
16833,113.53981
16834,201.38878
16835,155.30072
16836,226.51599
16837,148.28992
16838,116.95651
16839,72.654205
16840,69.04862
16841,32.549866
16842,-1.2683588
16843,1.7673143
16844,-3.2358937
16845,-0.6819796
16846,16.830006
16847,4.2147136
16848,-0.9757415
16849,-1.0530766
16850,2.4980135
16851,-1.8001896
16852,3.6714685
16853,3.6341872
16854,4.7202816
16855,14.85044
16856,44.654316
16857,97.934456
16858,182.24966
16859,183.22275
16860,166.3723
16861,159.30629
16862,177.46767
16863,157.05527
16864,107.958176
16865,32.817062
16866,-5.5218277
16867,5.5240006
16868,2.2241464
16869,0.9057319
16870,-7.5099125
16871,14.562795
16872,-1.0248337
16873,-9.140033
16874,-6.5294747
16875,-8.09278
16876,1.2886963
16877,-4.6091905
16878,5.9640155
16879,7.861013
16880,31.445173
16881,94.70028
16882,211.26299
16883,275.45132
16884,288.30338
16885,278.2465
16886,288.64297
16887,351.36896
16888,153.0291
16889,57.9627
16890,21.992773
16891,19.740227
16892,-0.76769465
16893,-19.174244
16894,3.522981
16895,19.82084
16896,0.12828341
16897,-2.641704
16898,-14.809686
16899,1.0285311
16900,-1.2614828
16901,3.9949553
16902,5.393487
16903,-10.190769
16904,12.561542
16905,138.65973
16906,223.05043
16907,246.15764
16908,269.27246
16909,279.34073
16910,283.72366
16911,227.65637
16912,77.829636
16913,42.127914
16914,-0.6503662
16915,-2.4998481
16916,-7.76332
16917,-1.3642206
16918,1.1616095
16919,12.041611
16920,-1.315093
16921,0.021714896
16922,3.6962922
16923,1.5702589
16924,0.59716177
16925,-3.589407
16926,-0.591931
16927,7.3631516
16928,26.169586
16929,120.41168
16930,331.8011
16931,422.27008
16932,548.6274
16933,526.15594
16934,496.03656
16935,416.9843
16936,180.31183
16937,69.689316
16938,-7.8944654
16939,7.2742205
16940,-0.45853126
16941,-3.8799543
16942,-0.94816315
16943,-3.8799543
16944,-3.380885
16945,50.08885
16946,208.36528
16947,455.85498
16948,427.3053
16949,435.89398
16950,469.77588
16951,452.63248
16952,412.1957
16953,173.75897
16954,55.181828
16955,6.624532
16956,3.220076
16957,6.6405044
16958,3.9212708
16959,6.4638424
16960,6.3768764
16961,-3.1876917
16962,-0.11603019
16963,-10.764415
16964,8.064854
16965,3.2876196
16966,0.044588283
16967,10.410354
16968,20.73389
16969,16.964771
16970,130.17514
16971,247.69205
16972,287.39462
16973,389.7506
16974,399.13095
16975,340.98834
16976,234.52281
16977,92.13362
16978,53.812283
16979,1.7365104
16980,-11.707632
16981,15.396972
16982,-2.639936
16983,7.6448183
16984,5.252571
16985,1.4539356
16986,2.4690483
16987,0.91774404
16988,3.9722297
16989,2.3186085
16990,-3.055759
16991,8.619589
16992,11.539226
16993,20.597345
16994,127.8832
16995,267.67868
16996,291.77164
16997,283.9591
16998,304.62537
16999,294.5359
17000,239.48015
17001,115.25014
17002,29.568165
17003,-1.0945319
17004,6.770841
17005,4.156577
17006,1.8740438
17007,0.75248986
17008,-1.0045685
17009,1.7185754
17010,-3.6253653
17011,-2.5652828
17012,0.9727478
17013,5.224895
17014,-2.5872743
17015,-0.41100433
17016,7.574534
17017,16.60033
17018,152.09218
17019,194.19383
17020,233.4828
17021,248.9472
17022,283.72305
17023,311.57562
17024,156.04276
17025,109.07503
17026,33.13697
17027,4.7492027
17028,1.7774816
17029,0.15224223
17030,-2.410903
17031,-0.42968976
17032,-3.8459501
17033,4.0565057
17034,3.1722133
17035,4.961155
17036,4.3507
17037,9.889466
17038,5.6278663
17039,10.761573
17040,8.970473
17041,26.272932
17042,105.81372
17043,176.79686
17044,167.80766
17045,402.56467
17046,317.72794
17047,424.65414
17048,354.48727
17049,143.9681
17050,52.550762
17051,12.832338
17052,4.314996
17053,7.8875675
17054,-8.2348795
17055,4.8605466
17056,-14.485978
17057,3.268635
17058,5.9337792
17059,-5.8816113
17060,-6.9918838
17061,-11.418752
17062,4.9873414
17063,1.4272984
17064,19.618437
17065,68.23288
17066,195.33858
17067,420.82602
17068,461.4837
17069,536.5471
17070,443.51578
17071,429.58536
17072,352.08624
17073,180.60652
17074,103.79766
17075,-4.7281804
17076,-9.715337
17077,-33.53712
17078,-12.454399
17079,3.3981068
17080,-1.6764013
17081,5.687127
17082,28.8973
17083,-1.4253814
17084,-2.8209133
17085,-6.338657
17086,-7.276714
17087,-8.10617
17088,4.8858933
17089,68.03284
17090,249.10463
17091,408.86383
17092,448.81848
17093,432.9594
17094,512.6124
17095,455.53827
17096,391.2927
17097,139.8034
17098,77.85045
17099,9.404785
17100,10.987597
17101,33.5511
17102,9.388215
17103,-8.781817
17104,4.851509
17105,1.3470342
17106,12.152241
17107,4.85017
17108,1.2908045
17109,4.922403
17110,0.63572824
17111,1.51399
17112,-2.6198266
17113,64.36211
17114,284.08823
17115,285.94858
17116,421.63403
17117,457.6563
17118,406.84048
17119,430.54767
17120,381.6606
17121,297.6585
17122,69.66423
17123,0.96592456
17124,-4.898832
17125,-7.577219
17126,-3.3554447
17127,-0.16101332
17128,8.608499
17129,1.5787044
17130,-1.9746789
17131,-3.2066612
17132,-0.84698033
17133,2.5215645
17134,14.964284
17135,32.683083
17136,164.95216
17137,360.0537
17138,467.25726
17139,487.97336
17140,497.20764
17141,386.14752
17142,313.1938
17143,127.7664
17144,37.069992
17145,8.651528
17146,9.926916
17147,6.291415
17148,-22.893753
17149,0.940902
17150,-11.132311
17151,-3.0068467
17152,-8.539213
17153,-5.7048335
17154,-1.6748708
17155,-2.3921506
17156,-1.8535765
17157,1.3863623
17158,-1.3742844
17159,53.284206
17160,190.90688
17161,423.41818
17162,496.92792
17163,523.0725
17164,568.5154
17165,503.93088
17166,430.39755
17167,184.17003
17168,68.83865
17169,10.087492
17170,-1.7055794
17171,-2.2222636
17172,-4.774568
17173,-7.657222
17174,-1.9618863
17175,-10.768327
17176,-5.28542
17177,-1.9873294
17178,10.476497
17179,0.10023478
17180,-1.5513173
17181,-6.0451303
17182,-1.0130124
17183,7.354703
17184,149.55577
17185,338.04282
17186,290.64053
17187,242.52731
17188,261.29938
17189,218.79047
17190,202.36961
17191,101.29324
17192,22.790602
17193,2.9263206
17194,5.4173465
17195,3.0394197
17196,-0.854988
17197,4.476722
17198,8.245964
17199,-5.2390904
17200,-1.2784783
17201,2.6566112
17202,5.1400876
17203,2.7217743
17204,-5.6669536
17205,12.964438
17206,4.410894
17207,2.6345024
17208,124.549515
17209,336.7186
17210,342.6433
17211,248.17526
17212,295.20486
17213,255.30022
17214,213.33911
17215,109.95999
17216,41.032284
17217,2.2349854
17218,8.443745
17219,5.1575165
17220,6.4680214
17221,6.0911922
17222,6.9410653
17223,0.69623995
17224,-2.3999128
17225,-2.7848997
17226,-1.758078
17227,-0.21079013
17228,4.4500804
17229,1.569602
17230,9.898637
17231,52.296066
17232,143.48483
17233,247.18968
17234,244.22768
17235,166.47255
17236,282.69638
17237,214.37361
17238,168.32613
17239,90.80123
17240,26.163807
17241,-13.306822
17242,6.754815
17243,-0.92036486
17244,1.0485603
17245,-1.9070488
17246,-1.3824873
17247,-1.2864988
17248,4.1120214
17249,-12.75346
17250,48.674183
17251,-0.78056026
17252,7.083496
17253,-4.1909823
17254,-3.7439446
17255,11.751005
17256,200.62135
17257,267.31244
17258,381.5918
17259,263.72794
17260,319.62808
17261,274.52124
17262,138.16661
17263,142.73163
17264,97.98339
17265,-3.663656
17266,-9.688962
17267,7.995292
17268,0.84977484
17269,-7.3070674
17270,24.777702
17271,0.6009021
17272,42.08502
17273,237.79628
17274,469.93103
17275,529.8721
17276,557.2071
17277,563.61707
17278,515.3251
17279,409.53882
17280,249.55894
17281,275.4281
17282,23.110725
17283,6.105997
17284,3.1423845
17285,1.1577429
17286,-1.1377171
17287,-0.28384173
17288,-5.399557
17289,-8.040608
17290,-9.039814
17291,-2.9231582
17292,-4.94468
17293,7.52547
17294,-14.181993
17295,10.791523
17296,48.853214
17297,293.40634
17298,348.23795
17299,544.7748
17300,617.9703
17301,632.7157
17302,519.35223
17303,430.18326
17304,261.41364
17305,99.93246
17306,7.548527
17307,-3.0095947
17308,-2.7636979
17309,-0.84930754
17310,17.846544
17311,5.589765
17312,6.0451994
17313,-1.2779394
17314,-1.6057724
17315,-3.5067925
17316,2.3158584
17317,8.479463
17318,-0.92425674
17319,4.4390106
17320,77.177246
17321,187.00354
17322,288.91507
17323,405.6038
17324,435.4067
17325,364.9903
17326,331.97513
17327,271.31598
17328,154.10883
17329,49.776352
17330,9.121416
17331,4.57711
17332,7.6208644
17333,8.643814
17334,0.9596777
17335,7.199668
17336,-2.7553113
17337,3.3753884
17338,1.9222327
17339,0.83466476
17340,0.82893604
17341,4.5786915
17342,7.3802466
17343,6.874713
17344,36.965096
17345,208.21616
17346,266.7636
17347,369.51135
17348,278.7616
17349,240.03702
17350,141.69366
17351,98.812
17352,65.161285
17353,59.13916
17354,7.6635375
17355,6.0003557
17356,6.1515408
17357,2.5206914
17358,1.9549527
17359,2.8718047
17360,2.6988122
17361,0.4444791
17362,5.149995
17363,0.7160376
17364,2.5907679
17365,1.6991321
17366,5.995078
17367,5.434391
17368,28.929482
17369,202.21964
17370,151.7981
17371,214.98134
17372,216.41182
17373,231.89244
17374,234.38554
17375,100.60894
17376,74.394455
17377,82.19599
17378,22.706821
17379,14.869545
17380,4.371188
17381,1.1127633
17382,5.5680523
17383,-0.9067255
17384,-2.7219965
17385,4.244802
17386,1.2502483
17387,4.004145
17388,5.5480576
17389,5.23866
17390,3.8424687
17391,0.20344153
17392,18.614286
17393,236.33386
17394,439.10764
17395,577.5162
17396,573.0109
17397,581.9356
17398,555.1399
17399,457.18826
17400,184.25316
17401,144.65703
17402,23.754719
17403,1.4020926
17404,4.439243
17405,-1.0219144
17406,3.8280482
17407,0.7441583
17408,7.1450305
17409,-4.9790792
17410,2.6445181
17411,5.0851707
17412,-0.14222088
17413,8.56624
17414,2.9617774
17415,-2.9848692
17416,-3.7164445
17417,181.86955
17418,238.27856
17419,394.71265
17420,472.29422
17421,392.14218
17422,388.6181
17423,196.27806
17424,107.05279
17425,94.179565
17426,27.345665
17427,-2.5287135
17428,6.990065
17429,-0.21191585
17430,-7.72807
17431,-4.7437925
17432,-2.5842748
17433,-1.3730763
17434,0.08731771
17435,0.26337856
17436,-5.5356827
17437,2.2762866
17438,6.6315994
17439,-2.2620628
17440,36.803265
17441,201.7267
17442,220.35434
17443,277.1771
17444,278.66687
17445,270.08456
17446,285.83105
17447,211.51013
17448,158.80524
17449,62.317024
17450,14.517825
17451,-1.5767704
17452,-5.0570097
17453,-7.120902
17454,-6.3818903
17455,2.9838815
17456,-4.582188
17457,-1.4331295
17458,-0.36137727
17459,3.4824133
17460,7.3448043
17461,0.5220252
17462,5.7715974
17463,-4.1224046
17464,19.4295
17465,165.97542
17466,213.81123
17467,301.00333
17468,180.07669
17469,164.19696
17470,127.82222
17471,165.48152
17472,84.14716
17473,64.87608
17474,9.558068
17475,3.0726085
17476,3.6411605
17477,9.017132
17478,5.836254
17479,3.9708555
17480,6.0103173
17481,4.04728
17482,2.8543978
17483,4.020394
17484,4.002107
17485,7.105704
17486,6.5215983
17487,0.8670077
17488,21.260084
17489,178.23434
17490,207.50876
17491,222.59105
17492,223.62039
17493,334.86627
17494,213.31903
17495,239.66386
17496,73.16709
17497,92.693474
17498,23.50218
17499,4.429917
17500,6.349842
17501,7.073234
17502,2.3763072
17503,0.8945835
17504,-0.4432985
17505,-6.076634
17506,7.8818364
17507,-3.0688128
17508,-3.2601857
17509,-3.2152987
17510,8.189939
17511,56.03045
17512,194.59389
17513,229.31384
17514,340.37366
17515,410.50363
17516,258.15555
17517,239.09184
17518,180.965
17519,91.52309
17520,97.964355
17521,18.404074
17522,-3.1276572
17523,2.4270675
17524,1.3302642
17525,-8.88975
17526,9.91689
17527,13.137135
17528,-17.68676
17529,1.8590672
17530,45.46067
17531,-6.4505005
17532,-0.058633856
17533,10.244131
17534,12.360717
17535,23.068773
17536,203.01701
17537,181.50037
17538,264.84366
17539,227.87216
17540,279.2861
17541,261.43057
17542,139.17287
17543,82.21374
17544,59.336864
17545,3.3711667
17546,-12.744622
17547,-3.3046503
17548,-25.895462
17549,4.2683353
17550,2.953679
17551,0.49149024
17552,-20.864487
17553,-1.7198385
17554,-3.4298756
17555,-2.179569
17556,3.6570067
17557,0.5100171
17558,3.8264515
17559,25.756134
17560,132.16524
17561,417.77832
17562,471.31503
17563,587.5121
17564,604.2107
17565,663.3531
17566,462.5374
17567,183.96695
17568,182.52983
17569,4.0999722
17570,-30.75599
17571,-10.439049
17572,-9.074746
17573,33.57543
17574,-20.766415
17575,0.8035552
17576,24.164408
17577,-6.0262823
17578,-58.20797
17579,-5.7028084
17580,-14.505535
17581,-5.742812
17582,-0.0688236
17583,37.654606
17584,194.22668
17585,467.09534
17586,437.894
17587,532.5876
17588,515.4941
17589,506.52304
17590,379.74597
17591,240.25056
17592,163.5528
17593,39.00894
17594,-4.7723866
17595,-7.37724
17596,-0.9106146
17597,-1.7797425
17598,12.279873
17599,1.4530405
17600,1.4694003
17601,0.38052678
17602,3.6317415
17603,1.0807492
17604,4.558
17605,5.4595957
17606,4.366438
17607,64.195656
17608,189.71687
17609,399.61475
17610,427.41147
17611,700.80756
17612,424.77963
17613,532.3697
17614,318.78232
17615,76.279366
17616,72.26419
17617,0.04141742
17618,5.300581
17619,-2.222103
17620,-1.5844027
17621,-3.651589
17622,-1.9748497
17623,0.864759
17624,-1.3163052
17625,0.6807254
17626,1.5197989
17627,2.342291
17628,3.5572925
17629,5.0584416
17630,0.8670077
17631,23.029583
17632,136.72505
17633,178.40413
17634,362.42664
17635,432.02448
17636,568.0197
17637,510.01987
17638,354.98468
17639,208.93518
17640,146.27696
17641,3.3448005
17642,1.9603778
17643,-6.654013
17644,8.856196
17645,-6.5309095
17646,1.601871
17647,8.267318
17648,2.8984804
17649,5.578581
17650,-17.867718
17651,-18.028872
17652,-16.940237
17653,-20.638004
17654,-32.599724
17655,15.284251
17656,86.961655
17657,103.35181
17658,171.6576
17659,290.1148
17660,398.07126
17661,227.97174
17662,150.374
17663,154.68887
17664,109.64458
17665,20.893948
17666,-7.6676974
17667,-6.3866715
17668,-6.609245
17669,70.35196
17670,140.55661
17671,95.163445
17672,179.56883
17673,219.33913
17674,227.24097
17675,276.05078
17676,235.66293
17677,164.40765
17678,123.2358
17679,12.268983
17680,1.0045606
17681,1.7525952
17682,-24.374151
17683,-14.955282
17684,5.4574294
17685,-19.151754
17686,10.706156
17687,-1.5626873
17688,-8.296316
17689,-21.194128
17690,-12.798696
17691,-4.725396
17692,-0.85854965
17693,-41.566
17694,58.46102
17695,67.6571
17696,36.40887
17697,53.021942
17698,24.847273
17699,-28.610405
17700,82.78444
17701,56.445538
17702,78.75222
17703,-10.856193
17704,-5.5008135
17705,-10.132154
17706,0.7407542
17707,-33.280148
17708,-19.433222
17709,3.4201179
17710,4.1354456
17711,-3.258584
17712,-6.1521688
17713,9.91317
17714,-7.1073446
17715,-1.608501
17716,-14.421801
17717,87.670425
17718,148.27513
17719,248.67865
17720,371.62836
17721,524.6283
17722,642.34094
17723,549.7493
17724,276.1692
17725,150.75769
17726,78.60069
17727,14.722805
17728,-6.152512
17729,-2.0086553
17730,-9.322076
17731,-12.760482
17732,-12.525669
17733,-1.8576642
17734,-29.352715
17735,-11.654739
17736,-6.814602
17737,0.6592816
17738,-10.672205
17739,-1.6939347
17740,-12.214586
17741,32.888916
17742,88.29884
17743,197.24527
17744,217.25201
17745,264.3204
17746,110.97514
17747,246.66776
17748,218.14696
17749,125.52613
17750,105.433876
17751,-6.75569
17752,-14.820076
17753,-19.294697
17754,-2.8089292
17755,19.419788
17756,-24.698664
