,mont-picocruz
18661,272.70496
18662,193.98248
18663,93.38149
18664,59.927513
18665,53.25861
18666,30.591078
18667,63.34891
18668,50.129753
18669,14.459515
18670,-13.99952
18671,4.408382
18672,24.453737
18673,20.434954
18674,-17.7777
18675,-18.532919
18676,-23.037348
18677,0.2792284
18678,5.5141344
18679,87.96462
18680,58.601986
18681,91.49409
18682,74.52344
18683,502.64026
18684,505.4421
18685,403.22153
18686,236.88818
18687,164.16592
18688,12.461059
18689,50.836216
18690,3.8282478
18691,77.11273
18692,48.224064
18693,7.6329603
18694,-6.7919483
18695,100.20017
18696,71.76367
18697,23.45794
18698,112.43724
18699,75.02608
18700,-11.349953
18701,-5.53508
18702,38.379257
18703,186.49821
18704,193.02737
18705,362.4736
18706,291.38998
18707,505.61603
18708,333.97617
18709,392.9096
18710,248.25626
18711,159.48523
18712,44.682602
18713,-6.31632
18714,-0.7564372
18715,-10.612689
18716,-5.8044252
18717,1.6902043
18718,-8.603915
18719,-116.664986
18720,-112.17262
18721,-112.96473
18722,-130.17085
18723,2.257206
18724,1.4527068
18725,-117.23277
18726,-131.17902
18727,150.91878
18728,386.35672
18729,459.60034
18730,469.56195
18731,363.90686
18732,368.6849
18733,251.42393
18734,186.52243
18735,124.25105
18736,-6.332502
18737,4.429313
18738,-2.7792377
18739,-9.898728
18740,0.17225206
18741,-3.9765654
18742,-2.3922791
18743,-1.0197247
18744,-1.8247337
18745,0.216403
18746,-27.154083
18747,2.5676394
18748,1.3767347
18749,1.446142
18750,17.330242
18751,114.56333
18752,298.4105
18753,367.1502
18754,340.49588
18755,333.97025
18756,285.92606
18757,207.10936
18758,182.0653
18759,151.30986
18760,33.27244
18761,-1.2705897
18762,3.256219
18763,-2.2450151
18764,0.7298361
18765,-2.2450151
18766,-2.7784758
18767,2.9807913
18768,12.4044075
18769,-5.6958213
18770,-15.661451
18771,0.31266767
18772,-7.5975018
18773,3.167374
18774,-37.49231
18775,142.12593
18776,302.33243
18777,349.87497
18778,324.56183
18779,388.85614
18780,415.00415
18781,305.36774
18782,221.63304
18783,172.5606
18784,22.157053
18785,22.531876
18786,-4.9606805
18787,-0.19447416
18788,4.08226
18789,2.3416069
18790,-0.25507438
18791,-2.5819848
18792,8.095124
18793,-39.97468
18794,-38.97814
18795,-34.97651
18796,-35.192387
18797,-13.364732
18798,4.5811296
18799,87.6797
18800,379.1209
18801,495.80048
18802,468.55408
18803,461.83804
18804,455.04327
18805,276.55804
18806,131.7169
18807,49.299603
18808,15.26649
18809,-14.214115
18810,-3.6922035
18811,-4.7798767
18812,-6.946973
18813,5.406145
18814,-0.8063557
18815,1.7804226
18816,-2.3182395
18817,-4.8184624
18818,-4.8184624
18819,10.756954
18820,-20.913988
18821,-50.30622
18822,-2.7237306
18823,74.07902
18824,285.57803
18825,370.7009
18826,490.5556
18827,474.631
18828,432.56723
18829,281.8802
18830,194.60124
18831,161.18874
18832,12.888884
18833,2.4002717
18834,-14.275784
18835,-0.27612162
18836,-33.88022
18837,-34.312996
18838,46.145916
18839,1.5834569
18840,11.595846
18841,1.0042914
18842,-2.1655953
18843,-3.4923804
18844,-1.5275165
18845,21.663195
18846,5.7997236
18847,201.78181
18848,393.504
18849,340.66824
18850,284.19788
18851,338.325
18852,275.56714
18853,248.47966
18854,152.05579
18855,126.289696
18856,20.32193
18857,-34.0976
18858,-4.6555533
18859,-7.642419
18860,-77.42725
18861,-106.45755
18862,2.352456
18863,12.460747
18864,4.0726743
18865,-13.721979
18866,-19.405365
18867,-15.550745
18868,-13.104347
18869,3.784033
18870,3.714014
18871,146.5415
18872,269.03094
18873,320.29877
18874,299.17755
18875,274.05643
18876,285.29828
18877,253.55309
18878,160.47191
18879,124.50009
18880,38.76126
18881,-124.86247
18882,8.30704
18883,6.7797546
18884,4.8194494
18885,-8.665858
18886,4.4661484
18887,-7.7078934
18888,-7.753794
18889,-10.338052
18890,-10.592545
18891,22.87569
18892,11.086312
18893,-12.774144
18894,-2.1728427
18895,168.54498
18896,253.06235
18897,300.14456
18898,324.91794
18899,380.8084
18900,342.97244
18901,272.9207
18902,143.38025
18903,85.997894
18904,17.840267
18905,-12.733689
18906,2.4918408
18907,-10.133444
18908,-8.966302
18909,-14.168768
18910,7.8027787
18911,4.272572
18912,-7.508476
18913,-2.7875257
18914,-6.214373
18915,6.0865197
18916,-8.18236
18917,-1.95835
18918,-26.638391
18919,121.860985
18920,285.79
18921,293.30298
18922,288.84964
18923,299.42105
18924,306.915
18925,261.75705
18926,99.34188
18927,147.48041
18928,19.450464
18929,6.398645
18930,-61.20567
18931,-28.431133
18932,11.505978
18933,-73.07395
18934,-129.82225
18935,-85.333534
18936,-0.23301952
18937,17.223993
18938,1.3887872
18939,-2.4534445
18940,-17.570436
18941,-9.071444
18942,-69.22662
18943,113.47884
18944,336.34738
18945,471.95764
18946,456.38696
18947,476.6474
18948,434.91376
18949,349.72192
18950,170.67197
18951,89.858734
18952,18.573792
18953,-2.0703082
18954,-122.73047
18955,-119.630844
18956,-1.949952
18957,-2.0305824
18958,1.4511755
18959,-7.5530143
18960,-6.543819
18961,-7.478168
18962,-7.5587974
18963,0.087183595
18964,1.1958978
18965,1.325804
18966,-25.787416
18967,103.29013
18968,355.7637
18969,96.861496
18970,86.15676
18971,68.377716
18972,31.789368
18973,-158.79958
18974,-38.634716
18975,-44.217663
18976,-41.420166
18977,-12.167774
18978,-15.164168
18979,-17.590015
18980,27.676458
18981,-5.658781
18982,27.123283
18983,-2.8346717
18984,11.041143
18985,9.087862
18986,-2.0420108
18987,-3.3801608
18988,0.08575487
18989,-7.3528657
18990,15.320491
18991,33.550602
18992,52.324986
18993,93.643814
18994,104.84224
18995,54.65375
18996,-5.7576494
18997,-66.33001
18998,92.59871
18999,78.64461
19000,-17.628027
19001,-18.380417
19002,0.046545193
19003,-17.797743
19004,-15.603538
19005,-18.277794
19006,104.57622
19007,-0.68598765
19008,-6.9483232
19009,-7.343863
19010,-34.955048
19011,-4.5387926
19012,65.47018
19013,14.364111
19014,27.66829
19015,81.750244
19016,311.51712
19017,394.39673
19018,391.83765
19019,215.60307
19020,243.74875
19021,109.50817
19022,71.23118
19023,69.733574
19024,-9.783972
19025,1.7287703
19026,38.448746
19027,24.403563
19028,-4.147332
19029,14.975938
19030,2.1814027
19031,-0.4542666
19032,-3.0099425
19033,-29.129782
19034,1.2403497
19035,6.917502
19036,-4.975055
19037,6.0291467
19038,26.830523
19039,256.94012
19040,369.1881
19041,221.43767
19042,67.11302
19043,129.33524
19044,-15.77342
19045,-90.20866
19046,102.16915
19047,72.34544
19048,13.312709
19049,1.3042936
19050,-31.616549
19051,-5.5420804
19052,-5.313002
19053,2.1669035
19054,10.783982
19055,10.12095
19056,14.507935
19057,16.897903
19058,12.994238
19059,1.437083
19060,-1.2035593
19061,16.388336
19062,15.347525
19063,212.34813
19064,397.10776
19065,502.75067
19066,551.73773
19067,546.0845
19068,356.39084
19069,273.08966
19070,228.25627
19071,159.85158
19072,3.3621676
19073,-18.088902
19074,2.7035043
19075,3.1477325
19076,-7.1463394
19077,-13.159771
19078,-6.2050943
19079,-6.3371286
19080,-7.1723337
19081,-53.309082
19082,-86.03985
19083,-110.70703
19084,-49.271355
19085,-26.371872
19086,-39.89537
19087,84.71435
19088,307.5269
19089,360.61282
19090,378.9839
19091,404.58835
19092,427.92654
19093,384.90137
19094,180.18245
19095,-39.95495
19096,9.231645
19097,6.8930283
19098,-4.319644
19099,3.1134522
19100,4.040846
19101,7.2188253
19102,2.2362437
19103,-24.207268
19104,-4.5718427
19105,-1.0524868
19106,-7.9603157
19107,-3.9457088
19108,0.10592079
19109,-112.85669
19110,-145.49374
19111,99.19394
19112,313.44308
19113,295.5737
19114,384.06033
19115,393.5983
19116,292.9252
19117,279.30334
19118,106.23705
19119,144.7618
19120,14.395945
19121,-54.2282
19122,-35.75651
19123,3.9589365
19124,1.4963003
19125,-11.540839
19126,-10.508114
19127,-1.9043065
19128,-1.2830163
19129,-0.03244131
19130,-9.479752
19131,-6.650143
19132,-5.6614566
19133,-11.810295
19134,-16.10154
19135,130.20763
19136,313.83466
19137,436.74692
19138,427.15616
19139,488.5658
19140,444.90146
19141,352.39572
19142,159.10048
19143,127.72316
19144,17.5785
19145,6.7482696
19146,17.725586
19147,32.398872
19148,17.695276
19149,12.304143
19150,25.417875
19151,15.60087
19152,12.234564
19153,4.0795503
19154,19.260588
19155,10.677456
19156,-88.50074
19157,-28.650343
19158,-47.51922
19159,63.64088
19160,315.1008
19161,407.7847
19162,356.2653
19163,430.28094
19164,440.62027
19165,306.20825
19166,158.65712
19167,117.83603
19168,19.758064
19169,-5.0290093
19170,4.496864
19171,6.680428
19172,4.058192
19173,4.058192
19174,-6.6989007
19175,-7.1818724
19176,-35.24149
19177,-1.4316338
19178,0.8374531
19179,1.8588394
19180,-6.671975
19181,13.873296
19182,19.66165
19183,77.148636
19184,345.9274
19185,398.62607
19186,462.1068
19187,485.0722
19188,430.81085
19189,361.3614
19190,202.02966
19191,145.54376
19192,29.569738
19193,-3.8513148
19194,3.1121113
19195,4.576682
19196,8.365937
19197,25.577965
19198,0.14261633
19199,-6.3633914
19200,11.596028
19201,-6.7048235
19202,-2.9487648
19203,-0.4483878
19204,-4.589684
19205,0.35469523
19206,34.615166
19207,203.26572
19208,230.08871
19209,283.14374
19210,272.66098
19211,284.20078
19212,376.9475
19213,241.58539
19214,141.69066
19215,136.79997
19216,37.07279
19217,11.014474
19218,-2.212132
19219,-0.34616965
19220,-11.991716
19221,-2.6518018
19222,-0.583888
19223,8.619112
19224,-2.6756766
19225,-9.59154
19226,-6.7314215
19227,-3.1670249
19228,3.751944
19229,1.5682658
19230,25.537613
19231,165.14027
19232,365.9016
19233,429.33728
19234,426.79214
19235,421.123
19236,320.5661
19237,276.27234
19238,214.59639
19239,204.90616
19240,54.63317
19241,2.953452
19242,5.3163347
19243,10.019651
19244,7.1420155
19245,21.358353
19246,9.483591
19247,3.2896256
19248,3.2896256
19249,0.69107926
19250,-15.031964
19251,-6.533553
19252,10.478741
19253,-8.754398
19254,43.14837
19255,178.26863
19256,442.6124
19257,483.5019
19258,553.3054
19259,576.1
19260,485.92227
19261,482.20157
19262,240.1257
19263,206.52528
19264,63.519283
19265,33.78911
19266,21.052683
19267,18.679789
19268,17.472326
19269,25.542051
19270,30.552206
19271,17.901922
19272,8.86977
19273,13.471791
19274,25.690554
19275,14.634952
19276,13.936574
19277,26.482313
19278,23.285357
19279,168.91257
19280,401.5375
19281,469.4928
19282,528.2647
19283,532.1017
19284,479.5068
19285,408.88245
19286,254.07283
19287,134.91371
19288,62.399895
19289,-15.304592
19290,-61.21019
19291,13.088977
19292,13.202435
19293,-18.111603
19294,16.132837
19295,-1.3352512
19296,36.48049
19297,54.55582
19298,19.032705
19299,49.914597
19300,38.82257
19301,75.631516
19302,91.618614
19303,200.56485
19304,452.34448
19305,500.3922
19306,498.00903
19307,513.66364
19308,374.00925
19309,369.38608
19310,177.3642
19311,114.22559
19312,-8.385141
19313,-48.1259
19314,-53.754818
19315,-56.12772
19316,-56.12772
19317,-54.281513
19318,-48.75965
19319,-34.29005
19320,-42.550846
19321,12.662478
19322,0.030825257
19323,-1.7526723
19324,-1.4124614
19325,18.558544
19326,31.14542
19327,177.29158
19328,432.4327
19329,497.7739
19330,466.8197
19331,487.51495
19332,432.1308
19333,375.10913
19334,285.4389
19335,134.3821
19336,71.82036
19337,-1.5924908
19338,-12.069636
19339,33.98738
19340,32.802193
19341,22.29144
19342,23.937443
19343,23.267149
19344,25.094421
19345,26.435112
19346,4.5489297
19347,0.6047518
19348,2.607678
19349,71.15514
19350,56.0764
19351,193.37373
19352,477.5234
19353,409.11798
19354,466.9656
19355,535.8766
19356,446.27145
19357,361.44983
19358,238.63617
19359,236.03915
19360,36.267662
19361,-3.9974287
19362,-7.7533636
19363,-13.508336
19364,25.224638
19365,13.2579565
19366,-52.752964
19367,-114.508095
19368,-2.4259443
19369,-0.55346364
19370,-3.619342
19371,-4.128065
19372,-4.8928967
19373,21.334068
19374,47.72115
19375,256.53018
19376,471.45944
19377,420.0476
19378,390.84836
19379,453.24933
19380,376.84702
19381,418.15042
19382,319.1831
19383,193.59015
19384,3.2699795
19385,-55.243942
19386,21.234627
19387,20.795954
19388,-4.867137
19389,9.972732
19390,7.986592
19391,4.391488
19392,4.391488
19393,3.5111089
19394,3.7622828
19395,9.714368
19396,13.629131
19397,19.37445
19398,32.723347
19399,192.28998
19400,388.08713
19401,383.8075
19402,464.235
19403,464.7359
19404,439.97903
19405,372.2995
19406,213.52805
19407,155.39636
19408,64.06433
19409,-12.774601
19410,-6.522028
19411,-7.010747
19412,-5.1623206
19413,7.124807
19414,25.52378
19415,-7.9384947
19416,16.42334
19417,29.696924
19418,61.172512
19419,-15.994873
19420,7.6132975
19421,39.924496
19422,93.91932
19423,209.53328
19424,396.49063
19425,437.09045
19426,436.2326
19427,370.34137
19428,476.33548
19429,439.45782
19430,312.10385
19431,200.42967
19432,92.338715
19433,44.300266
19434,30.466297
19435,3.7184145
19436,-1.2020092
19437,8.477622
19438,1.7678984
19439,-6.1703796
19440,64.36837
19441,65.27833
19442,89.81159
19443,29.448263
19444,61.776035
19445,58.342003
19446,80.65141
19447,217.37709
19448,444.97565
19449,484.9291
19450,518.2401
19451,448.58975
19452,415.57803
19453,380.69803
19454,217.74051
19455,216.77939
19456,48.329147
19457,-5.04624
19458,-15.59191
19459,-20.655258
19460,-17.785793
19461,-22.357212
19462,0.62629837
19463,-2.1107025
19464,4.957381
19465,-8.733244
19466,-8.541208
19467,-4.9793525
19468,-4.7195916
19469,-3.743724
19470,48.920765
19471,246.28235
19472,264.93686
19473,313.02377
19474,317.553
19475,330.98447
19476,296.5031
19477,253.5039
19478,203.33574
19479,189.75769
19480,41.626575
19481,2.4245245
19482,-0.6428679
19483,4.225372
19484,1.2302179
19485,16.712809
19486,17.355469
19487,3.7909021
19488,15.905911
19489,13.591927
19490,13.915718
19491,14.304968
19492,15.36282
19493,34.071877
19494,60.076237
19495,188.00926
19496,413.59976
19497,471.14346
19498,507.75183
19499,534.69464
19500,364.06998
19501,304.48795
19502,204.9752
19503,189.00227
19504,76.69932
19505,-8.6504135
19506,3.3044279
19507,-4.0304003
19508,-12.018817
19509,0.71893024
19510,-0.033837818
19511,23.581022
19512,3.7701995
19513,-6.3524632
19514,-4.0119424
19515,0.22024262
19516,-12.839587
19517,1.6200384
19518,12.348763
19519,220.4228
19520,352.85104
19521,465.31732
19522,445.7454
19523,511.3186
19524,486.60236
19525,413.26486
19526,279.69516
19527,213.04376
19528,64.46483
19529,20.032293
19530,-9.171085
19531,-2.094505
19532,5.604387
19533,-58.456146
19534,-43.75651
19535,0.9309851
19536,-37.575607
19537,1.0400087
19538,37.804962
19539,-35.776882
19540,-5.594417
19541,-21.28852
19542,-20.16236
19543,60.07274
19544,393.1869
19545,494.14508
19546,483.7298
19547,483.32455
19548,481.99124
19549,416.75687
19550,270.3222
19551,191.89893
19552,63.134617
19553,-6.541467
19554,10.553057
19555,-7.2017355
19556,-1.0344201
19557,9.474655
19558,10.10886
19559,4.609281
19560,0.027800951
19561,-4.281898
19562,-29.144392
19563,-26.027437
19564,-30.614159
19565,-3.5621228
19566,-3.5501692
19567,161.21591
19568,370.9139
19569,381.3149
19570,358.95572
19571,320.15448
19572,325.9016
19573,307.30704
19574,226.39961
19575,163.22174
19576,58.581966
19577,13.540943
19578,0.21233608
19579,-2.367955
19580,-67.79565
19581,-110.2665
19582,7.9156046
19583,9.28641
19584,25.880663
19585,12.75443
19586,12.75443
19587,8.283256
19588,5.278506
19589,3.8423584
19590,25.537613
19591,208.24208
19592,380.77155
19593,477.7378
19594,534.78033
19595,551.71594
19596,465.34375
19597,423.40237
19598,280.84857
19599,189.0467
19600,55.125244
19601,6.0334272
19602,3.9356823
19603,-5.4945965
19604,-4.0051985
19605,-3.0798254
19606,1.4184717
19607,2.000903
19608,4.278556
19609,-1.4286608
19610,-109.16536
19611,21.682104
19612,0.3133012
19613,31.167925
19614,146.15324
19615,331.31824
19616,373.18127
19617,440.45358
19618,436.4193
19619,453.58847
19620,390.01416
19621,276.32645
19622,211.64893
19623,62.552216
19624,2.396606
19625,-12.398287
19626,-4.217512
19627,-4.698489
19628,-7.407447
19629,-1.248737
19630,-88.26093
19631,-87.73895
19632,-4.404526
19633,14.13877
19634,-103.70929
19635,3.8638287
19636,-1.1966501
19637,24.584944
19638,197.27756
19639,322.27765
19640,369.0741
19641,393.11975
19642,562.54034
19643,443.8676
19644,427.6565
19645,296.00864
19646,181.84923
19647,58.338955
19648,3.4765227
19649,-0.9806649
19650,-10.026407
19651,-12.1522455
19652,-6.853043
19653,0.44952047
19654,-11.400016
19655,-11.780766
19656,-15.340952
19657,-22.489832
19658,-19.414898
19659,-17.206717
19660,-9.504645
19661,31.01454
19662,191.34602
19663,388.2773
19664,413.9522
19665,418.63885
19666,388.9335
19667,349.63303
19668,377.4551
19669,217.77504
19670,194.01447
19671,50.476204
19672,-13.555947
19673,-55.120186
19674,13.684875
19675,-0.14653862
19676,6.1489544
19677,-97.40696
19678,10.365069
19679,12.778976
19680,4.5091496
19681,9.546762
19682,3.8586135
19683,6.8292174
19684,7.328846
19685,32.52838
19686,171.3178
19687,300.88358
19688,384.43234
19689,504.3778
19690,396.04745
19691,431.57
19692,356.4926
19693,236.89096
19694,168.7618
19695,64.107506
19696,30.299665
19697,24.70049
19698,7.0379934
19699,-1.8943108
19700,7.5478716
19701,15.643156
19702,4.3860917
19703,-48.003723
19704,-58.645134
19705,-55.801857
19706,-72.13627
19707,39.623974
19708,35.044147
19709,74.82869
19710,269.23285
19711,455.41815
19712,539.92206
19713,445.98254
19714,255.84064
19715,378.7331
19716,242.45317
19717,264.27652
19718,251.86765
19719,54.051853
19720,5.5693803
19721,-14.117199
19722,-7.17806
19723,-7.4744954
19724,29.176554
19725,21.313553
19726,-4.5988584
19727,-4.227177
19728,-8.744199
19729,-3.9434566
19730,0.39378268
19731,-22.561518
19732,-6.287707
19733,60.93329
19734,206.18724
19735,417.07214
19736,461.63458
19737,547.49664
19738,573.2256
19739,499.23593
19740,378.06396
19741,265.6799
19742,175.94774
19743,63.785492
19744,20.676613
19745,7.877226
19746,6.7505403
19747,-3.2049565
19748,11.153352
19749,2.3024302
19750,-10.557578
19751,8.608129
19752,66.58872
19753,52.678284
19754,82.472755
19755,26.928244
19756,-10.101493
19757,77.60631
19758,171.87248
19759,387.88522
19760,439.40448
19761,352.70584
19762,449.67056
19763,394.26297
19764,274.82898
19765,143.02974
19766,121.70904
19767,17.053476
19768,-86.99774
19769,-97.29635
19770,-99.581215
19771,-18.91109
19772,20.009115
19773,66.537125
19774,-34.473328
19775,-42.129143
19776,27.953848
19777,-7.0320377
19778,4.8394375
19779,-23.22249
19780,11.058311
19781,13.662978
19782,199.79102
19783,454.93213
19784,550.0384
19785,510.21536
19786,536.9171
19787,499.20203
19788,423.0506
19789,295.18896
19790,227.69029
19791,101.07161
19792,13.284174
19793,22.449339
19794,16.428688
19795,50.948994
19796,24.425245
19797,-2.913183
19798,21.88262
19799,15.933781
19800,4.4831433
19801,-1.0809464
19802,0.40730435
19803,5.5180197
19804,7.924754
19805,41.84745
19806,240.32887
19807,347.4838
19808,367.61646
19809,402.67642
19810,570.0948
19811,439.882
19812,278.80414
19813,237.75824
19814,192.9876
19815,58.485985
19816,3.158345
19817,25.443186
19818,12.013348
19819,20.430492
19820,23.134583
19821,10.086286
19822,9.47461
19823,1.6772445
19824,2.0235357
19825,-3.0577488
19826,-1.0960516
19827,0.39025712
19828,5.0821743
19829,35.11214
19830,171.14381
19831,287.30093
19832,386.62143
19833,462.78372
19834,461.456
19835,419.54498
19836,314.07812
19837,280.90393
19838,183.48735
19839,48.055172
19840,10.458733
19841,17.852037
19842,-2.0129352
19843,23.22123
19844,20.290567
19845,4.1316366
19846,-4.7032194
19847,-0.8611749
19848,-11.970479
19849,-11.833245
19850,-10.143483
19851,-0.8007224
19852,0.06489445
19853,31.388893
19854,148.22218
19855,396.66446
19856,419.69766
19857,493.9973
19858,516.76324
19859,462.49277
19860,434.56262
19861,244.5985
19862,161.38513
19863,55.76749
19864,-10.099899
19865,-4.742748
19866,16.573717
19867,-0.72904575
19868,13.487286
19869,-18.993237
19870,-8.353919
19871,-16.90788
19872,9.504292
19873,10.943155
19874,14.114489
19875,20.96161
19876,10.175508
19877,30.055426
19878,203.59781
19879,428.3097
19880,518.4829
19881,647.9847
19882,612.7146
19883,541.591
19884,465.2021
19885,323.623
19886,125.50112
19887,-18.776587
19888,-120.50158
19889,-120.33613
19890,-108.35466
19891,-25.4128
19892,-13.561052
19893,-12.932645
19894,-3.0973847
19895,-3.0973847
19896,-9.646651
19897,-9.457798
19898,-8.1880865
19899,4.491911
19900,-6.8693104
19901,20.642334
19902,171.99641
19903,327.91525
19904,351.28955
19905,401.83472
19906,454.17203
19907,443.6719
19908,389.0313
19909,288.50244
19910,262.76108
19911,55.076485
19912,33.613014
19913,-1.1691488
19914,-1.6078237
19915,-4.957561
19916,-15.913892
19917,-19.07931
19918,-4.778784
19919,-6.8814163
19920,5.8531213
19921,4.177808
19922,-17.28958
19923,9.298076
19924,26.124296
19925,46.389977
19926,245.13263
19927,436.61392
19928,497.08987
19929,461.29953
19930,590.83594
19931,541.6793
19932,354.2744
19933,288.7168
19934,148.4106
19935,35.26266
19936,3.1482878
19937,-14.867779
19938,-11.456313
19939,-15.54826
19940,-13.0753
19941,-104.010605
19942,-110.8027
19943,-122.19378
19944,-122.60513
19945,-122.60513
19946,-110.798386
19947,-108.509705
19948,-105.53841
19949,61.752937
19950,211.29182
19951,500.00168
19952,618.3637
19953,696.6175
19954,668.7583
19955,658.31
19956,516.59216
19957,394.0167
19958,234.9476
19959,103.330086
19960,15.145175
19961,-0.2233361
19962,-0.6620101
19963,-11.519273
19964,-0.39803207
19965,23.885126
19966,7.590111
19967,-4.526721
19968,5.959112
19969,10.367894
19970,14.676951
19971,4.2762465
19972,18.691952
19973,110.641106
19974,283.37857
19975,516.99414
19976,595.0651
19977,746.59973
19978,737.25745
19979,681.8446
19980,524.5231
19981,378.6326
19982,266.5477
19983,81.89679
19984,13.304964
19985,7.2876406
19986,8.238689
19987,9.010688
19988,-13.640393
19989,-2.8165898
19990,-18.776915
19991,-27.025578
19992,-16.66839
19993,-13.184498
19994,-6.1979113
19995,8.581723
19996,14.892444
19997,132.84596
19998,271.44885
19999,379.62372
20000,554.6494
20001,592.73663
20002,680.8391
20003,592.2455
20004,550.683
20005,405.40103
20006,255.65419
20007,72.00761
20008,-6.4648914
20009,-14.287736
20010,-12.558175
20011,-10.161206
20012,-6.7134624
20013,-5.112078
20014,-7.08434
20015,-1.5414289
20016,-9.430459
20017,-71.95598
20018,4.1588635
20019,2.593549
20020,9.081023
20021,125.47116
20022,301.93445
20023,409.90128
20024,399.86008
20025,486.3756
20026,515.7371
20027,561.07104
20028,491.018
20029,417.37634
20030,209.00981
20031,48.07225
20032,-81.342186
20033,-21.80746
20034,-5.0092993
20035,-3.1630898
20036,-15.901791
20037,-107.629
20038,-5.7002654
20039,9.428493
20040,2.5325844
20041,1.9116232
20042,-1.1410252
20043,2.868247
20044,8.987096
20045,77.89481
20046,239.85077
20047,480.0702
20048,471.98898
20049,502.6623
20050,511.63538
20051,389.1467
20052,347.92108
20053,236.58601
20054,157.21255
20055,47.107212
20056,22.776787
20057,-1.817532
20058,16.738943
20059,0.27405012
20060,0.27405012
20061,20.214897
20062,2.925664
20063,-3.7715616
20064,-9.682543
20065,-2.8702412
20066,0.87721485
20067,71.366135
20068,203.91046
20069,394.13013
20070,461.4031
20071,498.10898
20072,439.643
20073,436.12372
20074,408.8572
20075,305.96716
20076,223.7656
20077,37.68709
20078,2.1342402
20079,-0.16188133
20080,-3.1689987
20081,-8.26926
20082,-5.977684
20083,-20.557156
20084,-12.967843
20085,-1.7634676
20086,20.494602
20087,-1.3807484
20088,-3.1176152
20089,27.141054
20090,40.29629
20091,112.06542
20092,282.29565
20093,521.541
20094,495.55984
20095,531.00006
20096,561.7311
20097,458.09955
20098,360.93088
20099,265.74554
20100,199.71333
20101,34.467197
20102,1.5738299
20103,-23.654737
20104,-14.348115
20105,-6.413258
20106,4.5550394
20107,-23.719685
20108,-0.86596125
20109,-8.188473
20110,-18.375877
20111,-12.565369
20112,-18.990074
20113,-6.313737
20114,1.920798
20115,98.72588
20116,244.59961
20117,322.86572
20118,475.40472
20119,376.23993
20120,465.88763
20121,367.52078
20122,345.89636
20123,266.5327
20124,190.45769
20125,59.64057
20126,20.003458
20127,-26.475502
20128,-0.45329392
20129,-7.55127
20130,-19.52675
20131,-5.0134745
20132,0.95586175
20133,-6.545539
20134,-16.477573
20135,-12.66346
20136,-8.948888
20137,-12.903462
20138,7.0115995
20139,71.75928
20140,205.24747
20141,430.82477
20142,445.4149
20143,475.63306
20144,515.8693
20145,423.38837
20146,363.33307
20147,296.65198
20148,192.86002
20149,28.232027
20150,-5.2714367
20151,8.013363
20152,-2.1010394
20153,1.7067249
20154,3.522995
20155,-6.4856596
20156,-26.191887
20157,-25.84436
20158,-21.489668
20159,-33.450214
20160,-8.172124
20161,-58.052826
20162,74.94034
20163,213.48483
20164,405.32074
20165,444.88574
20166,511.85812
20167,523.3644
20168,455.24838
20169,375.27176
20170,240.22675
20171,214.41545
20172,57.28792
20173,-16.16657
20174,29.262249
20175,-15.161213
20176,-15.564129
20177,-10.046779
20178,-17.77998
20179,-6.7590704
20180,-35.919697
20181,12.801718
20182,14.004141
20183,13.082537
20184,17.655518
20185,43.17394
20186,106.52591
20187,253.9499
20188,531.8891
20189,523.7072
20190,504.86255
20191,538.91797
20192,429.6231
20193,351.7107
20194,221.63585
20195,198.25
20196,50.91425
20197,-2.1833816
20198,-2.4012368
20199,-3.3304694
20200,-1.9657423
20201,-10.767496
20202,0.5871728
20203,-13.261056
20204,-11.355007
20205,-21.456257
20206,-5.1172366
20207,0.029720578
20208,-4.714396
20209,9.132406
20210,48.64382
20211,138.16632
20212,403.02695
20213,439.99463
20214,411.5993
20215,436.5328
20216,448.24527
20217,403.37695
20218,250.09177
20219,203.78937
20220,43.285168
20221,2.5145404
20222,-7.325412
20223,6.4781904
20224,9.768836
20225,6.367806
20226,-12.755645
20227,-5.4044247
20228,-36.152588
20229,-31.090868
20230,-12.263485
20231,-12.494482
20232,-5.485588
20233,26.472672
20234,81.52991
20235,220.7549
20236,558.9823
20237,560.8702
20238,598.403
20239,449.20163
20240,280.5738
20241,290.76712
20242,270.36636
20243,163.59264
20244,46.846004
20245,35.146164
20246,31.931332
20247,19.224396
20248,18.366735
20249,28.825193
20250,40.382122
20251,1.1819583
20252,20.638683
20253,31.16759
20254,35.82281
20255,50.764156
20256,39.1321
20257,48.116673
20258,117.9202
20259,86.53181
20260,202.75638
20261,219.13986
20262,201.11821
20263,237.24191
20264,196.43318
20265,157.2592
20266,176.23077
20267,155.5595
20268,30.121515
20269,-5.770836
20270,5.906116
20271,59.20558
20272,4.635424
20273,45.56141
20274,45.213745
20275,32.823997
20276,12.396144
20277,17.349148
20278,10.587215
20279,30.67542
20280,110.98924
20281,48.207195
20282,169.75446
20283,186.29137
20284,189.01666
20285,230.35252
20286,283.6277
20287,553.05347
20288,306.03174
20289,251.74077
20290,145.63525
20291,6.304794
20292,-137.96095
20293,-93.39909
20294,-55.196617
20295,-57.674175
20296,-163.49103
20297,-115.20277
20298,-108.03903
20299,-106.82047
20300,-108.450386
20301,-108.450386
20302,-96.77942
20303,-106.00743
20304,-94.68296
20305,75.390274
20306,200.3452
20307,462.8302
20308,358.84723
20309,488.65594
20310,515.0418
20311,322.30447
20312,294.00925
