,mont-tricias
32310,-12.890255
32311,-3.1147525
32312,16.81416
32313,94.56873
32314,246.06041
32315,236.97374
32316,447.65704
32317,510.6452
32318,529.20984
32319,451.70007
32320,333.4235
32321,294.48947
32322,162.80936
32323,21.069555
32324,36.262676
32325,-14.039721
32326,5.58444
32327,-9.712378
32328,-7.4082
32329,-17.441956
32330,-2.1513383
32331,-2.1513383
32332,0.7910944
32333,-3.9782825
32334,10.934589
32335,49.602676
32336,42.849586
32337,164.82344
32338,285.60388
32339,424.2629
32340,540.68866
32341,619.9734
32342,618.58923
32343,528.46924
32344,392.46222
32345,320.69357
32346,122.85267
32347,16.52004
32348,10.640037
32349,-32.30047
32350,14.20711
32351,14.630468
32352,-31.297686
32353,1.4439247
32354,-1.2224052
32355,2.852611
32356,-5.8993144
32357,-0.60788554
32358,8.041605
32359,1.4339186
32360,3.7206197
32361,91.68773
32362,226.81694
32363,461.31024
32364,572.6522
32365,561.1368
32366,542.7966
32367,490.13968
32368,363.92538
32369,193.22224
32370,18.502098
32371,-5.1842046
32372,12.999738
32373,6.4581175
32374,-13.2351675
32375,-5.37324
32376,-4.520337
32377,8.34015
32378,5.9874244
32379,5.9874244
32380,-11.465371
32381,13.178212
32382,19.34867
32383,12.414502
32384,15.099533
32385,103.77784
32386,208.63943
32387,418.12418
32388,559.63385
32389,613.509
32390,628.71313
32391,464.50327
32392,367.51602
32393,239.15097
32394,113.72667
32395,-2.4682255
32396,-33.36938
32397,-23.863192
32398,-19.622044
32399,-22.011154
32400,-28.754866
32401,-19.498703
32402,8.106174
32403,14.55455
32404,0.65519273
32405,18.990911
32406,6.7550616
32407,-18.543888
32408,-4.4393697
32409,74.65603
32410,309.13608
32411,523.80597
32412,493.12793
32413,544.4508
32414,525.4373
32415,479.97177
32416,348.60498
32417,199.93405
32418,120.02201
32419,-25.784145
32420,-1.2940942
32421,-10.900146
32422,7.6432366
32423,7.9983287
32424,-6.116114
32425,21.221516
32426,70.923904
32427,132.51984
32428,118.27855
32429,32.662952
32430,4.5262475
32431,7.4366136
32432,32.771324
32433,54.557293
32434,218.09146
32435,344.64392
32436,396.5866
32437,395.84222
32438,454.8246
32439,425.08563
32440,262.77408
32441,197.18858
32442,76.2162
32443,-13.016775
32444,-10.41745
32445,-26.416203
32446,0.5381196
32447,-31.7511
32448,-27.181805
32449,-22.794603
32450,-8.750507
32451,-1.8236672
32452,-6.110728
32453,-9.131969
32454,-8.788939
32455,17.36638
32456,4.328983
32457,18.48321
32458,231.45715
32459,138.79588
32460,206.5168
32461,239.02846
32462,258.0972
32463,226.4332
32464,176.22665
32465,79.583015
32466,52.26374
32467,-11.538219
32468,-0.009316444
32469,-9.3852
32470,-9.550403
32471,2.1723566
32472,6.061842
32473,-9.782725
32474,-33.998238
32475,-27.820028
32476,-36.61403
32477,-41.433052
32478,131.87363
32479,215.63585
32480,169.8839
32481,212.51903
32482,336.80756
32483,318.98978
32484,426.6637
32485,375.47473
32486,340.87543
32487,323.24866
32488,246.89305
32489,124.520485
32490,31.849699
32491,3.767982
32492,-3.756466
32493,39.613182
32494,48.576077
32495,106.83128
32496,43.317024
32497,1.9767647
32498,-0.8088632
32499,-1.6360611
32500,-1.1867656
32501,-5.6738377
32502,-1.2043356
32503,-4.703132
32504,-4.1643043
32505,45.789875
32506,170.57397
32507,223.9148
32508,309.96863
32509,483.77374
32510,539.26154
32511,493.9878
32512,384.59213
32513,218.29324
32514,126.11379
32515,-1.6554729
32516,69.96223
32517,50.893524
32518,123.07798
32519,7.6051188
32520,7.6946583
32521,-3.3130307
32522,-26.720926
32523,-1.9246472
32524,-0.033276677
32525,-4.546154
32526,2.83576
32527,2.670009
32528,-5.1757836
32529,44.54191
32530,129.99724
32531,241.95567
32532,263.81058
32533,268.7852
32534,204.3441
32535,200.23589
32536,163.86655
32537,109.57093
32538,82.45415
32539,8.196932
32540,46.390087
32541,56.49598
32542,5.6059914
32543,7.277247
32544,10.655992
32545,3.6538951
32546,-1.2218308
32547,1.6267488
32548,-11.023784
32549,-18.4779
32550,1.4814186
32551,-10.090165
32552,1.0152694
32553,69.82611
32554,136.62054
32555,240.37888
32556,181.76201
32557,239.82812
32558,134.60216
32559,120.40452
32560,103.07318
32561,71.78899
32562,23.74856
32563,0.59419787
32564,-13.608944
32565,52.063038
32566,51.396275
32567,55.177982
32568,62.091373
32569,9.994286
32570,6.3032055
32571,12.343462
32572,-5.800071
32573,-23.544613
32574,10.227936
32575,6.7943797
32576,7.768329
32577,48.716003
32578,169.58493
32579,254.40416
32580,268.49405
32581,369.32635
32582,331.94073
32583,395.6239
32584,111.92481
32585,64.383354
32586,62.927624
32587,14.155211
32588,-15.283771
32589,22.94526
32590,12.436853
32591,-1.5145947
32592,-1.5057503
32593,-18.767572
32594,13.351177
32595,-12.385748
32596,2.558791
32597,1.3702413
32598,1.8010331
32599,-0.19253233
32600,21.775213
32601,74.56399
32602,238.09836
32603,308.35437
32604,466.08536
32605,444.44525
32606,555.2244
32607,481.10275
32608,368.31573
32609,177.83162
32610,118.78419
32611,0.7628991
32612,0.97303605
32613,13.809955
32614,-2.246472
32615,-5.8577533
32616,-19.819681
32617,-2.8095329
32618,-5.1871953
32619,-5.769645
32620,-4.6634297
32621,0.43136904
32622,-1.8201615
32623,-0.18575335
32624,13.237474
32625,85.25119
32626,325.6561
32627,483.7038
32628,588.63293
32629,583.9115
32630,590.5404
32631,528.73926
32632,402.71387
32633,211.61682
32634,87.32736
32635,8.104049
32636,2.7111692
32637,3.7003434
32638,3.931408
32639,-4.231625
32640,-7.7378206
32641,-10.020762
32642,-8.951922
32643,-11.358912
32644,5.535088
32645,2.7205877
32646,-24.24032
32647,3.3538241
32648,-14.466298
32649,61.8503
32650,247.61827
32651,422.57532
32652,558.39233
32653,646.2187
32654,645.4696
32655,508.3601
32656,355.47943
32657,194.27304
32658,84.5097
32659,-18.133593
32660,-1.8767647
32661,6.7138414
32662,-11.557135
32663,-13.527611
32664,9.678477
32665,47.030205
32666,61.94113
32667,40.42063
32668,51.091385
32669,33.302765
32670,36.258694
32671,52.36465
32672,72.6529
32673,25.211943
32674,337.4556
32675,492.6724
32676,564.4147
32677,560.45245
32678,617.76215
32679,422.83508
32680,250.5354
32681,123.826324
32682,88.32356
32683,12.318784
32684,-33.84196
32685,5.4335375
32686,28.304111
32687,10.952841
32688,2.7967389
32689,-35.171288
32690,-11.827145
32691,-1.5761985
32692,-11.4715605
32693,-7.1304812
32694,-2.902356
32695,-1.4713212
32696,-20.170103
32697,20.771214
32698,152.90523
32699,295.33655
32700,339.0379
32701,349.7052
32702,369.1055
32703,497.45322
32704,259.80948
32705,163.09892
32706,50.844868
32707,27.29107
32708,-6.963637
32709,0.47691017
32710,-9.461828
32711,4.6600647
32712,-7.3287745
32713,11.396592
32714,-21.827383
32715,-6.9731183
32716,1.5562109
32717,4.009687
32718,-0.758539
32719,-11.493898
32720,-4.2096763
32721,79.93412
32722,225.40894
32723,424.30276
32724,545.0258
32725,601.68854
32726,616.0949
32727,508.88348
32728,349.957
32729,199.58528
32730,67.39782
32731,-5.4608603
32732,2.421715
32733,-0.8416165
32734,-18.8612
32735,6.813477
32736,-5.957404
32737,6.5224996
32738,14.041469
32739,15.272219
32740,14.943199
32741,11.447251
32742,0.18411839
32743,25.066479
32744,-14.62791
32745,37.421185
32746,227.03754
32747,438.39642
32748,578.16235
32749,585.4913
32750,643.142
32751,506.03442
32752,364.73972
32753,174.13263
32754,76.160736
32755,-5.4292355
32756,6.2174835
32757,-3.600681
32758,5.3746376
32759,-6.0070252
32760,-3.1012206
32761,-8.688556
32762,-0.1076036
32763,2.6090176
32764,-6.884476
32765,-1.3452736
32766,10.4594555
32767,1.9981675
32768,-7.6728067
32769,67.82306
32770,185.0593
32771,352.48297
32772,521.5236
32773,584.5096
32774,558.1508
32775,473.44162
32776,348.67862
32777,194.09892
32778,62.300426
32779,0.48364466
32780,4.862296
32781,87.22995
32782,73.065025
32783,73.78843
32784,73.51866
32785,-12.623073
32786,-10.417975
32787,-3.984106
32788,3.059475
32789,2.3055706
32790,-5.4643726
32791,-11.839107
32792,-17.203045
32793,52.469845
32794,220.8313
32795,387.6128
32796,368.34894
32797,321.64282
32798,215.19685
32799,120.22236
32800,60.5296
32801,51.867023
32802,62.542233
32803,-2.2388554
32804,1.9942536
32805,56.433758
32806,2.9639523
32807,-1.5381914
32808,5.685643
32809,10.679432
32810,2.419806
32811,3.5580962
32812,13.873771
32813,6.324988
32814,15.164128
32815,10.86122
32816,77.002335
32817,224.2895
32818,356.0337
32819,481.57974
32820,541.3306
32821,564.41003
32822,484.2284
32823,385.3481
32824,239.30148
32825,103.374725
32826,8.561923
32827,5.252651
32828,16.183485
32829,13.275659
32830,-1.0041116
32831,0.18060856
32832,-3.8153682
32833,-9.804209
32834,-10.5682745
32835,-2.6196208
32836,3.3729815
32837,-46.246906
32838,15.012776
32839,-10.084415
32840,66.10068
32841,232.33792
32842,392.75015
32843,426.93124
32844,568.41284
32845,569.99304
32846,464.81836
32847,310.81717
32848,205.68173
32849,52.692566
32850,1.8338922
32851,-5.0820584
32852,55.834137
32853,42.184856
32854,42.726772
32855,49.485092
32856,7.8112063
32857,12.635252
32858,-3.6445193
32859,-3.0376558
32860,5.4677644
32861,4.9644427
32862,4.107308
32863,16.80884
32864,122.39266
32865,261.81113
32866,363.5299
32867,413.19965
32868,450.23035
32869,399.9797
32870,472.17615
32871,366.10373
32872,186.35048
32873,96.58953
32874,25.682255
32875,23.308542
32876,80.914085
32877,75.65027
32878,80.32501
32879,120.82341
32880,-3.0205371
32881,2.8059285
32882,0.77972984
32883,0.70076716
32884,0.21313441
32885,0.09507704
32886,1.7763582
32887,6.124041
32888,110.20485
32889,208.12447
32890,387.4628
32891,430.35382
32892,420.8649
32893,577.81305
32894,458.7165
32895,374.52878
32896,183.5663
32897,99.63025
32898,3.7569687
32899,5.403294
32900,70.505745
32901,68.12676
32902,79.08676
32903,86.79165
32904,2.901605
32905,1.9862671
32906,12.174415
32907,0.5118519
32908,-0.64499116
32909,-2.0646076
32910,-6.932801
32911,2.9619641
32912,83.94947
32913,222.8156
32914,388.53857
32915,421.59152
32916,461.3319
32917,484.9543
32918,418.2146
32919,361.3889
32920,169.7857
32921,115.5588
32922,9.11069
32923,-9.050508
32924,2.6937525
32925,14.210796
32926,0.6866631
32927,14.792472
32928,7.6896834
32929,2.2144563
32930,1.6916703
32931,6.6073475
32932,2.196175
32933,1.8283246
32934,3.754738
32935,20.576193
32936,48.085674
32937,186.53908
32938,454.56235
32939,428.37402
32940,468.25787
32941,484.25504
32942,442.69177
32943,246.25482
32944,-4.309539
32945,40.523067
32946,17.611227
32947,98.70044
32948,148.33531
32949,314.3535
32950,274.7242
32951,350.94797
32952,349.1113
32953,232.0275
32954,188.84195
32955,49.57534
32956,-6.5174932
32957,9.721159
32958,-43.58664
32959,-8.335603
32960,-19.964277
32961,-0.13450015
32962,12.692953
32963,14.3285055
32964,6.0191474
32965,15.407529
32966,10.997347
32967,7.61037
32968,9.927883
32969,18.481232
32970,-22.244762
32971,139.56668
32972,200.03874
32973,296.45618
32974,275.7352
32975,321.11487
32976,285.27673
32977,183.19778
32978,188.52641
32979,66.2994
32980,-4.320715
32981,13.1959095
32982,-1.5779831
32983,9.243062
32984,-0.2696882
32985,8.34183
32986,-39.63713
32987,-39.692192
32988,271.43198
32989,245.49625
32990,252.45345
32991,253.03441
32992,246.52977
32993,186.40427
32994,260.68765
32995,493.99854
32996,471.39197
32997,331.1254
32998,327.98676
32999,426.9126
33000,323.53763
33001,182.52873
33002,154.0002
33003,100.8927
33004,58.643135
33005,32.120617
33006,58.671204
33007,9.970763
33008,10.16173
33009,-4.3143044
33010,-56.656178
33011,-25.339396
33012,31.286448
33013,221.08778
33014,166.3947
33015,204.90227
33016,253.51137
33017,263.45456
33018,198.28659
33019,80.14792
33020,231.05272
33021,188.07938
33022,276.906
33023,219.75392
33024,237.34802
33025,205.59569
33026,158.82047
33027,81.231285
33028,39.63292
33029,-3.6816506
33030,4.252674
33031,1.6651468
33032,34.10315
33033,1.6163886
33034,-52.29632
33035,18.919317
33036,215.42325
33037,170.35638
33038,203.13947
33039,185.5857
33040,203.92145
33041,238.15845
33042,257.82224
33043,378.14624
33044,412.57318
33045,404.02136
33046,435.18405
33047,469.322
33048,433.2459
33049,313.43484
33050,164.32597
33051,51.384983
33052,2.8808284
33053,-5.323211
33054,9.584955
33055,-11.698774
33056,13.143818
33057,11.091249
33058,-1.2253983
33059,-7.6420445
33060,-11.179556
33061,-27.18195
33062,-19.422613
33063,19.101337
33064,-24.018051
33065,-33.937
33066,-13.415579
33067,74.07372
33068,228.81313
33069,350.4152
33070,302.44553
33071,211.09315
33072,253.89409
33073,33.26374
33074,168.14433
33075,112.009155
33076,-16.529007
33077,-4.021555
33078,1.9462699
33079,1.4944828
33080,-2.1329725
33081,17.069723
33082,19.45578
33083,-3.6043096
33084,3.398343
33085,-8.216798
33086,-11.617843
33087,0.052387
33088,-27.459185
33089,-10.773767
33090,15.834249
33091,60.424557
33092,264.68018
33093,204.32849
33094,360.95578
33095,235.20314
33096,180.24527
33097,31.688871
33098,49.039333
33099,40.555252
33100,-3.2751164
33101,-1.7183704
33102,-12.300833
33103,8.477039
33104,-7.5479803
33105,-16.615454
33106,-20.385727
33107,-15.183678
33108,-17.670837
33109,-22.403809
33110,-9.045196
33111,34.923164
33112,-22.714254
33113,7.6141467
33114,-27.854212
33115,64.56601
33116,286.31174
33117,227.86342
33118,258.2287
33119,204.8553
33120,207.79933
33121,124.29883
33122,71.48564
33123,31.574522
33124,16.120993
33125,8.490476
33126,54.78629
33127,46.665222
33128,56.3761
33129,69.83735
33130,5.4621844
33131,1.8315254
33132,0.31115484
33133,-3.796464
33134,12.924291
33135,15.757296
33136,14.246999
33137,14.961852
33138,37.05944
33139,169.5114
33140,163.47234
33141,206.575
33142,146.92656
33143,141.31548
33144,98.21497
33145,157.10005
33146,66.81071
33147,69.25455
33148,5.4100184
33149,-58.926643
33150,-36.38555
33151,9.014225
33152,3.5045493
33153,-22.829784
33154,-21.918938
33155,5.1458316
33156,1.4618057
33157,-12.141784
33158,3.137404
33159,-1.1525398
33160,-12.789964
33161,7.105229
33162,18.07271
33163,139.74323
33164,279.14743
33165,281.1024
33166,381.4399
33167,336.84833
33168,327.59955
33169,288.9735
33170,222.0313
33171,117.92879
33172,0.9117138
33173,7.4666147
33174,-3.240727
33175,3.3375998
33176,21.184473
33177,3.8532884
33178,-4.655664
33179,1.3852264
33180,11.23286
33181,-16.52877
33182,-15.4267435
33183,-32.5597
33184,-7.3374257
33185,12.631097
33186,32.0671
33187,112.14694
33188,183.70447
33189,242.07425
33190,216.74095
33191,187.23718
33192,109.99876
33193,65.63792
33194,147.27504
33195,82.14821
33196,9.155452
33197,11.579407
33198,3.532324
33199,-9.800189
33200,-0.778366
33201,-4.099971
33202,-0.96169794
33203,-5.5818377
33204,-2.701198
33205,-0.74327755
33206,22.550444
33207,18.673416
33208,12.110942
33209,26.598051
33210,67.3584
33211,102.87046
33212,155.87222
33213,171.5878
33214,112.22492
33215,161.7091
33216,179.84955
33217,143.58244
33218,120.09483
33219,13.438322
33220,-3.843472
33221,1.5881295
33222,54.025295
33223,58.09403
33224,3.6637316
33225,10.972634
33226,1.3888384
33227,2.8690205
33228,-2.6300316
33229,-4.8075027
33230,-11.801213
33231,2.0990686
33232,13.185199
33233,-16.888935
33234,25.60341
33235,98.8256
33236,160.10583
33237,151.00896
33238,271.687
33239,229.3087
33240,158.22122
33241,117.465164
33242,112.17591
33243,78.91639
33244,2.413344
33245,-2.1978247
33246,20.098562
33247,3.9712567
33248,12.289663
33249,2.620079
33250,-1.9924384
33251,1.3536638
33252,2.1098442
33253,-9.721154
33254,-42.34022
33255,-13.614898
33256,-25.902985
33257,24.61004
33258,-12.190992
33259,130.09142
33260,268.55444
33261,264.11035
33262,515.6453
33263,443.51367
33264,350.29694
33265,218.35388
33266,130.22653
33267,53.122513
33268,-28.570347
33269,-6.592378
33270,-0.46859747
33271,-1.401052
33272,-19.995438
33273,-2.1162987
33274,-6.934732
33275,18.309708
33276,-20.512197
33277,12.653423
33278,8.766841
33279,6.8447866
33280,-5.2584624
33281,19.539883
33282,23.158548
33283,131.70825
33284,143.13846
33285,234.32869
33286,171.86168
33287,358.20352
33288,172.69969
33289,169.33336
33290,74.445625
33291,42.125557
33292,7.929141
33293,4.9827733
33294,7.4204845
33295,-1.3441586
33296,1.8256248
33297,2.404163
33298,2.4096467
33299,5.239557
33300,8.20223
33301,5.556008
33302,-7.8625393
33303,7.169725
33304,-5.662616
33305,36.710056
33306,53.58385
33307,195.3928
33308,291.51434
33309,450.04672
33310,541.5082
33311,430.20056
33312,448.35962
33313,265.9432
33314,148.14459
33315,64.99719
33316,-13.377493
33317,-0.45206136
33318,70.78622
33319,72.93162
33320,76.489334
33321,122.98
33322,-1.364731
33323,-2.0762117
33324,8.199824
33325,2.2075486
33326,5.1752586
33327,4.3521657
33328,0.81820023
33329,-6.7964377
33330,67.93425
33331,193.26076
33332,325.8211
33333,366.9403
33334,301.37524
33335,281.9929
33336,329.11926
33337,224.90433
33338,258.19635
33339,206.23714
33340,128.8882
33341,38.55914
33342,58.17652
33343,46.322384
33344,6.090683
33345,17.29921
33346,-1.9569968
33347,-2.21028
33348,-12.716948
33349,-10.395246
33350,-2.6982865
33351,-1.0281059
33352,0.45426148
33353,56.161774
33354,65.18768
33355,79.484024
33356,392.94977
33357,344.30112
33358,401.74573
33359,77.16386
33360,294.37814
33361,240.9535
33362,181.91425
33363,81.00661
33364,-9.7224455
33365,-18.457159
33366,-23.912308
33367,-9.923124
33368,-3.6836505
33369,-8.99346
33370,-8.762569
33371,-3.399807
33372,-5.4728856
33373,4.3020887
33374,-11.026226
33375,-5.259827
33376,2.3084168
33377,3.678125
33378,18.213703
33379,197.21144
33380,242.17433
33381,195.47446
33382,239.89528
33383,239.07854
33384,197.39124
33385,187.90329
33386,133.64992
33387,52.64097
33388,-22.587784
33389,0.845005
33390,15.500655
33391,-13.94745
33392,-11.238185
33393,-33.81134
33394,4.1213775
33395,-7.6688924
33396,-4.167301
33397,-16.701683
33398,-17.159718
33399,-19.803797
33400,-4.264061
33401,-23.395784
33402,-11.319566
33403,158.60033
33404,138.46495
33405,151.85094
33406,154.82307
33407,145.42723
33408,149.33493
33409,109.16649
33410,77.72767
33411,34.823357
33412,-3.1790254
33413,13.82833
33414,107.28695
33415,90.83074
33416,66.31257
33417,1.1109364
33418,-13.185771
33419,26.921934
33420,4.1318564
33421,-7.9167657
33422,32.598434
33423,21.434258
33424,-79.963066
33425,7.3813443
33426,-11.556941
33427,116.83673
33428,366.28262
33429,258.75378
33430,415.98468
33431,352.35992
33432,374.66562
33433,241.51747
33434,195.75562
33435,78.99568
33436,6.543341
33437,-28.410019
33438,-24.19958
33439,-1.949979
33440,7.4658537
33441,-3.1763306
33442,-6.9726996
33443,16.353079
33444,-26.182398
33445,-3.959825
33446,-14.387248
33447,-8.579653
33448,-25.480469
33449,10.025065
33450,34.46165
33451,221.51776
33452,435.28937
33453,258.43005
33454,233.73221
33455,306.01364
33456,161.02773
33457,88.172554
33458,114.42706
33459,96.1479
33460,3.8119445
33461,-4.5336113
33462,-11.150087
33463,-4.7010913
33464,5.62938
33465,5.243846
33466,-1.7500002
33467,-34.50939
33468,2.4325116
33469,9.506796
33470,-1.3315394
33471,-2.9506724
33472,-5.622706
33473,-8.945686
33474,12.637292
33475,170.77057
33476,140.5354
33477,173.53761
33478,160.25883
33479,66.41036
33480,87.29456
33481,93.03396
33482,255.28253
33483,50.742023
33484,-6.63204
33485,7.235614
33486,-3.4809434
33487,2.746837
33488,2.5697591
33489,-10.003011
33490,6.073482
33491,6.4116364
33492,0.98975945
33493,-6.0536656
33494,14.6688
33495,5.2030435
33496,-0.68019617
33497,-10.925049
33498,-12.017527
33499,189.59018
33500,154.94926
33501,114.027565
33502,144.68982
33503,147.83504
33504,133.71439
33505,103.21058
33506,102.270874
33507,35.36569
33508,41.738384
33509,7.0306034
33510,13.149065
33511,-11.957316
33512,-18.257286
33513,5.3809023
33514,0.4432094
33515,58.464016
33516,13.062085
33517,-18.684475
33518,0.17731968
33519,-23.29538
33520,7.9060607
33521,27.22476
33522,24.35864
33523,175.81409
33524,330.12714
33525,305.9476
33526,229.80421
33527,177.77774
33528,91.201965
33529,63.92912
33530,80.53434
33531,8.203192
33532,-1.0422179
33533,-5.2484536
33534,53.156002
33535,88.89735
33536,94.18815
33537,1.2169111
33538,-2.5864835
33539,10.924582
33540,-0.59985673
33541,-1.3831394
33542,1.1192698
33543,12.017557
33544,17.69868
33545,7.261398
33546,53.029552
33547,154.9955
33548,73.60097
33549,194.65932
33550,195.78157
33551,246.6141
33552,288.80435
33553,138.26392
33554,94.77829
33555,20.109093
33556,-33.751804
33557,21.137053
33558,46.66532
33559,58.686043
33560,7.6394215
33561,8.804994
33562,-4.1071773
33563,2.7398286
33564,3.7852228
33565,5.1645103
33566,5.094781
33567,-2.803645
33568,-3.8515084
33569,-12.706489
33570,54.665413
33571,157.26965
33572,110.284706
33573,136.86514
33574,103.19137
33575,322.7382
33576,282.57614
33577,341.23755
33578,171.26042
33579,101.18622
33580,8.200032
33581,4.3880067
33582,0.53813857
33583,-3.8604202
33584,-0.14924775
33585,1.0963153
33586,0.028359145
33587,0.61127305
33588,0.78303015
33589,-0.76458013
33590,14.157123
33591,0.37623656
33592,6.3216496
33593,1.5244576
33594,33.07255
33595,147.59584
33596,268.9883
33597,184.95976
33598,350.00626
33599,310.24103
33600,293.1511
33601,227.50493
33602,94.58652
33603,51.391655
33604,3.6608336
33605,-1.4421998
33606,58.29573
33607,75.78822
33608,69.30452
33609,8.999548
33610,8.44602
33611,-4.1746573
33612,4.1498623
33613,9.457526
33614,2.6662374
33615,-2.0186367
33616,13.638086
33617,5.5857244
33618,34.064217
33619,177.90053
33620,274.66336
33621,323.67694
33622,315.88403
33623,260.65735
33624,193.32675
33625,382.11035
33626,39.599327
33627,21.768703
33628,9.860024
33629,-0.75335634
33630,71.78883
33631,48.276024
33632,81.52113
33633,84.968124
33634,-6.1872635
33635,7.3338366
33636,-17.012157
33637,-0.27845988
33638,8.4299555
33639,12.649784
33640,-6.367324
33641,-2.4960372
33642,23.884705
33643,105.68338
33644,194.56624
33645,145.77138
33646,233.09665
33647,227.36249
33648,237.96465
33649,236.22064
33650,94.57994
33651,132.31075
33652,-0.95396435
33653,16.0299
33654,36.541214
33655,45.855537
33656,66.194466
33657,69.07267
33658,-3.1262972
33659,-2.7239783
33660,6.4268456
33661,-5.407425
33662,-3.0642
33663,0.99000466
33664,1.4966084
33665,0.14105006
33666,44.383747
33667,188.76392
33668,147.24345
33669,107.62583
33670,94.16294
33671,160.28624
33672,298.1736
33673,116.85175
33674,132.74368
33675,65.13435
33676,-56.435036
33677,1.3481312
33678,75.812325
33679,-1.3625327
33680,-10.748159
33681,16.057953
33682,26.240921
33683,24.909634
33684,36.296474
33685,-7.069452
33686,-0.118584536
33687,27.259594
33688,11.852648
33689,-25.765074
33690,115.27375
33691,122.02838
33692,188.8347
33693,154.34238
33694,137.34303
33695,145.58061
33696,119.496216
33697,185.03828
33698,194.12395
33699,121.18592
33700,1.0527775
33701,7.606064
33702,45.59861
33703,17.89759
33704,14.834584
33705,9.610452
33706,-0.67889655
33707,7.0309396
33708,-3.1792428
33709,-0.56181496
33710,91.55671
33711,173.31888
33712,197.24582
33713,212.36287
33714,161.42166
33715,104.267975
33716,177.89348
33717,103.03603
33718,126.88346
33719,101.10726
33720,-0.33194602
33721,-10.35409
33722,9.300704
33723,2.5151014
33724,10.893683
33725,18.366083
33726,6.9071994
33727,-0.7282744
33728,3.3989325
33729,2.9653823
33730,2.9653823
33731,-4.2955313
33732,-5.660495
33733,5.456697
33734,38.49235
33735,114.08813
33736,193.44194
33737,320.11456
33738,151.19699
33739,46.137543
33740,65.57959
33741,88.17715
33742,59.53498
33743,39.508278
33744,3.6791677
33745,67.70174
33746,105.12247
33747,47.188934
33748,105.45607
33749,77.932076
33750,-3.7323506
33751,2.1803315
33752,-0.33451533
33753,-2.0935292
33754,-2.0935292
33755,0.2734593
33756,0.06684169
33757,-7.8711367
33758,52.97811
33759,184.86563
33760,195.8506
33761,220.2449
33762,99.8984
33763,224.22705
33764,180.77426
33765,168.87929
33766,241.42882
33767,211.85959
33768,136.9578
33769,115.379105
33770,53.004692
33771,56.01184
33772,83.35059
33773,63.99695
33774,17.854397
33775,23.479015
33776,17.532406
33777,9.347208
33778,0.8519926
33779,10.158083
33780,14.998136
33781,6.7103076
33782,86.525345
33783,89.050606
33784,163.6176
33785,251.78624
33786,247.5315
33787,230.4134
33788,199.01389
33789,192.7667
33790,113.8291
33791,103.08661
33792,-10.189135
33793,-5.894406
33794,-3.158535
33795,-19.152815
33796,7.96329
33797,7.173321
33798,2.7593908
33799,4.1281137
33800,30.623146
33801,0.5079497
33802,11.85519
33803,3.7000155
33804,10.353449
33805,-4.6714997
33806,41.457348
33807,174.66908
33808,111.08438
33809,141.38483
33810,176.9371
33811,168.9459
33812,166.57484
33813,103.102325
33814,78.960655
33815,91.76117
33816,15.021607
33817,-8.237204
33818,33.65357
33819,21.790438
33820,-0.9879392
33821,1.1397064
33822,8.556162
33823,6.779306
33824,7.827722
33825,11.211804
33826,19.66549
33827,22.139534
33828,31.60688
33829,31.737232
33830,25.971455
33831,218.96738
33832,165.67592
33833,78.298
33834,241.85988
33835,237.9191
33836,204.76367
33837,107.903275
33838,105.32602
33839,81.765686
33840,5.6164823
33841,-6.145546
33842,-4.9536676
33843,-0.36425307
33844,-7.7338133
33845,5.392925
33846,-6.1135516
33847,-3.4363441
33848,-5.3379397
33849,-8.85242
33850,4.178559
33851,10.769153
33852,-6.997548
33853,2.8831148
33854,49.818954
33855,213.25745
33856,311.89554
33857,413.59436
33858,255.97437
33859,219.12218
33860,179.75911
33861,222.78285
33862,125.29147
33863,120.78719
33864,42.648766
33865,18.19157
33866,7.8830514
33867,16.317537
33868,-13.8735695
33869,15.243713
33870,-9.610872
33871,-3.0989618
33872,16.74647
33873,-2.1435153
33874,-4.630993
33875,-3.2581246
33876,69.05615
33877,-24.069548
33878,135.28587
33879,264.32645
33880,569.6971
33881,374.4359
33882,400.33838
33883,281.10876
33884,269.89352
33885,190.34544
33886,112.545784
33887,38.470734
33888,-13.23791
33889,-15.540383
33890,-2.358199
33891,6.75957
33892,5.9065576
33893,-3.8625715
33894,-2.324263
33895,8.26312
33896,-3.405087
33897,3.4158072
33898,19.196995
33899,-10.343702
33900,11.823516
33901,25.832392
33902,37.717773
33903,105.59482
33904,169.70937
33905,285.6451
33906,270.2497
33907,256.2929
33908,169.26852
33909,134.16147
33910,72.11454
33911,40.66713
33912,-0.6411517
33913,-7.721571
33914,-14.255409
33915,-1.7317566
33916,-1.6491729
33917,-4.4111185
33918,-3.9716587
33919,-38.9323
33920,-13.254265
33921,-1.928554
33922,2.1122892
33923,-27.19873
33924,95.08501
33925,-78.692894
33926,-35.399956
33927,86.015
33928,144.89888
33929,110.81648
33930,317.40213
33931,244.35457
33932,222.54094
33933,145.32796
33934,35.770645
33935,101.86486
33936,-0.21322621
33937,-19.332499
33938,-3.2287436
33939,-29.732431
33940,-2.4961183
33941,1.9785385
33942,-5.015295
33943,34.059444
33944,-20.291243
33945,-40.04105
33946,83.63765
33947,70.38125
33948,67.59355
33949,79.903015
33950,128.1814
33951,73.177605
33952,210.6421
33953,338.26718
33954,248.66672
33955,277.6892
33956,303.59232
33957,151.70891
33958,129.3609
33959,77.63197
33960,4.6334906
33961,-14.123689
33962,-8.551653
33963,-10.443657
