,mont-cumbre
1795,575.95355
1796,800.81305
1797,790.9269
1798,677.964
1799,583.88336
1800,327.3183
1801,93.21392
1802,42.81621
1803,5.812437
1804,-9.541546
1805,1.8678963
1806,18.800447
1807,32.6209
1808,27.443213
1809,4.1360874
1810,-4.062118
1811,27.781057
1812,-4.6393967
1813,29.259226
1814,64.28121
1815,144.58913
1816,221.49556
1817,221.51768
1818,125.91471
1819,142.31981
1820,138.10004
1821,-19.718279
1822,85.97724
1823,57.834488
1824,101.1185
1825,90.373436
1826,30.901407
1827,-8.330657
1828,1.8180802
1829,3.4148831
1830,41.533535
1831,25.225168
1832,41.759186
1833,36.927486
1834,4.779048
1835,-2.4867935
1836,5.8938446
1837,11.275332
1838,34.295204
1839,81.14148
1840,53.214542
1841,111.57553
1842,79.11292
1843,116.0917
1844,17.487635
1845,66.9452
1846,25.551998
1847,102.16452
1848,152.11766
1849,127.34605
1850,78.588394
1851,31.846588
1852,31.830475
1853,78.95881
1854,7.3189135
1855,19.627548
1856,40.641754
1857,40.91773
1858,136.17207
1859,176.6678
1860,30.4879
1861,32.029877
1862,70.706894
1863,130.66144
1864,107.849785
1865,123.634285
1866,165.00372
1867,180.96664
1868,88.19227
1869,180.38034
1870,116.480576
1871,83.9025
1872,72.43006
1873,84.084595
1874,67.68551
1875,21.487448
1876,41.68925
1877,35.965477
1878,86.66848
1879,26.389147
1880,39.331818
1881,89.72976
1882,121.92686
1883,41.601048
1884,124.06982
1885,36.472244
1886,43.042324
1887,134.85805
1888,71.46977
1889,129.49214
1890,145.14381
1891,181.92491
1892,72.659065
1893,79.65478
1894,-12.294023
1895,30.716278
1896,8.563378
1897,18.976301
1898,24.717508
1899,11.6044235
1900,7.787626
1901,4.407138
1902,5.226551
1903,6.079965
1904,19.760508
1905,4.0506616
1906,-22.76251
1907,-23.476673
1908,-23.092163
1909,5.4239197
1910,17.003065
1911,71.055016
1912,67.01627
1913,59.976063
1914,42.344715
1915,53.810486
1916,391.03976
1917,225.9488
1918,260.88586
1919,190.60081
1920,170.14656
1921,86.01229
1922,37.456894
1923,4.4713535
1924,-6.288169
1925,-7.502128
1926,-9.237117
1927,-1.5701454
1928,8.257683
1929,2.2810955
1930,1.1311909
1931,1.9607418
1932,2.4213674
1933,13.969187
1934,30.213902
1935,103.82077
1936,78.819244
1937,90.787674
1938,47.51637
1939,456.96228
1940,746.4267
1941,564.3156
1942,276.22375
1943,205.95299
1944,154.30125
1945,68.796936
1946,40.519897
1947,-2.0006912
1948,-8.743295
1949,-2.1029372
1950,-7.936291
1951,-2.2411413
1952,1.3134458
1953,0.1281136
1954,-3.1804807
1955,-1.0474735
1956,8.153689
1957,7.0115743
1958,31.40253
1959,125.372955
1960,163.49203
1961,165.39777
1962,307.06058
1963,693.7813
1964,726.4775
1965,959.4376
1966,888.8569
1967,809.4329
1968,691.22943
1969,524.1211
1970,150.6397
1971,73.68386
1972,-12.341928
1973,-13.652679
1974,-33.338512
1975,-15.455549
1976,20.182955
1977,21.134773
1978,18.271044
1979,20.783875
1980,22.085516
1981,22.133121
1982,14.846512
1983,53.68911
1984,212.40895
1985,450.45917
1986,646.77606
1987,854.8119
1988,994.4351
1989,954.1763
1990,901.79553
1991,795.9655
1992,672.7729
1993,365.0953
1994,44.601013
1995,24.678778
1996,8.038631
1997,-1.4388164
1998,-7.6985044
1999,-8.046818
2000,-5.6078606
2001,10.357081
2002,7.040424
2003,18.832153
2004,-7.788416
2005,-14.304104
2006,22.754377
2007,95.813515
2008,252.40695
2009,538.3904
2010,638.36414
2011,830.0599
2012,822.5139
2013,782.02
2014,855.902
2015,776.58215
2016,614.7904
2017,363.29
2018,87.11167
2019,27.852362
2020,1.4219903
2021,1.4896835
2022,6.710797
2023,13.906903
2024,14.913225
2025,24.984476
2026,1.7506537
2027,2.6166754
2028,6.4909306
2029,7.7707047
2030,39.083267
2031,60.334736
2032,232.18132
2033,523.82904
2034,737.4949
2035,769.41327
2036,755.68085
2037,885.95575
2038,765.1664
2039,754.1873
2040,630.5821
2041,434.2988
2042,71.40794
2043,-20.41569
2044,-19.154047
2045,-16.800795
2046,-5.8945074
2047,-17.787678
2048,15.150261
2049,-3.9108038
2050,5.0330505
2051,6.1043854
2052,13.635458
2053,1.2456713
2054,27.220325
2055,140.21231
2056,255.90877
2057,520.3941
2058,702.75385
2059,834.30585
2060,800.79675
2061,839.18994
2062,819.36554
2063,757.7769
2064,652.0968
2065,422.89178
2066,93.5731
2067,30.777046
2068,0.7573266
2069,19.206444
2070,6.786577
2071,7.146888
2072,23.739687
2073,7.6757927
2074,11.787668
2075,12.005561
2076,30.643717
2077,31.923483
2078,23.212658
2079,65.77745
2080,210.90602
2081,364.66486
2082,661.3472
2083,774.73346
2084,677.4532
2085,815.63696
2086,817.96564
2087,817.8528
2088,598.08813
2089,418.15768
2090,105.38099
2091,60.586315
2092,55.3691
2093,0.3472752
2094,-4.2635226
2095,-35.268265
2096,18.426167
2097,19.876204
2098,27.413652
2099,7.1942587
2100,6.4909306
2101,10.183023
2102,20.874788
2103,58.198326
2104,224.44786
2105,400.15768
2106,654.9496
2107,831.05865
2108,870.40137
2109,868.1896
2110,813.31903
2111,851.2963
2112,673.42426
2113,388.65622
2114,98.134895
2115,-9.1139555
2116,1.2240508
2117,22.050097
2118,21.329916
2119,28.335135
2120,19.663136
2121,20.116991
2122,31.025301
2123,16.383375
2124,12.163753
2125,17.233482
2126,24.827517
2127,68.44967
2128,215.37146
2129,467.14792
2130,690.2701
2131,761.12524
2132,703.7241
2133,835.7433
2134,789.0822
2135,714.82434
2136,556.0662
2137,332.86957
2138,60.361366
2139,-11.503844
2140,-0.60392344
2141,19.83699
2142,4.061181
2143,-3.7864335
2144,-6.094402
2145,-5.7030215
2146,-60.332283
2147,16.209517
2148,16.08442
2149,35.218475
2150,53.41463
2151,128.16689
2152,285.36835
2153,592.7313
2154,713.3781
2155,758.64777
2156,933.8516
2157,843.47943
2158,701.1501
2159,692.0005
2160,567.88824
2161,387.6166
2162,77.45306
2163,-10.633542
2164,12.544648
2165,8.783881
2166,33.847523
2167,29.050428
2168,26.61064
2169,13.401103
2170,-17.126713
2171,-17.311525
2172,41.812172
2173,28.644806
2174,42.19624
2175,152.9955
2176,275.33157
2177,501.45908
2178,660.03973
2179,721.8801
2180,717.4179
2181,857.8367
2182,789.91
2183,724.5713
2184,502.31656
2185,385.13693
2186,64.48027
2187,2.5410721
2188,4.1883845
2189,33.691776
2190,26.64336
2191,30.650991
2192,19.179016
2193,14.154315
2194,4.5327635
2195,24.422266
2196,13.38191
2197,3.4800909
2198,39.6031
2199,134.4235
2200,211.38788
2201,366.34256
2202,383.54514
2203,413.15958
2204,312.01343
2205,389.34528
2206,369.70084
2207,316.2315
2208,278.76346
2209,71.02395
2210,135.48514
2211,54.039986
2212,10.277596
2213,101.03586
2214,101.31614
2215,102.68062
2216,29.942953
2217,83.730515
2218,98.72655
2219,85.06792
2220,83.85094
2221,88.81044
2222,124.66154
2223,102.84958
2224,13.793554
2225,187.0962
2226,176.03789
2227,278.50137
2228,254.20782
2229,309.53445
2230,294.46164
2231,220.47935
2232,152.5409
2233,101.9928
2234,112.030876
2235,92.452286
2236,101.24379
2237,90.097206
2238,76.97311
2239,87.03956
2240,86.817696
2241,85.37264
2242,76.600464
2243,78.229385
2244,85.369354
2245,88.00496
2246,102.31329
2247,113.55287
2248,61.33215
2249,179.49532
2250,256.16824
2251,193.72307
2252,293.4005
2253,365.66635
2254,252.17375
2255,125.08705
2256,141.25038
2257,96.13138
2258,93.417366
2259,71.742035
2260,77.06012
2261,58.942085
2262,82.74502
2263,66.98966
2264,75.66428
2265,74.25049
2266,74.40076
2267,53.193165
2268,66.41858
2269,77.76938
2270,107.2323
2271,126.429886
2272,115.22535
2273,184.52339
2274,256.59286
2275,304.45157
2276,328.85312
2277,181.43474
2278,389.4437
2279,353.44193
2280,309.0401
2281,186.63292
2282,53.286415
2283,32.378
2284,39.733273
2285,43.548283
2286,27.127535
2287,27.721457
2288,2.3120089
2289,-11.80284
2290,-1.0948112
2291,-6.353707
2292,-11.636391
2293,0.46208233
2294,17.914541
2295,49.845993
2296,214.88612
2297,455.7145
2298,572.7277
2299,743.5176
2300,666.7084
2301,693.66034
2302,564.0377
2303,521.9085
2304,329.8133
2305,186.85036
2306,73.41559
2307,46.17368
2308,37.41554
2309,32.10501
2310,13.457987
2311,22.679295
2312,-3.6791363
2313,-1.036538
2314,22.508091
2315,28.933113
2316,22.728294
2317,23.90132
2318,60.92761
2319,65.4652
2320,226.33946
2321,506.73108
2322,583.5455
2323,611.7798
2324,586.9117
2325,774.3627
2326,693.4542
2327,677.5489
2328,507.3744
2329,285.46124
2330,62.37713
2331,-0.96174943
2332,12.199102
2333,-9.993855
2334,-2.2095528
2335,0.29586142
2336,-5.922501
2337,10.138234
2338,17.46241
2339,20.068945
2340,14.714273
2341,-107.727394
2342,104.67526
2343,68.08517
2344,204.0013
2345,197.32121
2346,325.1401
2347,203.79982
2348,179.1407
2349,266.72778
2350,203.27295
2351,191.73093
2352,134.36229
2353,71.36964
2354,49.203598
2355,33.152615
2356,74.98442
2357,73.1859
2358,101.21137
2359,102.42835
2360,86.69042
2361,86.105484
2362,89.78089
2363,86.21451
2364,100.69483
2365,88.74046
2366,119.224724
2367,126.72357
2368,171.6411
2369,215.31941
2370,256.53906
2371,303.04056
2372,238.42737
2373,131.85779
2374,176.20596
2375,202.65164
2376,281.90915
2377,66.91429
2378,80.100395
2379,44.838684
2380,103.138596
2381,90.18266
2382,91.05527
2383,54.31938
2384,78.65569
2385,66.763245
2386,55.80691
2387,61.416187
2388,76.64488
2389,65.32885
2390,120.453514
2391,123.94916
2392,128.16618
2393,151.29982
2394,274.23828
2395,297.06216
2396,308.39304
2397,350.7698
2398,320.36584
2399,136.8085
2400,128.86626
2401,93.0262
2402,96.77411
2403,75.09879
2404,59.050777
2405,67.220955
2406,58.190655
2407,71.880264
2408,76.83888
2409,37.598907
2410,77.0606
2411,75.24027
2412,-9.646819
2413,8.616148
2414,15.798397
2415,51.45607
2416,183.76373
2417,218.01999
2418,326.0553
2419,526.2001
2420,550.0607
2421,584.63293
2422,479.98438
2423,518.53546
2424,228.74823
2425,173.4359
2426,68.87283
2427,86.487236
2428,77.96502
2429,80.850716
2430,1.699249
2431,77.40315
2432,38.04588
2433,71.65424
2434,69.647095
2435,-18.19428
2436,-1.7896284
2437,7.0252748
2438,15.673286
2439,36.609116
2440,190.06746
2441,491.94644
2442,327.99014
2443,407.74847
2444,243.8077
2445,204.51816
2446,36.115177
2447,62.636036
2448,245.7715
2449,128.38844
2450,107.127235
2451,85.25117
2452,78.13538
2453,78.18738
2454,72.73507
2455,41.44854
2456,128.48506
2457,24.592606
2458,-9.310706
2459,75.4783
2460,-15.634627
2461,115.4002
2462,96.14914
2463,167.54915
2464,204.07591
2465,248.22786
2466,252.42567
2467,337.0872
2468,254.70573
2469,232.71677
2470,303.80682
2471,296.9151
2472,150.99376
2473,75.435684
2474,117.111824
2475,91.28522
2476,86.732605
2477,41.87272
2478,90.032036
2479,92.42729
2480,82.46744
2481,85.14819
2482,85.34159
2483,78.10355
2484,92.73687
2485,93.856346
2486,103.513466
2487,124.22055
2488,117.46054
2489,232.35298
2490,262.40884
2491,303.88873
2492,281.73077
2493,300.2852
2494,185.23969
2495,239.42114
2496,303.59906
2497,133.38367
2498,75.48884
2499,98.97934
2500,95.70579
2501,97.714745
2502,92.10034
2503,91.22774
2504,83.516594
2505,83.269455
2506,116.97291
2507,81.15773
2508,25.684244
2509,27.868479
2510,166.74644
2511,128.60085
2512,147.28737
2513,129.19786
2514,117.795494
2515,381.34128
2516,197.71428
2517,91.82378
2518,507.39795
2519,479.1766
2520,335.1637
2521,222.96027
2522,78.61784
2523,-20.844936
2524,3.9249387
2525,8.810796
2526,13.491537
2527,43.160202
2528,13.068503
2529,11.607175
2530,4.46771
2531,-5.78698
2532,-3.9246526
2533,15.130957
2534,33.498962
2535,49.76712
2536,199.69012
2537,464.7112
2538,651.3823
2539,787.5551
2540,838.98175
2541,853.687
2542,794.97485
2543,727.6904
2544,565.6199
2545,393.62527
2546,90.51779
2547,27.414997
2548,27.158434
2549,18.452812
2550,20.462507
2551,14.456489
2552,4.875772
2553,2.9727209
2554,-34.16644
2555,-1.2255605
2556,13.896521
2557,-2.735282
2558,23.386477
2559,71.77203
2560,212.4027
2561,491.83453
2562,667.15454
2563,765.43994
2564,870.5919
2565,852.5148
2566,806.3932
2567,752.2868
2568,604.1455
2569,413.31448
2570,101.66682
2571,33.048145
2572,3.0570414
2573,4.5774555
2574,9.828699
2575,21.447119
2576,6.5606008
2577,3.759762
2578,6.603619
2579,11.173385
2580,0.10401714
2581,-4.610207
2582,17.015919
2583,49.996727
2584,202.12285
2585,515.07916
2586,708.34375
2587,854.65344
2588,878.7876
2589,858.42096
2590,782.14636
2591,750.65784
2592,592.3407
2593,436.67242
2594,89.54634
2595,12.2587595
2596,10.56478
2597,18.075602
2598,-5.66182
2599,-0.81982744
2600,3.074055
2601,11.391757
2602,17.311365
2603,14.841255
2604,26.701065
2605,16.631561
2606,39.943504
2607,97.77025
2608,265.57733
2609,482.93765
2610,641.5574
2611,834.89154
2612,905.3818
2613,892.9286
2614,803.3925
2615,760.4391
2616,636.0648
2617,446.6134
2618,102.60353
2619,43.316803
2620,33.45404
2621,15.748074
2622,27.22207
2623,30.48381
2624,19.956598
2625,3.28654
2626,0.8561262
2627,-33.77433
2628,-30.179348
2629,-25.143469
2630,-12.346315
2631,46.40862
2632,219.52193
2633,448.24817
2634,651.88837
2635,769.8482
2636,804.89984
2637,812.43176
2638,786.71954
2639,746.6795
2640,616.5284
2641,402.5018
2642,94.99195
2643,2.5718396
2644,-5.8972125
2645,-3.2538342
2646,-9.307805
2647,-12.28374
2648,11.508397
2649,2.5659993
2650,-0.8338406
2651,13.030948
2652,16.399572
2653,5.436995
2654,18.234148
2655,49.11638
2656,192.84373
2657,438.3985
2658,603.6182
2659,716.2582
2660,840.6242
2661,812.65295
2662,806.33203
2663,767.40546
2664,608.3688
2665,426.13278
2666,84.78399
2667,38.481926
2668,21.056353
2669,21.518965
2670,15.305131
2671,8.323483
2672,6.33548
2673,1.8673422
2674,-1.922618
2675,-0.31648058
2676,-6.183049
2677,-24.02433
2678,10.596054
2679,54.168182
2680,198.23485
2681,437.33173
2682,583.6252
2683,714.3319
2684,854.1398
2685,757.9859
2686,765.1526
2687,706.0553
2688,477.80362
2689,390.93997
2690,75.93059
2691,2.783078
2692,-11.142788
2693,21.246956
2694,20.54026
2695,30.405401
2696,18.34612
2697,16.2368
2698,8.32522
2699,29.345322
2700,18.990751
2701,19.669096
2702,19.273571
2703,64.44645
2704,241.8072
2705,331.81946
2706,255.32433
2707,399.30484
2708,255.81703
2709,318.89114
2710,319.60217
2711,196.48257
2712,144.54364
2713,154.22505
2714,145.06569
2715,82.76535
2716,32.411488
2717,99.755974
2718,101.45595
2719,97.09262
2720,-1.4965202
2721,-6.860949
2722,-1.8841189
2723,-5.204536
2724,-8.047902
2725,-10.902951
2726,20.358019
2727,82.78295
2728,233.18242
2729,280.30844
2730,344.59775
2731,342.69345
2732,315.4422
2733,338.8657
2734,321.60492
2735,308.45236
2736,182.9978
2737,77.61491
2738,135.69414
2739,57.22983
2740,105.383224
2741,110.01472
2742,86.618195
2743,101.77298
2744,-7.518565
2745,92.35012
2746,39.170616
2747,34.243477
2748,28.343836
2749,86.574425
2750,124.94867
2751,137.33684
2752,108.74728
2753,178.95482
2754,136.7616
2755,395.1854
2756,291.68457
2757,319.67258
2758,206.7465
2759,311.6521
2760,267.9028
2761,120.513245
2762,132.60384
2763,108.554794
2764,81.762436
2765,110.54345
2766,92.94785
2767,96.43392
2768,89.911224
2769,23.896992
2770,79.83666
2771,25.667465
2772,18.631979
2773,58.02047
2774,117.2611
2775,136.62282
2776,151.30312
2777,192.38564
2778,250.55496
2779,301.37476
2780,316.66013
2781,325.46387
2782,288.55548
2783,268.2069
2784,245.70087
2785,46.332664
2786,99.17942
2787,19.527012
2788,55.053196
2789,75.21587
2790,73.99889
2791,75.21587
2792,105.205
2793,80.21577
2794,79.16661
2795,-21.104809
2796,75.74446
2797,50.09447
2798,7.5763335
2799,107.80546
2800,105.89674
2801,269.93082
2802,316.24808
2803,316.30707
2804,343.42175
2805,733.2751
2806,625.52
2807,450.89954
2808,333.75653
2809,258.1174
2810,79.25027
2811,20.977137
2812,2.0877576
2813,15.431627
2814,11.030862
2815,-5.4694495
2816,24.232285
2817,11.0304575
2818,9.899592
2819,11.088914
2820,4.902927
2821,3.2862673
2822,-40.52781
2823,47.355003
2824,229.0811
2825,462.40482
2826,654.96796
2827,804.5841
2828,857.87537
2829,851.52734
2830,783.8249
2831,753.4546
2832,549.6912
2833,414.81586
2834,99.77296
2835,52.39464
2836,42.85219
2837,-23.301338
2838,28.786484
2839,21.248205
2840,-3.7649536
2841,-14.307674
2842,-15.165534
2843,-12.289822
2844,-12.518775
2845,-7.993674
2846,4.1357465
2847,55.071907
2848,224.42241
2849,495.49976
2850,643.0904
2851,803.506
2852,844.11487
2853,872.0689
2854,804.92737
2855,748.7765
2856,568.21906
2857,369.5469
2858,80.290276
2859,40.5268
2860,18.023409
2861,9.6358595
2862,20.294436
2863,15.017488
2864,-12.7143955
2865,19.644997
2866,1.803038
2867,16.025856
2868,-74.27985
2869,13.714503
2870,-25.460733
2871,64.306145
2872,226.40944
2873,486.86554
2874,684.624
2875,809.239
2876,917.21356
2877,870.62213
2878,816.826
2879,735.1116
2880,614.6187
2881,390.41473
2882,84.14622
2883,50.35051
2884,19.244036
2885,15.175596
2886,15.494187
2887,24.661722
2888,-6.289125
2889,-38.49494
2890,7.2005563
2891,8.645478
2892,4.2041125
2893,9.150519
2894,22.95743
2895,54.68243
2896,208.76889
2897,504.77872
2898,676.63904
2899,847.94934
2900,894.7803
2901,859.47186
2902,840.9118
2903,788.11597
2904,648.30115
2905,392.4864
2906,94.25899
2907,41.705544
2908,22.532682
2909,6.335791
2910,13.70064
2911,18.844051
2912,2.727406
2913,-7.0885034
2914,-4.52356
2915,-7.772474
2916,-4.94675
2917,3.8758209
2918,4.4157767
2919,40.100754
2920,175.91875
