,salinas
28330,-17.971308
28331,-29.48196
28332,79.060524
28333,87.190674
28334,81.27282
28335,27.856915
28336,15.409212
28337,-10.63615
28338,21.142136
28339,10.998251
28340,-12.781787
28341,0.1331113
28342,4.540884
28343,214.63657
28344,419.4706
28345,722.60956
28346,797.8908
28347,868.42377
28348,890.1907
28349,799.1602
28350,490.3946
28351,402.68585
28352,280.55267
28353,138.16072
28354,75.05226
28355,50.307194
28356,54.24916
28357,13.943371
28358,-5.4097433
28359,46.407566
28360,58.273254
28361,29.992287
28362,32.816242
28363,90.79793
28364,10.155278
28365,26.956749
28366,63.05395
28367,210.44005
28368,585.7162
28369,761.44147
28370,939.1024
28371,1016.207
28372,1007.0107
28373,875.00684
28374,507.75107
28375,534.62744
28376,261.58844
28377,56.647366
28378,4.81011
28379,-46.785362
28380,-44.154587
28381,-9.150022
28382,0.86201286
28383,9.357671
28384,-0.73352915
28385,-20.023417
28386,6.1678085
28387,9.885546
28388,4.985979
28389,0.061349083
28390,18.149273
28391,241.10106
28392,551.99945
28393,738.4728
28394,808.9005
28395,832.6592
28396,801.5383
28397,789.22614
28398,541.7435
28399,478.21262
28400,275.31042
28401,66.92652
28402,53.029926
28403,48.716236
28404,40.17025
28405,61.240654
28406,75.263336
28407,27.923393
28408,1.368917
28409,-2.4712145
28410,10.117728
28411,99.3321
28412,270.33044
28413,600.5944
28414,804.1912
28415,856.9641
28416,899.20844
28417,925.48346
28418,910.71
28419,610.18726
28420,569.9852
28421,386.64847
28422,140.18613
28423,106.78161
28424,84.95696
28425,64.057816
28426,87.16406
28427,79.43605
28428,1.084154
28429,-0.51440287
28430,25.77328
28431,20.312359
28432,24.259836
28433,52.31627
28434,57.13599
28435,80.15472
28436,264.76907
28437,500.51868
28438,777.429
28439,932.2278
28440,995.6128
28441,994.8443
28442,953.94135
28443,624.0089
28444,576.2809
28445,398.82715
28446,181.01767
28447,123.21901
28448,113.775856
28449,98.91876
28450,102.71119
28451,107.8185
28452,31.10439
28453,38.70106
28454,64.64768
28455,48.729027
28456,40.995235
28457,36.11149
28458,43.349186
28459,82.50177
28460,176.26057
28461,437.02496
28462,692.6645
28463,845.8338
28464,924.5944
28465,933.11176
28466,821.7588
28467,438.26492
28468,495.0243
28469,209.16885
28470,119.98896
28471,70.77387
28472,100.084404
28473,115.78282
28474,91.72877
28475,84.16669
28476,38.331776
28477,65.589165
28478,41.9565
28479,51.779118
28480,70.56799
28481,69.5736
28482,37.838486
28483,149.16866
28484,287.61478
28485,533.3105
28486,779.0003
28487,922.74567
28488,939.2074
28489,951.76776
28490,747.6313
28491,657.9676
28492,507.865
28493,494.35083
28494,147.752
28495,104.57015
28496,105.594666
28497,91.22344
28498,105.9589
28499,97.335594
28500,44.580677
28501,41.909187
28502,43.019737
28503,51.422386
28504,82.57818
28505,58.552483
28506,91.84136
28507,149.66887
28508,356.52158
28509,537.3838
28510,748.5504
28511,923.3939
28512,956.4954
28513,920.9227
28514,778.27936
28515,637.3652
28516,603.57385
28517,523.62134
28518,160.48958
28519,149.10376
28520,135.26314
28521,120.81495
28522,129.01942
28523,126.10685
28524,48.87059
28525,62.805416
28526,83.58747
28527,112.12272
28528,112.35542
28529,130.39412
28530,129.23439
28531,260.69327
28532,541.71765
28533,782.6043
28534,810.57996
28535,949.51044
28536,1050.9868
28537,949.4539
28538,757.4127
28539,685.313
28540,697.9811
28541,594.0898
28542,134.94743
28543,57.560585
28544,11.734087
28545,109.77179
28546,120.41276
28547,185.58406
28548,-34.223133
28549,88.54251
28550,212.34222
28551,222.48918
28552,181.9226
28553,134.83809
28554,227.88832
28555,381.24512
28556,603.8341
28557,670.2611
28558,944.41595
28559,1117.171
28560,1031.0281
28561,1019.0938
28562,895.0754
28563,944.9151
28564,773.27203
28565,639.6657
28566,173.2456
28567,127.9902
28568,151.30136
28569,106.53837
28570,122.88147
28571,166.01753
28572,160.48897
28573,248.14134
28574,60.063087
28575,64.356674
28576,79.88298
28577,147.71759
28578,140.18689
28579,109.225296
28580,446.0503
28581,645.06213
28582,921.76697
28583,970.84576
28584,972.86
28585,924.2285
28586,824.8353
28587,794.5826
28588,665.9553
28589,553.28094
28590,80.54256
28591,85.16476
28592,88.928154
28593,1.3983326
28594,140.78851
28595,122.4073
28596,120.303734
28597,67.60657
28598,168.73582
28599,202.05342
28600,96.13586
28601,64.974754
28602,19.544083
28603,544.43866
28604,705.04224
28605,820.6338
28606,831.04474
28607,1038.5083
28608,1023.8638
28609,903.72003
28610,810.86646
28611,674.75726
28612,519.1741
28613,151.98875
28614,105.72983
28615,130.90446
28616,96.2203
28617,104.00591
28618,102.374596
28619,108.92426
28620,88.5151
28621,99.45869
28622,108.96589
28623,58.021717
28624,89.53351
28625,124.469986
28626,247.31026
28627,350.35678
28628,505.954
28629,745.60315
28630,883.8493
28631,919.813
28632,948.8337
28633,870.86957
28634,797.1752
28635,654.3918
28636,454.52487
28637,148.75455
28638,102.31795
28639,91.56562
28640,80.25901
28641,108.72723
28642,105.56605
28643,111.82804
28644,76.62181
28645,57.983074
28646,139.21843
28647,139.26581
28648,74.220085
28649,73.71549
28650,201.4613
28651,340.08148
28652,509.6909
28653,741.38446
28654,873.8967
28655,958.9772
28656,887.42163
28657,828.0096
28658,804.3236
28659,675.1646
28660,502.92444
28661,153.63501
28662,162.79993
28663,120.104996
28664,120.56057
28665,115.0455
28666,122.08934
28667,58.30761
28668,49.271732
28669,130.36482
28670,61.516563
28671,68.78446
28672,57.163918
28673,65.99716
28674,158.02142
28675,364.42822
28676,531.759
28677,754.43585
28678,875.12177
28679,953.26495
28680,1011.84686
28681,809.1742
28682,751.594
28683,612.2106
28684,482.7896
28685,65.93448
28686,71.359245
28687,79.25815
28688,59.475357
28689,92.18267
28690,107.473114
28691,88.06397
28692,126.08431
28693,116.10685
28694,127.48821
28695,20.241524
28696,26.659935
28697,114.51434
28698,194.07425
28699,415.97495
28700,539.39
28701,744.1702
28702,912.32166
28703,978.9728
28704,931.54224
28705,774.68896
28706,745.0536
28707,674.7376
28708,460.69608
28709,73.12745
28710,59.43944
28711,44.360096
28712,64.89886
28713,59.30972
28714,79.71154
28715,50.146614
28716,5.445622
28717,77.2512
28718,44.045967
28719,57.30856
28720,45.844265
28721,94.0673
28722,139.62148
28723,325.3495
28724,560.0136
28725,819.07153
28726,879.9505
28727,956.9725
28728,993.43365
28729,870.2238
28730,810.01697
28731,667.36615
28732,550.44147
28733,186.26382
28734,97.225174
28735,72.66888
28736,85.43963
28737,47.241394
28738,81.14404
28739,47.94764
28740,60.65033
28741,67.13334
28742,78.77639
28743,59.151695
28744,94.8193
28745,87.58125
28746,158.68307
28747,315.5469
28748,551.298
28749,879.7008
28750,971.6813
28751,1017.13055
28752,1014.19745
28753,908.64874
28754,784.2277
28755,632.81885
28756,488.78717
28757,78.10326
28758,120.60158
28759,98.797874
28760,36.347725
28761,33.77175
28762,99.267044
28763,50.487156
28764,72.26507
28765,65.59623
28766,92.095276
28767,34.886906
28768,39.400913
28769,44.281918
28770,132.15038
28771,261.4
28772,544.2879
28773,760.2362
28774,900.50635
28775,929.33136
28776,978.90454
28777,851.2697
28778,831.78
28779,681.1165
28780,508.50598
28781,175.75418
28782,98.4888
28783,149.74669
28784,141.71315
28785,108.03461
28786,86.83858
28787,101.15226
28788,93.230835
28789,89.80331
28790,100.740524
28791,153.18033
28792,87.044235
28793,178.2919
28794,250.21672
28795,511.66678
28796,688.3003
28797,935.9483
28798,1027.9628
28799,1015.95197
28800,1087.6884
28801,1013.16895
28802,858.0731
28803,713.0422
28804,559.62616
28805,144.25899
28806,119.77489
28807,92.84654
28808,15.605136
28809,23.156578
28810,-6.929823
28811,50.76905
28812,58.554466
28813,52.630222
28814,72.43242
28815,98.102356
28816,90.92767
28817,98.75189
28818,181.67732
28819,266.64502
28820,618.5817
28821,940.87756
28822,1043.3059
28823,1055.0143
28824,952.61835
28825,926.05194
28826,832.73627
28827,704.6925
28828,629.49316
28829,204.46361
28830,130.59795
28831,100.69438
28832,92.3827
28833,135.11035
28834,108.15818
28835,97.903305
28836,82.72282
28837,83.156
28838,123.49989
28839,83.33376
28840,107.92205
28841,74.4633
28842,182.8694
28843,405.4544
28844,677.306
28845,952.7074
28846,998.2477
28847,1045.8092
28848,1058.1552
28849,840.09766
28850,754.5588
28851,645.0276
28852,430.7202
28853,165.89229
28854,124.44552
28855,116.44576
28856,128.73987
28857,124.18429
28858,118.07318
28859,87.995224
28860,87.53073
28861,95.1799
28862,73.81361
28863,97.30137
28864,139.09354
28865,89.36807
28866,154.81013
28867,377.4479
28868,656.573
28869,966.47107
28870,981.39923
28871,1025.2507
28872,951.32733
28873,793.0475
28874,676.22504
28875,508.0924
28876,544.2201
28877,161.88779
28878,138.19691
28879,110.71694
28880,113.127144
28881,120.28905
28882,142.51685
28883,142.14311
28884,97.66117
28885,95.632286
28886,115.460846
28887,121.969696
28888,58.181458
28889,139.03473
28890,166.78317
28891,411.71918
28892,579.95886
28893,834.675
28894,774.581
28895,916.18353
28896,953.7854
28897,799.2514
28898,697.58276
28899,571.47455
28900,446.61887
28901,32.415535
28902,19.767385
28903,16.185764
28904,45.266018
28905,75.78239
28906,51.916603
28907,19.968735
28908,19.53211
28909,20.883602
28910,21.412003
28911,57.253586
28912,63.69141
28913,73.84999
28914,171.62553
28915,279.29794
28916,495.36496
28917,653.98553
28918,888.6279
28919,923.42694
28920,953.2997
28921,757.85846
28922,664.4787
28923,575.8612
28924,371.5924
28925,140.98239
28926,36.188015
28927,14.527293
28928,74.14024
28929,75.7654
28930,77.745735
28931,40.897957
28932,43.6755
28933,51.87869
28934,56.932926
28935,26.5111
28936,6.5235004
28937,72.12687
28938,138.58447
28939,284.91653
28940,546.24396
28941,730.0525
28942,881.08386
28943,913.93384
28944,931.9943
28945,750.8299
28946,737.24274
28947,635.355
28948,524.93854
28949,52.329002
28950,89.644
28951,70.89291
28952,56.602123
28953,75.24444
28954,76.498314
28955,65.5578
28956,73.68923
28957,39.448086
28958,32.379272
28959,32.315784
28960,32.69504
28961,49.81838
28962,144.75925
28963,272.0341
28964,554.6448
28965,774.3084
28966,780.83905
28967,868.786
28968,926.95276
28969,809.8481
28970,695.5888
28971,598.65674
28972,494.013
28973,164.84984
28974,100.84836
28975,85.587524
28976,18.866405
28977,11.652859
28978,83.777336
28979,36.67242
28980,36.957867
28981,57.034588
28982,31.585331
28983,32.898994
28984,44.2553
28985,151.9173
28986,333.91815
28987,531.4987
28988,734.9197
28989,842.74005
28990,856.083
28991,876.1066
28992,782.67615
28993,743.4468
28994,581.91345
28995,400.17407
28996,103.36588
28997,40.869987
28998,-23.64807
28999,-29.759762
29000,51.7078
29001,17.090422
29002,32.646152
29003,32.51157
29004,64.79209
29005,33.060066
29006,34.056934
29007,54.27406
29008,46.91152
29009,241.42345
29010,377.68732
29011,630.1856
29012,773.4293
29013,852.80145
29014,823.6926
29015,871.6834
29016,788.64636
29017,802.8801
29018,599.9175
29019,428.6036
29020,130.16557
29021,99.61911
29022,63.101963
29023,54.654552
29024,67.691185
29025,47.473446
29026,63.256824
29027,33.12951
29028,77.48832
29029,87.617256
29030,67.60629
29031,68.25092
29032,76.32345
29033,150.47589
29034,271.7486
29035,552.6306
29036,756.466
29037,885.6301
29038,907.2667
29039,952.382
29040,788.6935
29041,678.9681
29042,588.4849
29043,376.75592
29044,143.85315
29045,108.5161
29046,103.87272
29047,94.30113
29048,98.834175
29049,82.44453
29050,33.753334
29051,64.49073
29052,112.434845
29053,59.81626
29054,74.0035
29055,29.71603
29056,131.57382
29057,106.11998
29058,277.45016
29059,523.4461
29060,729.32214
29061,896.23016
29062,950.41974
29063,916.62836
29064,748.7737
29065,688.58295
29066,526.368
29067,432.17706
29068,120.6999
29069,107.73901
29070,84.26883
29071,84.65545
29072,79.4722
29073,73.347786
29074,32.79679
29075,41.295433
29076,70.67922
29077,73.14967
29078,65.636856
29079,27.197416
29080,68.21531
29081,145.11229
29082,297.87207
29083,562.28455
29084,729.4707
29085,851.61383
29086,910.97076
29087,898.7396
29088,765.5797
29089,754.2138
29090,512.6482
29091,541.0613
29092,173.22209
29093,83.3135
29094,70.67333
29095,151.61021
29096,100.53488
29097,175.47491
29098,91.933685
29099,95.62124
29100,85.53191
29101,74.30712
29102,93.42697
29103,97.30045
29104,105.75327
29105,169.36601
29106,346.54428
29107,591.6405
29108,836.99615
29109,965.1101
29110,1038.2156
29111,960.2797
29112,847.5539
29113,653.0587
29114,600.13245
29115,490.12735
29116,100.88297
29117,97.82047
29118,-15.09352
29119,110.93925
29120,143.58548
29121,154.30818
29122,102.80628
29123,87.40638
29124,107.22101
29125,61.393692
29126,60.774338
29127,49.036633
29128,71.44799
29129,150.45047
29130,293.0479
29131,546.08405
29132,748.5652
29133,767.56134
29134,907.4931
29135,921.97437
29136,802.888
29137,675.88715
29138,520.4379
29139,494.1885
29140,155.96281
29141,128.44806
29142,127.06568
29143,117.08772
29144,116.42901
29145,124.482346
29146,77.71198
29147,51.417812
29148,52.694637
29149,47.12724
29150,64.927444
29151,67.917885
29152,83.36805
29153,193.99695
29154,312.69815
29155,603.61304
29156,815.9997
29157,879.9658
29158,931.1424
29159,906.2563
29160,770.03033
29161,670.564
29162,502.24695
29163,397.62448
29164,121.57317
29165,103.87288
29166,82.17405
29167,115.687126
29168,79.10294
29169,67.84778
29170,65.54444
29171,73.66527
29172,73.79264
29173,80.19213
29174,96.87993
29175,98.385735
29176,121.1189
29177,194.39206
29178,349.3325
29179,612.3661
29180,775.75665
29181,920.1974
29182,947.24084
29183,888.3941
29184,735.9174
29185,661.9567
29186,638.30365
29187,480.68024
29188,145.88857
29189,78.55625
29190,56.995026
29191,81.96543
29192,79.235855
29193,69.351555
29194,67.333374
29195,56.106766
29196,71.546364
29197,102.1717
29198,52.170246
29199,109.32913
29200,93.32343
29201,174.88957
29202,321.7023
29203,640.70624
29204,846.5244
29205,952.86346
29206,967.5672
29207,933.3971
29208,728.32086
29209,749.1248
29210,621.5415
29211,532.49176
29212,161.52853
29213,111.31675
29214,83.96613
29215,83.9867
29216,120.97319
29217,113.42612
29218,25.974438
29219,33.073307
29220,33.430042
29221,52.84699
29222,44.775806
29223,52.481274
29224,65.65998
29225,195.05913
29226,295.77695
29227,625.01355
29228,811.0663
29229,891.4988
29230,980.85974
29231,969.4583
29232,933.6732
29233,887.75
29234,683.1153
29235,542.4463
29236,164.34795
29237,131.969
29238,113.13446
29239,128.73236
29240,73.768326
29241,104.87733
29242,107.78269
29243,105.99079
29244,112.33082
29245,113.30115
29246,160.5223
29247,106.53116
29248,127.254326
29249,200.97563
29250,383.6955
29251,686.67993
29252,925.7467
29253,1078.7109
29254,1124.7565
29255,1051.5967
29256,931.42957
29257,832.04584
29258,768.86444
29259,584.0761
29260,170.2137
29261,92.65251
29262,116.06837
29263,1.506885
29264,119.03793
29265,-30.942524
29266,40.297264
29267,85.841705
29268,77.23283
29269,120.63644
29270,114.978294
29271,122.92255
29272,124.19089
29273,176.53734
29274,315.68213
29275,669.5164
29276,826.70135
29277,999.1435
29278,1024.1576
29279,966.3051
29280,918.5711
29281,788.4125
29282,635.7819
29283,435.47034
29284,82.2605
29285,45.91681
29286,79.285866
29287,96.78892
29288,98.25114
29289,129.26909
29290,71.18011
29291,79.10716
29292,79.72716
29293,96.73934
29294,67.2034
29295,80.80548
29296,95.623795
29297,222.96266
29298,297.1378
29299,545.8952
29300,781.3108
29301,901.52313
29302,942.2003
29303,961.847
29304,885.31903
29305,814.35803
29306,602.866
29307,500.5852
29308,136.44255
29309,97.64137
29310,83.955635
29311,81.077995
29312,85.3103
29313,99.18123
29314,64.1924
29315,32.913162
29316,40.640816
29317,85.557625
29318,67.119446
29319,70.1004
29320,69.1381
29321,158.82718
29322,341.5458
29323,610.8383
29324,849.34406
29325,968.7873
29326,1011.78754
29327,962.92883
29328,796.3728
29329,772.55676
29330,735.38684
29331,528.61774
29332,150.26053
29333,124.810455
29334,81.20162
29335,90.6974
29336,85.52078
29337,100.445595
29338,43.396984
29339,48.38321
29340,53.76704
29341,56.564224
29342,58.548195
29343,38.970398
29344,85.54705
29345,148.14145
29346,289.934
29347,574.81964
29348,797.71356
29349,939.4564
29350,946.3133
29351,940.80396
29352,866.78015
29353,793.8416
29354,650.69415
29355,511.6853
29356,180.50876
29357,127.7437
29358,113.74369
29359,119.22039
29360,107.29665
29361,109.981705
29362,59.017967
29363,66.91987
29364,79.53618
29365,86.39889
29366,84.20026
29367,122.05604
29368,101.579475
29369,102.11046
29370,339.13608
29371,593.1997
29372,757.13153
29373,886.93097
29374,945.2177
29375,980.90076
29376,924.596
29377,821.47546
29378,724.4086
29379,555.1767
29380,187.67464
29381,47.152306
29382,29.629175
29383,116.66951
29384,152.59872
29385,155.18031
29386,88.24929
29387,118.69839
29388,142.10168
29389,106.4921
29390,99.96543
29391,24.152859
29392,168.67323
29393,167.70424
29394,351.4682
29395,620.6717
29396,847.0064
29397,944.52655
29398,1077.162
29399,956.64886
29400,860.1447
29401,793.49677
29402,675.8284
29403,559.67395
29404,128.74045
29405,102.85673
29406,100.87872
29407,103.9072
29408,104.20728
29409,101.70252
29410,50.13249
29411,56.09709
29412,51.215405
29413,63.66588
29414,66.61953
29415,67.12171
29416,78.64191
29417,167.32281
29418,376.11557
29419,646.9682
29420,891.2637
29421,932.55927
29422,986.05
29423,947.82513
29424,911.93744
29425,857.81195
29426,734.3503
29427,550.9565
29428,153.06514
29429,80.07247
29430,53.16157
29431,71.10881
29432,61.87096
29433,77.74984
29434,53.52817
29435,52.709576
29436,38.633835
29437,109.58905
29438,-11.853437
29439,66.826675
29440,112.92566
29441,215.28996
29442,403.79153
29443,695.2719
29444,872.0622
29445,1072.1193
29446,1081.1582
29447,1065.2198
29448,1038.7948
29449,885.0012
29450,750.47327
29451,450.47083
29452,121.477646
29453,70.84298
29454,72.94191
29455,164.49547
29456,-25.88828
29457,13.337174
29458,34.77775
29459,32.331505
29460,-4.7343683
29461,54.471714
29462,101.789
29463,81.74475
29464,85.40993
29465,138.6857
29466,307.14413
29467,632.26154
29468,760.49786
29469,918.573
29470,977.9534
29471,1048.851
29472,884.0306
29473,710.6088
29474,718.2481
29475,517.7642
29476,143.38733
29477,89.407906
29478,45.98454
29479,104.05745
29480,112.434784
29481,152.94427
29482,54.08526
29483,41.812424
29484,96.71368
29485,116.51435
29486,105.936584
29487,99.60257
29488,128.39668
29489,183.03604
29490,381.99857
29491,662.5761
29492,902.3595
29493,952.79694
29494,1002.2986
29495,955.3082
29496,910.9567
29497,772.4607
29498,641.80884
29499,465.83813
29500,124.35579
29501,53.93809
29502,-40.52675
29503,23.009064
29504,11.446751
29505,18.302853
29506,39.681614
29507,84.10969
29508,35.65214
29509,45.467026
29510,37.9087
29511,105.71708
29512,48.42243
29513,114.85488
29514,336.29535
29515,636.6636
29516,860.698
29517,839.1994
29518,843.5609
29519,1035.0017
29520,898.17145
29521,788.2837
29522,600.64996
29523,483.48895
29524,157.39629
29525,35.06674
29526,-20.010332
29527,12.113407
29528,30.05987
29529,5.9781313
29530,14.131478
29531,13.455403
29532,13.23747
29533,14.231893
29534,78.012505
29535,69.19609
29536,97.4726
29537,121.55713
29538,325.29648
29539,589.0739
29540,940.5409
29541,967.00653
29542,987.3644
29543,963.13745
29544,869.22314
29545,762.214
29546,657.22736
29547,453.29837
29548,37.20599
29549,79.937195
29550,94.55131
29551,91.26796
29552,89.49064
29553,10.694266
29554,15.952448
29555,-50.33539
29556,6.4827476
29557,17.19827
29558,34.72622
29559,23.329813
29560,90.73558
29561,122.937996
29562,310.98624
29563,572.19434
29564,786.60706
29565,930.3714
29566,997.7543
29567,990.0877
29568,851.482
29569,701.9085
29570,661.39355
29571,382.7178
29572,44.284065
29573,69.12728
29574,72.13962
29575,78.75766
29576,57.796253
29577,-27.196083
29578,15.260315
29579,21.631592
29580,15.765947
29581,3.0619035
29582,20.783037
29583,18.876358
29584,41.674404
29585,176.21379
29586,325.74
29587,556.8448
29588,779.9251
29589,925.8605
29590,908.67334
29591,889.60394
29592,825.3205
29593,769.2824
29594,643.85236
29595,451.72693
29596,80.18223
29597,99.146324
29598,78.11253
29599,91.353325
29600,88.47915
29601,79.34045
29602,41.978878
29603,58.929913
29604,75.32646
29605,66.172386
29606,63.695316
29607,96.681816
29608,101.87517
29609,166.37958
29610,400.4544
29611,659.6687
29612,850.69257
29613,929.3082
29614,969.5994
29615,962.6601
29616,773.98883
29617,802.7659
29618,711.4535
29619,565.03503
29620,146.89102
29621,95.21281
29622,64.53812
29623,54.791775
29624,53.24557
29625,42.127254
29626,19.054976
29627,48.938854
29628,49.073826
29629,61.299053
29630,59.36687
29631,118.98138
29632,131.35457
29633,164.9657
29634,323.62653
29635,635.15857
29636,813.7482
29637,944.1013
29638,1009.00635
29639,904.4107
29640,824.5548
29641,854.91223
29642,721.9926
29643,515.23346
29644,140.46022
29645,94.76188
29646,71.695366
29647,72.33104
29648,50.92076
29649,67.74514
29650,55.362602
29651,31.873127
29652,26.418283
29653,68.021286
29654,73.65401
29655,41.797497
29656,80.43865
29657,177.57445
29658,334.4235
29659,628.0282
29660,800.0601
29661,939.808
29662,955.4667
29663,901.7998
29664,882.93365
29665,820.9365
29666,712.31134
29667,522.0977
29668,143.89516
29669,77.71712
29670,66.47911
29671,66.67054
29672,75.97874
29673,78.786964
29674,43.19087
29675,104.39237
29676,118.595665
29677,122.126526
29678,112.1585
29679,113.305145
29680,127.41207
29681,224.9514
29682,310.9689
29683,560.7668
29684,783.5626
29685,931.01996
29686,934.87573
29687,962.7837
29688,850.0827
29689,778.9397
29690,669.06537
29691,430.05118
29692,117.29251
29693,107.078354
29694,136.40154
29695,141.46361
29696,132.73274
29697,133.30074
29698,103.136
29699,112.24054
29700,123.12117
29701,122.28757
29702,93.42261
29703,122.4433
29704,141.91591
29705,226.23851
29706,257.43784
29707,578.357
29708,785.3695
29709,899.1316
29710,881.2347
29711,946.08
29712,818.7237
29713,829.12775
29714,676.1728
29715,537.325
29716,143.83073
29717,100.062225
29718,95.85428
29719,67.47757
29720,56.44632
29721,111.83938
29722,102.98508
29723,135.60197
29724,126.8831
29725,144.59796
29726,145.87772
29727,149.75124
29728,148.51611
29729,335.20453
29730,598.43396
29731,852.258
29732,935.675
29733,978.16187
29734,986.8877
29735,928.91235
29736,809.72125
29737,707.3055
29738,494.69434
29739,124.44953
29740,29.581717
29741,15.301794
29742,57.41667
29743,51.56232
29744,27.233044
29745,-10.541946
29746,-32.32846
29747,-28.215803
29748,-22.50058
29749,-105.247635
29750,-38.599144
29751,-110.596695
29752,88.91399
29753,287.90436
29754,532.3512
29755,782.05035
29756,874.99347
29757,974.98016
29758,1020.9327
29759,845.81494
29760,814.3982
29761,648.9628
29762,504.63657
29763,104.924484
29764,1.9791079
29765,74.31785
29766,66.35986
29767,12.031527
29768,1.5785589
29769,-14.043014
29770,-17.570835
29771,69.572235
29772,79.71614
29773,135.24306
29774,128.48062
29775,109.639465
29776,201.68779
29777,330.4246
29778,604.06995
29779,798.7025
29780,968.3973
29781,946.17883
29782,927.41724
29783,878.9666
29784,821.2991
29785,697.6706
29786,526.57086
29787,119.425476
29788,36.26057
29789,68.85349
29790,86.36466
29791,37.952072
29792,141.36403
29793,83.017525
29794,204.12958
29795,171.48856
29796,154.8501
29797,77.97907
29798,64.53566
29799,75.244804
29800,234.02962
29801,403.92892
29802,600.46155
29803,803.7456
29804,957.4909
29805,980.80115
29806,922.91864
29807,895.5101
29808,762.80334
29809,709.2402
29810,522.04816
29811,113.84127
29812,75.18374
29813,82.42562
29814,84.01331
29815,77.747475
29816,107.882286
29817,166.62535
29818,101.68068
29819,67.605225
29820,70.655785
29821,116.49917
29822,103.9669
29823,224.00847
29824,390.78418
29825,613.5044
29826,809.77673
29827,946.55896
29828,887.3491
29829,978.7223
29830,886.98145
29831,838.4995
29832,641.9059
29833,518.7043
29834,158.80975
29835,36.651283
29836,124.2584
29837,111.86335
29838,79.1388
29839,78.33206
29840,74.287926
29841,166.00769
29842,94.85587
29843,96.12712
29844,139.38458
29845,134.55522
29846,150.92113
29847,132.55574
29848,358.07892
29849,620.2149
29850,849.80066
29851,869.41064
29852,875.8145
29853,959.45056
29854,889.8865
29855,802.12915
29856,706.2664
29857,559.0659
29858,142.80765
29859,104.24722
29860,94.385635
29861,117.21728
29862,113.328255
29863,108.663414
29864,108.91841
29865,106.94913
29866,147.889
29867,152.48259
29868,98.61305
29869,138.88303
29870,126.0429
29871,175.64528
29872,345.0722
29873,628.11615
29874,765.0049
29875,915.6776
29876,961.60205
29877,962.7887
29878,907.57214
29879,762.70557
29880,544.6833
29881,546.2701
29882,159.60512
29883,106.92263
29884,77.48159
29885,82.678566
29886,78.67339
29887,75.20696
29888,87.153496
29889,69.737724
29890,1.8054949
29891,101.49384
29892,68.020096
29893,75.297455
29894,51.780567
29895,168.34393
29896,313.30774
29897,586.88934
29898,830.03015
29899,1006.05035
29900,1051.5656
29901,1045.306
29902,882.75116
29903,721.1789
29904,570.6369
29905,161.1243
29906,98.14852
29907,81.10177
29908,108.10162
29909,80.750305
29910,101.631485
29911,132.88797
29912,86.06109
29913,88.16082
29914,70.519905
29915,64.97629
29916,100.65377
29917,138.97557
29918,228.69777
29919,361.51016
29920,647.958
29921,801.5775
29922,854.289
29923,928.78784
29924,1001.55664
29925,926.9373
29926,833.14233
29927,684.97296
29928,552.8774
29929,126.226425
29930,108.213234
29931,101.64238
29932,122.63545
29933,142.2627
29934,144.66742
29935,60.43524
29936,22.95353
29937,43.687103
29938,71.44685
29939,29.782337
29940,79.18797
29941,88.380264
29942,80.22074
29943,295.09558
29944,684.4909
29945,901.3968
29946,988.6998
29947,990.1076
29948,960.53906
29949,877.6108
29950,666.45044
29951,578.3341
29952,390.15833
29953,12.632222
29954,86.59073
29955,86.05338
29956,43.74923
29957,66.443214
29958,60.695396
29959,28.555191
29960,38.129055
29961,35.617832
29962,43.629597
29963,50.489166
29964,43.96185
29965,79.50414
29966,145.80382
29967,289.2388
29968,594.51715
29969,856.27936
29970,947.98566
29971,1021.3488
29972,987.34143
29973,953.991
29974,787.63605
29975,618.99896
29976,431.88965
29977,118.969315
29978,46.08174
29979,-2.1421332
29980,50.686058
29981,-13.055861
29982,27.042175
29983,-104.36073
29984,2.8580875
29985,78.462395
29986,46.59278
29987,77.4554
29988,70.91955
29989,50.083794
29990,101.382355
29991,401.78638
29992,645.76935
29993,862.7267
29994,1072.8923
29995,1089.935
29996,991.4274
29997,998.7493
29998,745.0041
29999,806.80273
30000,436.31317
30001,127.2076
30002,65.337906
30003,15.364897
30004,53.381058
30005,142.14503
30006,49.498573
30007,52.92683
30008,17.638567
30009,82.826866
30010,20.61513
30011,67.18685
30012,37.686943
30013,37.169666
30014,157.5185
30015,239.82591
30016,608.5491
30017,870.00946
30018,918.053
30019,978.40173
30020,986.38354
30021,838.368
30022,779.0552
30023,710.39557
30024,489.42474
30025,111.21215
30026,59.18823
30027,74.7031
30028,84.93239
30029,7.9238625
30030,-17.995415
30031,64.38895
30032,181.5563
30033,81.02311
30034,79.843506
30035,56.713165
30036,61.360775
30037,40.066143
30038,132.69168
30039,406.74365
30040,603.3098
30041,669.4292
30042,749.17206
30043,783.08777
30044,1063.1073
30045,940.1393
30046,868.78265
30047,676.3393
30048,381.15198
30049,51.881645
30050,-25.345533
30051,-40.23464
30052,-81.50378
30053,-88.66808
30054,-2.9491506
30055,-19.304678
30056,147.88394
30057,99.697655
30058,81.32387
30059,63.792736
30060,80.85093
30061,68.22901
30062,220.08919
30063,220.40147
30064,526.3192
30065,927.614
30066,1110.2614
30067,1088.3102
30068,1104.2397
30069,941.7291
30070,847.9537
30071,760.22424
30072,411.5682
