,fagundo
19446,21.744385
19447,13.13093
19448,-9.593996
19449,0.31506205
19450,2.70854
19451,-6.434907
19452,3.4441338
19453,0.29448268
19454,-1.534595
19455,3.0377958
19456,2.1846075
19457,39.56984
19458,242.9967
19459,549.83636
19460,634.3914
19461,881.42786
19462,752.09644
19463,830.36127
19464,809.4217
19465,676.7715
19466,520.89716
19467,331.23917
19468,98.968735
19469,18.0674
19470,4.302642
19471,-10.851868
19472,-0.57470524
19473,7.5169754
19474,-3.276286
19475,-8.359189
19476,-8.240153
19477,-12.284712
19478,-12.823372
19479,-7.407317
19480,-4.437089
19481,25.615984
19482,193.01506
19483,686.3291
19484,747.13403
19485,876.3651
19486,975.947
19487,950.4129
19488,797.65466
19489,582.73865
19490,576.26013
19491,314.0301
19492,63.124714
19493,3.9853332
19494,10.119373
19495,3.4540153
19496,10.777601
19497,6.942106
19498,-3.930539
19499,-4.6208696
19500,-4.6208696
19501,-6.6850624
19502,-4.3926516
19503,-5.4603996
19504,4.171464
19505,14.18989
19506,221.24586
19507,428.9421
19508,601.86444
19509,567.5276
19510,911.94324
19511,933.1492
19512,778.7699
19513,587.3669
19514,465.25516
19515,351.62466
19516,124.539894
19517,49.13399
19518,56.603203
19519,31.657988
19520,19.062893
19521,24.997791
19522,3.6416526
19523,-1.5715317
19524,-6.1855373
19525,-2.1135578
19526,-0.5086463
19527,2.1730037
19528,0.99068326
19529,20.188627
19530,150.23286
19531,508.6586
19532,601.24225
19533,697.41016
19534,854.02
19535,898.18427
19536,723.98456
19537,573.41705
19538,389.6569
19539,341.48145
19540,125.78536
19541,19.241167
19542,10.121175
19543,6.1862893
19544,5.6201396
19545,-2.5432167
19546,2.328638
19547,-6.3400173
19548,0.33274508
19549,2.4891758
19550,-2.0815434
19551,-1.0404124
19552,1.6152983
19553,24.67687
19554,119.607254
19555,389.62744
19556,634.4354
19557,797.6168
19558,838.7463
19559,832.1133
19560,652.7445
19561,491.65738
19562,442.36243
19563,308.6032
19564,134.3442
19565,49.327106
19566,36.770874
19567,17.88473
19568,16.22544
19569,13.875801
19570,-5.992319
19571,1.3781267
19572,-1.9925307
19573,-2.3764026
19574,-2.3764026
19575,-1.0638305
19576,2.6109881
19577,24.150652
19578,194.89804
19579,429.0049
19580,716.4244
19581,820.5024
19582,883.302
19583,848.2888
19584,804.5548
19585,537.5477
19586,443.73206
19587,305.2246
19588,112.00819
19589,-18.934628
19590,20.864382
19591,18.78763
19592,-0.11417463
19593,-1.7164971
19594,-3.9137626
19595,-0.31910422
19596,-4.0633936
19597,-1.1758709
19598,0.39885017
19599,-2.0413241
19600,-1.4016024
19601,15.561982
19602,132.8144
19603,572.5686
19604,753.4536
19605,773.4574
19606,901.55493
19607,908.3703
19608,672.5176
19609,618.81494
19610,390.18304
19611,284.94037
19612,98.72534
19613,29.487537
19614,8.757604
19615,9.909453
19616,-2.9316778
19617,15.753383
19618,-5.8276105
19619,3.4252186
19620,-1.4973276
19621,2.0863204
19622,1.8085049
19623,-3.6472316
19624,1.2380681
19625,11.540662
19626,161.13405
19627,427.3695
19628,665.4517
19629,765.549
19630,866.8019
19631,894.6301
19632,778.79224
19633,449.201
19634,465.62805
19635,329.36124
19636,139.1722
19637,37.364075
19638,7.049085
19639,8.018492
19640,4.8417096
19641,2.737678
19642,3.0915608
19643,0.30550978
19644,1.8353512
19645,1.2396665
19646,-5.818829
19647,3.9199295
19648,1.2607431
19649,12.287219
19650,148.66406
19651,429.2635
19652,718.291
19653,823.074
19654,844.4414
19655,874.57166
19656,778.55585
19657,451.8991
19658,456.44806
19659,296.42618
19660,112.98752
19661,52.791405
19662,35.42698
19663,4.9179583
19664,6.53609
19665,-0.9230941
19666,1.8592792
19667,-6.5307198
19668,0.24189866
19669,2.463309
19670,8.089708
19671,3.8261905
19672,27.868176
19673,43.14809
19674,167.29741
19675,370.10718
19676,589.5057
19677,576.4186
19678,647.7309
19679,776.0638
19680,702.4587
19681,596.5634
19682,519.641
19683,326.3585
19684,88.4147
19685,14.284296
19686,10.809829
19687,13.90987
19688,14.785284
19689,10.844844
19690,1.7188253
19691,-4.973691
19692,-4.9680986
19693,10.691425
19694,-26.607004
19695,-59.058327
19696,-23.046442
19697,18.736132
19698,100.76519
19699,243.36134
19700,349.51144
19701,208.8765
19702,447.00012
19703,123.42866
19704,145.69504
19705,107.40172
19706,150.47505
19707,188.02252
19708,99.46059
19709,14.877827
19710,1.6424975
19711,33.293606
19712,29.871061
19713,15.587359
19714,-10.895494
19715,-10.510715
19716,-8.9011965
19717,-1.33644
19718,-2.6154222
19719,41.982418
19720,39.802334
19721,24.264578
19722,191.54338
19723,317.03885
19724,483.1215
19725,480.1789
19726,613.9735
19727,753.64307
19728,733.85565
19729,567.2315
19730,442.9002
19731,251.24875
19732,83.57028
19733,41.411938
19734,32.35403
19735,36.625298
19736,7.219515
19737,-5.008327
19738,-2.0957112
19739,5.4180927
19740,31.397436
19741,-3.3176248
19742,-2.3376992
19743,0.41570407
19744,38.43348
19745,19.465887
19746,185.84059
19747,288.7022
19748,393.72372
19749,651.69275
19750,486.54074
19751,269.31503
19752,554.30615
19753,571.5493
19754,481.33392
19755,311.91602
19756,98.41952
19757,3.7252002
19758,5.2938976
19759,4.028941
19760,5.1062584
19761,0.6372482
19762,-4.827655
19763,0.14240694
19764,15.347756
19765,2.5709734
19766,0.41651735
19767,0.15436783
19768,7.10344
19769,21.253763
19770,223.56621
19771,389.74045
19772,437.09338
19773,522.4442
19774,507.14337
19775,602.2572
19776,317.8911
19777,314.6767
19778,435.78912
19779,347.0965
19780,129.29424
19781,6.2590065
19782,3.1304462
19783,1.1655623
19784,10.09805
19785,10.09805
19786,-5.4007726
19787,-2.393451
19788,16.204376
19789,-3.8893723
19790,-5.3390713
19791,-1.1421889
19792,6.814331
19793,41.52808
19794,177.42522
19795,407.47937
19796,372.2767
19797,503.28714
19798,637.62463
19799,758.5944
19800,642.55896
19801,421.8716
19802,263.97385
19803,256.73383
19804,109.56425
19805,19.097391
19806,62.760685
19807,34.65403
19808,11.249946
19809,1.3480331
19810,-9.46124
19811,-3.2198863
19812,15.6725
19813,15.060743
19814,-2.5133324
19815,-1.8518093
19816,1.4801699
19817,18.119194
19818,108.725914
19819,328.71722
19820,594.4602
19821,657.314
19822,643.1586
19823,620.8383
19824,692.38354
19825,520.1788
19826,453.8983
19827,235.82281
19828,127.674736
19829,2.1658778
19830,1.4508247
19831,5.0441585
19832,1.2204337
19833,-0.1554938
19834,-3.581782
19835,-5.210784
19836,35.773304
19837,42.042778
19838,65.577866
19839,136.16061
19840,212.25769
19841,178.31757
19842,342.12766
19843,469.2154
19844,651.96893
19845,678.26825
19846,554.21375
19847,473.65976
19848,284.90582
19849,77.70691
19850,18.252092
19851,14.877723
19852,13.933379
19853,10.470596
19854,29.326084
19855,18.581501
19856,1.1504929
19857,0.70443267
19858,-0.62435484
19859,-1.7331712
19860,6.2738495
19861,17.486946
19862,78.58008
19863,184.4912
19864,370.00595
19865,496.51602
19866,463.45456
19867,400.13098
19868,383.4757
19869,95.21106
19870,196.96489
19871,167.32314
19872,96.77137
19873,76.905846
19874,15.8991995
19875,-61.38713
19876,10.031542
19877,0.6165714
19878,-0.6584262
19879,15.3623495
19880,-14.80993
19881,56.28221
19882,-27.900352
19883,18.769886
19884,15.112467
19885,15.907301
19886,67.45258
19887,88.16015
19888,196.47
19889,258.19763
19890,557.89844
19891,491.88867
19892,440.02216
19893,431.99722
19894,655.9281
19895,469.5922
19896,269.77417
19897,79.64211
19898,23.86095
19899,0.93753964
19900,-21.10108
19901,-15.801104
19902,-24.192165
19903,-1.7800845
19904,-13.04516
19905,19.562843
19906,25.234571
19907,7.064185
19908,5.9614935
19909,23.516792
19910,85.77081
19911,195.04976
19912,250.91835
19913,361.88394
19914,211.39435
19915,603.31177
19916,505.41293
19917,639.41986
19918,518.4858
19919,239.8688
19920,196.263
19921,68.97883
19922,35.767933
19923,41.85518
19924,-2.2126703
19925,3.5897002
19926,-1.0490346
19927,36.62332
19928,51.389317
19929,21.730053
19930,16.160795
19931,22.380814
19932,41.4858
19933,88.25447
19934,103.898964
19935,53.799164
19936,269.7267
19937,344.1267
19938,482.3503
19939,596.29425
19940,666.9324
19941,654.3801
19942,576.8527
19943,314.49014
19944,177.04726
19945,44.48267
19946,2.1482768
19947,6.1767445
19948,-3.7787077
19949,-24.874002
19950,-5.0238075
19951,6.938481
19952,4.460088
19953,13.837226
19954,-4.6425567
19955,4.0037575
19956,20.501596
19957,58.70513
19958,122.14473
19959,261.8595
19960,217.28574
19961,450.6341
19962,421.3744
19963,397.11768
19964,531.98364
19965,352.1157
19966,470.1467
19967,389.63022
19968,166.18724
19969,38.735054
19970,21.431383
19971,-3.726199
19972,-13.187118
19973,11.360539
19974,14.323705
19975,34.051575
19976,4.1911054
19977,10.530422
19978,11.22761
19979,7.066052
19980,11.967069
19981,20.631027
19982,113.68633
19983,231.7646
19984,332.46695
19985,533.20087
19986,607.1775
19987,656.8149
19988,706.76605
19989,663.78424
19990,516.0686
19991,370.25677
19992,234.69508
19993,62.7189
19994,10.453029
19995,-1.4438924
19996,5.2096252
19997,1.702969
19998,-4.1506295
19999,9.065586
20000,1.1900923
20001,-3.5957263
20002,2.976122
20003,-1.169394
20004,4.3108373
20005,14.1812725
20006,41.46928
20007,257.61755
20008,423.48273
20009,432.41644
20010,421.25293
20011,304.1413
20012,305.11874
20013,209.30142
20014,474.9938
20015,442.5215
20016,268.2553
20017,135.8811
20018,12.996617
20019,10.333548
20020,4.9593625
20021,6.518553
20022,7.2116075
20023,3.0908418
20024,2.3523
20025,-0.5891863
20026,2.3342824
20027,35.56327
20028,1.054271
20029,16.109013
20030,120.469696
20031,301.16373
20032,330.48175
20033,550.9105
20034,660.61566
20035,692.6639
20036,738.5565
20037,698.6284
20038,606.3267
20039,414.94693
20040,238.61775
20041,100.3506
20042,-0.068507604
20043,-7.6938047
20044,-4.0889935
20045,-2.0139644
20046,9.272401
20047,0.7089787
20048,1.4104035
20049,-3.0096593
20050,1.5395249
20051,15.175443
20052,0.73112476
20053,13.31214
20054,77.272255
20055,170.70227
20056,290.607
20057,434.36432
20058,619.5884
20059,642.6458
20060,485.4955
20061,282.3355
20062,195.27823
20063,224.09651
20064,112.638374
20065,56.65324
20066,-13.6760435
20067,-9.496914
20068,-9.799335
20069,-20.89373
20070,-14.731929
20071,2.7310581
20072,5.7869883
20073,6.507437
20074,0.67157584
20075,-11.649069
20076,5.9244018
20077,7.3613777
20078,76.38616
20079,252.09737
20080,335.14896
20081,658.6041
20082,805.2147
20083,754.0649
20084,791.9998
20085,572.77905
20086,679.9791
20087,495.14435
20088,358.134
20089,95.760666
20090,48.9153
20091,35.23386
20092,9.312754
20093,15.120508
20094,9.594451
20095,-1.0221523
20096,-1.6133617
20097,21.731073
20098,-1.169394
20099,3.6085944
20100,-0.48143715
20101,17.496788
20102,79.3544
20103,277.01163
20104,438.85403
20105,645.4403
20106,801.03204
20107,826.48083
20108,868.79034
20109,753.8251
20110,698.09875
20111,421.155
20112,288.02
20113,68.47191
20114,28.262098
20115,-0.16656974
20116,-4.66177
20117,-2.647306
20118,-8.766439
20119,4.2021904
20120,-1.7090244
20121,0.30303836
20122,2.8278565
20123,-0.30442983
20124,2.7673664
20125,14.932364
20126,77.74721
20127,275.52762
20128,473.4536
20129,668.897
20130,765.84753
20131,883.2208
20132,829.4103
20133,662.95905
20134,706.0595
20135,528.88904
20136,257.34235
20137,145.39067
20138,24.251974
20139,1.5053276
20140,-1.3860458
20141,-0.29020968
20142,-1.3004605
20143,1.3500421
20144,-5.763402
20145,-4.640117
20146,-0.22590879
20147,-1.706234
20148,1.0843362
20149,10.313326
20150,89.1647
20151,376.63608
20152,475.0476
20153,638.57776
20154,832.87103
20155,968.1415
20156,970.6266
20157,869.5228
20158,671.91547
20159,288.304
20160,265.82343
20161,72.36045
20162,21.05458
20163,2.2299883
20164,-3.6402614
20165,10.272802
20166,-2.2736602
20167,4.609441
20168,2.113832
20169,-2.4959774
20170,1.5742112
20171,-4.5586724
20172,2.3894277
20173,7.746193
20174,121.28705
20175,313.00723
20176,423.18796
20177,796.4165
20178,845.69946
20179,830.8578
20180,764.9936
20181,735.83307
20182,701.2941
20183,311.11215
20184,192.47714
20185,73.628944
20186,22.860975
20187,12.492147
20188,11.553206
20189,-6.7298574
20190,-3.0261998
20191,-5.3625026
20192,6.7584443
20193,40.678833
20194,26.582012
20195,4.2435074
20196,3.9752645
20197,14.432442
20198,87.39897
20199,215.42842
20200,214.40889
20201,342.12665
20202,631.41504
20203,725.10345
20204,594.51404
20205,644.984
20206,561.8249
20207,359.76022
20208,140.0925
20209,97.32435
20210,9.034362
20211,8.957867
20212,6.6462965
20213,3.9216752
20214,4.279681
20215,29.36251
20216,43.98543
20217,19.360182
20218,-0.040957235
20219,1.5969247
20220,-2.3985908
20221,20.874725
20222,92.40501
20223,384.62317
20224,512.68085
20225,758.53674
20226,795.3217
20227,885.6597
20228,858.09314
20229,778.06604
20230,712.4867
20231,546.4856
20232,260.9167
20233,110.14393
20234,12.747065
20235,-3.6692603
20236,-12.675222
20237,-3.4367888
20238,-1.4789734
20239,7.4171805
20240,1.4786274
20241,5.928236
20242,11.925309
20243,7.79901
20244,-14.088536
20245,-6.7672415
20246,91.73181
20247,164.28357
20248,382.50546
20249,673.1385
20250,710.9769
20251,612.3073
20252,740.852
20253,812.46796
20254,737.3547
20255,552.6437
20256,284.76697
20257,120.980606
20258,7.9874973
20259,-4.762023
20260,11.057888
20261,-2.7035
20262,10.318478
20263,-1.1283225
20264,3.1003685
20265,7.0877886
20266,4.209557
20267,4.1203694
20268,2.166815
20269,18.397453
20270,132.95525
20271,235.57211
20272,440.30762
20273,577.61993
20274,668.4358
20275,703.8269
20276,707.6345
20277,599.09064
20278,713.0931
20279,465.6605
20280,253.58705
20281,107.13786
20282,-1.9389367
20283,-8.492818
20284,-8.142304
20285,18.746056
20286,9.243284
20287,0.18704617
20288,-0.1486631
20289,-2.5841565
20290,-3.0078382
20291,-4.0328426
20292,-4.254164
20293,10.270607
20294,69.997986
20295,352.24283
20296,618.5164
20297,593.0677
20298,670.286
20299,763.572
20300,719.5744
20301,679.9808
20302,602.9293
20303,547.24664
20304,372.63367
20305,126.16337
20306,64.76
20307,19.926638
20308,16.382465
20309,-5.10822
20310,-0.1682016
20311,2.2657218
20312,0.3911293
20313,-4.74071
20314,4.966732
20315,-1.7627014
20316,-0.63710546
20317,16.340597
20318,127.78818
20319,273.43607
20320,510.30524
20321,493.08398
20322,392.2996
20323,684.1925
20324,690.0962
20325,547.38306
20326,522.2498
20327,359.23956
20328,233.6152
20329,89.25373
20330,8.948988
20331,-0.9298698
20332,-10.448349
20333,0.09485779
20334,-5.7526946
20335,-14.497118
20336,4.6010427
20337,0.13741946
20338,-0.5753923
20339,-0.76513714
20340,-1.5013648
20341,9.62796
20342,99.30558
20343,300.1694
20344,544.6271
20345,639.65826
20346,763.91046
20347,630.1847
20348,784.0895
20349,732.37115
20350,272.64178
20351,273.10266
20352,166.13576
20353,72.84126
20354,15.075551
20355,-0.9525746
20356,8.190781
20357,6.409617
20358,14.615767
20359,-3.9171696
20360,40.461
20361,40.461
20362,27.530401
20363,30.493782
20364,65.05542
20365,44.134197
20366,159.1979
20367,234.56758
20368,575.95123
20369,741.4546
20370,803.09827
20371,882.6935
20372,950.55566
20373,785.3231
20374,709.89465
20375,481.46332
20376,318.78067
20377,102.60471
20378,37.95046
20379,19.244383
20380,17.09772
20381,24.079166
20382,25.010338
20383,0.26055682
20384,-3.023664
20385,-3.1837134
20386,27.448273
20387,28.46211
20388,0.1761967
20389,53.76247
20390,202.51903
20391,213.313
20392,340.66013
20393,231.26869
20394,331.91492
20395,456.97342
20396,747.9479
20397,820.6139
20398,672.5501
20399,460.87433
20400,309.14514
20401,107.75185
20402,51.566425
20403,44.473797
20404,11.183599
20405,22.071787
20406,17.754543
20407,2.7552485
20408,-3.8007703
20409,4.278776
20410,37.02239
20411,1.5310066
20412,0.4193649
20413,25.539835
20414,81.28509
20415,226.8934
20416,301.29712
20417,297.8914
20418,560.82794
20419,645.35986
20420,754.461
20421,714.1311
20422,624.379
20423,463.02176
20424,273.99814
20425,112.50325
20426,21.333544
20427,14.246386
20428,40.611225
20429,44.87761
20430,26.828491
20431,35.707493
20432,-1.4959663
20433,-0.32827234
20434,1.7305437
20435,3.4745107
20436,4.946113
20437,19.493668
20438,80.681015
20439,210.27335
20440,476.4634
20441,746.1922
20442,844.55743
20443,908.3417
20444,908.8481
20445,823.0858
20446,712.71246
20447,512.001
20448,380.88916
20449,85.692635
20450,21.643959
20451,18.720322
20452,0.3478954
20453,-1.3210593
20454,5.4757695
20455,6.369769
20456,-0.3975367
20457,5.923702
20458,7.8013134
20459,-0.9288109
20460,-0.026563607
20461,19.329103
20462,91.703964
20463,404.15845
20464,471.34393
20465,775.3101
20466,819.05963
20467,819.1277
20468,803.1752
20469,724.908
20470,691.501
20471,483.979
20472,185.1495
20473,92.65802
20474,28.025566
20475,-1.9841601
20476,2.6368093
20477,23.680723
20478,10.999537
20479,16.998005
20480,3.074596
20481,-0.61105126
20482,-3.1241918
20483,2.729702
20484,-4.404038
20485,15.398437
20486,130.03236
20487,367.71936
20488,394.02682
20489,643.74133
20490,706.3236
20491,858.8778
20492,905.4297
20493,809.25775
20494,727.2447
20495,545.7118
20496,311.55527
20497,145.26558
20498,38.61795
20499,30.011929
20500,7.038216
20501,3.749144
20502,2.8673832
20503,-12.174455
20504,-10.023938
20505,8.034803
20506,-3.7492852
20507,0.38351762
20508,-0.21669087
20509,28.515383
20510,137.84006
20511,273.33743
20512,519.9138
20513,614.1125
20514,831.1229
20515,913.70685
20516,930.7462
20517,783.8411
20518,752.80115
20519,617.77106
20520,396.98074
20521,133.55058
20522,55.392647
20523,1.6486601
20524,17.306372
20525,0.27196977
20526,4.182257
20527,1.9061693
20528,4.3398767
20529,-0.6218885
20530,-3.3899705
20531,-4.9262094
20532,3.4716656
20533,26.178366
20534,74.53721
20535,412.9723
20536,517.25494
20537,849.4189
20538,795.9784
20539,822.49866
20540,858.9595
20541,857.91626
20542,799.2687
20543,601.0314
20544,287.50165
20545,73.69295
20546,37.790894
20547,-17.229658
20548,-1.3169746
20549,2.0864916
20550,-15.818888
20551,-8.435386
20552,-7.7258077
20553,6.8392878
20554,2.7379172
20555,-1.5334682
20556,-5.1894474
20557,14.177339
20558,111.461945
20559,397.01947
20560,531.399
20561,668.7889
20562,880.46484
20563,989.29706
20564,860.47534
20565,838.2511
20566,757.70746
20567,594.4982
20568,380.9943
20569,117.62397
20570,12.818647
20571,-31.058117
20572,-3.5843842
20573,-1.1734833
20574,17.972141
20575,-5.111367
20576,-3.521947
20577,-3.5604272
20578,-6.498858
20579,-0.9647196
20580,1.9315552
20581,34.18876
20582,131.8629
20583,369.15353
20584,461.30173
20585,485.35126
20586,513.95465
20587,502.09897
20588,546.00824
20589,783.5592
20590,698.77295
20591,505.46698
20592,332.9898
20593,173.36525
20594,1.1581668
20595,-3.6432037
20596,-13.33475
20597,-13.773691
20598,-10.714613
20599,-11.83227
20600,4.177803
20601,-1.1292278
20602,2.4513376
20603,-0.63194686
20604,-1.2415708
20605,28.851265
20606,37.114956
20607,381.39285
20608,441.75372
20609,641.4856
20610,655.2508
20611,840.1713
20612,776.1494
20613,853.3423
20614,796.7289
20615,510.96
20616,293.5164
20617,174.57779
20618,3.2584064
20619,-8.767756
20620,-10.56323
20621,-3.0123336
20622,-4.997737
20623,-15.081715
20624,9.567664
20625,47.123413
20626,10.300819
20627,7.9691353
20628,11.852591
20629,34.09801
20630,135.8609
20631,191.92543
20632,242.4119
20633,309.13446
20634,512.3425
20635,248.71918
20636,303.6698
20637,377.67328
20638,331.4305
20639,223.3963
20640,140.66731
20641,96.654564
20642,26.9338
20643,19.969185
20644,26.259562
20645,26.259562
20646,21.058199
20647,3.011875
20648,-0.46153617
20649,-0.024563722
20650,-8.777034
20651,0.15229428
20652,36.115696
20653,66.0265
20654,151.48114
20655,285.0835
20656,399.04105
20657,565.7971
20658,628.4519
20659,822.4493
20660,867.59985
20661,846.7379
20662,784.21375
20663,407.32916
20664,237.62991
20665,75.72881
20666,17.493725
20667,7.4218307
20668,16.1629
20669,12.908214
20670,3.9456522
20671,-4.4077196
20672,-5.861496
20673,-6.11438
20674,-1.9522444
20675,-6.747903
20676,-3.8410702
20677,24.836933
20678,100.35088
20679,312.9781
20680,416.8666
20681,594.3596
20682,643.1791
20683,613.6894
20684,824.4936
20685,752.0388
20686,671.9992
20687,527.6382
20688,285.55173
20689,143.30455
20690,11.730583
20691,-3.1990438
20692,-1.7909397
20693,0.36076045
20694,-0.39173698
20695,-0.051890187
20696,-1.7245032
20697,-0.49824303
20698,-1.9059778
20699,-1.9059778
20700,1.2608656
20701,24.026552
20702,90.7591
20703,301.53928
20704,445.61227
20705,753.18024
20706,807.3899
20707,879.94525
20708,873.1317
20709,858.78174
20710,722.1983
20711,542.5057
20712,379.59717
20713,152.15157
20714,2.8370774
20715,1.7620575
20716,-5.9032927
20717,-1.134862
20718,-1.81526
20719,-1.6455392
20720,2.7514176
20721,1.5400535
20722,1.6333939
20723,3.1333218
20724,-0.73306376
20725,31.103045
20726,91.69602
20727,265.24045
20728,473.2144
20729,614.2408
20730,731.8291
20731,934.48834
20732,947.4523
20733,750.12067
20734,757.80023
20735,597.2911
20736,473.89508
20737,207.03142
20738,51.42714
20739,36.268127
20740,1.8064048
20741,34.520294
20742,36.824345
20743,2.8497748
20744,1.2026979
20745,0.4720905
20746,-2.3289819
20747,-3.6335726
20748,2.7424557
20749,28.591482
20750,143.97379
20751,390.27673
20752,461.7654
20753,510.93417
20754,750.75964
20755,903.17316
20756,955.71387
20757,921.1385
20758,826.36017
20759,651.3998
20760,483.62357
20761,226.0344
20762,6.0952277
20763,8.309309
20764,-3.6261456
20765,5.783234
20766,-9.580783
20767,-1.5882529
20768,3.3233097
20769,-4.8624673
20770,-8.425618
20771,4.1181493
20772,10.124899
20773,24.126217
20774,147.15355
20775,434.40845
20776,574.6803
20777,673.73096
20778,622.09424
20779,849.7937
20780,821.5798
20781,730.19073
20782,762.6665
20783,559.52686
20784,301.6902
20785,163.43219
20786,2.3582466
20787,-6.740124
20788,1.2208806
20789,-2.9374533
20790,-2.2698698
20791,-4.812437
20792,3.743543
20793,-0.08760201
20794,1.516043
20795,1.9044027
20796,-6.523512
20797,20.612415
20798,119.2688
20799,463.54507
20800,539.9184
20801,705.8369
20802,955.7579
20803,930.2812
20804,949.9712
20805,799.0024
20806,740.74457
20807,660.6174
20808,437.59012
20809,139.83044
20810,19.240702
20811,-14.454824
20812,-10.381453
20813,-5.5205503
20814,23.220043
20815,5.728308
20816,6.2209673
20817,2.0058944
20818,-6.841408
20819,-2.2241335
20820,2.4479914
20821,23.575245
20822,122.88687
20823,371.93164
20824,663.5756
20825,832.1648
20826,887.2966
20827,938.35333
20828,944.6134
20829,845.3632
20830,836.64386
20831,621.50195
20832,452.69952
20833,180.3018
20834,89.958405
20835,-3.0102026
20836,3.0341203
20837,-7.993861
20838,-6.26776
20839,-1.0794147
20840,1.1307249
20841,7.449643
20842,1.5514954
20843,-1.9802307
20844,44.34092
20845,70.914154
20846,147.31958
20847,443.97794
20848,434.12125
20849,878.36584
20850,929.12756
20851,974.8073
20852,1057.5677
20853,956.39404
20854,848.1886
20855,735.3728
20856,574.64294
20857,274.29477
20858,26.649643
20859,-0.67089355
20860,-18.705929
20861,-12.793435
20862,2.9251776
20863,10.510034
20864,-0.7869109
20865,-5.5892158
20866,1.54673
20867,-4.79487
20868,12.770959
20869,24.483553
20870,147.71852
20871,306.24484
20872,723.4969
20873,792.85376
20874,771.8284
20875,904.58044
20876,873.48755
20877,895.8052
20878,890.9229
20879,740.8832
20880,572.8279
20881,141.96518
20882,19.579445
20883,15.390774
20884,-2.9348605
20885,-6.4120884
20886,-9.1249485
20887,-3.747597
20888,-3.5729299
20889,-24.719471
20890,-10.77288
20891,-7.2769394
20892,-8.076223
20893,20.637163
20894,126.96151
20895,341.40024
20896,771.31525
20897,758.2473
20898,905.70294
20899,945.3557
20900,1003.6908
20901,925.1296
20902,864.0774
20903,624.62805
20904,513.5771
20905,185.55544
20906,21.408138
20907,0.19286695
20908,-13.311378
20909,-13.335787
20910,-13.932162
20911,15.721588
20912,23.05872
20913,7.5678153
20914,8.953797
20915,16.561201
20916,15.688584
20917,33.35336
20918,135.85341
20919,416.56262
20920,516.44934
20921,561.66614
20922,826.0167
20923,907.3178
20924,910.21405
20925,884.4328
20926,711.31104
20927,751.429
20928,343.35992
20929,67.22786
20930,-0.50563544
20931,-17.964388
20932,-14.033611
20933,-13.932162
20934,22.023481
20935,14.016065
20936,10.793647
20937,13.213899
20938,18.248268
20939,3.614992
20940,17.70279
20941,32.595905
20942,101.50828
20943,316.38116
20944,498.55658
20945,822.18854
20946,871.2647
20947,868.02655
20948,969.5965
20949,498.9739
20950,243.63365
20951,294.8888
20952,112.97867
20953,47.95393
20954,10.974843
20955,-11.696644
20956,-2.5233157
20957,-1.3713953
20958,-9.824253
20959,1.6843258
20960,-6.2356668
20961,8.921358
20962,6.434176
20963,-0.7978821
20964,5.037288
20965,34.102043
20966,108.71487
20967,420.642
20968,763.6555
20969,914.73975
20970,897.4142
20971,994.4243
20972,1061.343
20973,963.1681
20974,884.8616
20975,639.2221
20976,366.91724
20977,194.03333
20978,21.434818
20979,-6.2810025
20980,-2.1833777
20981,-3.3484728
20982,15.151434
20983,12.495681
20984,4.9271913
20985,17.462187
20986,16.776129
20987,10.232838
20988,5.4625683
20989,32.53283
20990,150.54605
20991,437.91385
20992,632.66614
20993,623.3979
20994,654.87463
20995,677.9106
20996,816.5035
20997,626.8106
20998,597.0183
20999,281.20132
21000,148.45161
21001,53.901703
21002,-6.148368
21003,-18.038265
21004,-15.837014
21005,-15.187058
21006,-18.420664
21007,-3.1116118
21008,9.9853325
21009,2.233942
21010,5.7429686
21011,3.0222406
21012,6.034673
21013,40.163578
21014,157.36847
21015,397.77658
21016,472.84045
21017,522.8079
21018,951.33185
21019,945.07385
21020,895.1083
21021,890.1253
21022,847.0412
21023,623.9584
21024,427.7623
21025,192.3123
21026,39.903835
21027,6.171878
21028,-4.2653284
21029,-6.170953
21030,-3.4982471
21031,6.480478
21032,6.2695217
21033,-0.7869109
21034,-1.6036485
21035,-2.5794253
21036,3.0883238
21037,27.530718
21038,86.33967
21039,402.93402
21040,686.476
21041,853.66516
21042,885.5503
21043,894.857
21044,931.0994
21045,675.279
21046,629.1982
21047,586.92944
21048,464.28546
21049,241.6293
21050,22.005259
21051,12.314243
21052,-0.084907256
21053,-13.889506
21054,-14.485224
21055,1.3856453
21056,-0.7558389
21057,3.0905292
21058,3.2356696
21059,4.955966
21060,13.057314
21061,36.248646
21062,144.99736
21063,404.60837
21064,590.2294
21065,807.7807
21066,894.067
21067,924.11255
21068,887.4488
21069,861.6197
21070,724.09705
21071,544.80365
21072,398.30835
21073,92.274445
21074,24.634212
21075,11.291136
21076,8.696921
21077,-10.836747
21078,10.688122
21079,-7.9240327
21080,-2.091788
21081,-1.1716802
21082,-4.4803405
21083,0.71752256
21084,3.654482
21085,33.61432
21086,98.1857
21087,345.15427
21088,701.9139
21089,877.547
21090,902.279
21091,936.5616
21092,983.728
21093,832.40814
21094,794.0809
21095,611.0421
21096,284.41507
21097,113.52176
21098,34.54007
21099,-7.4225855
21100,-7.7680454
21101,2.0064313
21102,-16.617262
21103,-10.874052
21104,-8.401543
21105,2.2457762
21106,-1.1476798
21107,2.5641015
21108,10.360408
21109,29.112822
21110,145.47554
21111,467.0676
21112,661.56287
